AT3G09720	Ddx52
AT3G61760	Dnm1
AT5G42080	Dnm3
AT5G42080	Dnm3
AT5G42080	Dnm2
AT5G42080	Dnm2
AT5G42080	Dnm2
AT5G42080	Dnm2
AT5G42080	Dnm2
AT5G42080	Dnm2
AT5G42080	Dnm2
AT5G42080	Dnm1
AT5G42080	Dnm1
AT5G42080	Dnm1
AT5G42080	Dnm1
AT5G42080	Dnm1
AT5G42080	Dnm1
AT5G42080	Dnm1
AT5G42080	Dnm1
AT5G42080	Dnm1
AT2G44590	Dnm3
AT2G44590	Dnm3
AT2G44590	Dnm2
AT2G44590	Dnm2
AT2G44590	Dnm2
AT2G44590	Dnm2
AT2G44590	Dnm2
AT2G44590	Dnm2
AT2G44590	Dnm2
AT2G44590	Dnm1
AT2G44590	Dnm1
AT2G44590	Dnm1
AT2G44590	Dnm1
AT2G44590	Dnm1
AT2G44590	Dnm1
AT2G44590	Dnm1
AT2G44590	Dnm1
AT2G44590	Dnm1
AT3G60190	Dnm3
AT3G60190	Dnm3
AT3G60190	Dnm2
AT3G60190	Dnm2
AT3G60190	Dnm2
AT3G60190	Dnm2
AT3G60190	Dnm2
AT3G60190	Dnm2
AT3G60190	Dnm2
AT3G60190	Dnm1
AT3G60190	Dnm1
AT3G60190	Dnm1
AT3G60190	Dnm1
AT3G60190	Dnm1
AT3G60190	Dnm1
AT3G60190	Dnm1
AT3G60190	Dnm1
AT3G60190	Dnm1
AT1G14830	Dnm3
AT1G14830	Dnm3
AT1G14830	Dnm2
AT1G14830	Dnm2
AT1G14830	Dnm2
AT1G14830	Dnm2
AT1G14830	Dnm2
AT1G14830	Dnm2
AT1G14830	Dnm2
AT1G14830	Dnm1
AT1G14830	Dnm1
AT1G14830	Dnm1
AT1G14830	Dnm1
AT1G14830	Dnm1
AT1G14830	Dnm1
AT1G14830	Dnm1
AT1G14830	Dnm1
AT1G14830	Dnm1
AT5G28410	Dnm3
AT5G28410	Dnm3
AT5G28410	Dnm2
AT5G28410	Dnm2
AT5G28410	Dnm2
AT5G28410	Dnm2
AT5G28410	Dnm2
AT5G28410	Dnm2
AT5G28410	Dnm2
AT5G28410	Dnm1
AT5G28410	Dnm1
AT5G28410	Dnm1
AT5G28410	Dnm1
AT5G28410	Dnm1
AT5G28410	Dnm1
AT5G28410	Dnm1
AT5G28410	Dnm1
AT5G28410	Dnm1
AT3G59290	Epn1
AT3G59290	Epn1
AT3G59290	Epn1
AT3G59290	Epn2
AT3G59290	Epn2
AT3G59290	Epn2
AT3G59290	Epn2
AT3G59290	Epn2
AT3G59290	Epn2
AT3G59290	Epn2
AT3G59290	Epn1
AT3G59290	Epn3
AT2G43160	Epn1
AT2G43160	Epn1
AT2G43160	Epn1
AT2G43160	Epn2
AT2G43160	Epn2
AT2G43160	Epn2
AT2G43160	Epn2
AT2G43160	Epn2
AT2G43160	Epn2
AT2G43160	Epn2
AT2G43160	Epn1
AT2G43160	Epn3
AT5G11710	Epn1
AT5G11710	Epn1
AT5G11710	Epn1
AT5G11710	Epn2
AT5G11710	Epn2
AT5G11710	Epn2
AT5G11710	Epn2
AT5G11710	Epn2
AT5G11710	Epn2
AT5G11710	Epn2
AT5G11710	Epn1
AT5G11710	Epn3
AT3G20250	Pum2
AT3G20250	Pum2
AT3G20250	Pum2
AT3G20250	Pum2
AT3G20250	Pum2
AT3G20250	Pum2
AT3G20250	Pum2
AT3G20250	Pum2
AT3G20250	Pum2
AT3G20250	Pum2
AT3G20250	Pum2
AT3G20250	Pum1
AT3G20250	Pum1
AT3G20250	Pum1
AT3G20250	Pum1
AT3G20250	Pum1
AT3G20250	Pum1
AT3G20250	Pum1
AT3G20250	Pum1
AT3G20250	Pum1
AT3G20250	Pum1
AT4G25880	Pum2
AT4G25880	Pum2
AT4G25880	Pum2
AT4G25880	Pum2
AT4G25880	Pum2
AT4G25880	Pum2
AT4G25880	Pum2
AT4G25880	Pum2
AT4G25880	Pum2
AT4G25880	Pum2
AT4G25880	Pum2
AT4G25880	Pum1
AT4G25880	Pum1
AT4G25880	Pum1
AT4G25880	Pum1
AT4G25880	Pum1
AT4G25880	Pum1
AT4G25880	Pum1
AT4G25880	Pum1
AT4G25880	Pum1
AT4G25880	Pum1
AT5G39850	Rps9
AT5G39850	Rps9
AT5G39850	Rps9
AT5G39850	Rps9
AT5G39850	Rps9
AT5G39850	Rps9
AT5G15200	Rps9
AT5G15200	Rps9
AT5G15200	Rps9
AT5G15200	Rps9
AT5G15200	Rps9
AT5G15200	Rps9
AT1G04690	Kcnab3
AT1G04690	Kcnab2
AT1G04690	Kcnab2
AT1G04690	Kcnab2
AT1G04690	Kcnab2
AT1G04690	Kcnab2
AT1G04690	Kcnab2
AT1G04690	Kcnab1
AT1G75780	Tubb6
AT1G75780	Tubb1
AT1G75780	Tubb3
AT1G75780	Tubb2b
AT1G75780	Tubb2a
AT1G75780	Tubb4b
AT1G75780	Tubb4a
AT1G75780	Tubb5
AT1G20010	Tubb6
AT1G20010	Tubb1
AT1G20010	Tubb3
AT1G20010	Tubb2b
AT1G20010	Tubb2a
AT1G20010	Tubb4b
AT1G20010	Tubb4a
AT1G20010	Tubb5
AT2G29550	Tubb6
AT2G29550	Tubb1
AT2G29550	Tubb3
AT2G29550	Tubb2b
AT2G29550	Tubb2a
AT2G29550	Tubb4b
AT2G29550	Tubb4a
AT2G29550	Tubb5
AT5G23860	Tubb6
AT5G23860	Tubb1
AT5G23860	Tubb3
AT5G23860	Tubb2b
AT5G23860	Tubb2a
AT5G23860	Tubb4b
AT5G23860	Tubb4a
AT5G23860	Tubb5
AT5G62700	Tubb6
AT5G62700	Tubb1
AT5G62700	Tubb3
AT5G62700	Tubb2b
AT5G62700	Tubb2a
AT5G62700	Tubb4b
AT5G62700	Tubb4a
AT5G62700	Tubb5
AT5G62690	Tubb6
AT5G62690	Tubb1
AT5G62690	Tubb3
AT5G62690	Tubb2b
AT5G62690	Tubb2a
AT5G62690	Tubb4b
AT5G62690	Tubb4a
AT5G62690	Tubb5
AT5G12250	Tubb6
AT5G12250	Tubb1
AT5G12250	Tubb3
AT5G12250	Tubb2b
AT5G12250	Tubb2a
AT5G12250	Tubb4b
AT5G12250	Tubb4a
AT5G12250	Tubb5
AT4G20890	Tubb6
AT4G20890	Tubb1
AT4G20890	Tubb3
AT4G20890	Tubb2b
AT4G20890	Tubb2a
AT4G20890	Tubb4b
AT4G20890	Tubb4a
AT4G20890	Tubb5
AT5G44340	Tubb6
AT5G44340	Tubb1
AT5G44340	Tubb3
AT5G44340	Tubb2b
AT5G44340	Tubb2a
AT5G44340	Tubb4b
AT5G44340	Tubb4a
AT5G44340	Tubb5
AT5G18900	P4ha1
AT5G18900	P4ha1
AT5G18900	P4ha1
AT5G18900	P4ha2
AT5G18900	P4ha2
AT5G18900	P4ha2
AT5G18900	P4ha3
AT5G18900	P4ha3
AT3G06300	P4ha1
AT3G06300	P4ha1
AT3G06300	P4ha1
AT3G06300	P4ha2
AT3G06300	P4ha2
AT3G06300	P4ha2
AT3G06300	P4ha3
AT3G06300	P4ha3
AT3G28480	P4ha1
AT3G28480	P4ha1
AT3G28480	P4ha1
AT3G28480	P4ha2
AT3G28480	P4ha2
AT3G28480	P4ha2
AT3G28480	P4ha3
AT3G28480	P4ha3
AT3G28490	P4ha1
AT3G28490	P4ha1
AT3G28490	P4ha1
AT3G28490	P4ha2
AT3G28490	P4ha2
AT3G28490	P4ha2
AT3G28490	P4ha3
AT3G28490	P4ha3
AT4G25600	P4ha1
AT4G25600	P4ha1
AT4G25600	P4ha1
AT4G25600	P4ha2
AT4G25600	P4ha2
AT4G25600	P4ha2
AT4G25600	P4ha3
AT4G25600	P4ha3
AT1G20270	P4ha1
AT1G20270	P4ha1
AT1G20270	P4ha1
AT1G20270	P4ha2
AT1G20270	P4ha2
AT1G20270	P4ha2
AT1G20270	P4ha3
AT1G20270	P4ha3
AT5G66060	P4ha1
AT5G66060	P4ha1
AT5G66060	P4ha1
AT5G66060	P4ha2
AT5G66060	P4ha2
AT5G66060	P4ha2
AT5G66060	P4ha3
AT5G66060	P4ha3
AT4G35810	P4ha1
AT4G35810	P4ha1
AT4G35810	P4ha1
AT4G35810	P4ha2
AT4G35810	P4ha2
AT4G35810	P4ha2
AT4G35810	P4ha3
AT4G35810	P4ha3
AT2G17720	P4ha1
AT2G17720	P4ha1
AT2G17720	P4ha1
AT2G17720	P4ha2
AT2G17720	P4ha2
AT2G17720	P4ha2
AT2G17720	P4ha3
AT2G17720	P4ha3
AT4G35820	P4ha1
AT4G35820	P4ha1
AT4G35820	P4ha1
AT4G35820	P4ha2
AT4G35820	P4ha2
AT4G35820	P4ha2
AT4G35820	P4ha3
AT4G35820	P4ha3
AT2G43080	P4ha1
AT2G43080	P4ha1
AT2G43080	P4ha1
AT2G43080	P4ha2
AT2G43080	P4ha2
AT2G43080	P4ha2
AT2G43080	P4ha3
AT2G43080	P4ha3
AT2G23096	P4ha1
AT2G23096	P4ha1
AT2G23096	P4ha1
AT2G23096	P4ha2
AT2G23096	P4ha2
AT2G23096	P4ha2
AT2G23096	P4ha3
AT2G23096	P4ha3
AT4G33910	P4ha1
AT4G33910	P4ha1
AT4G33910	P4ha1
AT4G33910	P4ha2
AT4G33910	P4ha2
AT4G33910	P4ha2
AT4G33910	P4ha3
AT4G33910	P4ha3
AT1G43190	Ptbp2
AT1G43190	Ptbp2
AT1G43190	Ptbp1
AT1G43190	Ptbp1
AT1G43190	Ptbp1
AT1G43190	Ptbp3
AT1G43190	Ptbp3
AT1G43190	Ptbp3
AT1G43190	Ptbp3
AT1G43190	Ptbp3
AT1G43190	Ptbp3
AT4G34240	Aldh3a2
AT4G34240	Aldh3a2
AT4G34240	Aldh3a2
AT4G34240	Aldh3a1
AT4G34240	Aldh3a1
AT4G34240	Aldh3b3
AT4G34240	Aldh3b2
AT4G34240	Aldh3b1
AT4G34240	Aldh3b3
AT4G34240	Aldh3a1
AT1G44170	Aldh3a2
AT1G44170	Aldh3a2
AT1G44170	Aldh3a2
AT1G44170	Aldh3a1
AT1G44170	Aldh3a1
AT1G44170	Aldh3b3
AT1G44170	Aldh3b2
AT1G44170	Aldh3b1
AT1G44170	Aldh3b3
AT1G44170	Aldh3a1
AT4G36250	Aldh3a2
AT4G36250	Aldh3a2
AT4G36250	Aldh3a2
AT4G36250	Aldh3a1
AT4G36250	Aldh3a1
AT4G36250	Aldh3b3
AT4G36250	Aldh3b2
AT4G36250	Aldh3b1
AT4G36250	Aldh3b3
AT4G36250	Aldh3a1
AT5G16150	Slc2a5
AT5G16150	Slc2a7
AT5G16150	Slc2a3
AT5G16150	Slc2a1
AT5G16150	Slc2a4
AT5G16150	Slc2a4
AT5G16150	Slc2a4
AT5G16150	Slc2a2
AT3G51030	Txn1
AT5G42980	Txn1
AT1G45145	Txn1
AT1G19730	Txn1
AT1G11530	Txn1
AT1G59730	Txn1
AT1G69880	Txn1
AT5G39950	Txn1
AT4G14300	Hnrnpa2b1
AT2G33410	Hnrnpa2b1
AT5G47620	Hnrnpa2b1
AT3G13224	Hnrnpdl
AT3G13224	Hnrnpdl
AT3G13224	Hnrnpdl
AT3G13224	Hnrnpd
AT3G13224	Hnrnpd
AT3G13224	Hnrnpd
AT3G13224	Hnrnpd
AT3G13224	Hnrnpd
AT3G13224	Hnrnpd
AT3G13224	Hnrnpd
AT3G13224	Hnrnpd
AT3G13224	Hnrnpab
AT3G13224	Hnrnpab
AT3G13224	Hnrnpab
AT1G17640	Hnrnpdl
AT1G17640	Hnrnpdl
AT1G17640	Hnrnpdl
AT1G17640	Hnrnpd
AT1G17640	Hnrnpd
AT1G17640	Hnrnpd
AT1G17640	Hnrnpd
AT1G17640	Hnrnpd
AT1G17640	Hnrnpd
AT1G17640	Hnrnpd
AT1G17640	Hnrnpd
AT1G17640	Hnrnpab
AT1G17640	Hnrnpab
AT1G17640	Hnrnpab
AT5G39040	Abcb8
AT5G39040	Abcb8
AT5G39040	Abcb10
AT5G03910	Abcb1b
AT5G03910	Abcb4
AT5G58270	Abcb7
AT4G28630	Abcb7
AT4G28620	Abcb7
AT2G26140	Yme1l1
AT5G53170	Yme1l1
AT1G07510	Afg3l1
AT1G07510	Afg3l1
AT1G07510	Afg3l2
AT2G29080	Afg3l1
AT2G29080	Afg3l1
AT2G29080	Afg3l2
AT3G19980	Ppp6c
AT3G19980	Ppp6c
AT1G50370	Ppp6c
AT1G50370	Ppp6c
AT5G55260	Ppp4c
AT5G55260	Ppp4c
AT5G55260	Ppp4c
AT5G55260	Ppp4c
AT5G55260	Ppp4c
AT4G26720	Ppp4c
AT4G26720	Ppp4c
AT4G26720	Ppp4c
AT4G26720	Ppp4c
AT4G26720	Ppp4c
AT1G59830	Ppp2cb
AT1G59830	Ppp2ca
AT1G10430	Ppp2cb
AT1G10430	Ppp2ca
AT1G69960	Ppp2cb
AT1G69960	Ppp2ca
AT1G51660	Map2k2
AT1G51660	Map2k5
AT1G51660	Map2k3
AT1G51660	Map2k6
AT1G51660	Map2k6
AT1G51660	Map2k2
AT1G51660	Map2k2
AT1G51660	Map2k2
AT1G51660	Map2k2
AT1G51660	Map2k2
AT1G51660	Map2k1
AT3G21220	Map2k2
AT3G21220	Map2k5
AT3G21220	Map2k3
AT3G21220	Map2k6
AT3G21220	Map2k6
AT3G21220	Map2k2
AT3G21220	Map2k2
AT3G21220	Map2k2
AT3G21220	Map2k2
AT3G21220	Map2k2
AT3G21220	Map2k1
AT3G06230	Map2k2
AT3G06230	Map2k5
AT3G06230	Map2k3
AT3G06230	Map2k6
AT3G06230	Map2k6
AT3G06230	Map2k2
AT3G06230	Map2k2
AT3G06230	Map2k2
AT3G06230	Map2k2
AT3G06230	Map2k2
AT3G06230	Map2k1
AT1G73500	Map2k2
AT1G73500	Map2k5
AT1G73500	Map2k3
AT1G73500	Map2k6
AT1G73500	Map2k6
AT1G73500	Map2k2
AT1G73500	Map2k2
AT1G73500	Map2k2
AT1G73500	Map2k2
AT1G73500	Map2k2
AT1G73500	Map2k1
AT1G18350	Map2k2
AT1G18350	Map2k5
AT1G18350	Map2k3
AT1G18350	Map2k6
AT1G18350	Map2k6
AT1G18350	Map2k2
AT1G18350	Map2k2
AT1G18350	Map2k2
AT1G18350	Map2k2
AT1G18350	Map2k2
AT1G18350	Map2k1
AT1G32320	Map2k2
AT1G32320	Map2k5
AT1G32320	Map2k3
AT1G32320	Map2k6
AT1G32320	Map2k6
AT1G32320	Map2k2
AT1G32320	Map2k2
AT1G32320	Map2k2
AT1G32320	Map2k2
AT1G32320	Map2k2
AT1G32320	Map2k1
AT5G40440	Map2k2
AT5G40440	Map2k5
AT5G40440	Map2k3
AT5G40440	Map2k6
AT5G40440	Map2k6
AT5G40440	Map2k2
AT5G40440	Map2k2
AT5G40440	Map2k2
AT5G40440	Map2k2
AT5G40440	Map2k2
AT5G40440	Map2k1
AT4G26070	Map2k2
AT4G26070	Map2k5
AT4G26070	Map2k3
AT4G26070	Map2k6
AT4G26070	Map2k6
AT4G26070	Map2k2
AT4G26070	Map2k2
AT4G26070	Map2k2
AT4G26070	Map2k2
AT4G26070	Map2k2
AT4G26070	Map2k1
AT4G29810	Map2k2
AT4G29810	Map2k5
AT4G29810	Map2k3
AT4G29810	Map2k6
AT4G29810	Map2k6
AT4G29810	Map2k2
AT4G29810	Map2k2
AT4G29810	Map2k2
AT4G29810	Map2k2
AT4G29810	Map2k2
AT4G29810	Map2k1
AT5G56580	Map2k2
AT5G56580	Map2k5
AT5G56580	Map2k3
AT5G56580	Map2k6
AT5G56580	Map2k6
AT5G56580	Map2k2
AT5G56580	Map2k2
AT5G56580	Map2k2
AT5G56580	Map2k2
AT5G56580	Map2k2
AT5G56580	Map2k1
AT4G32660	Clk1
AT4G32660	Clk4
AT4G32660	Clk4
AT4G32660	Clk4
AT4G32660	Clk2
AT4G32660	Clk2
AT4G32660	Clk2
AT4G32660	Clk2
AT4G32660	Clk2
AT4G32660	Clk3
AT4G32660	Clk3
AT4G32660	Clk3
AT3G53570	Clk1
AT3G53570	Clk4
AT3G53570	Clk4
AT3G53570	Clk4
AT3G53570	Clk2
AT3G53570	Clk2
AT3G53570	Clk2
AT3G53570	Clk2
AT3G53570	Clk2
AT3G53570	Clk3
AT3G53570	Clk3
AT3G53570	Clk3
AT4G24740	Clk1
AT4G24740	Clk4
AT4G24740	Clk4
AT4G24740	Clk4
AT4G24740	Clk2
AT4G24740	Clk2
AT4G24740	Clk2
AT4G24740	Clk2
AT4G24740	Clk2
AT4G24740	Clk3
AT4G24740	Clk3
AT4G24740	Clk3
AT1G36627	Clk2
AT1G69220	Stk10
AT1G69220	Stk3
AT1G69220	Stk3
AT1G69220	Stk3
AT1G69220	Stk4
AT3G15220	Stk25
AT3G15220	Stk26
AT3G15220	Stk26
AT3G15220	Stk24
AT3G15220	Stk25
AT1G53165	Stk25
AT1G53165	Stk26
AT1G53165	Stk26
AT1G53165	Stk24
AT1G53165	Stk25
AT2G19480	Nap1l2
AT2G19480	Nap1l4
AT2G19480	Nap1l4
AT2G19480	Nap1l4
AT2G19480	Nap1l4
AT2G19480	Nap1l1
AT2G19480	Nap1l1
AT2G19480	Nap1l1
AT2G19480	Nap1l1
AT2G19480	Nap1l1
AT5G56950	Nap1l2
AT5G56950	Nap1l4
AT5G56950	Nap1l4
AT5G56950	Nap1l4
AT5G56950	Nap1l4
AT5G56950	Nap1l1
AT5G56950	Nap1l1
AT5G56950	Nap1l1
AT5G56950	Nap1l1
AT5G56950	Nap1l1
AT4G26110	Nap1l2
AT4G26110	Nap1l4
AT4G26110	Nap1l4
AT4G26110	Nap1l4
AT4G26110	Nap1l4
AT4G26110	Nap1l1
AT4G26110	Nap1l1
AT4G26110	Nap1l1
AT4G26110	Nap1l1
AT4G26110	Nap1l1
AT3G13782	Nap1l2
AT3G13782	Nap1l4
AT3G13782	Nap1l4
AT3G13782	Nap1l4
AT3G13782	Nap1l4
AT3G13782	Nap1l1
AT3G13782	Nap1l1
AT3G13782	Nap1l1
AT3G13782	Nap1l1
AT3G13782	Nap1l1
AT3G06483	Pdk3
AT3G06483	Pdk1
AT3G06483	Pdk4
AT3G06483	Pdk4
AT3G06483	Pdk2
AT3G06483	Bckdk
AT3G06483	Bckdk
AT3G06483	Bckdk
AT3G06483	Bckdk
AT3G06483	Bckdk
AT3G06483	Bckdk
AT4G12040	Zfand5
AT4G12040	Zfand6
AT4G12040	Zfand6
AT4G12040	Zfand6
AT4G12040	Zfand6
AT4G12040	Zfand6
AT4G12040	Zfand6
AT4G12040	Zfand6
AT4G22820	Zfand5
AT4G22820	Zfand6
AT4G22820	Zfand6
AT4G22820	Zfand6
AT4G22820	Zfand6
AT4G22820	Zfand6
AT4G22820	Zfand6
AT4G22820	Zfand6
AT1G12440	Zfand5
AT1G12440	Zfand6
AT1G12440	Zfand6
AT1G12440	Zfand6
AT1G12440	Zfand6
AT1G12440	Zfand6
AT1G12440	Zfand6
AT1G12440	Zfand6
AT2G36320	Zfand5
AT2G36320	Zfand6
AT2G36320	Zfand6
AT2G36320	Zfand6
AT2G36320	Zfand6
AT2G36320	Zfand6
AT2G36320	Zfand6
AT2G36320	Zfand6
AT3G52800	Zfand5
AT3G52800	Zfand6
AT3G52800	Zfand6
AT3G52800	Zfand6
AT3G52800	Zfand6
AT3G52800	Zfand6
AT3G52800	Zfand6
AT3G52800	Zfand6
AT2G27580	Zfand5
AT2G27580	Zfand6
AT2G27580	Zfand6
AT2G27580	Zfand6
AT2G27580	Zfand6
AT2G27580	Zfand6
AT2G27580	Zfand6
AT2G27580	Zfand6
AT1G51200	Zfand5
AT1G51200	Zfand6
AT1G51200	Zfand6
AT1G51200	Zfand6
AT1G51200	Zfand6
AT1G51200	Zfand6
AT1G51200	Zfand6
AT1G51200	Zfand6
AT4G25380	Zfand5
AT4G25380	Zfand6
AT4G25380	Zfand6
AT4G25380	Zfand6
AT4G25380	Zfand6
AT4G25380	Zfand6
AT4G25380	Zfand6
AT4G25380	Zfand6
AT4G14225	Zfand5
AT4G14225	Zfand6
AT4G14225	Zfand6
AT4G14225	Zfand6
AT4G14225	Zfand6
AT4G14225	Zfand6
AT4G14225	Zfand6
AT4G14225	Zfand6
AT3G12630	Zfand5
AT3G12630	Zfand6
AT3G12630	Zfand6
AT3G12630	Zfand6
AT3G12630	Zfand6
AT3G12630	Zfand6
AT3G12630	Zfand6
AT3G12630	Zfand6
AT1G73700	Slc47a1
AT1G73700	Slc47a1
AT1G73700	Slc47a1
AT1G73700	Slc47a2
AT1G73700	Slc47a2
AT2G34360	Slc47a1
AT2G34360	Slc47a1
AT2G34360	Slc47a1
AT2G34360	Slc47a2
AT2G34360	Slc47a2
AT5G52450	Slc47a1
AT5G52450	Slc47a1
AT5G52450	Slc47a1
AT5G52450	Slc47a2
AT5G52450	Slc47a2
AT1G15160	Slc47a1
AT1G15160	Slc47a1
AT1G15160	Slc47a1
AT1G15160	Slc47a2
AT1G15160	Slc47a2
AT1G15150	Slc47a1
AT1G15150	Slc47a1
AT1G15150	Slc47a1
AT1G15150	Slc47a2
AT1G15150	Slc47a2
AT1G15170	Slc47a1
AT1G15170	Slc47a1
AT1G15170	Slc47a1
AT1G15170	Slc47a2
AT1G15170	Slc47a2
AT1G15180	Slc47a1
AT1G15180	Slc47a1
AT1G15180	Slc47a1
AT1G15180	Slc47a2
AT1G15180	Slc47a2
AT1G71140	Slc47a1
AT1G71140	Slc47a1
AT1G71140	Slc47a1
AT1G71140	Slc47a2
AT1G71140	Slc47a2
AT1G64820	Slc47a1
AT1G64820	Slc47a1
AT1G64820	Slc47a1
AT1G64820	Slc47a2
AT1G64820	Slc47a2
AT1G66780	Slc47a1
AT1G66780	Slc47a1
AT1G66780	Slc47a1
AT1G66780	Slc47a2
AT1G66780	Slc47a2
AT1G66760	Slc47a1
AT1G66760	Slc47a1
AT1G66760	Slc47a1
AT1G66760	Slc47a2
AT1G66760	Slc47a2
AT2G04040	Slc47a1
AT2G04040	Slc47a1
AT2G04040	Slc47a1
AT2G04040	Slc47a2
AT2G04040	Slc47a2
AT2G04070	Slc47a1
AT2G04070	Slc47a1
AT2G04070	Slc47a1
AT2G04070	Slc47a2
AT2G04070	Slc47a2
AT2G04050	Slc47a1
AT2G04050	Slc47a1
AT2G04050	Slc47a1
AT2G04050	Slc47a2
AT2G04050	Slc47a2
AT2G04066	Slc47a1
AT2G04066	Slc47a1
AT2G04066	Slc47a1
AT2G04066	Slc47a2
AT2G04066	Slc47a2
AT2G04080	Slc47a1
AT2G04080	Slc47a1
AT2G04080	Slc47a1
AT2G04080	Slc47a2
AT2G04080	Slc47a2
AT2G04090	Slc47a1
AT2G04090	Slc47a1
AT2G04090	Slc47a1
AT2G04090	Slc47a2
AT2G04090	Slc47a2
AT2G04100	Slc47a1
AT2G04100	Slc47a1
AT2G04100	Slc47a1
AT2G04100	Slc47a2
AT2G04100	Slc47a2
AT4G38640	Slc44a2
AT4G38640	Slc44a5
AT4G38640	Slc44a2
AT4G38640	Slc44a2
AT4G38640	Slc44a2
AT4G38640	Slc44a4
AT4G38640	Slc44a4
AT1G25500	Slc44a2
AT1G25500	Slc44a5
AT1G25500	Slc44a2
AT1G25500	Slc44a2
AT1G25500	Slc44a2
AT1G25500	Slc44a4
AT1G25500	Slc44a4
AT3G54540	Abcf1
AT1G64550	Abcf3
AT1G64550	Abcf3
AT1G64550	Abcf3
AT5G60790	Abcf2
AT5G11670	Me3
AT5G11670	Me2
AT5G11670	Me1
AT5G11670	Me1
AT5G11670	Me3
AT5G25880	Me3
AT5G25880	Me2
AT5G25880	Me1
AT5G25880	Me1
AT5G25880	Me3
AT1G79750	Me3
AT1G79750	Me2
AT1G79750	Me1
AT1G79750	Me1
AT1G79750	Me3
AT2G19900	Me3
AT2G19900	Me2
AT2G19900	Me1
AT2G19900	Me1
AT2G19900	Me3
AT4G00570	Me3
AT4G00570	Me2
AT4G00570	Me1
AT4G00570	Me1
AT4G00570	Me3
AT2G13560	Me3
AT2G13560	Me2
AT2G13560	Me1
AT2G13560	Me1
AT2G13560	Me3
AT5G14180	Lipo2
AT5G14180	Lipo3
AT5G14180	Lipo3
AT5G14180	Lipo4
AT5G14180	Lipo1
AT5G14180	Lipa
AT5G14180	Lipa
AT5G14180	Lipm
AT5G14180	Lipn
AT5G14180	Lipn
AT5G14180	Lipn
AT5G14180	Lipk
AT5G14180	Lipk
AT5G14180	Lipf
AT5G14180	Lipk
AT2G15230	Lipo2
AT2G15230	Lipo3
AT2G15230	Lipo3
AT2G15230	Lipo4
AT2G15230	Lipo1
AT2G15230	Lipa
AT2G15230	Lipa
AT2G15230	Lipm
AT2G15230	Lipn
AT2G15230	Lipn
AT2G15230	Lipn
AT2G15230	Lipk
AT2G15230	Lipk
AT2G15230	Lipf
AT2G15230	Lipk
AT2G28520	Atp6v0a4
AT2G28520	Atp6v0a4
AT2G28520	Atp6v0a2
AT2G28520	Tcirg1
AT2G28520	Tcirg1
AT2G28520	Tcirg1
AT4G39080	Atp6v0a4
AT4G39080	Atp6v0a4
AT4G39080	Atp6v0a2
AT4G39080	Tcirg1
AT4G39080	Tcirg1
AT4G39080	Tcirg1
AT2G21410	Atp6v0a4
AT2G21410	Atp6v0a4
AT2G21410	Atp6v0a2
AT2G21410	Tcirg1
AT2G21410	Tcirg1
AT2G21410	Tcirg1
AT5G07340	Clgn
AT5G07340	Clgn
AT5G07340	Canx
AT5G07340	Canx
AT5G61790	Clgn
AT5G61790	Clgn
AT5G61790	Canx
AT5G61790	Canx
AT5G14800	Pycr1
AT5G14800	Pycr1
AT5G14800	Pycr1
AT5G14800	Pycr1
AT5G14800	Pycr1
AT5G14800	Pycr2
AT5G14800	Pycrl
AT5G49310	Kpna6
AT5G49310	Kpna6
AT5G49310	Kpna6
AT5G49310	Kpna1
AT5G49310	Kpna2
AT5G49310	Gm10184
AT5G49310	Kpna2
AT5G49310	Kpna2
AT5G49310	Kpna2
AT5G49310	Kpna4
AT5G49310	Kpna4
AT5G49310	Kpna3
AT4G16143	Kpna6
AT4G16143	Kpna6
AT4G16143	Kpna6
AT4G16143	Kpna1
AT4G16143	Kpna2
AT4G16143	Gm10184
AT4G16143	Kpna2
AT4G16143	Kpna2
AT4G16143	Kpna2
AT4G16143	Kpna4
AT4G16143	Kpna4
AT4G16143	Kpna3
AT1G02690	Kpna6
AT1G02690	Kpna6
AT1G02690	Kpna6
AT1G02690	Kpna1
AT1G02690	Kpna2
AT1G02690	Gm10184
AT1G02690	Kpna2
AT1G02690	Kpna2
AT1G02690	Kpna2
AT1G02690	Kpna4
AT1G02690	Kpna4
AT1G02690	Kpna3
AT3G06720	Kpna6
AT3G06720	Kpna6
AT3G06720	Kpna6
AT3G06720	Kpna1
AT3G06720	Kpna2
AT3G06720	Gm10184
AT3G06720	Kpna2
AT3G06720	Kpna2
AT3G06720	Kpna2
AT3G06720	Kpna4
AT3G06720	Kpna4
AT3G06720	Kpna3
AT4G02150	Kpna6
AT4G02150	Kpna6
AT4G02150	Kpna6
AT4G02150	Kpna1
AT4G02150	Kpna2
AT4G02150	Gm10184
AT4G02150	Kpna2
AT4G02150	Kpna2
AT4G02150	Kpna2
AT4G02150	Kpna4
AT4G02150	Kpna4
AT4G02150	Kpna3
AT3G05720	Kpna6
AT3G05720	Kpna6
AT3G05720	Kpna6
AT3G05720	Kpna1
AT3G05720	Kpna2
AT3G05720	Gm10184
AT3G05720	Kpna2
AT3G05720	Kpna2
AT3G05720	Kpna2
AT3G05720	Kpna4
AT3G05720	Kpna4
AT3G05720	Kpna3
AT1G09270	Kpna6
AT1G09270	Kpna6
AT1G09270	Kpna6
AT1G09270	Kpna1
AT1G09270	Kpna2
AT1G09270	Gm10184
