Ddx52	YGL171W
Mak	YJL106W
Mak	YJL106W
Mak	YJL106W
Mak	YJL106W
Mak	YJL106W
Eif4e	YOL139C
Eif4e	YOL139C
Eif4e	YOL139C
Eif4e	YOL139C
Wipi1	YFR021W
Wipi1	YFR021W
Wipi1	YFR021W
Wipi2	YFR021W
Wipi2	YFR021W
Zdhhc7	YNL326C
Zdhhc3	YNL326C
Setd1b	YHR119W
Setd1b	YHR119W
Setd1b	YHR119W
Setd1b	YHR119W
Gm49388	YHR119W
Setd1a	YHR119W
Setd1a	YHR119W
Mms19	YIL128W
Mms19	YIL128W
Mms19	YIL128W
Mms19	YIL128W
Mms19	YIL128W
Mms19	YIL128W
Mms19	YIL128W
Mms19	YIL128W
Mms19	YIL128W
Nmnat2	YGR010W
Nmnat2	YLR328W
Nmnat1	YGR010W
Nmnat1	YLR328W
Nmnat1	YGR010W
Nmnat1	YLR328W
Nmnat1	YGR010W
Nmnat1	YLR328W
Nmnat3	YGR010W
Nmnat3	YLR328W
Nmnat3	YGR010W
Nmnat3	YLR328W
Eci3	YLR284C
Eci3	YOR180C
Eci3	YLR284C
Eci3	YOR180C
Eci2	YLR284C
Eci2	YOR180C
Eci2	YLR284C
Eci2	YOR180C
Eci2	YLR284C
Eci2	YOR180C
Eci2	YLR284C
Eci2	YOR180C
Eci2	YLR284C
Eci2	YOR180C
Eci2	YLR284C
Eci2	YOR180C
Eci2	YLR284C
Eci2	YOR180C
Eci2	YLR284C
Eci2	YOR180C
Eci2	YLR284C
Eci2	YOR180C
Eci2	YLR284C
Eci2	YOR180C
Ggps1	YPL069C
Ggps1	YPL069C
Ggps1	YPL069C
Ggps1	YPL069C
Ggps1	YPL069C
Ggps1	YPL069C
Ggps1	YPL069C
Ggps1	YPL069C
Ggps1	YPL069C
Tbc1d8	YGR100W
Tbc1d9b	YGR100W
Tbc1d9b	YGR100W
Tbc1d9	YGR100W
Tbc1d9	YGR100W
Tbc1d8b	YGR100W
Tbc1d8	YGR100W
Tbc1d8	YGR100W
Pqlc1	YMR010W
Pqlc1	YMR010W
Pqlc1	YMR010W
Pqlc1	YMR010W
Pqlc1	YMR010W
Pqlc1	YMR010W
Pqlc1	YMR010W
Pqlc1	YMR010W
Bcs1l	YDR375C
Bcs1l	YDR375C
Bcs1l	YDR375C
Cul2	YDL132W
Cul2	YDL132W
Cul2	YDL132W
Cul1	YDL132W
Cul1	YDL132W
Sin3a	YOL004W
Sin3a	YOL004W
Sin3a	YOL004W
Sin3a	YOL004W
Sin3a	YOL004W
Sin3b	YOL004W
Pih1d1	YHR034C
Pih1d1	YHR034C
Pih1d1	YHR034C
Pih1d1	YHR034C
Pih1d1	YHR034C
Pih1d1	YHR034C
Pih1d1	YHR034C
Arhgef3	YGR070W
Arhgef3	YLR371W
Net1	YGR070W
Net1	YLR371W
Net1	YGR070W
Net1	YLR371W
Arhgef3	YGR070W
Arhgef3	YLR371W
Arhgef3	YGR070W
Arhgef3	YLR371W
Net1	YGR070W
Net1	YLR371W
Acat2	YIL160C
Acat2	YIL160C
Acat3	YIL160C
Acat3	YIL160C
Acat2	YIL160C
Acaa2	YIL160C
Acaa1a	YIL160C
Acaa1b	YIL160C
Eef2	YOR133W
Eef2	YDR385W
Eftud2	YKL173W
Eftud2	YKL173W
Eftud2	YKL173W
Snrpa	YIR009W
Orc1	YLR442C
Orc1	YML065W
Cdc6	YJL194W
Cdc6	YJL194W
Cdc6	YJL194W
Hdac6	YNL021W
Hdac6	YNL021W
Hdac6	YNL021W
Gpt2	YDR111C
Gpt2	YLR089C
Gpt2	YDR111C
Gpt2	YLR089C
Gpt	YDR111C
Gpt	YLR089C
Gpt	YDR111C
Gpt	YLR089C
Gpt	YDR111C
Gpt	YLR089C
Pus1	YPL212C
Pus1	YGL063W
Pus1	YPL212C
Pus1	YGL063W
Pus1	YPL212C
Pus1	YGL063W
Pus1	YPL212C
Pus1	YGL063W
Pus1	YPL212C
Pus1	YGL063W
Pus1	YPL212C
Pus1	YGL063W
Pus1	YPL212C
Pus1	YGL063W
Ap1g1	YPR029C
Ap1g1	YPR029C
Ap1g2	YPR029C
Ap1g2	YPR029C
Rpl34	YIL052C
Rpl34	YER056C-A
Rpl34	YIL052C
Rpl34	YER056C-A
Rpl34	YIL052C
Rpl34	YER056C-A
Rpl34	YIL052C
Rpl34	YER056C-A
Rpl34	YIL052C
Rpl34	YER056C-A
Stx6	YDR468C
Stx6	YDR468C
Stx6	YDR468C
Stx6	YDR468C
Gcsh	YAL044C
Rpl9	YGL147C
Rpl9	YNL067W
Rpl9-ps6	YGL147C
Rpl9-ps6	YNL067W
Rpl9	YGL147C
Rpl9	YNL067W
Rpl9	YGL147C
Rpl9	YNL067W
Rpl9	YGL147C
Rpl9	YNL067W
Rpl9-ps1	YGL147C
Rpl9-ps1	YNL067W
Ppcdc	YKR072C
Ppcdc	YOR054C
Eif2b4	YGR083C
Eif2b4	YGR083C
Eif2b4	YGR083C
Eif2b4	YGR083C
Eif2b4	YGR083C
Eif2b4	YGR083C
Eif2b4	YGR083C
Sec11c	YIR022W
Sec11a	YIR022W
Sec11a	YIR022W
Sec11a	YIR022W
Sec11a	YIR022W
Sec11c	YIR022W
Mtrex	YJL050W
Skiv2l	YLR398C
Rbbp7	YEL056W
Rbbp7	YEL056W
Rbbp7	YEL056W
Rbbp7	YEL056W
Rbbp4	YEL056W
Atg9a	YDL149W
Atg9a	YDL149W
Atg9a	YDL149W
Atg9a	YDL149W
Atg9a	YDL149W
Atg9a	YDL149W
Rps3	YNL178W
Rps3	YNL178W
Rps3	YNL178W
Dnajb2	YJR097W
Dnajb2	YJR097W
Spast	YPL074W
Spast	YPL074W
Spast	YPL074W
Rps3a1	YLR441C
Rps3a1	YML063W
Pdpk1	YOL100W
Pdpk1	YDR490C
Pdpk1	YOL100W
Pdpk1	YDR490C
Pdpk1	YOL100W
Pdpk1	YDR490C
Pdpk1	YOL100W
Pdpk1	YDR490C
Pdpk1	YOL100W
Pdpk1	YDR490C
Fahd1	YNL168C
Chp1	YKL190W
Chp1	YKL190W
Chp2	YKL190W
Ppp3r2	YKL190W
Ppp3r1	YKL190W
Rrm2b	YJL026W
Rrm2b	YGR180C
Rrm2b	YJL026W
Rrm2b	YGR180C
Rrm2	YJL026W
Rrm2	YGR180C
Rrm2	YJL026W
Rrm2	YGR180C
Rrm2	YJL026W
Rrm2	YGR180C
Ube2i	YDL064W
Ube2i	YDL064W
Ube2i	YDL064W
Ube2i	YDL064W
Ube2i	YDL064W
Ube2i	YDL064W
Ube2i	YDL064W
Cnot6l	YAL021C
Cnot6l	YAL021C
Cnot6l	YAL021C
Cnot6	YAL021C
Cnot6	YAL021C
Cmpk1	YKL024C
Ak1	YKL024C
Ak1	YKL024C
Ak1	YKL024C
Ak1	YKL024C
Ak1	YKL024C
Trappc4	YDR246W
Trappc4	YDR246W
Trappc4	YDR246W
Flad1	YDL045C
Flad1	YDL045C
Flad1	YDL045C
Flad1	YDL045C
Flad1	YDL045C
Gnpnat1	YFL017C
Gnpnat1	YFL017C
Gnpnat1	YFL017C
Gnpnat1	YFL017C
Gnpnat1	YFL017C
Gnpnat1	YFL017C
Gnpnat1	YFL017C
Gnpnat1	YFL017C
Gnpnat1	YFL017C
Cct8	YJL014W
Cct5	YJL014W
Cct3	YJL014W
Cct3	YJL014W
Cct3	YJL014W
Cct3	YJL014W
Ccnc	YNL025C
Ccnc	YNL025C
Ccnc	YNL025C
Ccnc	YNL025C
Sf1	YLR116W
Sf1	YLR116W
Sf1	YLR116W
Sf1	YLR116W
Sf1	YLR116W
Sf1	YLR116W
Sf1	YLR116W
Sf1	YLR116W
Sf1	YLR116W
Sf1	YLR116W
Bud23	YCR047C
Bud23	YCR047C
Bud23	YCR047C
Bud23	YCR047C
Bud23	YCR047C
Bud23	YCR047C
Bud23	YCR047C
Dus1l	YML080W
Dus1l	YML080W
Dus1l	YML080W
Dus1l	YML080W
Dus1l	YML080W
Dus1l	YML080W
Tusc3	YOR085W
Tusc3	YOR085W
Magt1	YOR085W
Magt1	YOR085W
Magt1	YOR085W
Magt1	YOR085W
Tusc3	YOR085W
Tusc3	YOR085W
Tusc3	YOR085W
Parl	YGR101W
Parl	YGR101W
Parl	YGR101W
Parl	YGR101W
Parl	YGR101W
Parl	YGR101W
Parl	YGR101W
Pde9a	YOR360C
Pde9a	YOR360C
Pde9a	YOR360C
Pde9a	YOR360C
Pde9a	YOR360C
Ttf2	YOR191W
Ttf2	YOR191W
Rpl22l1	YLR061W
Rpl22l1	YFL034C-A
Rpl22l1	YLR061W
Rpl22l1	YFL034C-A
Rpl22	YLR061W
Rpl22	YFL034C-A
Rpl22	YLR061W
Rpl22	YFL034C-A
Rpl22	YLR061W
Rpl22	YFL034C-A
Rpl23	YER117W
Rpl23	YBL087C
Immp1l	YMR150C
Ranbp1	YDR002W
Ranbp1	YDR002W
Ranbp1	YDR002W
Ranbp1	YDR002W
Lig1	YDL164C
Lig1	YDL164C
Lig1	YDL164C
Phf8	YPL138C
Glyr1	YLR455W
Glyr1	YLR455W
Atp6v0c	YPL234C
Atp6v0c	YEL027W
Atp6v0c	YPL234C
Atp6v0c	YEL027W
Atp6v0c	YPL234C
Atp6v0c	YEL027W
Cenpe	YPL155C
Cenpe	YPL155C
Pdia3	YCL043C
Pdia3	YDR518W
Slc35e1	YOR307C
Slc35e1	YJL193W
Pgm1	YKL127W
Pgm1	YMR105C
Pgm1	YKL127W
Pgm1	YMR105C
Pgm1	YKL127W
Pgm1	YMR105C
Pgm1	YKL127W
Pgm1	YMR105C
Pgm5	YKL127W
Pgm5	YMR105C
Utp4	YDR324C
Sh3yl1	YFR024C-A
Sh3yl1	YHR016C
Sh3yl1	YFR024C-A
Sh3yl1	YHR016C
Acacb	YMR207C
Acacb	YNR016C
Acacb	YMR207C
Acacb	YNR016C
Acaca	YMR207C
Acaca	YNR016C
Acaca	YMR207C
Acaca	YNR016C
Hlcs	YDL141W
Hlcs	YDL141W
Hlcs	YDL141W
Hlcs	YDL141W
Hlcs	YDL141W
Ranbp3	YIL063C
Ranbp3	YIL063C
Ranbp3l	YIL063C
Ranbp3l	YIL063C
Ranbp3l	YIL063C
Ranbp3l	YIL063C
Tm9sf4	YDR107C
Tm9sf4	YLR083C
Tm9sf2	YDR107C
Tm9sf2	YLR083C
Tm9sf2	YDR107C
Tm9sf2	YLR083C
Tm9sf2	YDR107C
Tm9sf2	YLR083C
Eif4g2	YGL049C
Eif4g2	YGL049C
Eif4g2	YGL049C
Thop1	YCL057W
Nln	YCL057W
Nln	YCL057W
Glrx2	YDR513W
Glrx2	YCL035C
Glrx2	YDR513W
Glrx2	YCL035C
Glrx2	YDR513W
Glrx2	YCL035C
Glrx2	YDR513W
Glrx2	YCL035C
Glrx2	YDR513W
Glrx2	YCL035C
Lsm6	YDR378C
Lsm6	YDR378C
Lsm6	YDR378C
Snrpf	YPR182W
Rps14	YJL191W
Rps14	YCR031C
Rps14	YJL191W
Rps14	YCR031C
Rps14	YJL191W
Rps14	YCR031C
Rps14	YJL191W
Rps14	YCR031C
Rps14	YJL191W
Rps14	YCR031C
Gmppb	YDL055C
Gmppb	YDL055C
Gtf2b	YPR086W
Guk1	YDR454C
Guk1	YDR454C
Prkcsh	YDR221W
Prkcsh	YDR221W
Prkcsh	YDR221W
Prkcsh	YDR221W
Nup62cl	YJL041W
Nup62cl	YJL041W
Nup62cl	YJL041W
Nup62cl	YJL041W
Xpnpep2	YLL029W
Xpnpep2	YLL029W
Xpnpep2	YLL029W
Pld2	YKR031C
Pld2	YKR031C
Pld1	YKR031C
Pld1	YKR031C
Pld1	YKR031C
Pld1	YKR031C
Senp1	YPL020C
Senp1	YPL020C
Senp2	YPL020C
4930444G20Rik	YPL020C
AF366264	YPL020C
Gm5415	YPL020C
Rpl13a	YNL069C
Rpl13a	YIL133C
Rpl13a	YNL069C
Rpl13a	YIL133C
Rpl13a	YNL069C
Rpl13a	YIL133C
Rpl13a	YNL069C
Rpl13a	YIL133C
Rpl13a	YNL069C
Rpl13a	YIL133C
Rpl13a	YNL069C
Rpl13a	YIL133C
Rpl13a	YNL069C
Rpl13a	YIL133C
Rpl13a	YNL069C
Rpl13a	YIL133C
Ate1	YGL017W
Ate1	YGL017W
Ate1	YGL017W
Ate1	YGL017W
Ate1	YGL017W
Ate1	YGL017W
Ate1	YGL017W
Msh3	YHR120W
Msh2	YOL090W
Gfpt1	YMR085W
Gfpt1	YKL104C
Gfpt1	YMR085W
Gfpt1	YKL104C
Gfpt2	YMR085W
Gfpt2	YKL104C
Smc4	YLR086W
Smc4	YLR086W
Smc4	YLR086W
Timm9	YEL020W-A
Timm9	YEL020W-A
Timm9	YEL020W-A
Timm9	YEL020W-A
Timm9	YEL020W-A
Timm9	YEL020W-A
Timm9	YEL020W-A
Timm9	YEL020W-A
Timm9	YEL020W-A
Asns	YGR124W
Asns	YPR145W
Asns	YGR124W
Asns	YPR145W
Asns	YGR124W
Asns	YPR145W
Asns	YGR124W
Asns	YPR145W
Dctd	YHR144C
Abhd11	YGR031W
Abhd11	YGR031W
Abhd11	YGR031W
Abhd11	YGR031W
Abhd11	YGR031W
Abhd11	YGR031W
Abhd11	YGR015C
Cog4	YPR105C
Cog4	YPR105C
Ptpa	YPL152W
Ptpa	YIL153W
Ptpa	YPL152W
Ptpa	YIL153W
Narf	YNL240C
Narfl	YNL240C
Narfl	YNL240C
Snrpb	YER029C
Snrpn	YER029C
Snrpb	YER029C
Fbll1	YDL014W
Fbl	YDL014W
Reep6	YPR028W
Reep6	YPR028W
Reep6	YPR028W
Reep6	YPR028W
Reep5	YPR028W
Snx1	YOR069W
Snx1	YOR069W
Snx2	YOR069W
Tdp1	YBR223C
Hacl1	YEL020C
Hacl1	YEL020C
Hacl1	YEL020C
Hacl1	YEL020C
Hacl1	YEL020C
Hacl1	YEL020C
Gm49387	YEL020C
Hacl1	YEL020C
Hacl1	YEL020C
Eloc	YPL046C
Eloc	YPL046C
Eloc	YPL046C
Eloc	YPL046C
Eloc	YPL046C
Eloc	YPL046C
Eloc	YPL046C
Rcc1	YGL097W
Rcc1	YGL097W
Rcc1	YGL097W
Rcc1	YGL097W
Agl	YPR184W
Agl	YPR184W
Agl	YPR184W
Agl	YPR184W
Agl	YPR184W
Agl	YPR184W
Agl	YPR184W
Hmg20b	YBR089C-A
Hmg20b	YBR089C-A
Hmg20b	YBR089C-A
Hmg20b	YBR089C-A
Hmg20b	YBR089C-A
Hmg20b	YBR089C-A
Hmg20b	YBR089C-A
Hmg20a	YBR089C-A
Hmg20a	YBR089C-A
Hmg20a	YBR089C-A
Nup93	YFR002W
Nup93	YFR002W
Nup93	YFR002W
Nup93	YFR002W
Uqcrc2	YPR191W
Uqcrc2	YPR191W
Chek2	YDL101C
Fbxw2	YIL046W
Btrc	YIL046W
Btrc	YIL046W
Fbxw11	YIL046W
Fbxw11	YIL046W
Fbxw11	YIL046W
Btrc	YIL046W
Btrc	YIL046W
Btrc	YIL046W
Mapkap1	YOL078W
Mapkap1	YOL078W
Mapkap1	YOL078W
Mapkap1	YOL078W
Mapkap1	YOL078W
Mapkap1	YOL078W
Higd1c	YML030W
Higd1c	YML030W
Higd1a	YML030W
Higd1a	YML030W
Higd1a	YML030W
Higd1a	YML030W
Higd1a	YML030W
Higd1a	YML030W
Higd1a	YML030W
Higd2a	YML030W
Slc27a4	YBR041W
Slc27a1	YBR041W
Slc27a1	YBR041W
Slc27a2	YBR041W
Slc27a2	YBR041W
Sar1a	YPL218W
Sar1a	YPL218W
Sar1b	YPL218W
Wdfy4	YCR032W
Wdfy4	YCR032W
Wdfy3	YCR032W
Wdfy3	YCR032W
Wdfy3	YCR032W
Wdfy3	YCR032W
Wdfy3	YCR032W
Wdfy4	YCR032W
Golt1b	YMR292W
Golt1a	YMR292W
Golt1a	YMR292W
Gm28040	YMR292W
Gm28040	YMR292W
Slc35c2	YML038C
Slc35c2	YML038C
Slc35c2	YML038C
Slc35c2	YML038C
Slc35c2	YML038C
Slc35c2	YML038C
Slc35c2	YML038C
Slc35c2	YML038C
Slc35c2	YML038C
Slc35c2	YML038C
Mrpl4	YML025C
Mrpl4	YML025C
Mrpl4	YML025C
Mrpl4	YML025C
Mrpl4	YML025C
Mrpl4	YML025C
Rack1	YPR178W
Timm17b	YJL143W
Timm17b	YJL143W
Timm17a	YJL143W
Timm17a	YJL143W
Reps1	YIR006C
Reps1	YIR006C
Reps1	YIR006C
Reps1	YIR006C
Reps1	YIR006C
Reps1	YIR006C
Reps1	YIR006C
Ogg1	YML060W
Ogg1	YML060W
Ogg1	YML060W
Taf1	YGR274C
Taf1	YGR274C
Taf1	YGR274C
Taf1	YGR274C
Dlat	YNL071W
Rps7	YNL096C
Rps7	YOR096W
Rps7	YNL096C
Rps7	YOR096W
Ash2l	YLR015W
Ash2l	YLR015W
Ash2l	YLR015W
Ash2l	YLR015W
Ash2l	YLR015W
Ash2l	YLR015W
Ash2l	YLR015W
Mdh2	YDL078C
Mdh2	YOL126C
Mdh2	YKL085W
Mdh2	YKL085W
Mdh2	YKL085W
Mettl23	YLR285W
Mettl23	YLR285W
Heatr5b	YJL207C
Heatr5b	YJL207C
Heatr5a	YJL207C
Heatr5a	YJL207C
Hsd17b4	YKR009C
Gm20458	YJL004C
Sys1	YJL004C
Sys1	YJL004C
Sys1	YJL004C
Sys1	YJL004C
Sys1	YJL004C
Prmt3	YBR034C
Fau	YLR287C-A
Fau	YOR182C
Fau	YLR287C-A
Fau	YOR182C
Fau	YLR287C-A
Fau	YOR182C
Gck	YGL253W
Gck	YFR053C
Gck	YGL253W
Gck	YFR053C
Gck	YGL253W
Gck	YFR053C
Bmp2k	YBR059C
Bmp2k	YIL095W
Bmp2k	YNL020C
Bmp2k	YBR059C
Bmp2k	YIL095W
Bmp2k	YNL020C
Aak1	YBR059C
Aak1	YIL095W
Aak1	YNL020C
Aak1	YBR059C
Aak1	YIL095W
Aak1	YNL020C
Dnajc15	YLR008C
Dnajc19	YLR008C
Dnajc19	YLR008C
Dnajc19	YLR008C
Dnajc19	YLR008C
Dnajc15	YLR008C
Rps5	YJR123W
Rps5	YJR123W
Rps5	YJR123W
Rps5	YJR123W
Leng8	YPR045C
Leng8	YPR045C
Pex12	YMR026C
Pex12	YMR026C
Pex12	YMR026C
Pex12	YMR026C
Pex12	YMR026C
LT629154.3	YMR026C
LT629151.3	YMR026C
LT629151.3	YMR026C
LT629154.3	YMR026C
LT629148.5	YMR026C
LT629148.5	YMR026C
Pex12	YMR026C
Rps24	YER074W
Rps24	YIL069C
Rps24	YER074W
Rps24	YIL069C
Rps24	YER074W
Rps24	YIL069C
Rps24	YER074W
Rps24	YIL069C
Rps24	YER074W
Rps24	YIL069C
Elovl6	YLR372W
Elovl6	YJL196C
Elovl6	YCR034W
Elovl6	YLR372W
Elovl6	YJL196C
Elovl6	YCR034W
Elovl6	YLR372W
Elovl6	YJL196C
Elovl6	YCR034W
Elovl3	YLR372W
Elovl3	YJL196C
Elovl3	YCR034W
Elovl6	YLR372W
Elovl6	YJL196C
Elovl6	YCR034W
Gpd2	YIL155C
Gpd2	YIL155C
Gpd2	YIL155C
Ahsa1	YNL281W
Ahsa1	YDR214W
Ahsa1	YNL281W
Ahsa1	YDR214W
Ahsa2	YNL281W
Ahsa2	YDR214W
Ahsa2	YNL281W
Ahsa2	YDR214W
Ahsa2	YNL281W
Ahsa2	YDR214W
Ahsa2	YNL281W
Ahsa2	YDR214W
Ahsa2	YNL281W
Ahsa2	YDR214W
Ddx24	YBR142W
Ddx24	YBR142W
Ddx24	YBR142W
Ddx24	YBR142W
Ddx24	YBR142W
Rpl36al	YNL162W
Rpl36al	YHR141C
Rpl36al	YNL162W
Rpl36al	YHR141C
Rpl36a-ps1	YNL162W
Rpl36a-ps1	YHR141C
Rpl36a	YNL162W
Rpl36a	YHR141C
Rpl36al	YNL162W
Rpl36al	YHR141C
Gm6525	YNL162W
Gm6525	YHR141C
Hyou1	YKL073W
Hyou1	YKL073W
Hyou1	YKL073W
Hyou1	YKL073W
Fdxr	YDR376W
Aptx	YOR258W
Aptx	YOR258W
Epc1	YFL024C
Epc2	YFL024C
Epc2	YFL024C
Epc1	YFL024C
Epc1	YFL024C
Elof1	YKL160W
Elof1	YKL160W
Elof1	YKL160W
Elof1	YKL160W
Elof1	YKL160W
Scd1	YGL055W
Scd3	YGL055W
Scd2	YGL055W
Scd4	YGL055W
Ip6k1	YDR017C
Ip6k1	YDR017C
Ip6k3	YDR017C
Ip6k2	YDR017C
Ip6k2	YDR017C
Ip6k2	YDR017C
Ip6k2	YDR017C
Setd4	YDR198C
Srebf2	YOR344C
Srebf2	YOR344C
Srebf2	YOR344C
Srebf1	YOR344C
Srebf1	YOR344C
Srebf1	YOR344C
Tbc1d5	YJL044C
Tbc1d5	YJL044C
Foxj2	YCR065W
Foxj3	YCR065W
Foxj3	YCR065W
Foxj3	YCR065W
Foxj3	YCR065W
Foxj3	YCR065W
Foxj3	YCR065W
Foxj3	YCR065W
Azin1	YKL184W
Azin1	YKL184W
Azin2	YKL184W
Azin2	YKL184W
Azin2	YKL184W
Azin2	YKL184W
Odc1	YKL184W
Odc1	YKL184W
Gm853	YKL184W
Zfp410	YPR015C
Mest	YNR064C
Mest	YNR064C
Mest	YNR064C
Mest	YNR064C
Mest	YNR064C
Mest	YNR064C
Mest	YNR064C
Wipf1	YLR337C
Wipf1	YLR337C
Wipf1	YLR337C
Wipf1	YLR337C
Wipf1	YLR337C
Wipf2	YLR337C
Tpk1	YOR143C
Tpk1	YOR143C
Pbld1	YHR029C
Pbld1	YHR029C
Pbld2	YHR029C
Pbld1	YHR029C
Pbld1	YHR029C
Pbld1	YHR029C
Pbld2	YHR029C
Xpnpep3	YER078C
Xpnpep3	YER078C
Pepd	YFR006W
Rpl21	YPL079W
Rpl21	YBR191W
Rpl21	YPL079W
Rpl21	YBR191W
Rpl21	YPL079W
Rpl21	YBR191W
Atp6v1c2	YKL080W
Atp6v1c2	YKL080W
Atp6v1c2	YKL080W
Atp6v1c2	YKL080W
Atp6v1c1	YKL080W
Atp6v1c1	YKL080W
Slc25a42	YHR002W
Slc25a42	YHR002W
Slc25a16	YHR002W
Slc25a16	YHR002W
Ube2j2	YER100W
Ube2j2	YER100W
Ube2j2	YER100W
Ube2j2	YER100W
Ube2j2	YER100W
Ube2j2	YER100W
Ube2j2	YER100W
Ube2j2	YER100W
Papolb	YKR002W
Papola	YKR002W
Papola	YKR002W
Papola	YKR002W
Papola	YKR002W
Papola	YKR002W
Papolg	YKR002W
Papolg	YKR002W
Kif18b	YGL216W
Kif18a	YGL216W
Smarcc2	YFR037C
Smarcc2	YJL176C
Smarcc2	YFR037C
Smarcc2	YJL176C
Smarcc2	YFR037C
Smarcc2	YJL176C
Smarcc1	YFR037C
Smarcc1	YJL176C
Smarcc1	YFR037C
Smarcc1	YJL176C
Smarcc1	YFR037C
Smarcc1	YJL176C
Smarcc1	YFR037C
Smarcc1	YJL176C
Ola1	YHL014C
Ola1	YBR025C
Ola1	YHL014C
Ola1	YBR025C
Ola1	YHL014C
Ola1	YBR025C
Alkbh8	YML014W
Alkbh8	YML014W
Alkbh8	YML014W
Alkbh8	YML014W
Alkbh8	YML014W
Alkbh8	YML014W
Fbp1	YLR377C
Fbp1	YLR377C
Fbp2	YLR377C
Fbp1	YLR377C
Chac2	YER163C
Chac2	YER163C
Chac1	YER163C
Nadsyn1	YHR074W
Nadsyn1	YHR074W
Nadsyn1	YHR074W
Tbpl2	YER148W
Tbpl2	YER148W
Tbp	YER148W
Tbp	YER148W
Tbp	YER148W
Tbp	YER148W
Unc45a	YOR035C
Unc45a	YOR035C
Unc45a	YOR035C
Unc45a	YOR035C
Unc45a	YOR035C
Unc45b	YOR035C
Unc45b	YOR035C
Unc45b	YOR035C
Unc45a	YOR035C
Pgk2	YCR012W
Pgk1	YCR012W
Pgk1	YCR012W
Polr1c	YPR110C
Polr1c	YPR110C
Polr1c	YPR110C
Polr1c	YPR110C
Atp6v1e1	YOR332W
Atp6v1e1	YOR332W
Atp6v1e1	YOR332W
Atp6v1e2	YOR332W
Atp6v1e2	YOR332W
Atp6v1e2	YOR332W
Pds5a	YMR076C
Pds5b	YMR076C
Pds5b	YMR076C
Pds5b	YMR076C
Pds5b	YMR076C
Pds5a	YMR076C
Pds5a	YMR076C
Dnm1l	YKR001C
Dnm1l	YLL001W
Dnm1l	YKR001C
Dnm1l	YLL001W
Dnm1l	YKR001C
Dnm1l	YLL001W
Dnm1l	YKR001C
Dnm1l	YLL001W
Dnm1l	YKR001C
Dnm1l	YLL001W
Trit1	YOR274W
Galm	YHR210C
Galm	YNR071C
Galm	YHR210C
Galm	YNR071C
Trmt1	YDR120C
Trmt1	YDR120C
Trmt1	YDR120C
Trmt1	YDR120C
Trmt1	YDR120C
Trmt1	YDR120C
Entpd5	YEL042W
Entpd5	YEL042W
Entpd5	YEL042W
Entpd5	YEL042W
Entpd5	YEL042W
Entpd5	YEL042W
Ercc1	YML095C
Pnkp	YMR156C
Pnkp	YMR156C
Pnkp	YMR156C
Pnkp	YMR156C
Pnkp	YMR156C
Pnkp	YMR156C
Ergic2	YML067C
Ergic2	YML067C
Ergic2	YML067C
Slc20a1	YBR296C
Slc20a1	YBR296C
Slc20a2	YBR296C
Pygl	YPR160W
Pygl	YPR160W
Pygb	YPR160W
Pygm	YPR160W
Pygm	YPR160W
Pygm	YPR160W
Pygm	YPR160W
Slc25a3	YER053C
Slc25a3	YER053C
Slc25a3	YER053C
Srrm2	YDR482C
Srrm2	YDR482C
Srrm2	YDR482C
Srrm2	YDR482C
Srrm2	YDR482C
Ap3s1	YJL024C
Ap3s1	YJL024C
Ap3s1	YJL024C
Ap3s1	YJL024C
Ap3s1	YJL024C
Ap3s2	YJL024C
Vps33b	YLR396C
Atp6v1d	YEL051W
Tmem205	YPR098C
Tmem205	YPR098C
Tmem205	YPR098C
Sgta	YOR007C
Sgta	YOR007C
Sgta	YOR007C
Sgta	YOR007C
Sgtb	YOR007C
Sgtb	YOR007C
Sgtb	YOR007C
Mindy1	YGL082W
Mindy1	YPL191C
Mindy1	YGL082W
Mindy1	YPL191C
Mindy1	YGL082W
Mindy1	YPL191C
Mindy2	YGL082W
Mindy2	YPL191C
Mindy2	YGL082W
Mindy2	YPL191C
Mindy1	YGL082W
Mindy1	YPL191C
Rbbp6	YKL059C
Rbbp6	YKL059C
Rbbp6	YKL059C
Rbbp6	YKL059C
Rbbp6	YKL059C
Coq10a	YOL008W
Sae1	YPR180W
Sae1	YPR180W
Sae1	YPR180W
Dars2	YPL104W
Polr2a	YDL140C
Polr2a	YDL140C
Polr3a	YOR116C
Polr3a	YOR116C
Wdr26	YCL039W
Wdr26	YCL039W
Pi4kb	YNL267W
Pi4kb	YNL267W
Pi4kb	YNL267W
Pi4kb	YNL267W
Pi4kb	YNL267W
Mettl11b	YBR261C
Ntmt1	YBR261C
Ntmt1	YBR261C
Ntmt1	YBR261C
Ntmt1	YBR261C
Ntmt1	YBR261C
Nolc1	YKR092C
Nolc1	YKR092C
Nolc1	YKR092C
Nolc1	YKR092C
Nolc1	YKR092C
Nolc1	YKR092C
Brsk2	YDR507C
Brsk2	YCL024W
Brsk2	YDR507C
Brsk2	YCL024W
Brsk2	YDR507C
Brsk2	YCL024W
Brsk2	YDR507C
Brsk2	YCL024W
Brsk1	YDR507C
Brsk1	YCL024W
Brsk1	YDR507C
Brsk1	YCL024W
Brsk1	YDR507C
Brsk1	YCL024W
Pdp2	YOR090C
Pdp1	YOR090C
Pdp1	YOR090C
Pdp1	YOR090C
Pdp1	YOR090C
Pdp1	YOR090C
Pdp1	YOR090C
Ube3a	YJR036C
