AT3G09720	CG5589
AT4G21120	slif
AT4G21120	CG5535
AT4G21120	CG5535
AT4G21120	CG7255
AT4G21120	CG7255
AT4G21120	CG7255
AT4G21120	CG7255
AT4G21120	CG7255
AT4G21120	CG12531
AT4G21120	CG12531
AT1G58030	CG13248
AT1G58030	slif
AT1G58030	slif
AT1G58030	slif
AT1G58030	CG5535
AT1G58030	CG5535
AT1G58030	CG7255
AT1G58030	CG7255
AT1G58030	CG7255
AT1G58030	CG7255
AT1G58030	CG7255
AT1G58030	CG12531
AT1G58030	CG12531
AT5G36940	CG13248
AT5G36940	slif
AT5G36940	slif
AT5G36940	slif
AT5G36940	CG5535
AT5G36940	CG5535
AT5G36940	CG7255
AT5G36940	CG7255
AT5G36940	CG7255
AT5G36940	CG7255
AT5G36940	CG7255
AT5G36940	CG12531
AT5G36940	CG12531
AT3G03720	CG13248
AT3G03720	slif
AT3G03720	slif
AT3G03720	slif
AT3G03720	CG5535
AT3G03720	CG5535
AT3G03720	CG7255
AT3G03720	CG7255
AT3G03720	CG7255
AT3G03720	CG7255
AT3G03720	CG7255
AT3G03720	CG12531
AT3G03720	CG12531
AT5G14100	CG11147
AT5G14100	CG11147
AT4G33460	CG11147
AT4G33460	CG11147
AT1G70610	CG11147
AT1G70610	CG11147
AT4G25450	CG11147
AT4G25450	CG11147
AT1G65410	CG11147
AT1G65410	CG11147
AT4G32980	hth
AT4G32980	hth
AT4G32980	hth
AT4G32980	hth
AT4G32980	hth
AT4G34610	hth
AT4G34610	hth
AT4G34610	hth
AT4G34610	hth
AT4G34610	hth
AT2G16400	hth
AT2G16400	hth
AT2G16400	hth
AT2G16400	hth
AT2G16400	hth
AT1G75410	hth
AT1G75410	hth
AT1G75410	hth
AT1G75410	hth
AT1G75410	hth
AT1G19700	hth
AT1G19700	hth
AT1G19700	hth
AT1G19700	hth
AT1G19700	hth
AT5G41410	hth
AT5G41410	hth
AT5G41410	hth
AT5G41410	hth
AT5G41410	hth
AT2G23760	hth
AT2G23760	hth
AT2G23760	hth
AT2G23760	hth
AT2G23760	hth
AT4G36870	hth
AT4G36870	hth
AT4G36870	hth
AT4G36870	hth
AT4G36870	hth
AT2G27220	hth
AT2G27220	hth
AT2G27220	hth
AT2G27220	hth
AT2G27220	hth
AT2G35940	hth
AT2G35940	hth
AT2G35940	hth
AT2G35940	hth
AT2G35940	hth
AT1G75430	hth
AT1G75430	hth
AT1G75430	hth
AT1G75430	hth
AT1G75430	hth
AT2G27990	hth
AT2G27990	hth
AT2G27990	hth
AT2G27990	hth
AT2G27990	hth
AT5G02030	hth
AT5G02030	hth
AT5G02030	hth
AT5G02030	hth
AT5G02030	hth
AT5G11790	MESK2
AT5G11790	MESK2
AT5G11790	MESK2
AT5G11790	MESK2
AT5G11790	MESK2
AT5G11790	MESK2
AT5G11790	MESK2
AT5G11790	MESK2
AT5G11790	MESK2
AT5G56750	MESK2
AT5G56750	MESK2
AT5G56750	MESK2
AT5G56750	MESK2
AT5G56750	MESK2
AT5G56750	MESK2
AT5G56750	MESK2
AT5G56750	MESK2
AT5G56750	MESK2
AT2G19620	MESK2
AT2G19620	MESK2
AT2G19620	MESK2
AT2G19620	MESK2
AT2G19620	MESK2
AT2G19620	MESK2
AT2G19620	MESK2
AT2G19620	MESK2
AT2G19620	MESK2
AT3G08730	JIL-1
AT3G08730	JIL-1
AT3G08730	JIL-1
AT3G08730	S6kII
AT3G08730	S6kII
AT3G01610	smid
AT3G01610	smid
AT3G01610	smid
AT3G01610	smid
AT3G01610	smid
AT5G03340	TER94
AT5G03340	TER94
AT5G03340	TER94
AT5G03340	TER94
AT3G09840	TER94
AT3G09840	TER94
AT3G09840	TER94
AT3G09840	TER94
AT3G53230	TER94
AT3G53230	TER94
AT3G53230	TER94
AT3G53230	TER94
AT1G03000	Pex6
AT1G03000	Pex6
AT5G08470	Pex1
AT5G53910	CG11982
AT3G13228	CG11982
AT1G18760	CG11982
AT2G29840	CG11982
AT1G18780	CG11982
AT1G18770	CG11982
AT1G21960	CG11982
AT1G74620	CG11982
AT1G50350	CG11982
AT5G20910	CG7694
AT5G20910	CG7694
AT5G20910	CG7694
AT1G79470	ras
AT1G79470	ras
AT1G79470	ras
AT1G79470	ras
AT1G16350	ras
AT1G16350	ras
AT1G16350	ras
AT1G16350	ras
AT2G35390	CG2246
AT2G35390	CG2246
AT2G35390	CG2246
AT2G35390	CG2246
AT2G35390	CG2246
AT2G35390	CG2246
AT2G35390	CG2246
AT2G35390	CG2246
AT2G35390	CG2246
AT2G35390	CG2246
AT2G35390	CG2246
AT2G35390	CG2246
AT2G35390	CG2246
AT2G35390	CG2246
AT2G35390	CG2246
AT2G35390	CG2246
AT2G35390	CG6767
AT2G35390	CG6767
AT2G35390	CG6767
AT2G35390	CG6767
AT2G35390	CG6767
AT2G35390	CG6767
AT2G35390	CG6767
AT2G35390	CG6767
AT2G35390	CG6767
AT1G32380	CG2246
AT1G32380	CG2246
AT1G32380	CG2246
AT1G32380	CG2246
AT1G32380	CG2246
AT1G32380	CG2246
AT1G32380	CG2246
AT1G32380	CG2246
AT1G32380	CG2246
AT1G32380	CG2246
AT1G32380	CG2246
AT1G32380	CG2246
AT1G32380	CG2246
AT1G32380	CG2246
AT1G32380	CG2246
AT1G32380	CG2246
AT1G32380	CG6767
AT1G32380	CG6767
AT1G32380	CG6767
AT1G32380	CG6767
AT1G32380	CG6767
AT1G32380	CG6767
AT1G32380	CG6767
AT1G32380	CG6767
AT1G32380	CG6767
AT2G44530	CG2246
AT2G44530	CG2246
AT2G44530	CG2246
AT2G44530	CG2246
AT2G44530	CG2246
AT2G44530	CG2246
AT2G44530	CG2246
AT2G44530	CG2246
AT2G44530	CG2246
AT2G44530	CG2246
AT2G44530	CG2246
AT2G44530	CG2246
AT2G44530	CG2246
AT2G44530	CG2246
AT2G44530	CG2246
AT2G44530	CG2246
AT2G44530	CG6767
AT2G44530	CG6767
AT2G44530	CG6767
AT2G44530	CG6767
AT2G44530	CG6767
AT2G44530	CG6767
AT2G44530	CG6767
AT2G44530	CG6767
AT2G44530	CG6767
AT1G09140	B52
AT1G09140	B52
AT1G09140	B52
AT1G09140	B52
AT1G09140	B52
AT1G09140	B52
AT1G09140	B52
AT1G09140	B52
AT1G09140	B52
AT1G09140	B52
AT1G09140	SF2
AT1G09140	SF2
AT1G02840	B52
AT1G02840	B52
AT1G02840	B52
AT1G02840	B52
AT1G02840	B52
AT1G02840	B52
AT1G02840	B52
AT1G02840	B52
AT1G02840	B52
AT1G02840	B52
AT1G02840	SF2
AT1G02840	SF2
AT4G02430	B52
AT4G02430	B52
AT4G02430	B52
AT4G02430	B52
AT4G02430	B52
AT4G02430	B52
AT4G02430	B52
AT4G02430	B52
AT4G02430	B52
AT4G02430	B52
AT4G02430	SF2
AT4G02430	SF2
AT3G49430	B52
AT3G49430	B52
AT3G49430	B52
AT3G49430	B52
AT3G49430	B52
AT3G49430	B52
AT3G49430	B52
AT3G49430	B52
AT3G49430	B52
AT3G49430	B52
AT3G49430	SF2
AT3G49430	SF2
AT3G20890	glo
AT3G20890	glo
AT3G20890	glo
AT5G66010	glo
AT5G66010	glo
AT5G66010	glo
AT4G16340	Ziz
AT4G16340	Ziz
AT4G16340	Ziz
AT4G16340	Ziz
AT4G16340	Ziz
AT4G16340	Ziz
AT4G16340	Ziz
AT4G16340	Ziz
AT4G16340	Ziz
AT4G16340	Zir
AT1G22300	14-3-3epsilon
AT1G22300	14-3-3epsilon
AT1G22300	14-3-3epsilon
AT1G22300	14-3-3epsilon
AT1G22300	14-3-3zeta
AT1G22300	14-3-3zeta
AT1G22300	14-3-3zeta
AT1G22300	14-3-3zeta
AT1G22300	14-3-3zeta
AT1G22300	14-3-3zeta
AT1G22300	14-3-3zeta
AT1G22300	14-3-3zeta
AT1G22300	14-3-3zeta
AT1G22300	14-3-3zeta
AT1G22300	14-3-3zeta
AT1G22300	14-3-3zeta
AT1G34760	14-3-3epsilon
AT1G34760	14-3-3epsilon
AT1G34760	14-3-3epsilon
AT1G34760	14-3-3epsilon
AT1G34760	14-3-3zeta
AT1G34760	14-3-3zeta
AT1G34760	14-3-3zeta
AT1G34760	14-3-3zeta
AT1G34760	14-3-3zeta
AT1G34760	14-3-3zeta
AT1G34760	14-3-3zeta
AT1G34760	14-3-3zeta
AT1G34760	14-3-3zeta
AT1G34760	14-3-3zeta
AT1G34760	14-3-3zeta
AT1G34760	14-3-3zeta
AT2G42590	14-3-3epsilon
AT2G42590	14-3-3epsilon
AT2G42590	14-3-3epsilon
AT2G42590	14-3-3epsilon
AT2G42590	14-3-3zeta
AT2G42590	14-3-3zeta
AT2G42590	14-3-3zeta
AT2G42590	14-3-3zeta
AT2G42590	14-3-3zeta
AT2G42590	14-3-3zeta
AT2G42590	14-3-3zeta
AT2G42590	14-3-3zeta
AT2G42590	14-3-3zeta
AT2G42590	14-3-3zeta
AT2G42590	14-3-3zeta
AT2G42590	14-3-3zeta
AT1G26480	14-3-3epsilon
AT1G26480	14-3-3epsilon
AT1G26480	14-3-3epsilon
AT1G26480	14-3-3epsilon
AT1G26480	14-3-3zeta
AT1G26480	14-3-3zeta
AT1G26480	14-3-3zeta
AT1G26480	14-3-3zeta
AT1G26480	14-3-3zeta
AT1G26480	14-3-3zeta
AT1G26480	14-3-3zeta
AT1G26480	14-3-3zeta
AT1G26480	14-3-3zeta
AT1G26480	14-3-3zeta
AT1G26480	14-3-3zeta
AT1G26480	14-3-3zeta
AT5G65430	14-3-3epsilon
AT5G65430	14-3-3epsilon
AT5G65430	14-3-3epsilon
AT5G65430	14-3-3epsilon
AT5G65430	14-3-3zeta
AT5G65430	14-3-3zeta
AT5G65430	14-3-3zeta
AT5G65430	14-3-3zeta
AT5G65430	14-3-3zeta
AT5G65430	14-3-3zeta
AT5G65430	14-3-3zeta
AT5G65430	14-3-3zeta
AT5G65430	14-3-3zeta
AT5G65430	14-3-3zeta
AT5G65430	14-3-3zeta
AT5G65430	14-3-3zeta
AT5G10450	14-3-3epsilon
AT5G10450	14-3-3epsilon
AT5G10450	14-3-3epsilon
AT5G10450	14-3-3epsilon
AT5G10450	14-3-3zeta
AT5G10450	14-3-3zeta
AT5G10450	14-3-3zeta
AT5G10450	14-3-3zeta
AT5G10450	14-3-3zeta
AT5G10450	14-3-3zeta
AT5G10450	14-3-3zeta
AT5G10450	14-3-3zeta
AT5G10450	14-3-3zeta
AT5G10450	14-3-3zeta
AT5G10450	14-3-3zeta
AT5G10450	14-3-3zeta
AT3G02520	14-3-3epsilon
AT3G02520	14-3-3epsilon
AT3G02520	14-3-3epsilon
AT3G02520	14-3-3epsilon
AT3G02520	14-3-3zeta
AT3G02520	14-3-3zeta
AT3G02520	14-3-3zeta
AT3G02520	14-3-3zeta
AT3G02520	14-3-3zeta
AT3G02520	14-3-3zeta
AT3G02520	14-3-3zeta
AT3G02520	14-3-3zeta
AT3G02520	14-3-3zeta
AT3G02520	14-3-3zeta
AT3G02520	14-3-3zeta
AT3G02520	14-3-3zeta
AT5G16050	14-3-3epsilon
AT5G16050	14-3-3epsilon
AT5G16050	14-3-3epsilon
AT5G16050	14-3-3epsilon
AT5G16050	14-3-3zeta
AT5G16050	14-3-3zeta
AT5G16050	14-3-3zeta
AT5G16050	14-3-3zeta
AT5G16050	14-3-3zeta
AT5G16050	14-3-3zeta
AT5G16050	14-3-3zeta
AT5G16050	14-3-3zeta
AT5G16050	14-3-3zeta
AT5G16050	14-3-3zeta
AT5G16050	14-3-3zeta
AT5G16050	14-3-3zeta
AT5G38480	14-3-3epsilon
AT5G38480	14-3-3epsilon
AT5G38480	14-3-3epsilon
AT5G38480	14-3-3epsilon
AT5G38480	14-3-3zeta
AT5G38480	14-3-3zeta
AT5G38480	14-3-3zeta
AT5G38480	14-3-3zeta
AT5G38480	14-3-3zeta
AT5G38480	14-3-3zeta
AT5G38480	14-3-3zeta
AT5G38480	14-3-3zeta
AT5G38480	14-3-3zeta
AT5G38480	14-3-3zeta
AT5G38480	14-3-3zeta
AT5G38480	14-3-3zeta
AT1G78300	14-3-3epsilon
AT1G78300	14-3-3epsilon
AT1G78300	14-3-3epsilon
AT1G78300	14-3-3epsilon
AT1G78300	14-3-3zeta
AT1G78300	14-3-3zeta
AT1G78300	14-3-3zeta
AT1G78300	14-3-3zeta
AT1G78300	14-3-3zeta
AT1G78300	14-3-3zeta
AT1G78300	14-3-3zeta
AT1G78300	14-3-3zeta
AT1G78300	14-3-3zeta
AT1G78300	14-3-3zeta
AT1G78300	14-3-3zeta
AT1G78300	14-3-3zeta
AT1G35160	14-3-3epsilon
AT1G35160	14-3-3epsilon
AT1G35160	14-3-3epsilon
AT1G35160	14-3-3epsilon
AT1G35160	14-3-3zeta
AT1G35160	14-3-3zeta
AT1G35160	14-3-3zeta
AT1G35160	14-3-3zeta
AT1G35160	14-3-3zeta
AT1G35160	14-3-3zeta
AT1G35160	14-3-3zeta
AT1G35160	14-3-3zeta
AT1G35160	14-3-3zeta
AT1G35160	14-3-3zeta
AT1G35160	14-3-3zeta
AT1G35160	14-3-3zeta
AT4G09000	14-3-3epsilon
AT4G09000	14-3-3epsilon
AT4G09000	14-3-3epsilon
AT4G09000	14-3-3epsilon
AT4G09000	14-3-3zeta
AT4G09000	14-3-3zeta
AT4G09000	14-3-3zeta
AT4G09000	14-3-3zeta
AT4G09000	14-3-3zeta
AT4G09000	14-3-3zeta
AT4G09000	14-3-3zeta
AT4G09000	14-3-3zeta
AT4G09000	14-3-3zeta
AT4G09000	14-3-3zeta
AT4G09000	14-3-3zeta
AT4G09000	14-3-3zeta
AT2G22950	PMCA
AT2G22950	PMCA
AT2G22950	PMCA
AT2G22950	PMCA
AT2G22950	PMCA
AT2G22950	PMCA
AT2G22950	PMCA
AT2G22950	PMCA
AT2G22950	PMCA
AT2G22950	PMCA
AT2G22950	PMCA
AT4G37640	PMCA
AT4G37640	PMCA
AT4G37640	PMCA
AT4G37640	PMCA
AT4G37640	PMCA
AT4G37640	PMCA
AT4G37640	PMCA
AT4G37640	PMCA
AT4G37640	PMCA
AT4G37640	PMCA
AT4G37640	PMCA
AT1G27770	PMCA
AT1G27770	PMCA
AT1G27770	PMCA
AT1G27770	PMCA
AT1G27770	PMCA
AT1G27770	PMCA
AT1G27770	PMCA
AT1G27770	PMCA
AT1G27770	PMCA
AT1G27770	PMCA
AT1G27770	PMCA
AT3G57330	PMCA
AT3G57330	PMCA
AT3G57330	PMCA
AT3G57330	PMCA
AT3G57330	PMCA
AT3G57330	PMCA
AT3G57330	PMCA
AT3G57330	PMCA
AT3G57330	PMCA
AT3G57330	PMCA
AT3G57330	PMCA
AT2G41560	PMCA
AT2G41560	PMCA
AT2G41560	PMCA
AT2G41560	PMCA
AT2G41560	PMCA
AT2G41560	PMCA
AT2G41560	PMCA
AT2G41560	PMCA
AT2G41560	PMCA
AT2G41560	PMCA
AT2G41560	PMCA
AT3G22910	PMCA
AT3G22910	PMCA
AT3G22910	PMCA
AT3G22910	PMCA
AT3G22910	PMCA
AT3G22910	PMCA
AT3G22910	PMCA
AT3G22910	PMCA
AT3G22910	PMCA
AT3G22910	PMCA
AT3G22910	PMCA
AT3G63380	PMCA
AT3G63380	PMCA
AT3G63380	PMCA
AT3G63380	PMCA
AT3G63380	PMCA
AT3G63380	PMCA
AT3G63380	PMCA
AT3G63380	PMCA
AT3G63380	PMCA
AT3G63380	PMCA
AT3G63380	PMCA
AT3G21180	PMCA
AT3G21180	PMCA
AT3G21180	PMCA
AT3G21180	PMCA
AT3G21180	PMCA
AT3G21180	PMCA
AT3G21180	PMCA
AT3G21180	PMCA
AT3G21180	PMCA
AT3G21180	PMCA
AT3G21180	PMCA
AT5G57110	PMCA
AT5G57110	PMCA
AT5G57110	PMCA
AT5G57110	PMCA
AT5G57110	PMCA
AT5G57110	PMCA
AT5G57110	PMCA
AT5G57110	PMCA
AT5G57110	PMCA
AT5G57110	PMCA
AT5G57110	PMCA
AT4G29900	PMCA
AT4G29900	PMCA
AT4G29900	PMCA
AT4G29900	PMCA
AT4G29900	PMCA
AT4G29900	PMCA
AT4G29900	PMCA
AT4G29900	PMCA
AT4G29900	PMCA
AT4G29900	PMCA
AT4G29900	PMCA
AT3G48000	CG8665
AT3G48000	Aldh
AT3G48000	Aldh
AT3G48000	CG31075
AT3G48000	CG31075
AT1G23800	CG8665
AT1G23800	Aldh
AT1G23800	Aldh
AT1G23800	CG31075
AT1G23800	CG31075
AT3G24503	CG8665
AT3G24503	Aldh
AT3G24503	Aldh
AT3G24503	CG31075
AT3G24503	CG31075
AT1G32330	Hsf
AT1G32330	Hsf
AT1G32330	Hsf
AT1G32330	Hsf
AT3G02990	Hsf
AT3G02990	Hsf
AT3G02990	Hsf
AT3G02990	Hsf
AT5G16820	Hsf
AT5G16820	Hsf
AT5G16820	Hsf
AT5G16820	Hsf
AT4G17750	Hsf
AT4G17750	Hsf
AT4G17750	Hsf
AT4G17750	Hsf
AT2G26150	Hsf
AT2G26150	Hsf
AT2G26150	Hsf
AT2G26150	Hsf
AT3G51910	Hsf
AT3G51910	Hsf
AT3G51910	Hsf
AT3G51910	Hsf
AT3G63350	Hsf
AT3G63350	Hsf
AT3G63350	Hsf
AT3G63350	Hsf
AT3G22830	Hsf
AT3G22830	Hsf
AT3G22830	Hsf
AT3G22830	Hsf
AT5G43840	Hsf
AT5G43840	Hsf
AT5G43840	Hsf
AT5G43840	Hsf
AT5G03720	Hsf
AT5G03720	Hsf
AT5G03720	Hsf
AT5G03720	Hsf
AT1G67970	Hsf
AT1G67970	Hsf
AT1G67970	Hsf
AT1G67970	Hsf
AT5G45710	Hsf
AT5G45710	Hsf
AT5G45710	Hsf
AT5G45710	Hsf
AT4G18880	Hsf
AT4G18880	Hsf
AT4G18880	Hsf
AT4G18880	Hsf
AT4G13980	Hsf
AT4G13980	Hsf
AT4G13980	Hsf
AT4G13980	Hsf
AT3G24520	Hsf
AT3G24520	Hsf
AT3G24520	Hsf
AT3G24520	Hsf
AT5G54070	Hsf
AT5G54070	Hsf
AT5G54070	Hsf
AT5G54070	Hsf
AT5G62020	Hsf
AT5G62020	Hsf
AT5G62020	Hsf
AT5G62020	Hsf
AT4G36990	Hsf
AT4G36990	Hsf
AT4G36990	Hsf
AT4G36990	Hsf
AT1G46264	Hsf
AT1G46264	Hsf
AT1G46264	Hsf
AT1G46264	Hsf
AT4G11660	Hsf
AT4G11660	Hsf
AT4G11660	Hsf
AT4G11660	Hsf
AT2G41690	Hsf
AT2G41690	Hsf
AT2G41690	Hsf
AT2G41690	Hsf
AT3G60250	CkIIbeta
AT3G60250	CkIIbeta
AT3G60250	CkIIbeta
AT3G60250	CkIIbeta
AT3G60250	CkIIbeta
AT3G60250	CkIIbeta
AT3G60250	CkIIbeta
AT3G60250	CkIIbeta
AT3G60250	CkIIbeta
AT3G60250	CkIIbeta
AT3G60250	CkIIbeta2
AT2G44680	CkIIbeta
AT2G44680	CkIIbeta
AT2G44680	CkIIbeta
AT2G44680	CkIIbeta
AT2G44680	CkIIbeta
AT2G44680	CkIIbeta
AT2G44680	CkIIbeta
AT2G44680	CkIIbeta
AT2G44680	CkIIbeta
AT2G44680	CkIIbeta
AT2G44680	CkIIbeta2
AT5G47080	CkIIbeta
AT5G47080	CkIIbeta
AT5G47080	CkIIbeta
AT5G47080	CkIIbeta
AT5G47080	CkIIbeta
AT5G47080	CkIIbeta
AT5G47080	CkIIbeta
AT5G47080	CkIIbeta
AT5G47080	CkIIbeta
AT5G47080	CkIIbeta
AT5G47080	CkIIbeta2
AT4G17640	CkIIbeta
AT4G17640	CkIIbeta
AT4G17640	CkIIbeta
AT4G17640	CkIIbeta
AT4G17640	CkIIbeta
AT4G17640	CkIIbeta
AT4G17640	CkIIbeta
AT4G17640	CkIIbeta
AT4G17640	CkIIbeta
AT4G17640	CkIIbeta
AT4G17640	CkIIbeta2
AT5G10630	HBS1
AT5G10630	HBS1
AT1G18070	eRF3
AT1G18070	eRF3
AT1G18070	eRF3
AT1G18070	eRF3
AT1G07920	eEF1alpha1
AT1G07920	eEF1alpha1
AT1G07920	eEF1alpha1
AT1G07920	eEF1alpha1
AT1G07920	eEF1alpha2
AT1G07920	eEF1alpha2
AT1G07920	eEF1alpha2
AT1G07920	eEF1alpha2
AT1G07930	eEF1alpha1
AT1G07930	eEF1alpha1
AT1G07930	eEF1alpha1
AT1G07930	eEF1alpha1
AT1G07930	eEF1alpha2
AT1G07930	eEF1alpha2
AT1G07930	eEF1alpha2
AT1G07930	eEF1alpha2
AT5G60390	eEF1alpha1
AT5G60390	eEF1alpha1
AT5G60390	eEF1alpha1
AT5G60390	eEF1alpha1
AT5G60390	eEF1alpha2
AT5G60390	eEF1alpha2
AT5G60390	eEF1alpha2
AT5G60390	eEF1alpha2
AT1G07940	eEF1alpha1
AT1G07940	eEF1alpha1
AT1G07940	eEF1alpha1
AT1G07940	eEF1alpha1
AT1G07940	eEF1alpha2
AT1G07940	eEF1alpha2
AT1G07940	eEF1alpha2
AT1G07940	eEF1alpha2
AT3G52720	CG12309
AT3G52720	CG9235
AT3G52720	CG15227
AT3G52720	CAH1
AT3G52720	caix
AT1G08080	CG12309
AT1G08080	CG9235
AT1G08080	CG15227
AT1G08080	CAH1
AT1G08080	caix
AT2G28210	CG12309
AT2G28210	CG9235
AT2G28210	CG15227
AT2G28210	CAH1
AT2G28210	caix
AT5G56330	CG12309
AT5G56330	CG9235
AT5G56330	CG15227
AT5G56330	CAH1
AT5G56330	caix
AT1G08065	CG12309
AT1G08065	CG9235
AT1G08065	CG15227
AT1G08065	CAH1
AT1G08065	caix
AT4G21000	CG12309
AT4G21000	CG9235
AT4G21000	CG15227
AT4G21000	CAH1
AT4G21000	caix
AT4G20990	CG12309
AT4G20990	CG9235
AT4G20990	CG15227
AT4G20990	CAH1
AT4G20990	caix
AT5G04180	CG12309
AT5G04180	CG9235
AT5G04180	CG15227
AT5G04180	CAH1
AT5G04180	caix
AT1G47210	CycA
AT1G47210	CycA
AT1G47230	CycA
AT1G47230	CycA
AT5G43080	CycA
AT5G43080	CycA
AT1G47220	CycA
AT1G47220	CycA
AT1G15570	CycA
AT1G15570	CycA
AT1G80370	CycA
AT1G80370	CycA
AT5G11300	CycA
AT5G11300	CycA
AT5G25380	CycA
AT5G25380	CycA
AT1G77390	CycA
AT1G77390	CycA
AT1G44110	CycA
AT1G44110	CycA
AT4G37490	CycB3
AT4G37490	CycB3
AT3G11520	CycB3
AT3G11520	CycB3
AT5G06150	CycB3
AT5G06150	CycB3
AT2G26760	CycB3
AT2G26760	CycB3
AT1G16330	CycB3
AT1G16330	CycB3
AT2G01310	CycB3
AT2G01310	CycB3
AT3G52660	Syp
AT3G52660	Syp
AT3G52660	Syp
AT3G52660	Syp
AT3G52660	Syp
AT3G52660	Syp
AT3G52660	Syp
AT3G52660	Syp
AT3G52660	Syp
AT3G52660	Syp
AT3G52660	Syp
AT3G52660	Syp
AT3G52660	Syp
AT3G52660	Syp
AT3G52660	Syp
AT3G52660	Syp
AT3G52660	Syp
AT3G52660	Syp
AT3G52660	Syp
AT3G52660	Syp
AT5G28390	Syp
AT5G28390	Syp
AT5G28390	Syp
AT5G28390	Syp
AT5G28390	Syp
AT5G28390	Syp
AT5G28390	Syp
AT5G28390	Syp
AT5G28390	Syp
AT5G28390	Syp
AT5G28390	Syp
AT5G28390	Syp
AT5G28390	Syp
AT5G28390	Syp
AT5G28390	Syp
AT5G28390	Syp
AT5G28390	Syp
AT5G28390	Syp
AT5G28390	Syp
AT5G28390	Syp
AT4G00830	Syp
AT4G00830	Syp
AT4G00830	Syp
AT4G00830	Syp
AT4G00830	Syp
AT4G00830	Syp
AT4G00830	Syp
AT4G00830	Syp
AT4G00830	Syp
AT4G00830	Syp
AT4G00830	Syp
AT4G00830	Syp
AT4G00830	Syp
AT4G00830	Syp
AT4G00830	Syp
AT4G00830	Syp
AT4G00830	Syp
AT4G00830	Syp
AT4G00830	Syp
AT4G00830	Syp
AT3G21650	wrd
AT3G21650	wrd
AT3G21650	wrd
AT3G21650	wrd
AT3G21650	wrd
AT3G21650	wrd
AT3G21650	wrd
AT3G21650	wrd
AT3G21650	wrd
AT3G21650	wrd
AT3G21650	wrd
AT3G21650	wrd
AT3G21650	wrd
AT3G21650	wdb
AT3G21650	wdb
AT3G21650	wdb
AT3G21650	wdb
AT3G21650	wdb
AT3G21650	wdb
AT4G15415	wrd
AT4G15415	wrd
AT4G15415	wrd
AT4G15415	wrd
AT4G15415	wrd
AT4G15415	wrd
AT4G15415	wrd
AT4G15415	wrd
AT4G15415	wrd
AT4G15415	wrd
AT4G15415	wrd
AT4G15415	wrd
AT4G15415	wrd
AT4G15415	wdb
AT4G15415	wdb
AT4G15415	wdb
AT4G15415	wdb
AT4G15415	wdb
AT4G15415	wdb
AT1G13460	wrd
AT1G13460	wrd
AT1G13460	wrd
AT1G13460	wrd
AT1G13460	wrd
AT1G13460	wrd
AT1G13460	wrd
AT1G13460	wrd
AT1G13460	wrd
AT1G13460	wrd
AT1G13460	wrd
AT1G13460	wrd
AT1G13460	wrd
AT1G13460	wdb
AT1G13460	wdb
AT1G13460	wdb
AT1G13460	wdb
AT1G13460	wdb
AT1G13460	wdb
AT3G26030	wrd
AT3G26030	wrd
AT3G26030	wrd
AT3G26030	wrd
AT3G26030	wrd
AT3G26030	wrd
AT3G26030	wrd
AT3G26030	wrd
AT3G26030	wrd
AT3G26030	wrd
AT3G26030	wrd
AT3G26030	wrd
AT3G26030	wrd
AT3G26030	wdb
AT3G26030	wdb
AT3G26030	wdb
AT3G26030	wdb
AT3G26030	wdb
AT3G26030	wdb
AT3G54930	wrd
AT3G54930	wrd
AT3G54930	wrd
AT3G54930	wrd
AT3G54930	wrd
AT3G54930	wrd
AT3G54930	wrd
AT3G54930	wrd
AT3G54930	wrd
AT3G54930	wrd
AT3G54930	wrd
AT3G54930	wrd
AT3G54930	wrd
AT3G54930	wdb
AT3G54930	wdb
AT3G54930	wdb
AT3G54930	wdb
AT3G54930	wdb
AT3G54930	wdb
AT5G03470	wrd
AT5G03470	wrd
AT5G03470	wrd
AT5G03470	wrd
AT5G03470	wrd
AT5G03470	wrd
AT5G03470	wrd
AT5G03470	wrd
AT5G03470	wrd
AT5G03470	wrd
AT5G03470	wrd
AT5G03470	wrd
AT5G03470	wrd
AT5G03470	wdb
AT5G03470	wdb
AT5G03470	wdb
AT5G03470	wdb
AT5G03470	wdb
AT5G03470	wdb
AT3G09880	wrd
AT3G09880	wrd
AT3G09880	wrd
AT3G09880	wrd
AT3G09880	wrd
AT3G09880	wrd
AT3G09880	wrd
AT3G09880	wrd
AT3G09880	wrd
AT3G09880	wrd
AT3G09880	wrd
AT3G09880	wrd
AT3G09880	wrd
AT3G09880	wdb
AT3G09880	wdb
AT3G09880	wdb
AT3G09880	wdb
AT3G09880	wdb
AT3G09880	wdb
AT5G25510	wrd
AT5G25510	wrd
AT5G25510	wrd
AT5G25510	wrd
AT5G25510	wrd
AT5G25510	wrd
AT5G25510	wrd
AT5G25510	wrd
AT5G25510	wrd
AT5G25510	wrd
AT5G25510	wrd
AT5G25510	wrd
AT5G25510	wrd
AT5G25510	wdb
AT5G25510	wdb
AT5G25510	wdb
AT5G25510	wdb
AT5G25510	wdb
AT5G25510	wdb
AT4G11240	Pp1-Y2
AT4G11240	Pp1alpha-96A
AT4G11240	Pp1alpha-96A
AT4G11240	Pp1-13C
AT4G11240	Pp1-87B
AT4G11240	flw
AT4G11240	flw
AT4G11240	flw
AT1G64040	Pp1-Y2
AT1G64040	Pp1alpha-96A
AT1G64040	Pp1alpha-96A
AT1G64040	Pp1-13C
AT1G64040	Pp1-87B
AT1G64040	flw
AT1G64040	flw
