AT3G09720	YGL171W
AT2G17520	YHR079C
AT5G45600	YNL107W
AT2G18000	YNL107W
AT4G36210	YFL034W
AT2G18100	YFL034W
AT2G18770	YKL154W
AT5G05670	YKL154W
AT2G19870	YOR201C
AT4G27090	YKL006W
AT4G27090	YHL001W
AT2G20450	YKL006W
AT2G20450	YHL001W
AT2G21440	YPL043W
AT4G39220	YCL001W
AT2G21600	YCL001W
AT4G30540	YLR126C
AT2G23960	YLR126C
AT4G30530	YLR126C
AT2G23970	YLR126C
AT4G30550	YLR126C
AT4G32175	YOL142W
AT2G25355	YOL142W
AT2G26000	YHL010C
AT2G42160	YHL010C
AT2G28305	YJL055W
AT3G53450	YJL055W
AT2G37210	YJL055W
AT5G03270	YJL055W
AT4G35190	YJL055W
AT5G06300	YJL055W
AT2G35990	YJL055W
AT5G11950	YJL055W
AT5G26140	YJL055W
AT2G28815	YBL038W
ATCG00790	YBL038W
ATMG00080	YBL038W
AT2G31660	YJR132W
AT3G59020	YJR132W
AT2G33820	YOR130C
AT3G53430	YDR418W
AT3G53430	YEL054C
AT2G37190	YDR418W
AT2G37190	YEL054C
AT5G60670	YDR418W
AT5G60670	YEL054C
AT2G38270	YPL059W
AT3G54900	YPL059W
AT3G15660	YPL059W
AT2G38290	YPR138C
AT2G38290	YGR121C
AT2G38290	YNL142W
AT2G39630	YPL227C
AT2G39800	YOR323C
AT3G55610	YOR323C
AT2G40190	YNL048W
AT2G40290	YJR007W
AT5G05470	YJR007W
AT2G42120	YJR006W
AT2G42810	YGR123C
AT2G43190	YBR257W
AT5G60460	YER019C-A
AT5G60460	YER087C-B
AT3G60540	YER019C-A
AT3G60540	YER087C-B
AT2G45070	YER019C-A
AT2G45070	YER087C-B
AT4G30600	YDR292C
AT2G47790	YNL035C
AT3G04740	YLR071C
AT3G54380	YDR159W
AT3G06290	YDR159W
AT4G02840	YGR074W
AT3G07590	YGR074W
AT3G10110	YDL217C
AT3G11400	YDR429C
AT5G06000	YDR429C
AT3G22980	YNL163C
AT3G23620	YKR081C
AT3G24080	YNL308C
AT3G24495	YDR097C
AT4G02070	YDR097C
AT3G27325	YFL025C
AT3G28715	YLR447C
AT3G28710	YLR447C
AT5G20570	YOL133W
AT3G42830	YOL133W
AT5G13750	YCR023C
AT5G13740	YCR023C
AT3G43790	YCR023C
AT3G44320	YIL164C
AT3G44300	YIL164C
AT3G44310	YIL164C
AT5G22300	YIL164C
AT3G51270	YNL207W
AT3G52140	YMR012W
AT3G54470	YEL021W
AT3G54630	YIL144W
AT4G01880	YOL125W
AT4G02110	YHR154W
AT4G03120	YLR298C
AT4G03280	YEL024W
AT5G13430	YEL024W
AT5G13440	YEL024W
AT4G13780	YGR264C
AT4G19490	YDR027C
AT4G21110	YCR063W
AT4G24830	YOL058W
AT4G26750	YLR181C
AT4G34910	YLR276C
AT4G36050	YBL019W
AT4G38630	YHR200W
AT5G04600	YNL110C
AT5G05010	YFR051C
AT5G06410	YGL018C
AT5G08180	YDL208W
AT5G39900	YLR289W
AT5G08650	YLR289W
AT5G14600	YJL125C
AT5G15550	YOR272W
AT5G15920	YOL034W
AT5G16260	YNL286W
AT5G19130	YLR088W
AT5G19460	YJR142W
AT5G19470	YJR142W
AT5G19990	YGL048C
AT5G20000	YGL048C
AT5G22100	YOL010W
AT5G22110	YPR175W
AT5G37340	YGR211W
AT5G22480	YGR211W
AT5G24670	YLR316C
AT5G38720	YCL031C
AT5G41190	YOR056C
AT5G43500	YOR141C
AT5G46280	YEL032W
AT5G51660	YDR301W
AT5G54440	YMR218C
AT5G56130	YNL253W
AT5G57160	YOR005C
AT5G58410	YMR247C
AT5G61220	YER048W-A
AT5G61330	YDR299W
AT5G63010	YBR246W
AT5G64050	YOL033W
AT5G64670	YNL284C
AT1G01930	YDR049W
AT1G02145	YNR030W
AT2G36310	YDR400W
AT1G05620	YDR400W
AT4G08390	YKR066C
AT1G77490	YKR066C
AT4G35000	YKR066C
AT4G35970	YKR066C
AT3G09640	YKR066C
AT1G07890	YKR066C
AT4G32320	YKR066C
AT4G09010	YKR066C
AT5G26110	YGR262C
AT1G08120	YGR262C
AT1G08190	YDR080W
AT1G11790	YNL316C
AT3G07630	YNL316C
AT1G08250	YNL316C
AT2G27820	YNL316C
AT5G22630	YNL316C
AT3G44720	YNL316C
AT1G11110	YMR135C
AT4G09300	YMR135C
AT1G61150	YMR135C
AT1G11520	YMR240C
AT1G11890	YLR268W
AT1G12230	YLR354C
AT1G12230	YGR043C
AT3G13784	YIL162W
AT3G13790	YIL162W
AT1G55120	YIL162W
AT5G11920	YIL162W
AT2G36190	YIL162W
AT3G52600	YIL162W
AT1G12240	YIL162W
AT1G62660	YIL162W
AT1G12270	YOR027W
AT1G62740	YOR027W
AT4G12400	YOR027W
AT1G12730	YLR459W
AT1G63110	YLR459W
AT1G15130	YOR275C
AT1G15130	YPL084W
AT1G16040	YDR302W
AT1G16470	YML092C
AT1G79210	YML092C
AT1G19120	YJL124C
AT3G14080	YJL124C
AT1G76860	YLR438C-A
AT1G21190	YLR438C-A
AT4G33580	YNL036W
AT1G58180	YNL036W
AT1G70410	YNL036W
AT1G23730	YNL036W
AT3G01500	YNL036W
AT5G14740	YNL036W
AT1G24510	YJR064W
AT2G46230	YDR339C
AT1G26530	YDR339C
AT5G01400	YAL043C
AT1G27595	YAL043C
AT1G27980	YDR294C
AT1G29260	YDR142C
AT1G29880	YPR081C
AT1G29880	YBR121C
AT2G43330	YDR497C
AT2G43330	YOL103W
AT2G35740	YDR497C
AT2G35740	YOL103W
AT4G16480	YDR497C
AT4G16480	YOL103W
AT1G30220	YDR497C
AT1G30220	YOL103W
AT3G17770	YML070W
AT3G17770	YFL053W
AT1G48430	YML070W
AT1G48430	YFL053W
AT1G48860	YDR127W
AT2G45300	YDR127W
AT1G49340	YLR305C
AT1G51040	YLR305C
AT3G20060	YOR339C
AT1G50490	YOR339C
AT1G79990	YGL137W
AT3G15980	YGL137W
AT1G52360	YGL137W
AT1G53690	YHR143W-A
AT5G41010	YHR143W-A
AT1G55720	YDL128W
AT1G55730	YDL128W
AT3G13320	YDL128W
AT1G55800	YIL096C
AT5G56075	YIL096C
AT2G11045	YIL096C
AT5G25030	YIL096C
AT5G56060	YIL096C
AT4G26485	YIL096C
AT1G55790	YIL096C
AT1G55803	YIL096C
AT1G55805	YAL044W-A
AT1G63660	YMR217W
AT1G63780	YNL075W
AT1G63980	YGR280C
AT1G64880	YBR251W
AT1G65700	YJR022W
AT1G66520	YBL013W
AT1G67120	YLR106C
AT1G71370	YFL002C
AT1G71280	YFL002C
AT5G05450	YFL002C
AT1G73430	YER157W
AT1G74970	YBR146W
AT3G49080	YBR146W
AT1G75200	YPL207W
AT1G77180	YAL032C
AT4G21180	YOR254C
AT1G79940	YOR254C
AT1G80710	YDL156W
AT2G03667	YML096W
AT2G04540	YER061C
AT2G14110	YER134C
AT2G18040	YJR017C
AT2G18740	YOR159C
AT4G30330	YOR159C
AT2G20980	YIL150C
AT5G10170	YJL153C
AT2G22240	YJL153C
AT4G39800	YJL153C
AT2G24500	YLR387C
AT2G24500	YBR267W
AT4G31420	YLR387C
AT4G31420	YBR267W
AT2G26780	YHL030W
AT2G29530	YHR005C-A
AT2G29540	YNL113W
AT2G30920	YOL096C
AT2G32320	YGR024C
AT2G31580	YGR024C
AT2G32590	YBL097W
ATCG00330	YPR166C
AT2G34520	YPR166C
AT2G37680	YBR105C
AT2G37680	YGR066C
AT2G38020	YPL045W
AT2G40430	YPL146C
AT3G56740	YOL073C
AT2G41160	YOL073C
AT2G43320	YIL110W
AT4G14000	YIL110W
AT2G43400	YOR356W
AT2G45790	YFL045C
AT2G47090	YDR266C
AT3G62240	YDR266C
AT2G47990	YMR093W
AT3G02530	YDR188W
AT5G16070	YDR188W
AT3G02660	YPL097W
ATCG00160	YHL004W
AT3G03600	YHL004W
AT5G18180	YHR089C
AT3G03920	YHR089C
AT5G27430	YLR066W
AT3G05230	YLR066W
AT3G06530	YJL109C
AT3G07050	YER006W
AT3G07300	YLR291C
AT3G09560	YMR165C
AT3G20050	YDR212W
AT3G27000	YDL029W
AT3G45770	YBR026C
AT3G47120	YIR005W
AT3G48150	YHR166C
AT3G54610	YGR252W
AT3G57000	YLR186W
AT3G58180	YJR070C
AT3G58490	YKR053C
AT3G58490	YJL134W
AT3G59380	YKL019W
AT4G05440	YLR215C
AT4G12790	YLR243W
AT4G13720	YJR069C
AT4G14147	YKL013C
AT4G18460	YDL219W
AT5G44000	YKR076W
AT5G44000	YMR251W
AT5G44000	YGR154C
AT5G45020	YKR076W
AT5G45020	YMR251W
AT5G45020	YGR154C
AT4G19880	YKR076W
AT4G19880	YMR251W
AT4G19880	YGR154C
AT5G44990	YKR076W
AT5G44990	YMR251W
AT5G44990	YGR154C
AT4G20760	YKL071W
AT4G21470	YDR236C
AT4G24380	YOR280C
AT4G24380	YMR222C
AT4G24380	YHR049W
AT5G65400	YOR280C
AT5G65400	YMR222C
AT5G65400	YHR049W
AT4G25180	YDL150W
AT5G09380	YDL150W
AT4G33150	YNR050C
ATCG00050	YPL013C
AT5G56940	YPL013C
AT4G34620	YPL013C
AT5G02410	YGR227W
AT5G60160	YHR113W
AT5G04710	YHR113W
AT5G07630	YBL020W
AT5G08300	YOR142W
AT5G23250	YOR142W
AT5G09900	YDL147W
AT5G64760	YDL147W
AT5G12370	YLR166C
AT5G13680	YLR384C
AT5G14050	YJL069C
AT5G15400	YDL190C
AT5G17250	YLL031C
AT5G19150	YKL151C
AT5G19300	YGR283C
AT5G19300	YMR310C
AT5G22830	YOR334W
AT5G22830	YPL060W
AT5G40530	YDR083W
AT5G46800	YOR100C
AT5G46840	YOL041C
AT5G49010	YDR489W
AT5G55130	YHR111W
AT5G58030	YDR472W
AT5G59980	YHR062C
AT5G06420	YLR323C
AT1G01350	YLR323C
AT1G22180	YNL231C
AT1G22180	YNL264C
AT4G08690	YNL231C
AT4G08690	YNL264C
AT1G75170	YNL231C
AT1G75170	YNL264C
AT4G36640	YNL231C
AT4G36640	YNL264C
AT1G14820	YNL231C
AT1G14820	YNL264C
AT1G01630	YNL231C
AT1G01630	YNL264C
AT1G04635	YAL033W
AT1G08830	YJR104C
AT5G18100	YJR104C
AT1G09620	YPL160W
AT1G09794	YMR194C-B
AT1G61700	YOR210W
AT1G11475	YOR210W
AT1G12520	YMR038C
AT4G31520	YGR245C
AT1G13160	YGR245C
AT1G14620	YNL252C
AT1G80620	YDR337W
AT1G15810	YDR337W
ATCG01120	YDR337W
AT4G15570	YLR430W
AT4G15570	YER176W
AT4G30100	YLR430W
AT4G30100	YER176W
AT2G19120	YLR430W
AT2G19120	YER176W
AT1G16800	YLR430W
AT1G16800	YER176W
AT1G17690	YIL091C
AT1G17760	YMR061W
AT5G23020	YDL182W
AT5G23020	YDL131W
AT5G23010	YDL182W
AT5G23010	YDL131W
AT1G18500	YDL182W
AT1G18500	YDL131W
AT1G74040	YDL182W
AT1G74040	YDL131W
AT1G20200	YER021W
AT1G75990	YER021W
AT4G39150	YIR004W
AT4G39150	YER048C
AT2G21510	YIR004W
AT2G21510	YER048C
AT1G77020	YIR004W
AT1G77020	YER048C
AT1G21080	YIR004W
AT1G21080	YER048C
AT1G76700	YIR004W
AT1G76700	YER048C
AT1G21170	YDR166C
AT1G76850	YDR166C
AT1G77440	YER094C
AT1G21720	YER094C
AT3G51670	YJL145W
AT4G09160	YJL145W
AT1G72160	YJL145W
AT1G22530	YJL145W
AT1G72150	YJL145W
AT1G30690	YJL145W
AT2G15670	YJL145W
AT5G20840	YNL325C
AT3G43220	YNL325C
AT3G14205	YNL325C
AT1G22620	YNL325C
AT1G24050	YHR121W
AT1G70220	YHR121W
AT1G24290	YNL218W
AT1G26170	YGL241W
AT1G28350	YGR185C
AT2G33840	YGR185C
AT1G30550	YPL157W
AT1G30545	YPL157W
AT1G45231	YPL157W
AT1G31170	YKL086W
AT1G43620	YLR189C
AT3G07020	YLR189C
AT5G24750	YLR189C
AT1G50670	YFL044C
AT1G53780	YKL145W
AT1G53750	YKL145W
AT1G53850	YGR253C
AT3G14290	YGR253C
AT5G48180	YGR238C
AT3G07720	YGR238C
AT3G16410	YGR238C
AT3G16400	YGR238C
AT3G16390	YGR238C
AT2G33070	YGR238C
AT1G54040	YGR238C
AT1G54490	YOR048C
AT5G42540	YOR048C
AT1G75660	YOR048C
AT5G30495	YLR051C
AT1G54770	YLR051C
AT1G60660	YMR073C
AT1G61040	YGL244W
AT1G63210	YGR116W
AT1G65440	YGR116W
AT1G65960	YMR250W
AT5G17330	YMR250W
AT2G02010	YMR250W
AT2G02000	YMR250W
AT3G17760	YMR250W
AT3G17720	YMR250W
AT1G72560	YKL205W
AT1G73960	YCR042C
AT1G75330	YJL088W
AT1G75850	YJL154C
AT3G51310	YJL154C
AT2G17790	YJL154C
AT1G76170	YGL211W
AT2G44270	YGL211W
AT2G01720	YJL002C
AT1G76400	YJL002C
AT2G01170	YKL174C
AT2G01170	YNR056C
AT2G01170	YGL077C
AT2G01170	YDL210W
AT2G01350	YFR047C
ATMG00730	Q0275
AT2G07687	Q0275
AT2G07690	YLR274W
AT2G13360	YFL030W
AT2G16370	YOR074C
AT2G21550	YOR074C
AT4G34570	YOR074C
AT2G17250	YPR144C
AT2G17630	YOR184W
AT4G35630	YOR184W
AT2G19540	YMR131C
AT2G20580	YHR027C
AT4G28470	YHR027C
AT2G21790	YER070W
AT2G21790	YIL066C
AT5G64300	YBL033C
AT5G64300	YDR487C
AT2G22450	YBL033C
AT2G22450	YDR487C
AT5G59750	YBL033C
AT5G59750	YDR487C
AT2G24990	YOR119C
AT5G37350	YOR119C
AT2G29690	YER090W
AT5G05730	YER090W
AT3G55870	YER090W
AT5G59490	YER037W
AT5G59490	YGL224C
AT5G02230	YER037W
AT5G02230	YGL224C
AT5G59480	YER037W
AT5G59480	YGL224C
AT2G32150	YER037W
AT2G32150	YGL224C
AT3G62040	YER037W
AT3G62040	YGL224C
AT2G32600	YDL043C
AT4G20870	YMR272C
AT2G34770	YMR272C
AT2G39260	YHR077C
AT2G41490	YBR243C
AT3G57220	YBR243C
AT2G44510	YDR361C
AT5G03830	YDR361C
AT2G45695	YIL008W
AT3G61113	YIL008W
AT2G45730	YNL062C
AT2G47300	YNL221C
AT3G03960	YJL008C
AT3G05760	YDL098C
AT3G08850	YHR186C
AT5G01770	YHR186C
AT3G08960	YPL125W
AT3G10380	YPR055W
AT3G10640	YDR486C
AT5G04850	YDR486C
AT3G12530	YJL072C
AT3G13235	YER143W
AT3G14700	YOR308C
AT5G16780	YOR308C
AT3G18940	YKL206C
AT5G27990	YLR435W
AT3G22510	YLR435W
AT3G25660	YMR293C
AT3G27240	YOR065W
AT5G40810	YOR065W
AT3G27530	YDL058W
AT3G33520	YLR085C
AT3G45740	YKR070W
AT3G55400	YGR171C
AT3G57660	YOR341W
AT3G57910	YLR271W
AT4G27650	YCL001W-A
AT4G27650	YNL001W
AT3G58390	YCL001W-A
AT3G58390	YNL001W
AT4G00231	YCR054C
AT4G04940	YLR409C
AT4G09012	YBR282W
AT5G39800	YBR282W
AT5G40080	YBR282W
AT4G09980	YCL055W
AT4G10050	YHR075C
AT4G23330	YBR079C
AT4G14790	YPL029W
AT5G39840	YPL029W
AT4G25120	YJL092W
AT4G28450	YLL011W
AT4G29380	YBR097W
AT4G34270	YPR040W
AT4G38890	YLR401C
AT5G05560	YNL172W
AT5G05920	YHR068W
AT5G07370	YDR173C
AT5G61760	YDR173C
AT5G08335	YDR410C
AT5G23320	YDR410C
AT5G63980	YOL064C
AT5G63990	YOL064C
AT5G09290	YOL064C
AT5G64000	YOL064C
AT5G09920	YJL140W
AT5G11900	YJR014W
AT5G12410	YGL232W
AT5G14530	YKL018W
AT5G66240	YKL018W
AT5G16750	YLR222C
AT5G16850	YLR318W
AT5G19180	YPR066W
AT5G20600	YDR087C
AT5G23395	YKL195W
AT5G26180	YNL022C
AT5G27740	YBR087W
AT5G37630	YDR325W
AT5G37830	YKL215C
AT5G37850	YEL029C
AT5G37850	YNR027W
AT5G40820	YBR136W
AT5G44740	YDR419W
AT5G47010	YMR080C
AT5G47720	YPL028W
AT5G48230	YPL028W
AT5G49030	YPL040C
AT5G49510	YGR078C
AT5G51540	YKL134C
AT5G52820	YCR072C
AT5G53000	YMR028W
AT5G53850	YJR024C
AT5G58450	YOL076W
AT5G61500	YNR007C
AT5G65860	YDR465C
AT5G66680	YEL002C
ATMG00160	Q0250
ATMG01360	Q0045
ATMG01360	Q0070
AT1G01210	YDR045C
AT4G07950	YDR045C
AT1G07830	YLR439W
AT2G27120	YNL262W
AT1G08260	YNL262W
AT1G08410	YGL099W
AT2G27200	YGL099W
AT1G10580	YDR364C
AT1G62886	YDR079C-A
AT1G12400	YDR079C-A
AT4G05523	YDL207W
AT1G13120	YDL207W
AT1G15440	YCR057C
AT1G22940	YOL055C
AT1G22940	YPL258C
AT1G22940	YPR121W
AT1G23280	YAL025C
AT5G21060	YJR139C
AT4G19710	YJR139C
AT1G31230	YJR139C
AT1G31870	YGL174W
AT1G33390	YMR128W
AT1G42440	YDL060W
AT1G50030	YJR066W
AT1G50030	YKL203C
AT1G55460	YOR077W
AT5G51795	YOR077W
AT1G63810	YGR090W
AT1G65030	YKL021C
AT1G67960	YER140W
AT1G69680	YJR074W
AT1G72440	YDR060W
AT5G35970	YKL017C
AT2G03270	YKL017C
AT2G03820	YHR170W
AT2G04740	YIL001W
AT2G37690	YOR128C
AT2G07741	Q0085
ATMG00410	Q0085
ATMG01170	Q0085
AT2G17420	YDR353W
AT2G17420	YHR106W
AT4G35460	YDR353W
AT4G35460	YHR106W
AT2G18510	YOR319W
AT2G21470	YDR390C
AT2G32020	YIR042C
AT2G32030	YIR042C
AT3G22560	YIR042C
AT2G37560	YBR060C
AT5G01410	YNL333W
AT5G01410	YFL059W
AT5G01410	YMR096W
AT2G38230	YNL333W
AT2G38230	YFL059W
AT2G38230	YMR096W
AT2G38210	YNL333W
AT2G38210	YFL059W
AT2G38210	YMR096W
AT2G39550	YGL155W
AT3G55620	YPR016C
AT2G39820	YPR016C
AT2G43110	YLR003C
AT2G44860	YLR009W
AT3G26680	YMR137C
AT2G45700	YMR137C
AT5G57650	YMR146C
AT2G46280	YMR146C
AT2G46290	YMR146C
AT2G46520	YGL238W
AT3G03420	YNR020C
AT5G20920	YPL237W
AT3G07920	YPL237W
AT3G11964	YMR229C
AT3G12380	YNL059C
AT3G13230	YOR145C
AT3G13882	YDR115W
AT3G18190	YDL143W
AT3G22480	YEL003W
AT3G22630	YER012W
AT4G14800	YER012W
AT3G22660	YKL172W
AT3G26060	YIL010W
AT3G27730	YGL251C
AT3G28730	YML069W
AT3G44530	YBL008W
AT3G47390	YBR153W
AT4G20960	YBR153W
AT3G48470	YGR099W
AT3G54280	YPL082C
AT3G55220	YML049C
AT3G55200	YML049C
AT3G56990	YGR145W
AT3G57140	YKR089C
AT3G57140	YOR081C
AT3G57140	YMR313C
AT5G04040	YKR089C
AT5G04040	YOR081C
AT5G04040	YMR313C
AT3G58470	YGR001C
AT3G60820	YBL041W
AT4G00026	YGR033C
AT4G01320	YJR117W
AT4G01560	YHR088W
AT4G02060	YBR202W
AT4G03430	YBR055C
AT4G10670	YGL207W
AT4G10710	YGL207W
AT4G23570	YOR057W
AT4G11260	YOR057W
AT4G12130	YJR122W
AT4G12590	YKL207W
AT4G17380	YFL003C
AT4G18230	YBR070C
AT5G55070	YDR148C
AT4G26910	YDR148C
AT4G29170	YGL183C
AT4G31300	YJL001W
AT4G31480	YDR238C
AT4G31490	YDR238C
AT4G31720	YDR167W
AT4G33670	YMR041C
AT4G36480	YMR296C
AT4G36630	YDL077C
AT5G04920	YLR417W
AT5G23090	YDR397C
AT5G08190	YDR397C
AT5G08420	YCL059C
AT5G09830	YAL046C
AT5G11010	YLL035W
AT5G13030	YPL222W
AT5G20165	YNL024C-A
AT5G20520	YNL320W
AT5G22370	YOR262W
AT5G23710	YNR003C
AT5G25800	YGR276C
AT5G28740	YDR416W
AT5G39590	YOR118W
AT5G40280	YDL090C
AT5G41150	YPL022W
AT5G49650	YGR194C
AT5G56090	YER141W
AT5G56740	YPL001W
AT5G56900	YGR093W
AT5G58180	YKL196C
AT5G58060	YKL196C
AT5G62810	YGL153W
AT5G67100	YNL102W
AT5G67490	YBR269C
AT1G02680	YML098W
AT5G16480	YNL032W
AT3G02800	YNL032W
AT1G05000	YNL032W
AT2G32960	YNL032W
AT4G03960	YNL032W
AT2G30000	YPR094W
AT1G07170	YPR094W
AT1G08630	YEL046C
AT3G04520	YEL046C
AT1G09450	YGL021W
AT1G09450	YBL009W
AT1G10865	YJR034W
AT1G11680	YHR007C
AT1G11755	YDL193W
AT1G13870	YKL110C
AT1G14300	YGR187C
AT1G16230	YAL014C
AT1G16230	YGL212W
AT1G16225	YAL014C
AT1G16225	YGL212W
AT1G16240	YAL014C
AT1G16240	YGL212W
AT1G79590	YAL014C
AT1G79590	YGL212W
AT1G25260	YKL009W
AT1G31660	YBR247C
AT1G78070	YLR149C
AT1G36070	YLR149C
AT5G56190	YLR149C
AT3G13340	YLR149C
AT1G55680	YLR149C
AT1G44900	YBL023C
AT1G48050	YMR106C
AT1G52930	YOL077C
AT3G15460	YOL077C
AT1G56450	YFR050C
AT1G64790	YGL195W
AT3G52270	YGR005C
AT1G75510	YGR005C
AT1G80190	YDR013W
AT2G01690	YLR386W
AT2G04660	YLR127C
AT2G18220	YOR206W
AT2G19940	YER069W
AT2G20280	YOR091W
AT2G20490	YHR072W-A
AT3G20550	YLR016C
AT2G24410	YLR016C
AT2G25830	YGR021W
AT2G27020	YOR362C
AT2G36930	YLR074C
AT2G40360	YMR049C
AT3G28230	YDL153C
AT2G43650	YDL153C
AT3G01160	YDR365C
AT5G13280	YER052C
AT3G02020	YER052C
AT5G14060	YER052C
AT3G07180	YDR434W
AT3G07750	YDL111C
AT3G07950	YOL107W
AT5G05520	YNL026W
AT3G11070	YNL026W
AT3G11830	YJL111W
AT3G13330	YFL007W
AT3G16810	YDR496C
AT3G25980	YJL030W
AT3G52730	YGR183C
AT3G57060	YLR272C
AT4G04670	YML005W
AT4G04955	YIR027C
AT4G21130	YPR137W
AT4G05410	YPR137W
AT4G15850	YNR038W
AT4G24710	YBR186W
AT4G26550	YBL102W
AT5G56020	YBL102W
AT4G26900	YBR248C
AT5G28237	YGL026C
AT5G54810	YGL026C
AT4G27070	YGL026C
AT4G36750	YCR004C
AT4G36750	YDR032C
AT5G58800	YCR004C
AT5G58800	YDR032C
AT4G27270	YCR004C
AT4G27270	YDR032C
AT5G54500	YCR004C
AT5G54500	YDR032C
AT4G30990	YBL004W
AT4G33100	YKL053C-A
AT5G06360	YER126C
AT5G10070	YOR006C
AT5G14460	YNL292W
AT5G15750	YHR148W
AT5G20070	YGL067W
AT5G20890	YIL142W
AT5G22130	YJR013W
AT5G23630	YEL031W
AT5G23880	YLR115W
AT5G30490	YBR231C
AT5G35930	YBR115C
AT5G44635	YGL201C
AT5G44750	YOR346W
AT5G50960	YGL091C
AT5G53045	YKR095W-A
AT5G64270	YMR288W
AT5G64630	YML102W
AT5G66540	YJR002W
AT1G03905	YFL028C
AT5G44110	YFL028C
AT5G02270	YFL028C
AT1G63270	YFL028C
AT1G06720	YPL217C
AT2G13650	YER039C-A
AT2G13650	YER039C
AT2G13650	YGL225W
AT1G07290	YER039C-A
AT1G07290	YER039C
AT1G07290	YGL225W
AT1G29410	YDR007W
AT5G05590	YDR007W
AT1G07780	YDR007W
AT1G58080	YER055C
AT1G09795	YER055C
AT1G10030	YER044C
AT1G10040	YOR059C
AT1G29120	YOR059C
AT4G25770	YOR059C
AT5G51180	YOR059C
AT1G12470	YLR148W
AT1G15270	YLR262C-A
AT3G16040	YLR262C-A
AT4G31930	YIL070C
AT1G80720	YIL070C
AT1G15870	YIL070C
AT2G41600	YIL070C
AT3G50880	YER142C
AT1G19480	YER142C
AT1G75230	YER142C
AT1G75100	YDR320C
AT1G21660	YDR320C
AT4G12770	YDR320C
AT4G12780	YDR320C
AT1G80560	YCL018W
AT5G14200	YCL018W
AT1G31180	YCL018W
AT4G34040	YPR093C
AT2G15530	YPR093C
AT5G42940	YPR093C
AT1G45180	YPR093C
AT3G18930	YPR093C
AT1G79850	YMR188C
AT3G18880	YMR188C
AT1G49400	YMR188C
AT1G50530	YNL152W
AT5G55530	YNL152W
AT5G12300	YNL152W
AT1G50570	YNL152W
AT1G52980	YNR053C
AT1G67320	YKL045W
AT4G30000	YNL256W
AT1G69190	YNL256W
AT5G10330	YIL116W
AT1G71920	YIL116W
AT1G79150	YLR002C
AT4G35295	YHR025W
AT2G17265	YHR025W
AT2G45130	YGR233C
AT5G15330	YGR233C
AT2G26660	YGR233C
AT5G20150	YGR233C
AT2G27170	YJL074C
AT2G28850	YMR015C
AT2G28860	YMR015C
AT2G34500	YMR015C
AT2G34490	YMR015C
AT2G33560	YJL013C
AT2G37990	YOR294W
AT2G38740	YHR044C
AT2G38740	YHR043C
AT2G38740	YER062C
AT2G38740	YIL053W
AT3G63490	YDR116C
AT2G42710	YDR116C
AT2G44580	YCL016C
AT2G46110	YBR176W
AT3G61530	YBR176W
AT3G03773	YKL117W
AT4G02450	YKL117W
AT3G21540	YLR129W
AT3G22425	YOR202W
AT4G14910	YOR202W
AT5G40510	YML050W
AT3G27570	YML050W
AT4G26620	YML050W
AT5G55900	YML050W
AT3G27740	YOR303W
AT3G45040	YMR013C
AT3G56510	YNR054C
AT3G60360	YKL099C
AT4G10310	YJL129C
AT4G10310	YKR050W
AT5G18630	YJR107W
AT5G18640	YJR107W
AT4G13550	YJR107W
AT4G15770	YPL211W
AT4G25540	YCR092C
AT4G25730	YCL054W
AT4G28200	YDR449C
AT5G04590	YJR137C
AT5G06160	YDL030W
AT5G17930	YLR336C
AT5G17990	YDR354W
AT5G23540	YFR004W
AT5G25150	YBR198C
AT5G40850	YKR069W
AT5G59180	YDR404C
AT5G59560	YLR412W
AT5G60540	YFL060C
AT5G60540	YNL334C
AT5G60540	YMR095C
AT5G61150	YOR123C
AT5G64250	YJR149W
AT1G05190	YHR147C
AT2G18400	YHR147C
AT1G06910	YPL128C
AT5G58340	YPL128C
AT1G15720	YPL128C
ATCG00650	YER050C
AT1G07210	YER050C
AT1G14810	YDR158W
AT5G15870	YLR144C
AT5G15870	YNR067C
AT1G18310	YLR144C
AT1G18310	YNR067C
AT1G32220	YLR290C
AT5G15910	YLR290C
AT5G10730	YLR290C
AT1G47056	YBR158W
AT4G07400	YBR158W
AT3G50080	YBR158W
AT5G67250	YBR158W
AT1G47845	YDR516C
AT1G47845	YCL040W
AT1G47840	YDR516C
AT1G47840	YCL040W
AT1G48850	YGL148W
AT1G69370	YPR060C
AT3G29200	YPR060C
AT5G10870	YPR060C
AT3G13870	YOR165W
AT1G72960	YOR165W
AT5G45160	YOR165W
AT3G18240	YDR175C
AT4G21460	YDR175C
AT1G73770	YDR175C
AT5G14320	YNL081C
AT1G77750	YNL081C
AT2G18760	YJR035W
AT5G54990	YKL034W
AT2G20650	YKL034W
AT4G28370	YKL034W
AT2G20690	YBR256C
AT3G29639	YKL005C
AT5G25520	YKL005C
AT5G11430	YKL005C
AT2G25640	YKL005C
AT5G16290	YCL009C
AT2G31810	YCL009C
AT2G34460	YMR090W
AT2G39725	YDR379C-A
AT2G44050	YOL143C
AT5G57140	YLR361C
AT5G63140	YLR361C
AT2G46880	YLR361C
AT2G47830	YMR177W
AT2G47830	YPL224C
AT3G63190	YHR038W
AT3G01800	YHR038W
AT3G02400	YNL116W
AT3G02400	YHR115C
AT4G14490	YNL116W
AT4G14490	YHR115C
AT3G05290	YPR128C
