CG5589	NCU00919
CG33057	NCU06254
Fum4	NCU10008
Fum3	NCU10008
Fum3	NCU10008
Fum2	NCU10008
Fum1	NCU10008
Fum1	NCU10008
AMPKalpha	NCU04566
AMPKalpha	NCU04566
AMPKalpha	NCU04566
CG10336	NCU01858
CG10336	NCU01858
UGP	NCU02797
UGP	NCU02797
UGP	NCU02797
UGP	NCU02797
ATPCL	NCU06785
ATPCL	NCU06785
ATPCL	NCU06785
ATPCL	NCU06785
CG3809	NCU00414
RpL37A	NCU07562
RpL37A	NCU07562
RpL37A	NCU07562
CG7860	NCU05624
CG7860	NCU05624
Atg2	NCU08926
Atg2	NCU08926
VhaSFD	NCU02746
VhaSFD	NCU02746
VhaSFD	NCU02746
VhaSFD	NCU02746
CG31812	NCU01115
RpS11	NCU03102
RpS11	NCU03102
l(2)37Cd	NCU03787
RpS21	NCU08627
RpS21	NCU08627
RpS21	NCU08627
RpS21	NCU08627
RpS21	NCU08627
Rich	NCU11228
Rich	NCU11228
Fip1	NCU07654
Arpc5	NCU03438
Arpc5	NCU03438
Ada	NCU00438
Nsf2	NCU03387
Nsf2	NCU03387
Nsf2	NCU03387
comt	NCU03387
comt	NCU03387
ATPsynO	NCU01606
IleRS	NCU03575
IleRS	NCU03575
IleRS	NCU03575
Ssb-c31a	NCU04584
CG5790	NCU11410
CG5790	NCU11410
Cdc7	NCU11410
Cdc7	NCU11410
Vps26	NCU02743
csul	NCU01613
csul	NCU01613
CG4646	NCU08505
CG4646	NCU08505
CG32104	NCU06859
Caper	NCU03491
Caper	NCU03491
Hacd1	NCU08985
CG4593	NCU06750
CG4593	NCU06750
CG6488	NCU02974
Galt	NCU04460
Galt	NCU04460
mon2	NCU05634
mon2	NCU05634
CG5567	NCU00088
CG32487	NCU00088
CG2680	NCU00088
gny	NCU03317
gny	NCU03317
CG11151	NCU06643
CG11151	NCU06643
CG7834	NCU07733
CG7834	NCU07733
Cbp20	NCU00210
Ubc4	NCU01225
Ubc4	NCU01225
Ubc4	NCU01225
Sodh-2	NCU07022
Sodh-2	NCU01905
Sodh-2	NCU00643
Sodh-2	NCU00891
Sodh-1	NCU07022
Sodh-1	NCU01905
Sodh-1	NCU00643
Sodh-1	NCU00891
Sodh-1	NCU07022
Sodh-1	NCU01905
Sodh-1	NCU00643
Sodh-1	NCU00891
Fs(2)Ket	NCU02011
Fs(2)Ket	NCU02011
Fs(2)Ket	NCU02011
Fs(2)Ket	NCU02011
Fs(2)Ket	NCU02011
Bet3	NCU05796
CG9588	NCU11053
Den1	NCU00734
Den1	NCU00734
ppan	NCU04503
CG9853	NCU01190
CG9853	NCU01190
CG9853	NCU01190
DhpD	NCU09621
DhpD	NCU07309
CG2017	NCU09513
CG2017	NCU09513
CG2017	NCU09513
CG2017	NCU09513
CG2017	NCU09513
Dgp-1	NCU09513
Dgp-1	NCU09513
SCOT	NCU06881
SCOT	NCU08145
SCOT	NCU06881
SCOT	NCU08145
SCOT	NCU06881
SCOT	NCU08145
Nup214	NCU08604
regucalcin	NCU00326
regucalcin	NCU00326
regucalcin	NCU00326
regucalcin	NCU00326
smp-30	NCU00326
smp-30	NCU00326
smp-30	NCU00326
smp-30	NCU00326
pcm	NCU06678
pcm	NCU06678
polo	NCU09258
polo	NCU09258
Gbs-70E	NCU08779
Gbs-70E	NCU08779
Gbs-70E	NCU08779
Nprl3	NCU02725
Nprl3	NCU02725
Nprl3	NCU02725
Myt1	NCU04326
Rheb	NCU01444
Rheb	NCU01444
CG9147	NCU16385
CG9147	NCU16385
CG9147	NCU16385
CG9147	NCU16385
Wdr59	NCU02112
Wdr59	NCU02112
Sos	NCU01782
Sos	NCU06500
Sos	NCU09758
rk	NCU03545
Dic3	NCU01514
Dic3	NCU01514
Dic2	NCU01514
Dic2	NCU01514
Dic1	NCU01514
Dic1	NCU01514
Dic1	NCU01514
Gba1a	NCU04395
Gba1b	NCU04395
Gba1b	NCU04395
SdhD	NCU03031
Pex11	NCU04802
CG18327	NCU07884
CG18327	NCU07884
CG8323	NCU07884
CG12895	NCU01343
CG12895	NCU01343
CG14757	NCU01343
CG13743	NCU01481
CG13743	NCU01481
CG13743	NCU01481
CG42322	NCU07247
CG42322	NCU07247
CG42322	NCU07247
CG42322	NCU07247
CG42322	NCU07247
CG42322	NCU07247
Prp18	NCU00158
Rrp4	NCU04009
Rrp4	NCU04009
CG7339	NCU11197
CG7339	NCU11197
CG2990	NCU04749
CG2990	NCU04749
l(1)G0020	NCU02284
l(1)G0020	NCU02284
PIG-V	NCU05960
PIG-V	NCU05960
PIG-V	NCU05960
wap	NCU06039
wap	NCU06039
wap	NCU06039
wap	NCU06039
CG13630	NCU06923
garz	NCU08023
garz	NCU08023
garz	NCU08023
CG8892	NCU00771
CG8892	NCU00771
CG8892	NCU00771
CG8892	NCU00771
Sf3a1	NCU01913
RpL37b	NCU01966
RpL37a	NCU01966
RpL37a	NCU01966
ben	NCU02113
ben	NCU02113
ben	NCU02113
ben	NCU02113
ben	NCU02113
CG3473	NCU02113
CG3473	NCU02113
Chmp1	NCU01854
Chmp1	NCU01854
CG6800	NCU04426
Cdk7	NCU03659
CG30493	NCU02403
CG7011	NCU08607
GCS1	NCU03657
GCS1	NCU03657
Pcd	NCU06401
Arpc2	NCU03050
Arpc2	NCU03050
Non2	NCU02204
mRpL11	NCU04336
Upf3	NCU03435
Upf3	NCU03435
Npc1a	NCU04090
Npc1a	NCU04090
Npc1a	NCU04090
Npc1a	NCU04090
Npc1a	NCU04090
Npc1a	NCU04090
Npc1a	NCU04090
CG5292	NCU01888
CG5292	NCU01888
Sbf	NCU03364
Sbf	NCU03364
Alr	NCU02396
Alr	NCU02396
Bet5	NCU06176
CG15605	NCU09381
eIF2Balpha	NCU04344
Taf7	NCU03095
Taf7	NCU03095
CG32640	NCU02491
CG32640	NCU06150
CG32641	NCU02491
CG32641	NCU06150
CG4119	NCU06959
CG4119	NCU06959
UbcE2H	NCU10046
UbcE2H	NCU10046
UbcE2H	NCU10046
Nup44A	NCU04376
Nup44A	NCU04376
Nup44A	NCU04376
Slu7	NCU01950
CG9643	NCU00487
CG9643	NCU00487
mtRNApol	NCU06308
mtRNApol	NCU06308
mRpL12	NCU06469
Uggt	NCU02349
CG5114	NCU02477
CG5114	NCU02477
Prp8	NCU07832
CG30382	NCU10061
Prosalpha1	NCU10061
Prosalpha1	NCU10061
CG30382	NCU10061
mt:ND2	NCU16001
Naa35	NCU03557
Naa35	NCU03557
CG4610	NCU00136
gammaCOP	NCU01992
gammaCOP	NCU01992
gammaCOP	NCU01992
gammaCOP	NCU01992
RpS25	NCU09476
RpS25	NCU09476
UbcE2M	NCU03610
UbcE2M	NCU03610
UbcE2M	NCU03610
Bub1	NCU10043
Bub1	NCU10043
Bub1	NCU10043
BubR1	NCU10043
CG9067	NCU12111
Ufd1-like	NCU06856
Spase12	NCU11313
CG1907	NCU10732
CG18418	NCU10732
CG7514	NCU10732
CG3295	NCU00898
SNRPG	NCU09880
SNRPG	NCU09880
RPA2	NCU07717
RPA2	NCU07717
RpL39	NCU08990
CG17652	NCU02748
CG17652	NCU02748
CG11089	NCU02629
CG11089	NCU02629
Sras	NCU11314
AIMP1	NCU06307
Cwc25	NCU00592
xit	NCU00163
RpL7A	NCU04779
RpL7A	NCU04779
RpL7A	NCU04779
RpL7A	NCU04779
RpL7A	NCU04779
nbs	NCU06049
nbs	NCU06049
CG17327	NCU01501
CG17327	NCU01501
ND-B17.2	NCU01142
ND-B17.2	NCU01142
ND-B17.2	NCU01142
CG1578	NCU02670
CG1578	NCU02670
CG1578	NCU02670
TrpRS	NCU06722
cbc	NCU06314
CG6745	NCU06428
Mkp3	NCU03426
Mkp3	NCU03426
Mkp3	NCU03426
Mkp3	NCU03426
CG8195	NCU03710
CG9308	NCU03800
CG9308	NCU08339
CHOp24	NCU03800
CHOp24	NCU08339
CHOp24	NCU03800
CHOp24	NCU08339
CG11110	NCU16791
CG10565	NCU03009
CG10565	NCU03009
LysRS	NCU04020
LysRS	NCU04020
LysRS	NCU04020
Nek2	NCU03187
Amun	NCU02601
Amun	NCU02601
Amun	NCU02601
Amun	NCU02601
Amun	NCU02601
Amun	NCU02601
Amun	NCU02601
Amun	NCU02601
Amun	NCU02601
Amun	NCU02601
Amun	NCU02601
Amun	NCU02601
NC2alpha	NCU06405
escl	NCU05300
escl	NCU05300
esc	NCU05300
CG6220	NCU16790
hyx	NCU16790
hyx	NCU16790
eIF3c	NCU07831
eIF3c	NCU07831
CDC45L	NCU04378
SdhBL	NCU00959
SdhBL	NCU00959
SdhB	NCU00959
Prosbeta2	NCU08605
Prosbeta2R2	NCU08605
Prosbeta2R1	NCU08605
CG17726	NCU00183
Sec24CD	NCU06868
Sec24CD	NCU06868
Sec24CD	NCU06868
SMC2	NCU07679
MSBP	NCU07286
MSBP	NCU07286
MSBP	NCU07286
CG11980	NCU03859
CG11980	NCU03859
CG11980	NCU03859
Prosalpha4	NCU06440
CG10576	NCU00422
CG10576	NCU00422
CG10576	NCU00422
Fis1	NCU05313
Fis1	NCU05313
Fis1	NCU05313
Fis1	NCU05313
Fis1	NCU05313
Fis1	NCU05313
CSN1b	NCU00157
GluProRS	NCU04449
GluProRS	NCU08894
GluProRS	NCU04449
GluProRS	NCU08894
Khc	NCU06832
Khc	NCU09730
ND-24	NCU01169
ND-24	NCU01169
ND-24L	NCU01169
CLS	NCU00135
CLS	NCU00135
CLS	NCU00135
CLS	NCU00135
Faf2	NCU01928
Faf2	NCU01928
Ythdc1	NCU09365
Ythdc1	NCU09365
Fpps	NCU01175
PIG-Wa	NCU00913
PIG-Wb	NCU00913
PIG-Wb	NCU00913
Vps25	NCU03898
OstDelta	NCU11248
OstDelta	NCU11248
Usp39	NCU09547
lsn	NCU07843
nmd	NCU05459
nmd	NCU07988
nmd	NCU05459
nmd	NCU07988
nmd	NCU05459
nmd	NCU07988
CG4701	NCU05459
CG4701	NCU07988
Vps20	NCU10430
Vps20	NCU10430
holn1	NCU06855
Wdr33	NCU00037
Wdr33	NCU00037
CSN3	NCU01408
Atg5	NCU04662
nst	NCU07458
eIF2Bgamma	NCU03548
CycH	NCU01067
Atg7	NCU06672
Atg7	NCU06672
CG16790	NCU02073
CG16790	NCU02073
HemK1	NCU03816
HemK1	NCU03816
CG10761	NCU08686
CG16781	NCU08686
CG16781	NCU08686
CG17991	NCU08686
CG9855	NCU08686
CG9855	NCU08686
COQ7	NCU03957
CG3663	NCU00166
CG11333	NCU00166
Strip	NCU03727
Strip	NCU03727
Strip	NCU03727
Dpy-30L2	NCU03037
Dpy-30L2	NCU03037
Dpy-30L1	NCU03037
CG33060	NCU03037
Abp1	NCU10073
Pif1	NCU00428
Pif1	NCU00428
spartin	NCU06989
spartin	NCU06989
Hus1-like	NCU03820
Hus1-like	NCU03820
CG33116	NCU01993
CG7149	NCU01993
CG7149	NCU01993
CG7149	NCU01993
Adat1	NCU03149
Adat1	NCU03149
Dhfr	NCU16651
Dhfr	NCU16651
CG7718	NCU01141
CG7956	NCU01330
CG7956	NCU01330
CG7956	NCU01330
CG7956	NCU01330
CG7956	NCU01330
CG5510	NCU06242
CG12054	NCU02621
CG12054	NCU02621
CG12054	NCU02621
CG12054	NCU02621
Jheh2	NCU08783
Jheh2	NCU08783
Jheh3	NCU08783
Jheh1	NCU08783
CG15099	NCU09219
CG15099	NCU09219
CG12338	NCU06558
CG12338	NCU03131
CG12338	NCU06558
CG12338	NCU03131
DCTN4-p62	NCU00257
CG44243	NCU05421
CG44243	NCU05421
CG10418	NCU07382
CG8209	NCU08955
CDase	NCU04721
CDase	NCU10359
CDase	NCU04721
CDase	NCU10359
CDase	NCU04721
CDase	NCU10359
CDase	NCU04721
CDase	NCU10359
CDase	NCU04721
CDase	NCU10359
CDase	NCU04721
CDase	NCU10359
CG11403	NCU11409
Non1	NCU05289
Non1	NCU05289
Ppcs	NCU09090
Ppcs	NCU09090
Ppcs	NCU09090
Arp3	NCU01756
Arp3	NCU01756
CG7028	NCU10853
CG7028	NCU10853
CG7028	NCU10853
CG7028	NCU10853
CG7028	NCU10853
Reg-2	NCU09683
CG15912	NCU09683
CG6910	NCU08856
CG6910	NCU08856
Nup154	NCU04463
Nup154	NCU04463
Nup154	NCU04463
Gos28	NCU02706
Alg1	NCU07261
CG11851	NCU04454
sip1	NCU06950
sip1	NCU06950
CG13369	NCU04339
CG17010	NCU04339
CG10166	NCU07965
RpS27A	NCU04553
CG17221	NCU08768
CG17221	NCU04940
CG17221	NCU08768
CG17221	NCU04940
CG17221	NCU08768
CG17221	NCU04940
PDCD-5	NCU02156
Pdhb	NCU03004
Pdhb	NCU03004
Spf45	NCU08942
Spf45	NCU08942
Spf45	NCU08942
epsilonCOP	NCU01002
CG9915	NCU09203
CG9915	NCU09203
CG4538	NCU05427
CG4538	NCU05427
CG4538	NCU05427
Stt3B	NCU10497
tsu	NCU03226
COX5B	NCU05689
COX5B	NCU05689
COX5BL	NCU05689
CG9008	NCU02786
CG9008	NCU02786
CG9008	NCU02786
Pomp	NCU05227
asf1	NCU09436
asf1	NCU09436
Ero1L	NCU02074
CG7840	NCU00387
CG2790	NCU02432
Hmgcr	NCU00712
Vps45	NCU06192
mRpL13	NCU07852
Cdc16	NCU01377
Ssadh	NCU00936
Ssadh	NCU00936
Ssadh	NCU00936
Ssadh	NCU00936
Ssadh	NCU00936
Pex2	NCU02070
flr	NCU03944
flr	NCU03944
ZnT86D	NCU07262
CG11334	NCU02226
CG11334	NCU02226
CG11334	NCU02226
Rrp46	NCU03268
mt:ND4	NCU16020
CG14701	NCU09465
Prat2	NCU04216
Prat2	NCU04216
Prat	NCU04216
Prat	NCU04216
l(2)05287	NCU02604
chic	NCU06397
chic	NCU06397
chic	NCU06397
chic	NCU06397
chic	NCU06397
chic	NCU06397
CG11779	NCU03229
CG11779	NCU03229
CG11779	NCU03229
Las	NCU00565
Adi1	NCU00147
Dpck	NCU00369
Sec13	NCU04063
Sec13	NCU04063
CG5745	NCU04241
CG6299	NCU07947
CG6299	NCU07947
CG6299	NCU07947
CG6299	NCU07947
CG6299	NCU07947
AGBE	NCU05429
Pcf11	NCU01696
Naa30B	NCU02417
Naa30A	NCU02417
Naa30A	NCU02417
CG9674	NCU01744
CG9674	NCU01744
CG9674	NCU01744
CG9674	NCU01744
CG9674	NCU01744
CG9674	NCU01744
CG9674	NCU01744
Mocs2B	NCU03170
Nmt	NCU17177
DMAP1	NCU04002
SmD2	NCU03778
CG4953	NCU01664
emb	NCU01820
emb	NCU01820
Pex19	NCU04301
Pex19	NCU04301
Rep	NCU03191
Pu	NCU07774
Pu	NCU07774
Pu	NCU07774
mRNA-cap	NCU08995
mRNA-cap	NCU06260
TBCB	NCU01713
Usp7	NCU03797
Usp7	NCU03797
crn	NCU02717
HemK2	NCU00504
pix	NCU03061
pix	NCU03061
Plap	NCU00880
Plap	NCU00880
Plap	NCU00880
CG10621	NCU00799
CG10621	NCU00799
CG10621	NCU00799
CG10623	NCU00799
CG10623	NCU00799
CG10623	NCU00799
CG2023	NCU00953
CG2023	NCU00953
CG14805	NCU00560
CG7083	NCU00928
L2HGDH	NCU08048
L2HGDH	NCU08048
L2HGDH	NCU08048
Bet1	NCU01741
Bet1	NCU01741
CG7265	NCU06168
CG7857	NCU01397
CG12301	NCU07058
wds	NCU03244
wds	NCU03244
CG6523	NCU09803
nclb	NCU02729
CG3704	NCU04507
Tcs3	NCU03836
CG8520	NCU04008
CG8520	NCU04481
CG8520	NCU04008
CG8520	NCU04481
CG10189	NCU16624
CG10189	NCU16624
sea	NCU08561
sea	NCU05075
sea	NCU08561
sea	NCU05075
sea	NCU08561
sea	NCU05075
sea	NCU08561
sea	NCU05075
jnj	NCU02402
ATPsynbetaL	NCU05430
ATPsynbeta	NCU05430
ATPsynbeta	NCU05430
ATPsynbeta	NCU05430
CG4364	NCU00925
PIG-B	NCU00193
PIG-B	NCU00193
l(3)76BDm	NCU05213
l(3)76BDm	NCU05213
Xpc	NCU12087
Xpc	NCU12087
Xpc	NCU06585
CG4045	NCU03936
RpS8	NCU08500
RpS8	NCU08500
RpS8	NCU08500
RpS8	NCU08500
Fen1	NCU10776
CG34183	NCU07013
SerRS	NCU01443
SerRS	NCU01443
CG17119	NCU01250
CG17119	NCU01250
DNApol-alpha50	NCU02232
CSN4	NCU07361
CSN4	NCU07361
ATPsyndelta	NCU00385
ATPsyndelta	NCU00385
ATPsyndelta	NCU00385
Clbn	NCU09191
Clbn	NCU09191
CG4069	NCU09227
Elp3	NCU01229
CG5757	NCU07773
CG5757	NCU07773
Tnpo-SR	NCU06355
Tnpo-SR	NCU06355
mRpS7	NCU04806
mRpS7	NCU04806
mt:ND5	NCU16021
mt:ND5	NCU16026
mt:ND5	NCU16009
mt:ND5	NCU16010
mt:ND5	NCU16011
mt:ND5	NCU16012
ND-49L	NCU02534
ND-49	NCU02534
ND-49	NCU02534
CG8526	NCU03768
CG8526	NCU03768
CG6428	NCU03768
drosha	NCU01762
CG10814	NCU12046
CG5321	NCU12046
CG5321	NCU12046
CG14630	NCU12046
Gclc	NCU01157
Gclc	NCU01157
Gclc	NCU01157
Gclc	NCU01157
CG3376	NCU06697
CG3376	NCU06697
CG3376	NCU06697
CG3376	NCU06697
Fcp1	NCU09300
Fcp1	NCU09300
CG9706	NCU09101
CG9706	NCU09101
Syx13	NCU06777
Syx13	NCU06777
Rad1	NCU16423
Pi4KIIalpha	NCU04355
Pi4KIIalpha	NCU04355
Pi4KIIalpha	NCU04355
COX5A	NCU06695
COX5A	NCU06695
COX5A	NCU06695
COX5A	NCU06695
GlyS	NCU06687
GlyS	NCU06687
GlyS	NCU06687
GlyS	NCU06687
Det	NCU06621
sds22	NCU08385
ATPsynD	NCU00636
ATPsynD	NCU00636
ATPsynD	NCU00636
CG6204	NCU09211
CG6204	NCU09357
CG6204	NCU05861
CG10420	NCU00968
Pkc98E	NCU06544
Pkc98E	NCU06544
Pkc98E	NCU06544
Pkc98E	NCU06544
CG33672	NCU06107
DCTN2-p50	NCU16400
Dyrk2	NCU06638
Dyrk2	NCU06638
Dyrk2	NCU06638
Dyrk2	NCU06638
Dyrk2	NCU06638
Dyrk2	NCU06638
Dyrk2	NCU06638
ChAT	NCU08002
ChAT	NCU08002
Tim23	NCU00371
CNT1	NCU08148
prage	NCU08945
prage	NCU08945
prage	NCU08945
prage	NCU08945
prage	NCU08945
prage	NCU08945
prage	NCU08945
prage	NCU08945
prage	NCU08945
prage	NCU08945
prage	NCU08945
CG44001	NCU09613
CG44001	NCU09613
CG44001	NCU09613
CG44001	NCU09613
CG44001	NCU09613
fid	NCU01705
sud1	NCU00520
CG11837	NCU08968
wuho	NCU07409
Prp19	NCU11357
ND-B16.6	NCU09299
ND-B16.6	NCU09299
ND-B16.6	NCU09299
Rpn2	NCU09450
Rpn2	NCU09450
Rpn2	NCU09450
mfrn	NCU02423
GILT1	NCU06997
CG14641	NCU03007
PCNA2	NCU09239
PCNA	NCU09239
PCNA	NCU09239
Pfdn4	NCU03401
stc	NCU03273
stc	NCU03273
stc	NCU03273
stc	NCU03273
eIF3h	NCU07929
eIF3h	NCU07929
CG10338	NCU11380
CG10338	NCU11380
CG9920	NCU04334
CG11267	NCU04334
CG30349	NCU08421
Taf12	NCU02223
Taf12	NCU02223
Taf12	NCU02223
Taf12	NCU02223
CG8199	NCU09864
CG12975	NCU01201
CSN5	NCU00467
CSN5	NCU00467
SpdS	NCU06727
SpdS	NCU06727
SpdS	NCU06727
tho2	NCU07002
tho2	NCU07002
tho2	NCU07002
CG15084	NCU05961
Vti1a	NCU05959
CG5346	NCU05038
CG5346	NCU06416
CG5346	NCU01364
CG33099	NCU05038
CG33099	NCU06416
CG33099	NCU01364
CG33093	NCU05038
CG33093	NCU06416
CG33093	NCU01364
CG8549	NCU00476
CG8549	NCU00476
Prosalpha6T	NCU06712
Prosalpha6	NCU06712
Prosalpha6	NCU06712
Sec3	NCU09869
Prx6005	NCU06031
CG12896	NCU06031
Prx2540-1	NCU06031
Prx2540-2	NCU06031
GatB	NCU09025
Pex3	NCU06175
Pex3	NCU06175
g	NCU04652
g	NCU04652
g	NCU04652
Aduk	NCU00188
Aduk	NCU00188
ATPsynepsilonL	NCU03558
ATPsynepsilonL	NCU03558
ATPsynepsilonL	NCU03558
sun	NCU03558
sun	NCU03558
Usp14	NCU01919
Usp14	NCU01919
Syx18	NCU07939
Atg12	NCU10049
Rrp6	NCU02256
Rrp6	NCU02256
CG17691	NCU03913
CG17691	NCU03913
CG17691	NCU03913
CG15747	NCU06243
CG15747	NCU06243
CG6094	NCU02285
CG6094	NCU02285
CG12320	NCU07844
CG12320	NCU07844
Srp72	NCU01455
Sec6	NCU03341
beta-PheRS	NCU08888
Alg2	NCU03503
Oat	NCU00194
LSm7	NCU01930
LSm7	NCU01930
LSm7	NCU01930
CG5281	NCU03471
CG7907	NCU04187
CG7907	NCU04187
RpII33	NCU01515
Slh	NCU04252
Slh	NCU04252
CG9953	NCU00831
CG9953	NCU09992
CG3652	NCU06367
ND-39	NCU02373
ND-39	NCU02373
CG7544	NCU11362
CG7544	NCU11362
Nsun2	NCU05301
CG8031	NCU02459
Vamp7	NCU06370
Vamp7	NCU06370
TrpRS-m	NCU16657
TrpRS-m	NCU16657
Pex10	NCU03277
Pex10	NCU03277
alien	NCU00593
alien	NCU00593
alien	NCU00593
alien	NCU00593
fig	NCU00958
CG15035	NCU00958
CG12091	NCU00958
CG12091	NCU00958
slx1	NCU01236
Arpc1	NCU02781
Arpc1	NCU02781
CG11596	NCU03692
CG11596	NCU03692
CG11596	NCU03692
CG11596	NCU03692
CG11596	NCU03692
CG2691	NCU01675
CG2691	NCU01675
PIG-C	NCU02137
PIG-C	NCU02137
RpL24	NCU03150
RpL24	NCU03150
RpL24	NCU03150
CG32069	NCU16399
Mvd	NCU11381
Mvd	NCU11381
PMP34	NCU03556
PMP34	NCU03556
Updo	NCU02771
Ide	NCU00481
CG5037	NCU06141
mRF1	NCU06721
l(2)not	NCU06552
sxc	NCU01315
sxc	NCU01315
sxc	NCU01315
CG10425	NCU00302
CG10425	NCU06716
CG10425	NCU00148
CG1317	NCU07516
CG1317	NCU07516
CG1317	NCU07516
STUB1	NCU10270
RpL4	NCU03757
RpS23	NCU01552
RpS23	NCU01552
Rpn8	NCU01547
Rpn8	NCU01547
Rpn8	NCU01547
Tango4	NCU02966
RpII15	NCU08553
RpII15	NCU08553
RpII15	NCU08553
Rcd-1	NCU07071
Rcd-1	NCU07071
Rcd-1	NCU07071
Trp1	NCU06333
Trp1	NCU06333
Trp1	NCU06333
Trp1	NCU06333
Rbbp5	NCU02104
CG1074	NCU04407
mus201	NCU07498
mus201	NCU07498
tefu	NCU00274
lace	NCU00447
lace	NCU00447
Sac1	NCU00896
Sac1	NCU00896
mRpL17	NCU01023
mRpL17	NCU01023
SMC1	NCU01323
CG32281	NCU09311
AdSS	NCU09789
RpS13	NCU03038
RpS13	NCU03038
RpS13	NCU03038
gammaTub37C	NCU03954
gammaTub37C	NCU03954
gammaTub23C	NCU03954
Pms2	NCU08020
Vha14-2	NCU04387
Vha14-2	NCU04387
Vha14-2	NCU04387
Vha14-1	NCU04387
mEFTu2	NCU03737
mEFTu1	NCU03737
mEFTu1	NCU03737
CG8613	NCU09980
LeuRS-m	NCU03814
Fdx1	NCU07794
Fdx1	NCU07794
CG3335	NCU02611
Coq2	NCU01553
Rpn7	NCU03972
Roe1	NCU01516
AspRS	NCU07082
AspRS	NCU00915
AspRS	NCU07082
AspRS	NCU00915
AspRS	NCU07082
AspRS	NCU00915
CG2970	NCU05633
CG2970	NCU05633
CG11594	NCU01701
CG11594	NCU01701
CG11594	NCU01701
CG11594	NCU01701
mRpL21	NCU00977
mRpL21	NCU00977
mRpL21	NCU00977
RpS6	NCU08502
RpS6	NCU08502
ldbr	NCU03409
Dph5	NCU07266
UQCR-14L	NCU08940
UQCR-14	NCU08940
mst	NCU08981
mst	NCU08981
alpha-PheRS	NCU05095
CG13623	NCU07828
CG13623	NCU07828
Dim1	NCU08395
spt4	NCU03838
CG10602	NCU06732
CG10602	NCU06732
CG10602	NCU06732
cact	NCU09490
cact	NCU09490
cact	NCU09490
cact	NCU09490
cact	NCU09490
DCP2	NCU07889
DCP2	NCU07889
DCP2	NCU07889
DCP2	NCU07889
viaf	NCU00617
Nipped-B	NCU05250
Nipped-B	NCU05250
Nipped-B	NCU05250
Nipped-B	NCU05250
Nipped-B	NCU05250
Nipped-B	NCU05250
Karybeta3	NCU02357
Karybeta3	NCU02357
MED31	NCU00569
MED31	NCU00569
MED31	NCU00569
MED31	NCU00569
MED31	NCU00569
Csl4	NCU04155
l(2)k14505	NCU00676
l(2)k14505	NCU00676
CG14618	NCU02231
CG5516	NCU01017
CG5516	NCU01017
Sirt6	NCU07624
CG4935	NCU01389
Tgt	NCU07015
CG12512	NCU06063
CG12512	NCU00608
pn	NCU06310
CG2258	NCU02418
CG2258	NCU02418
CG2258	NCU02418
CG2258	NCU02418
T3dh	NCU04078
tomboy20	NCU06632
Tom20	NCU06632
Tom20	NCU06632
CG6878	NCU00527
Rbsn-5	NCU07584
CG4995	NCU06662
CG4995	NCU06662
CG4995	NCU06662
CG4995	NCU06662
Stam	NCU04841
CG10413	NCU03784
CG10413	NCU03784
CG10747	NCU07083
CG10747	NCU09135
CG10747	NCU08982
CG10747	NCU07083
CG10747	NCU09135
CG10747	NCU08982
Cchl	NCU08138
Cchl	NCU08138
puf	NCU00320
puf	NCU00320
puf	NCU00320
puf	NCU00320
puf	NCU00320
puf	NCU00320
WASp	NCU07438
WASp	NCU07438
WASp	NCU07438
WASp	NCU07438
CG30100	NCU04174
CG30100	NCU04174
Lis-1	NCU04534
Lis-1	NCU04312
Lis-1	NCU04534
Lis-1	NCU04312
Lis-1	NCU04534
Lis-1	NCU04312
Lis-1	NCU04534
Lis-1	NCU04312
PAN2	NCU10733
PAN2	NCU10733
Hrs	NCU04015
Hrs	NCU04015
Hrs	NCU04015
lqfR	NCU00725
lqfR	NCU00725
CG14967	NCU00459
CG14967	NCU00459
gpp	NCU06266
gpp	NCU06266
gpp	NCU06266
gpp	NCU06266
gpp	NCU06266
Sec71	NCU07658
CG31648	NCU01657
Coprox	NCU01546
Coprox	NCU01546
CG10341	NCU04455
CG10341	NCU04455
cactin	NCU08633
Dpit47	NCU06340
Dpit47	NCU06340
Glo1	NCU04815
PIG-K	NCU07259
MCTS1	NCU08678
MCTS1	NCU08678
eEF1gamma	NCU03826
eEF1gamma	NCU03826
eEF1gamma	NCU03826
U2A	NCU06622
RpS12	NCU06432
CG15432	NCU03774
CG15432	NCU03774
CG15432	NCU03774
CG1172	NCU04403
CG1172	NCU04403
CG1172	NCU04403
CG8435	NCU01390
CG8950	NCU00310
CG8950	NCU00310
Bap55	NCU02555
SmD3	NCU03625
CG12375	NCU02376
CG11858	NCU06433
MED10	NCU00220
MED10	NCU00220
CG2701	NCU06893
Prp3	NCU01637
Prp3	NCU01637
Rpn6	NCU01596
Rpn6	NCU01596
Rpn6	NCU01596
CG1968	NCU02421
CG1968	NCU02421
Dad1	NCU09216
CG3045	NCU01784
fab1	NCU02083
fab1	NCU02083
Pbgs	NCU01013
Pbgs	NCU01013
eIF3b	NCU02208
eIF3b	NCU02208
Pi3K59F	NCU00656
sicily	NCU09517
sicily	NCU09517
Letm1	NCU03217
Letm1	NCU03217
Letm1	NCU03217
CG42496	NCU09809
CG42496	NCU09809
mus101	NCU09503
mus205	NCU01951
DNApol-alpha73	NCU03597
CG8206	NCU02499
CG8206	NCU02499
l(3)07882	NCU07393
l(3)07882	NCU07393
Rpi	NCU07608
Rpi	NCU07608
CG16908	NCU00345
Ire1	NCU02202
Gas41	NCU00359
