Ddx52	NCU00919
Eif4g1	NCU07868
Eif4g1	NCU07868
Eif4g1	NCU07868
Eif4g1	NCU07868
Eif4g1	NCU07868
Eif4g1	NCU07868
Fam192a	NCU07294
Fam192a	NCU07294
Fam192a	NCU07294
Fam192a	NCU07294
Fam192a	NCU07294
Fam192a	NCU07294
Fam192a	NCU07294
Fam192a	NCU07294
Fam192a	NCU07294
Fam192a	NCU07294
Fam192a	NCU07294
Osbpl5	NCU03258
Osbpl5	NCU03258
Osbpl8	NCU03258
Osbpl8	NCU03258
Acyp2	NCU16374
Acyp1	NCU16374
Acyp1	NCU16374
Acyp1	NCU16374
Acyp1	NCU16374
Fryl	NCU09740
Fry	NCU09740
Fryl	NCU09740
Fryl	NCU09740
Fryl	NCU09740
Fryl	NCU09740
Fryl	NCU09740
Fryl	NCU09740
Fryl	NCU09740
Rgs3	NCU08319
Rpp21	NCU09077
Rpp21	NCU09077
Rpp21	NCU09077
Chchd7	NCU02217
Chchd7	NCU02217
Chchd7	NCU02217
Chchd7	NCU02217
Chchd7	NCU02217
Chchd7	NCU02217
Chchd7	NCU02217
Chchd7	NCU02217
Chchd7	NCU02217
Chchd7	NCU02217
Chchd7	NCU02217
Chchd7	NCU02217
Mat1a	NCU02657
Mat1a	NCU02657
Mat1a	NCU02657
Mat2a	NCU02657
Mat2a	NCU02657
Mat2a	NCU02657
Mat2a	NCU02657
Mat2a	NCU02657
Mat2a	NCU02657
Mat2a	NCU02657
Mat2a	NCU02657
Eef1akmt3	NCU04602
Mettl21a	NCU04602
Mettl21a	NCU04602
Mettl21e	NCU04602
Vcpkmt	NCU04602
Nedd8	NCU03309
Nedd8	NCU03309
Gapdh	NCU01528
Gm10358	NCU01528
Gm3839	NCU01528
Gapdh	NCU01528
Gapdh	NCU01528
Gapdh	NCU01528
Gapdhs	NCU01528
Gapdhs	NCU01528
Xpr1	NCU04201
Xpr1	NCU04201
Xpr1	NCU04201
Ist1	NCU07991
Rpl17	NCU03703
Gm6133	NCU03703
Dbil5	NCU01763
Dbi	NCU01763
Dbi	NCU01763
Dbi	NCU01763
Dbi	NCU01763
Copz1	NCU02538
Copz1	NCU02538
Copz1	NCU02538
Copz2	NCU02538
Copz2	NCU02538
Atp7b	NCU08341
Atp7b	NCU08341
Atp7a	NCU08341
Atp7a	NCU08341
Gk5	NCU06005
Gk5	NCU06005
Gk	NCU06005
Gk	NCU06005
Gk	NCU06005
Gk	NCU06005
Gk2	NCU06005
Gykl1	NCU06005
Eif2b5	NCU02414
Eif2b5	NCU02414
Eif2b5	NCU02414
Zfand2b	NCU06586
Zfand2b	NCU06586
Zfand2b	NCU06586
Zfand2b	NCU06586
Zfand2a	NCU06586
Zfand2a	NCU06586
Zfand2a	NCU06586
Slc25a39	NCU07478
Slc25a39	NCU07478
Slc25a39	NCU07478
Slc25a39	NCU07478
Slc25a39	NCU07478
Slc25a39	NCU07478
Slc25a39	NCU07478
Slc25a39	NCU07478
Slc25a40	NCU07478
Slc25a40	NCU07478
Slc25a40	NCU07478
Slc25a40	NCU07478
Msh5	NCU09384
Msh5	NCU09384
Msh5	NCU09384
Msh5	NCU09384
Ahcyl2	NCU07930
Ahcyl2	NCU07930
Ahcyl2	NCU07930
Ahcyl2	NCU07930
Ahcyl2	NCU07930
Ahcyl2	NCU07930
Ahcyl1	NCU07930
Gm4737	NCU07930
Ahcy	NCU07930
Rab5c	NCU00895
Rab5c	NCU06410
Rab5c	NCU00895
Rab5c	NCU06410
Rab5b	NCU00895
Rab5b	NCU06410
Rab5a	NCU00895
Rab5a	NCU06410
Rpl15	NCU01776
Rpl15	NCU01776
Rpl15	NCU01776
Rpl15	NCU01776
Rpl15	NCU01776
Cndp2	NCU07153
Cndp2	NCU07153
Cndp1	NCU07153
Mccc2	NCU02127
Mccc2	NCU02127
Ctdspl2	NCU08380
Ctdspl2	NCU08380
Ctdspl2	NCU08380
Ctdspl2	NCU08380
Ctdsp2	NCU08380
Ctdsp2	NCU08380
Ctdspl	NCU08380
Ctdspl	NCU08380
Ctdsp1	NCU08380
Gad1	NCU06112
Gad2	NCU06112
Csad	NCU06112
Csad	NCU06112
Gadl1	NCU06112
Gadl1	NCU06112
Gadl1	NCU06112
Uros	NCU02395
Uros	NCU02395
Uros	NCU02395
Uros	NCU02395
Uros	NCU02395
Uros	NCU02395
Uros	NCU02395
Uros	NCU02395
Tsc1	NCU08331
Tsc1	NCU08331
Tsc1	NCU08331
Tsc1	NCU08331
Tsc1	NCU08331
Tsc1	NCU08331
Usf2	NCU08999
Usf1	NCU02719
Usf1	NCU06744
Usf1	NCU02719
Usf1	NCU06744
Usf1	NCU02719
Usf1	NCU06744
Usf1	NCU02719
Usf1	NCU06744
Usf2	NCU02719
Usf2	NCU06744
Usf2	NCU02719
Usf2	NCU06744
Usf2	NCU02719
Usf2	NCU06744
Usf2	NCU02719
Usf2	NCU06744
Usf2	NCU02719
Usf2	NCU06744
Stxbp3	NCU08312
Stxbp2	NCU08312
Stxbp2	NCU08312
Stxbp1	NCU08312
Stxbp1	NCU08312
Necap2	NCU04345
Necap2	NCU04345
Necap1	NCU04345
Amt	NCU02727
Sec31b	NCU06738
Sec31b	NCU06738
Sec31a	NCU06738
Sec31a	NCU06738
Sec31a	NCU06738
Sec31b	NCU06738
Nadk	NCU03741
Nadk	NCU03267
Nadk	NCU03741
Nadk	NCU03267
Nadk	NCU03741
Nadk	NCU03267
Pgam1	NCU09489
Pgam2	NCU09489
Bpgm	NCU09489
Bpgm	NCU09489
Bpgm	NCU09489
Bpgm	NCU09489
Cox6b2	NCU06741
Cox6b2	NCU06741
Cox6b2	NCU06741
Cox6b2	NCU06741
Cox6b2	NCU06741
Cox6b2	NCU06741
Cox6b2	NCU06741
Cox6b2	NCU06741
Cox6b1	NCU06741
Cox6b1	NCU06741
Yif1a	NCU00624
Yif1b	NCU00624
Yif1b	NCU00624
Yif1b	NCU00624
Yif1b	NCU00624
Yif1b	NCU00624
Daam1	NCU01431
Daam1	NCU01431
Daam1	NCU01431
Daam2	NCU01431
Daam2	NCU01431
Gfm1	NCU02955
Gfm2	NCU07021
Gfm2	NCU07021
Gfm2	NCU07021
Gfm2	NCU07021
Gfm2	NCU07021
Gfm2	NCU07021
Gfm2	NCU07021
Taf9b	NCU03138
Taf9b	NCU03138
Taf9b	NCU03138
Taf9	NCU03138
Taf9	NCU03138
Taf9	NCU03138
Ak6	NCU03138
Taf9	NCU03138
Taf9	NCU03138
Ermp1	NCU04133
Ermp1	NCU04133
Ermp1	NCU04133
Taz	NCU07576
Sri	NCU02738
Pef1	NCU02738
Pef1	NCU02738
Pdcd6	NCU02738
Pdcd6	NCU02738
Yipf3	NCU05276
Yipf1	NCU05276
Yipf2	NCU05276
Yipf2	NCU05276
Yipf2	NCU05276
Yipf2	NCU05276
Yipf1	NCU05276
Yipf1	NCU05276
Yipf1	NCU05276
Ppp4r3b	NCU06389
Ldah	NCU09838
Ldah	NCU09838
Ldah	NCU09838
Pcmt1	NCU05078
Pcmt1	NCU05078
Pcmt1	NCU05078
Pcmt1	NCU05078
Pcmt1	NCU05078
Pcmt1	NCU05078
Pcmt1	NCU05078
Pcmt1	NCU05078
Pcmt1	NCU05078
Pcmt1	NCU05078
Pcmt1	NCU05078
Pcmt1	NCU05078
Folh1	NCU06285
Folh1	NCU03108
Folh1	NCU06285
Folh1	NCU03108
Naalad2	NCU06285
Naalad2	NCU03108
Naalad2	NCU06285
Naalad2	NCU03108
Naalad2	NCU06285
Naalad2	NCU03108
Rps10	NCU06743
Gm49804	NCU06743
Rps10	NCU06743
Rps10	NCU06743
Rps10	NCU06743
Rps10	NCU06743
Rps10	NCU06743
Cap1	NCU08008
Cap1	NCU08008
Cap1	NCU08008
Cap2	NCU08008
Cap2	NCU08008
Cap2	NCU08008
Cap2	NCU08008
Ndufs1	NCU01765
Ndufs1	NCU01765
Ndufs1	NCU01765
Ndufs1	NCU01765
Ndufs1	NCU01765
Synj2	NCU03298
Synj2	NCU03298
Synj2	NCU03298
Synj2	NCU03298
Synj2	NCU03298
Synj2	NCU03298
Synj2	NCU03298
Synj2	NCU03298
Synj2	NCU03298
Synj1	NCU03298
Synj1	NCU03298
Synj1	NCU03298
Synj1	NCU03298
Eps15	NCU09469
Dip2a	NCU00239
Dip2a	NCU00239
Dip2a	NCU00239
Dip2b	NCU00239
Dip2b	NCU00239
Dip2c	NCU00239
Dip2c	NCU00239
Dip2c	NCU00239
Dip2c	NCU00239
Dip2a	NCU00239
Dip2a	NCU00239
Tsc2	NCU04105
Tsc2	NCU04105
Tsc2	NCU04105
Tsc2	NCU04105
Tsc2	NCU04105
Tsc2	NCU04105
Tsc2	NCU04105
Cltb	NCU04115
Cltb	NCU04115
Cltb	NCU04115
Clta	NCU04115
Clta	NCU04115
Clta	NCU04115
Clta	NCU04115
Clta	NCU04115
Clta	NCU04115
Lypla1	NCU02027
Lypla1	NCU02027
Lypla1	NCU02027
Lypla1	NCU02027
Lypla1	NCU02027
Lypla1	NCU02027
Lypla1	NCU02027
Lypla2	NCU02027
Lypla2	NCU02027
Elmo2	NCU03264
Elmo1	NCU03264
Elmo1	NCU03264
Elmo2	NCU03264
Elmo2	NCU03264
Elmo2	NCU03264
Elmo2	NCU03264
Elmo2	NCU03264
Elmo2	NCU03264
Elmo3	NCU03264
Elmo3	NCU03264
Hnrnpm	NCU02404
Hnrnpm	NCU02404
Hnrnpm	NCU02404
Hnrnpm	NCU02404
Hnrnpm	NCU02404
Hnrnpm	NCU02404
Myef2	NCU02404
Myef2	NCU02404
Myef2	NCU02404
Myef2	NCU02404
Myef2	NCU02404
Myef2	NCU02404
Gm9833	NCU02404
Myef2	NCU02404
Grhl3	NCU06095
Grhl2	NCU06095
Grhl2	NCU06095
Grhl2	NCU06095
Grhl2	NCU06095
Grhl1	NCU06095
Grhl1	NCU06095
Ormdl2	NCU11109
Ormdl2	NCU11109
Ormdl2	NCU11109
Ormdl1	NCU11109
Gm28778	NCU11109
Ormdl3	NCU11109
Ormdl2	NCU11109
Nox3	NCU02110
Nox3	NCU10775
Cybb	NCU02110
Cybb	NCU10775
Nox1	NCU02110
Nox1	NCU10775
Nox1	NCU02110
Nox1	NCU10775
Nox1	NCU02110
Nox1	NCU10775
Tvp23a	NCU02733
Tvp23b	NCU02733
Slc23a2	NCU06918
Nfya	NCU03033
Nfya	NCU03033
Nfya	NCU03033
Nfya	NCU03033
Nfya	NCU03033
Nfya	NCU03033
Nfya	NCU03033
Nfya	NCU03033
Nfya	NCU03033
Nfya	NCU03033
Nfya	NCU03033
Nfya	NCU03033
Nfya	NCU03033
Nfya	NCU03033
Nfya	NCU03033
Nfya	NCU03033
Ccnt1	NCU11252
Ccnt1	NCU11252
Ccnt1	NCU11252
Ccnt2	NCU11252
Ccnt2	NCU11252
Ccnk	NCU11252
Ccnk	NCU11252
Vps13c	NCU05837
Vps13c	NCU05837
Vps13c	NCU05837
Vps13c	NCU05837
Vps13a	NCU05837
Vps13a	NCU05837
Vps13a	NCU05837
Ddx5	NCU07839
Ddx5	NCU07839
Ddx17	NCU07839
Ddx17	NCU07839
Ddx17	NCU07839
Ddx17	NCU07839
Setd2	NCU08475
Nsd2	NCU01932
Nsd2	NCU01932
Nsd2	NCU01932
Nsd3	NCU01932
Nsd3	NCU01932
Nsd3	NCU01932
Nsd3	NCU01932
Setd2	NCU00269
Kyat1	NCU03347
Kyat1	NCU03347
Kyat1	NCU03347
Kyat1	NCU03347
Kyat1	NCU03347
Kyat1	NCU03347
Kyat3	NCU03347
Kyat3	NCU03347
Dnaja3	NCU05196
Dnaja3	NCU05196
Dnaja3	NCU05196
Ephx2	NCU02924
Ephx2	NCU00350
Ephx2	NCU02924
Ephx2	NCU00350
Ephx2	NCU02924
Ephx2	NCU00350
Ephx4	NCU02924
Ephx4	NCU00350
Ephx4	NCU02924
Ephx4	NCU00350
Ephx4	NCU02924
Ephx4	NCU00350
Ephx4	NCU02924
Ephx4	NCU00350
Naa10	NCU08944
Naa10	NCU08944
Naa10	NCU08944
Atg4b	NCU02433
Atg4b	NCU02433
Atg4b	NCU02433
Atg4b	NCU02433
Atg4b	NCU02433
Atg4a-ps	NCU02433
Atg4a	NCU02433
Atg4a	NCU02433
Camkk2	NCU06177
Camkk2	NCU03523
Camkk2	NCU06177
Camkk2	NCU03523
Camkk2	NCU06177
Camkk2	NCU03523
Camkk1	NCU06177
Camkk1	NCU03523
Camkk1	NCU06177
Camkk1	NCU03523
Ncor1	NCU10346
Ncor1	NCU10346
Ncor1	NCU10346
Ncor1	NCU10346
Ncor1	NCU10346
Ncor1	NCU10346
Rnaseh2b	NCU04740
Ppa1	NCU00951
Ppa1	NCU08703
Ppa2	NCU00951
Ppa2	NCU08703
Ppa2	NCU00951
Ppa2	NCU08703
Ppa2	NCU00951
Ppa2	NCU08703
Dhrs3	NCU06845
Dhrs3	NCU06845
Hsd17b13	NCU06845
Hsd17b13	NCU06845
Hsd17b13	NCU06845
Hsd17b11	NCU06845
Hsd17b11	NCU06845
Rdh10	NCU06845
Sdr16c6	NCU06845
Sdr16c6	NCU06845
Sdr16c5	NCU06845
Dap3	NCU08120
Dap3	NCU08120
Dap3	NCU08120
Dap3	NCU08120
Dap3	NCU08120
Dap3	NCU08120
Dap3	NCU08120
Dap3	NCU08120
Dap3	NCU08120
Dap3	NCU08120
Git2	NCU03115
Git1	NCU03115
Git1	NCU03115
Git2	NCU03115
Git2	NCU03115
Git2	NCU03115
Git2	NCU03115
Git2	NCU03115
Git2	NCU03115
Git2	NCU03115
Git2	NCU03115
Lum	NCU05545
Fmod	NCU05545
Fmod	NCU05545
Podn	NCU05545
Podn	NCU05545
Podn	NCU05545
Podn	NCU05545
Podn	NCU05545
Podnl1	NCU05545
Cops7a	NCU08342
Cops7a	NCU08342
Cops7a	NCU08342
Cops7a	NCU08342
Cops7b	NCU08342
Cops7b	NCU08342
Ezh2	NCU07496
Ezh2	NCU07496
Ezh2	NCU07496
Ezh2	NCU07496
Ezh2	NCU07496
Ezh2	NCU07496
Ezh1	NCU07496
Ezh1	NCU07496
Ezh1	NCU07496
Vps4b	NCU06942
Vps4b	NCU06942
Vps4a	NCU06942
Fignl1	NCU02420
Fignl1	NCU02420
Fignl1	NCU02420
Fignl1	NCU02420
Nup98	NCU01896
Rad23a	NCU07542
Rad23a	NCU07542
Rad23a	NCU07542
Rad23a	NCU07542
Rad23b	NCU07542
Btf3l4	NCU03148
Btf3l4	NCU03148
Btf3l4	NCU03148
Gm20075	NCU03148
Btf3l4	NCU03148
Btf3	NCU03148
Btf3	NCU03148
Btf3	NCU03148
Shmt1	NCU05805
Shmt1	NCU02274
Shmt1	NCU05805
Shmt1	NCU02274
Shmt1	NCU05805
Shmt1	NCU02274
Shmt2	NCU05805
Shmt2	NCU02274
Shmt2	NCU05805
Shmt2	NCU02274
Smyd2	NCU02962
Smyd1	NCU02962
Smyd1	NCU02962
Smyd3	NCU00870
Ifrd2	NCU04256
Ago2	NCU04730
Ago2	NCU09434
Ago4	NCU04730
Ago4	NCU09434
Ago3	NCU04730
Ago3	NCU09434
Ago1	NCU04730
Ago1	NCU09434
Ago1	NCU04730
Ago1	NCU09434
Nacad	NCU00635
Nacad	NCU00635
Elac2	NCU00232
Elac2	NCU00232
Elac2	NCU00232
Elac2	NCU00232
Pls3	NCU03992
Pls3	NCU03992
Pls3	NCU03992
Pls3	NCU03992
Pls3	NCU03992
Lcp1	NCU03992
Lcp1	NCU03992
Lcp1	NCU03992
Pls1	NCU03992
Sucla2	NCU08471
Sucla2	NCU08471
Suclg2	NCU08471
Suclg2	NCU08471
Cnot4	NCU04073
Cnot4	NCU04073
Cnot4	NCU04073
Cnot4	NCU04073
Cnot4	NCU04073
Evi5l	NCU10309
Evi5l	NCU06362
Evi5l	NCU08499
Evi5l	NCU10309
Evi5l	NCU06362
Evi5l	NCU08499
Evi5l	NCU10309
Evi5l	NCU06362
Evi5l	NCU08499
Evi5l	NCU10309
Evi5l	NCU06362
Evi5l	NCU08499
Evi5l	NCU10309
Evi5l	NCU06362
Evi5l	NCU08499
Evi5	NCU10309
Evi5	NCU06362
Evi5	NCU08499
Evi5	NCU10309
Evi5	NCU06362
Evi5	NCU08499
Evi5	NCU10309
Evi5	NCU06362
Evi5	NCU08499
Evi5	NCU10309
Evi5	NCU06362
Evi5	NCU08499
Evi5	NCU10309
Evi5	NCU06362
Evi5	NCU08499
Ino80	NCU08919
Ino80	NCU08919
Srcap	NCU09993
Srcap	NCU09993
Gm42715	NCU09993
Srcap	NCU09993
Srcap	NCU09993
Srcap	NCU09993
Ehd2	NCU06347
Srl	NCU06347
Srl	NCU06347
Rpl26	NCU03565
Rpl26	NCU03565
Rpl26	NCU03565
Rpl26	NCU03565
Dynll1	NCU02610
Dynll2	NCU02610
Dynll2	NCU02610
Dynll2	NCU02610
Dynll2	NCU02610
Dynll1	NCU02610
BC048507	NCU02610
Tmem234	NCU11375
Tmem234	NCU11375
Tmem234	NCU11375
Tmem234	NCU11375
Tmem234	NCU11375
Tmem234	NCU11375
Tmem234	NCU11375
Tmem234	NCU11375
Tmem234	NCU11375
Tmem234	NCU11375
Tmem234	NCU11375
Ap2a2	NCU03440
Ap2a1	NCU03440
Ap2a1	NCU03440
Ap2a1	NCU03440
Ap2a1	NCU03440
Ap2a1	NCU03440
Ap2a1	NCU03440
Gss	NCU06191
Gss	NCU06191
Gss	NCU06191
Uqcc1	NCU00057
Adsl	NCU06187
Adsl	NCU06187
Adsl	NCU06187
Adsl	NCU06187
Adsl	NCU06187
Adsl	NCU06187
Gnpda2	NCU04727
Gnpda2	NCU04727
Gnpda2	NCU04727
Gnpda2	NCU04727
Gnpda2	NCU04727
Gnpda1	NCU04727
Pomt1	NCU09332
Pomt2	NCU01912
Pomt2	NCU01648
Pomt2	NCU01912
Pomt2	NCU01648
Tagln2	NCU00277
Tagln2	NCU00277
Tagln2	NCU00277
Tagln	NCU00277
Tagln3	NCU00277
Slc43a3	NCU10987
Slc43a3	NCU10987
Slc43a3	NCU10987
Slc43a3	NCU10987
Cnnm4	NCU04814
Cnnm2	NCU04814
Cnnm2	NCU04814
Cnnm3	NCU04814
Cnnm3	NCU04814
Cnnm1	NCU04814
Cnnm1	NCU04814
Chpt1	NCU03223
Chpt1	NCU03223
Chpt1	NCU03223
Chpt1	NCU03223
Chpt1	NCU03223
Chpt1	NCU03223
Chpt1	NCU03223
Cept1	NCU03223
Cept1	NCU03223
Cept1	NCU03223
Cept1	NCU03223
Plpp5	NCU02755
Plpp5	NCU05941
Plpp5	NCU09692
Plpp5	NCU02755
Plpp5	NCU05941
Plpp5	NCU09692
Plpp5	NCU02755
Plpp5	NCU05941
Plpp5	NCU09692
Plpp5	NCU02755
Plpp5	NCU05941
Plpp5	NCU09692
Plpp4	NCU02755
Plpp4	NCU05941
Plpp4	NCU09692
Serinc3	NCU07986
Serinc1	NCU07986
Serinc1	NCU07986
Serinc1	NCU07986
Serinc2	NCU07986
Serinc2	NCU07986
Serinc2	NCU07986
Serinc2	NCU07986
Serinc2	NCU07986
Qars	NCU07926
Qars	NCU07926
Qars	NCU07926
Qars	NCU07926
Qars	NCU07926
Qars	NCU07926
Qars	NCU07926
Qars	NCU07926
Qars	NCU07926
Hspd1	NCU01589
Hspd1	NCU01589
Cbwd1	NCU11371
Vps53	NCU03024
Vps53	NCU03024
Vps53	NCU03024
Vps53	NCU03024
Vps53	NCU03024
Vps53	NCU03024
Vps53	NCU03024
Vps53	NCU03024
Lancl1	NCU08190
Lancl1	NCU08190
Lancl1	NCU08190
Lancl1	NCU08190
Lancl2	NCU08190
Lancl2	NCU08190
Lancl2	NCU08190
Lancl3	NCU08190
Cdk9	NCU01435
Cdk9	NCU01435
Cdk13	NCU01435
Cdk13	NCU01435
Cdk13	NCU01435
Trmt2a	NCU07906
Trmt2a	NCU07906
Arfgap1	NCU07734
Arfgap1	NCU07734
Arfgap1	NCU07734
Arfgap1	NCU07734
Arfgap1	NCU07734
Arfgap1	NCU07734
Arfgap1	NCU07734
Slc25a19	NCU07384
Slc25a19	NCU07384
Slc25a19	NCU07384
Slc25a19	NCU07384
Ampd1	NCU02979
Ampd3	NCU02979
Ampd3	NCU02979
Ampd3	NCU02979
Ampd2	NCU02979
Ampd2	NCU02979
Ampd2	NCU02979
Phykpl	NCU07623
Phykpl	NCU07623
Etnppl	NCU07623
Etnppl	NCU07623
Etnppl	NCU07623
Etnppl	NCU07623
Agxt2	NCU07623
Agxt2	NCU07623
Agxt2	NCU07623
Tcea3	NCU02563
Tcea1	NCU02563
Tcea1	NCU02563
Tcea2	NCU02563
Tcea2	NCU02563
Tcea2	NCU02563
Rplp0	NCU07408
Rplp0	NCU07408
Rplp0	NCU07408
Luc7l	NCU05645
Luc7l	NCU05645
Luc7l	NCU05645
Luc7l	NCU05645
Luc7l2	NCU05645
Luc7l2	NCU05645
Luc7l2	NCU05645
Luc7l2	NCU05645
Stx16	NCU04119
Stx16	NCU04119
Stx16	NCU04119
Stx16	NCU04119
Stx16	NCU04119
Tbcd	NCU07004
Fzr1	NCU01269
Fzr1	NCU01269
Cdc20	NCU02616
Fdft1	NCU06054
Fdft1	NCU06054
Fdft1	NCU06054
Acin1	NCU07731
Pabpn1l	NCU03946
Pabpn1l	NCU03946
Pabpn1	NCU03946
Pabpn1	NCU03946
Pabpn1	NCU03946
Gm20521	NCU03946
Pabpn1	NCU03946
Pabpn1	NCU03946
Pabpn1	NCU03946
Pabpn1	NCU03946
Naxe	NCU08070
Pnpo	NCU08269
Atp6v0e2	NCU07681
Atp6v0e2	NCU07681
Atp6v0e	NCU07681
Atp6v0e	NCU07681
Strn4	NCU08741
Strn4	NCU08741
Strn4	NCU08741
Strn4	NCU08741
Strn3	NCU08741
Strn3	NCU08741
Strn	NCU08741
Strn	NCU08741
Strn	NCU08741
Gmfg	NCU10777
Gmfg	NCU10777
Gmfg	NCU10777
Gmfg	NCU10777
Gmfb	NCU10777
Gmfb	NCU10777
Gmfb	NCU10777
Gmfb	NCU10777
Cnksr2	NCU00455
Cnksr2	NCU00455
Cnksr3	NCU00455
Cnksr3	NCU00455
4932438A13Rik	NCU07702
4932438A13Rik	NCU07702
4932438A13Rik	NCU07702
4932438A13Rik	NCU07702
4932438A13Rik	NCU07702
4932438A13Rik	NCU07702
4932438A13Rik	NCU07702
4932438A13Rik	NCU07702
4932438A13Rik	NCU07702
Clip4	NCU07400
Arih1	NCU06882
Arih1	NCU06882
Arih1	NCU06882
Dhx29	NCU05802
Dhx57	NCU01143
Dhx57	NCU01143
Dhx36	NCU01143
Mcu	NCU08166
Mcu	NCU08166
Mcub	NCU08166
Mcub	NCU08166
Mcub	NCU08166
Mcub	NCU08166
Cpvl	NCU06720
Cpvl	NCU04316
Cpvl	NCU06720
Cpvl	NCU04316
Cpvl	NCU06720
Cpvl	NCU04316
Mpst	NCU06017
Mpst	NCU06017
Mpst	NCU06017
Mpst	NCU06017
Mpst	NCU06017
Mpst	NCU06017
Tst	NCU06017
Papss2	NCU09896
Papss1	NCU09896
Papss1	NCU09896
Papss1	NCU09896
Cad	NCU08287
Cad	NCU08287
Cad	NCU08287
Cad	NCU08287
Cad	NCU08287
Cps1	NCU02677
Abhd3	NCU01302
Abhd3	NCU01302
Abhd3	NCU01302
Abhd3	NCU01302
Glul	NCU04856
Glul	NCU06724
Glul	NCU04856
Glul	NCU06724
Glul	NCU04856
Glul	NCU06724
Tomm40	NCU01179
Tomm40l	NCU01179
Tomm40l	NCU01179
Tomm40l	NCU01179
Tomm40l	NCU01179
Tomm40l	NCU01179
Tomm40	NCU01179
Tomm40	NCU01179
Tomm40l	NCU01179
Rps2	NCU06047
Rps2	NCU06047
Rps2	NCU06047
Rps2	NCU06047
Gabarapl2	NCU01545
Gabarapl1	NCU01545
Gabarapl1	NCU01545
Gabarap	NCU01545
Mpi	NCU02322
Mpi	NCU07165
Mpi	NCU02322
Mpi	NCU07165
Cwc22	NCU00066
Cwc22	NCU00066
Cwc22	NCU00066
Cwc22	NCU00066
Cwc22	NCU00066
Gm13698	NCU00066
Gm13696	NCU00066
Gm13694	NCU00066
Gm13695	NCU00066
Gm13697	NCU00066
Gm13691	NCU00066
Gm13693	NCU00066
Gm13695	NCU00066
Gm13696	NCU00066
Gm13693	NCU00066
Gm13698	NCU00066
Gm13697	NCU00066
Gm13694	NCU00066
Cwc22	NCU00066
Cwc22	NCU00066
Tars2	NCU03129
Tars2	NCU02380
Tars2	NCU03129
Tars2	NCU02380
Tars2	NCU03129
Tars2	NCU02380
Tars	NCU03129
Tars	NCU02380
Tarsl2	NCU03129
Tarsl2	NCU02380
Uba52	NCU05275
Uba52	NCU05032
Uba52	NCU05275
Uba52	NCU05032
Gm11808	NCU05275
Gm11808	NCU05032
Uba52	NCU05275
Uba52	NCU05032
Uba52	NCU05275
Uba52	NCU05032
Uba52	NCU05275
Uba52	NCU05032
Uba52	NCU05275
Uba52	NCU05032
Wdr20rt	NCU03965
Wdr20rt	NCU03965
Wdr20rt	NCU03965
Wdr20	NCU03965
Wdr20rt	NCU03965
Wdr20	NCU03965
Wdr20	NCU03965
Dmwd	NCU03965
Dmwd	NCU03965
Tkt	NCU01328
Tkt	NCU01328
Tktl1	NCU01328
Tktl2	NCU01328
Tktl2	NCU01328
Tcf25	NCU03367
Slc25a31	NCU09477
Slc25a31	NCU09477
Slc25a4	NCU09477
Slc25a5	NCU09477
Sod2	NCU01213
Sod2	NCU09560
Sod2	NCU01213
Sod2	NCU09560
Nubp2	NCU01084
Nubp2	NCU01084
Nubp2	NCU01084
Nubp2	NCU01084
Nubp2	NCU01084
Nubpl	NCU04788
Piga	NCU09757
Piga	NCU09757
Piga	NCU09757
Piga	NCU09757
Piga	NCU09757
Piga	NCU09757
Piga	NCU09757
Piga	NCU09757
Vps28	NCU11209
Vps28	NCU11209
Nit2	NCU06726
Nit2	NCU06726
Nit2	NCU06726
Nit2	NCU06726
Nit1	NCU05757
Nit1	NCU05757
Nit1	NCU05757
Nit1	NCU05757
Nit1	NCU05757
Rabggta	NCU01571
Rabggta	NCU01571
Rabggta	NCU01571
Rabggta	NCU01571
Cetn4	NCU09871
Cetn4	NCU09871
Cetn4	NCU09871
Cetn1	NCU09871
Cetn1	NCU09871
Cetn1	NCU09871
Cetn4	NCU09871
Cetn4	NCU09871
Cetn3	NCU09871
Cetn3	NCU09871
Cetn3	NCU09871
Cetn3	NCU09871
Cetn3	NCU09871
Cetn3	NCU09871
Acss3	NCU01417
Acss1	NCU06836
Acss2	NCU06836
Acss2	NCU06836
Acss2	NCU06836
Sfxn5	NCU00227
Sfxn5	NCU00227
Sfxn2	NCU00227
Sfxn1	NCU00227
Sfxn3	NCU00227
Sfxn3	NCU00227
Sfxn3	NCU00227
Mpped1	NCU06375
Mpped1	NCU04147
Mpped1	NCU04147
Mpped1	NCU04147
Mpped2	NCU04147
Mpped1	NCU04147
Mpped1	NCU04147
Mpped2	NCU04147
Mpped2	NCU04147
Mpped2	NCU04147
Mpped1	NCU04147
Mpped1	NCU04147
Mpped1	NCU04147
Mpped1	NCU04147
Mpped1	NCU04147
Chek1	NCU08346
Chek1	NCU08346
Chek1	NCU08346
Chek1	NCU08346
4921511C20Rik	NCU03897
Gm382	NCU03897
Hdlbp	NCU03897
Hdlbp	NCU03897
Hdlbp	NCU03897
Rps15	NCU00971
Rps15	NCU00971
Arid3a	NCU03892
Sec23b	NCU01318
Sec23a	NCU01318
Sec23a	NCU01318
Rps15a	NCU06431
Rps15a	NCU06431
Rps15a	NCU06431
Rps15a	NCU06431
Rps15a	NCU06431
Rps15a	NCU06431
Slc8b1	NCU02826
Slc8b1	NCU02826
Slc8b1	NCU02826
Slc8b1	NCU02826
