AT3G09720.1 ENSMUSP00000048802
AT5G01760.1 ENSMUSP00000063414
AT5G01760.1 ENSMUSP00000099743
AT5G01760.1 ENSMUSP00000148670
AT5G01760.1 ENSMUSP00000077891
AT5G01760.1 ENSMUSP00000130854
AT3G08790.1 ENSMUSP00000148271
AT3G08790.1 ENSMUSP00000092884
AT3G08790.1 ENSMUSP00000099744
AT3G08790.1 ENSMUSP00000121936
AT3G08790.1 ENSMUSP00000117623
AT3G08790.1 ENSMUSP00000090736
AT3G08790.1 ENSMUSP00000090734
AT3G08790.1 ENSMUSP00000063414
AT3G08790.1 ENSMUSP00000099743
AT3G08790.1 ENSMUSP00000148670
AT3G08790.1 ENSMUSP00000077891
AT3G08790.1 ENSMUSP00000130854
AT4G32760.2 ENSMUSP00000148271
AT4G32760.2 ENSMUSP00000092884
AT4G32760.2 ENSMUSP00000099744
AT4G32760.2 ENSMUSP00000121936
AT4G32760.2 ENSMUSP00000117623
AT4G32760.2 ENSMUSP00000090736
AT4G32760.2 ENSMUSP00000090734
AT4G32760.2 ENSMUSP00000063414
AT4G32760.2 ENSMUSP00000099743
AT4G32760.2 ENSMUSP00000148670
AT4G32760.2 ENSMUSP00000077891
AT4G32760.2 ENSMUSP00000130854
AT5G63640.1 ENSMUSP00000148271
AT5G63640.1 ENSMUSP00000092884
AT5G63640.1 ENSMUSP00000099744
AT5G63640.1 ENSMUSP00000121936
AT5G63640.1 ENSMUSP00000117623
AT5G63640.1 ENSMUSP00000090736
AT5G63640.1 ENSMUSP00000090734
AT5G63640.1 ENSMUSP00000063414
AT5G63640.1 ENSMUSP00000099743
AT5G63640.1 ENSMUSP00000148670
AT5G63640.1 ENSMUSP00000077891
AT5G63640.1 ENSMUSP00000130854
AT1G21380.1 ENSMUSP00000148271
AT1G21380.1 ENSMUSP00000092884
AT1G21380.1 ENSMUSP00000099744
AT1G21380.1 ENSMUSP00000121936
AT1G21380.1 ENSMUSP00000117623
AT1G21380.1 ENSMUSP00000090736
AT1G21380.1 ENSMUSP00000090734
AT1G21380.1 ENSMUSP00000063414
AT1G21380.1 ENSMUSP00000099743
AT1G21380.1 ENSMUSP00000148670
AT1G21380.1 ENSMUSP00000077891
AT1G21380.1 ENSMUSP00000130854
AT1G76970.1 ENSMUSP00000148271
AT1G76970.1 ENSMUSP00000092884
AT1G76970.1 ENSMUSP00000099744
AT1G76970.1 ENSMUSP00000121936
AT1G76970.1 ENSMUSP00000117623
AT1G76970.1 ENSMUSP00000090736
AT1G76970.1 ENSMUSP00000090734
AT1G76970.1 ENSMUSP00000063414
AT1G76970.1 ENSMUSP00000099743
AT1G76970.1 ENSMUSP00000148670
AT1G76970.1 ENSMUSP00000077891
AT1G76970.1 ENSMUSP00000130854
AT3G19260.1 ENSMUSP00000135723
AT3G19260.1 ENSMUSP00000104663
AT3G19260.1 ENSMUSP00000023762
AT3G19260.1 ENSMUSP00000134845
AT3G19260.1 ENSMUSP00000135074
AT3G19260.1 ENSMUSP00000134988
AT3G19260.1 ENSMUSP00000135604
AT3G19260.1 ENSMUSP00000028426
AT3G19260.1 ENSMUSP00000146745
AT3G19260.1 ENSMUSP00000069238
AT3G19260.1 ENSMUSP00000120190
AT3G19260.1 ENSMUSP00000122672
AT3G19260.1 ENSMUSP00000121110
AT3G19260.1 ENSMUSP00000015858
AT3G19260.1 ENSMUSP00000008350
AT1G26200.3 ENSMUSP00000135723
AT1G26200.3 ENSMUSP00000104663
AT1G26200.3 ENSMUSP00000023762
AT1G26200.3 ENSMUSP00000134845
AT1G26200.3 ENSMUSP00000135074
AT1G26200.3 ENSMUSP00000134988
AT1G26200.3 ENSMUSP00000135604
AT1G26200.3 ENSMUSP00000028426
AT1G26200.3 ENSMUSP00000146745
AT1G26200.3 ENSMUSP00000069238
AT1G26200.3 ENSMUSP00000120190
AT1G26200.3 ENSMUSP00000122672
AT1G26200.3 ENSMUSP00000121110
AT1G26200.3 ENSMUSP00000015858
AT1G26200.3 ENSMUSP00000008350
AT3G25540.1 ENSMUSP00000135723
AT3G25540.1 ENSMUSP00000104663
AT3G25540.1 ENSMUSP00000023762
AT3G25540.1 ENSMUSP00000134845
AT3G25540.1 ENSMUSP00000135074
AT3G25540.1 ENSMUSP00000134988
AT3G25540.1 ENSMUSP00000135604
AT3G25540.1 ENSMUSP00000028426
AT3G25540.1 ENSMUSP00000146745
AT3G25540.1 ENSMUSP00000069238
AT3G25540.1 ENSMUSP00000120190
AT3G25540.1 ENSMUSP00000122672
AT3G25540.1 ENSMUSP00000121110
AT3G25540.1 ENSMUSP00000015858
AT3G25540.1 ENSMUSP00000008350
AT1G13580.2 ENSMUSP00000135723
AT1G13580.2 ENSMUSP00000104663
AT1G13580.2 ENSMUSP00000023762
AT1G13580.2 ENSMUSP00000134845
AT1G13580.2 ENSMUSP00000135074
AT1G13580.2 ENSMUSP00000134988
AT1G13580.2 ENSMUSP00000135604
AT1G13580.2 ENSMUSP00000028426
AT1G13580.2 ENSMUSP00000146745
AT1G13580.2 ENSMUSP00000069238
AT1G13580.2 ENSMUSP00000120190
AT1G13580.2 ENSMUSP00000122672
AT1G13580.2 ENSMUSP00000121110
AT1G13580.2 ENSMUSP00000015858
AT1G13580.2 ENSMUSP00000008350
AT2G36020.1 ENSMUSP00000148341
AT2G36020.1 ENSMUSP00000112662
AT2G36020.1 ENSMUSP00000036065
AT2G36020.1 ENSMUSP00000020023
AT2G36020.1 ENSMUSP00000151994
AT2G36020.1 ENSMUSP00000040162
AT2G36020.1 ENSMUSP00000154206
AT2G36020.1 ENSMUSP00000148678
AT5G42560.1 ENSMUSP00000148341
AT5G42560.1 ENSMUSP00000112662
AT5G42560.1 ENSMUSP00000036065
AT5G42560.1 ENSMUSP00000020023
AT5G42560.1 ENSMUSP00000151994
AT5G42560.1 ENSMUSP00000040162
AT5G42560.1 ENSMUSP00000154206
AT5G42560.1 ENSMUSP00000148678
AT1G19950.1 ENSMUSP00000148341
AT1G19950.1 ENSMUSP00000112662
AT1G19950.1 ENSMUSP00000036065
AT1G19950.1 ENSMUSP00000020023
AT1G19950.1 ENSMUSP00000151994
AT1G19950.1 ENSMUSP00000040162
AT1G19950.1 ENSMUSP00000154206
AT1G19950.1 ENSMUSP00000148678
AT1G75700.3 ENSMUSP00000148341
AT1G75700.3 ENSMUSP00000112662
AT1G75700.3 ENSMUSP00000036065
AT1G75700.3 ENSMUSP00000020023
AT1G75700.3 ENSMUSP00000151994
AT1G75700.3 ENSMUSP00000040162
AT1G75700.3 ENSMUSP00000154206
AT1G75700.3 ENSMUSP00000148678
AT1G55350.5 ENSMUSP00000129549
AT1G55350.5 ENSMUSP00000141275
AT1G55350.5 ENSMUSP00000047164
AT1G55350.5 ENSMUSP00000068895
AT1G55350.5 ENSMUSP00000025891
AT1G55350.5 ENSMUSP00000127498
AT1G55350.5 ENSMUSP00000113132
AT1G55350.5 ENSMUSP00000090717
AT1G55350.5 ENSMUSP00000087482
AT1G55350.5 ENSMUSP00000106347
AT1G55350.5 ENSMUSP00000106344
AT1G55350.5 ENSMUSP00000028748
AT1G55350.5 ENSMUSP00000028749
AT1G55350.5 ENSMUSP00000106349
AT1G55350.5 ENSMUSP00000119938
AT4G38250.1 ENSMUSP00000149875
AT4G38250.1 ENSMUSP00000111251
AT4G38250.1 ENSMUSP00000057355
AT4G38250.1 ENSMUSP00000045613
AT4G38250.1 ENSMUSP00000020499
AT4G38250.1 ENSMUSP00000104495
AT4G38250.1 ENSMUSP00000104500
AT4G38250.1 ENSMUSP00000020502
AT2G42005.1 ENSMUSP00000149875
AT2G42005.1 ENSMUSP00000111251
AT2G42005.1 ENSMUSP00000057355
AT2G42005.1 ENSMUSP00000045613
AT2G42005.1 ENSMUSP00000020499
AT2G42005.1 ENSMUSP00000104495
AT2G42005.1 ENSMUSP00000104500
AT2G42005.1 ENSMUSP00000020502
AT5G65990.1 ENSMUSP00000149875
AT5G65990.1 ENSMUSP00000111251
AT5G65990.1 ENSMUSP00000057355
AT5G65990.1 ENSMUSP00000045613
AT5G65990.1 ENSMUSP00000020499
AT5G65990.1 ENSMUSP00000104495
AT5G65990.1 ENSMUSP00000104500
AT5G65990.1 ENSMUSP00000020502
AT3G54130.1 ENSMUSP00000125082
AT3G54130.1 ENSMUSP00000124419
AT3G54130.1 ENSMUSP00000125378
AT3G54130.1 ENSMUSP00000021606
AT3G54130.1 ENSMUSP00000124178
AT5G13060.1 ENSMUSP00000103352
AT5G13060.1 ENSMUSP00000141802
AT5G13060.1 ENSMUSP00000138015
AT5G13060.1 ENSMUSP00000136341
AT5G13060.1 ENSMUSP00000136564
AT5G13060.1 ENSMUSP00000138008
AT5G13060.1 ENSMUSP00000091980
AT5G13060.1 ENSMUSP00000080472
AT5G13060.1 ENSMUSP00000132199
AT5G13060.1 ENSMUSP00000124942
AT5G13060.1 ENSMUSP00000125267
AT5G13060.1 ENSMUSP00000123868
AT5G13060.1 ENSMUSP00000096477
AT5G13060.1 ENSMUSP00000142038
AT5G13060.1 ENSMUSP00000096478
AT5G13060.1 ENSMUSP00000089284
AT5G13060.1 ENSMUSP00000141299
AT5G13060.1 ENSMUSP00000088366
AT5G13060.1 ENSMUSP00000075338
AT5G13060.1 ENSMUSP00000141574
AT5G13060.1 ENSMUSP00000136458
AT5G13060.1 ENSMUSP00000141677
AT5G13060.1 ENSMUSP00000114974
AT5G13060.1 ENSMUSP00000103350
AT5G13060.1 ENSMUSP00000119650
AT5G13060.1 ENSMUSP00000141519
AT5G13060.1 ENSMUSP00000142047
AT5G19330.1 ENSMUSP00000103352
AT5G19330.1 ENSMUSP00000141802
AT5G19330.1 ENSMUSP00000138015
AT5G19330.1 ENSMUSP00000136341
AT5G19330.1 ENSMUSP00000136564
AT5G19330.1 ENSMUSP00000138008
AT5G19330.1 ENSMUSP00000091980
AT5G19330.1 ENSMUSP00000080472
AT5G19330.1 ENSMUSP00000132199
AT5G19330.1 ENSMUSP00000124942
AT5G19330.1 ENSMUSP00000125267
AT5G19330.1 ENSMUSP00000123868
AT5G19330.1 ENSMUSP00000096477
AT5G19330.1 ENSMUSP00000142038
AT5G19330.1 ENSMUSP00000096478
AT5G19330.1 ENSMUSP00000089284
AT5G19330.1 ENSMUSP00000141299
AT5G19330.1 ENSMUSP00000088366
AT5G19330.1 ENSMUSP00000075338
AT5G19330.1 ENSMUSP00000141574
AT5G19330.1 ENSMUSP00000136458
AT5G19330.1 ENSMUSP00000141677
AT5G19330.1 ENSMUSP00000114974
AT5G19330.1 ENSMUSP00000103350
AT5G19330.1 ENSMUSP00000119650
AT5G19330.1 ENSMUSP00000141519
AT5G19330.1 ENSMUSP00000142047
AT1G51640.1 ENSMUSP00000115737
AT1G51640.1 ENSMUSP00000102021
AT1G51640.1 ENSMUSP00000021147
AT1G51640.1 ENSMUSP00000102019
AT1G51640.1 ENSMUSP00000121794
AT1G51640.1 ENSMUSP00000121150
AT4G31540.1 ENSMUSP00000115737
AT4G31540.1 ENSMUSP00000102021
AT4G31540.1 ENSMUSP00000021147
AT4G31540.1 ENSMUSP00000102019
AT4G31540.1 ENSMUSP00000121794
AT4G31540.1 ENSMUSP00000121150
AT5G52340.1 ENSMUSP00000115737
AT5G52340.1 ENSMUSP00000102021
AT5G52340.1 ENSMUSP00000021147
AT5G52340.1 ENSMUSP00000102019
AT5G52340.1 ENSMUSP00000121794
AT5G52340.1 ENSMUSP00000121150
AT5G03540.3 ENSMUSP00000115737
AT5G03540.3 ENSMUSP00000102021
AT5G03540.3 ENSMUSP00000021147
AT5G03540.3 ENSMUSP00000102019
AT5G03540.3 ENSMUSP00000121794
AT5G03540.3 ENSMUSP00000121150
AT5G52350.1 ENSMUSP00000115737
AT5G52350.1 ENSMUSP00000102021
AT5G52350.1 ENSMUSP00000021147
AT5G52350.1 ENSMUSP00000102019
AT5G52350.1 ENSMUSP00000121794
AT5G52350.1 ENSMUSP00000121150
AT2G28640.1 ENSMUSP00000115737
AT2G28640.1 ENSMUSP00000102021
AT2G28640.1 ENSMUSP00000021147
AT2G28640.1 ENSMUSP00000102019
AT2G28640.1 ENSMUSP00000121794
AT2G28640.1 ENSMUSP00000121150
AT1G07725.1 ENSMUSP00000115737
AT1G07725.1 ENSMUSP00000102021
AT1G07725.1 ENSMUSP00000021147
AT1G07725.1 ENSMUSP00000102019
AT1G07725.1 ENSMUSP00000121794
AT1G07725.1 ENSMUSP00000121150
AT2G28650.1 ENSMUSP00000115737
AT2G28650.1 ENSMUSP00000102021
AT2G28650.1 ENSMUSP00000021147
AT2G28650.1 ENSMUSP00000102019
AT2G28650.1 ENSMUSP00000121794
AT2G28650.1 ENSMUSP00000121150
AT5G59730.1 ENSMUSP00000115737
AT5G59730.1 ENSMUSP00000102021
AT5G59730.1 ENSMUSP00000021147
AT5G59730.1 ENSMUSP00000102019
AT5G59730.1 ENSMUSP00000121794
AT5G59730.1 ENSMUSP00000121150
AT3G09520.1 ENSMUSP00000115737
AT3G09520.1 ENSMUSP00000102021
AT3G09520.1 ENSMUSP00000021147
AT3G09520.1 ENSMUSP00000102019
AT3G09520.1 ENSMUSP00000121794
AT3G09520.1 ENSMUSP00000121150
AT3G09530.1 ENSMUSP00000115737
AT3G09530.1 ENSMUSP00000102021
AT3G09530.1 ENSMUSP00000021147
AT3G09530.1 ENSMUSP00000102019
AT3G09530.1 ENSMUSP00000121794
AT3G09530.1 ENSMUSP00000121150
AT3G55150.1 ENSMUSP00000115737
AT3G55150.1 ENSMUSP00000102021
AT3G55150.1 ENSMUSP00000021147
AT3G55150.1 ENSMUSP00000102019
AT3G55150.1 ENSMUSP00000121794
AT3G55150.1 ENSMUSP00000121150
AT2G39380.1 ENSMUSP00000115737
AT2G39380.1 ENSMUSP00000102021
AT2G39380.1 ENSMUSP00000021147
AT2G39380.1 ENSMUSP00000102019
AT2G39380.1 ENSMUSP00000121794
AT2G39380.1 ENSMUSP00000121150
AT5G13150.1 ENSMUSP00000115737
AT5G13150.1 ENSMUSP00000102021
AT5G13150.1 ENSMUSP00000021147
AT5G13150.1 ENSMUSP00000102019
AT5G13150.1 ENSMUSP00000121794
AT5G13150.1 ENSMUSP00000121150
AT5G13990.1 ENSMUSP00000115737
AT5G13990.1 ENSMUSP00000102021
AT5G13990.1 ENSMUSP00000021147
AT5G13990.1 ENSMUSP00000102019
AT5G13990.1 ENSMUSP00000121794
AT5G13990.1 ENSMUSP00000121150
AT1G07000.1 ENSMUSP00000115737
AT1G07000.1 ENSMUSP00000102021
AT1G07000.1 ENSMUSP00000021147
AT1G07000.1 ENSMUSP00000102019
AT1G07000.1 ENSMUSP00000121794
AT1G07000.1 ENSMUSP00000121150
AT5G58430.1 ENSMUSP00000115737
AT5G58430.1 ENSMUSP00000102021
AT5G58430.1 ENSMUSP00000021147
AT5G58430.1 ENSMUSP00000102019
AT5G58430.1 ENSMUSP00000121794
AT5G58430.1 ENSMUSP00000121150
AT3G29400.1 ENSMUSP00000115737
AT3G29400.1 ENSMUSP00000102021
AT3G29400.1 ENSMUSP00000021147
AT3G29400.1 ENSMUSP00000102019
AT3G29400.1 ENSMUSP00000121794
AT3G29400.1 ENSMUSP00000121150
AT5G61010.1 ENSMUSP00000115737
AT5G61010.1 ENSMUSP00000102021
AT5G61010.1 ENSMUSP00000021147
AT5G61010.1 ENSMUSP00000102019
AT5G61010.1 ENSMUSP00000121794
AT5G61010.1 ENSMUSP00000121150
AT5G50380.1 ENSMUSP00000115737
AT5G50380.1 ENSMUSP00000102021
AT5G50380.1 ENSMUSP00000021147
AT5G50380.1 ENSMUSP00000102019
AT5G50380.1 ENSMUSP00000121794
AT5G50380.1 ENSMUSP00000121150
AT1G72470.1 ENSMUSP00000115737
AT1G72470.1 ENSMUSP00000102021
AT1G72470.1 ENSMUSP00000021147
AT1G72470.1 ENSMUSP00000102019
AT1G72470.1 ENSMUSP00000121794
AT1G72470.1 ENSMUSP00000121150
AT3G14090.1 ENSMUSP00000115737
AT3G14090.1 ENSMUSP00000102021
AT3G14090.1 ENSMUSP00000021147
AT3G14090.1 ENSMUSP00000102019
AT3G14090.1 ENSMUSP00000121794
AT3G14090.1 ENSMUSP00000121150
AT1G54090.1 ENSMUSP00000115737
AT1G54090.1 ENSMUSP00000102021
AT1G54090.1 ENSMUSP00000021147
AT1G54090.1 ENSMUSP00000102019
AT1G54090.1 ENSMUSP00000121794
AT1G54090.1 ENSMUSP00000121150
AT5G42190.1 ENSMUSP00000131833
AT5G42190.1 ENSMUSP00000104700
AT5G42190.1 ENSMUSP00000038744
AT1G75950.1 ENSMUSP00000131833
AT1G75950.1 ENSMUSP00000104700
AT1G75950.1 ENSMUSP00000038744
AT2G25700.1 ENSMUSP00000131833
AT2G25700.1 ENSMUSP00000104700
AT2G25700.1 ENSMUSP00000038744
AT1G20140.1 ENSMUSP00000131833
AT1G20140.1 ENSMUSP00000104700
AT1G20140.1 ENSMUSP00000038744
AT4G34210.1 ENSMUSP00000131833
AT4G34210.1 ENSMUSP00000104700
AT4G34210.1 ENSMUSP00000038744
AT4G34470.1 ENSMUSP00000131833
AT4G34470.1 ENSMUSP00000104700
AT4G34470.1 ENSMUSP00000038744
AT3G21850.1 ENSMUSP00000131833
AT3G21850.1 ENSMUSP00000104700
AT3G21850.1 ENSMUSP00000038744
AT3G21830.1 ENSMUSP00000131833
AT3G21830.1 ENSMUSP00000104700
AT3G21830.1 ENSMUSP00000038744
AT3G21840.1 ENSMUSP00000131833
AT3G21840.1 ENSMUSP00000104700
AT3G21840.1 ENSMUSP00000038744
AT3G21860.1 ENSMUSP00000131833
AT3G21860.1 ENSMUSP00000104700
AT3G21860.1 ENSMUSP00000038744
AT3G60010.1 ENSMUSP00000131833
AT3G60010.1 ENSMUSP00000104700
AT3G60010.1 ENSMUSP00000038744
AT3G53060.1 ENSMUSP00000131833
AT3G53060.1 ENSMUSP00000104700
AT3G53060.1 ENSMUSP00000038744
AT3G60020.1 ENSMUSP00000131833
AT3G60020.1 ENSMUSP00000104700
AT3G60020.1 ENSMUSP00000038744
AT2G03170.1 ENSMUSP00000131833
AT2G03170.1 ENSMUSP00000104700
AT2G03170.1 ENSMUSP00000038744
AT3G25650.1 ENSMUSP00000131833
AT3G25650.1 ENSMUSP00000104700
AT3G25650.1 ENSMUSP00000038744
AT2G03160.1 ENSMUSP00000131833
AT2G03160.1 ENSMUSP00000104700
AT2G03160.1 ENSMUSP00000038744
AT1G10230.1 ENSMUSP00000131833
AT1G10230.1 ENSMUSP00000104700
AT1G10230.1 ENSMUSP00000038744
AT2G20160.1 ENSMUSP00000131833
AT2G20160.1 ENSMUSP00000104700
AT2G20160.1 ENSMUSP00000038744
AT2G03190.1 ENSMUSP00000131833
AT2G03190.1 ENSMUSP00000104700
AT2G03190.1 ENSMUSP00000038744
AT1G14610.1 ENSMUSP00000047917
AT1G14610.1 ENSMUSP00000134669
AT1G14610.1 ENSMUSP00000133994
AT1G14610.1 ENSMUSP00000084572
AT1G27160.1 ENSMUSP00000047917
AT1G27160.1 ENSMUSP00000134669
AT1G27160.1 ENSMUSP00000133994
AT1G27160.1 ENSMUSP00000084572
AT4G35570.1 ENSMUSP00000144412
AT4G35570.1 ENSMUSP00000106132
AT4G35570.1 ENSMUSP00000106131
AT4G35570.1 ENSMUSP00000082682
AT4G35570.1 ENSMUSP00000144129
AT4G35570.1 ENSMUSP00000065940
AT4G35570.1 ENSMUSP00000114515
AT4G35570.1 ENSMUSP00000147297
AT4G35570.1 ENSMUSP00000118733
AT4G35570.1 ENSMUSP00000086260
AT4G35570.1 ENSMUSP00000110232
AT4G35570.1 ENSMUSP00000015361
AT4G35570.1 ENSMUSP00000110229
AT4G35570.1 ENSMUSP00000116937
AT2G17560.1 ENSMUSP00000144412
AT2G17560.1 ENSMUSP00000106132
AT2G17560.1 ENSMUSP00000106131
AT2G17560.1 ENSMUSP00000082682
AT2G17560.1 ENSMUSP00000144129
AT2G17560.1 ENSMUSP00000065940
AT2G17560.1 ENSMUSP00000114515
AT2G17560.1 ENSMUSP00000147297
AT2G17560.1 ENSMUSP00000118733
AT2G17560.1 ENSMUSP00000086260
AT2G17560.1 ENSMUSP00000110232
AT2G17560.1 ENSMUSP00000015361
AT2G17560.1 ENSMUSP00000110229
AT2G17560.1 ENSMUSP00000116937
AT1G20696.2 ENSMUSP00000144412
AT1G20696.2 ENSMUSP00000106132
AT1G20696.2 ENSMUSP00000106131
AT1G20696.2 ENSMUSP00000082682
AT1G20696.2 ENSMUSP00000144129
AT1G20696.2 ENSMUSP00000065940
AT1G20696.2 ENSMUSP00000114515
AT1G20696.2 ENSMUSP00000147297
AT1G20696.2 ENSMUSP00000118733
AT1G20696.2 ENSMUSP00000086260
AT1G20696.2 ENSMUSP00000110232
AT1G20696.2 ENSMUSP00000015361
AT1G20696.2 ENSMUSP00000110229
AT1G20696.2 ENSMUSP00000116937
AT1G20693.1 ENSMUSP00000144412
AT1G20693.1 ENSMUSP00000106132
AT1G20693.1 ENSMUSP00000106131
AT1G20693.1 ENSMUSP00000082682
AT1G20693.1 ENSMUSP00000144129
AT1G20693.1 ENSMUSP00000065940
AT1G20693.1 ENSMUSP00000114515
AT1G20693.1 ENSMUSP00000147297
AT1G20693.1 ENSMUSP00000118733
AT1G20693.1 ENSMUSP00000086260
AT1G20693.1 ENSMUSP00000110232
AT1G20693.1 ENSMUSP00000015361
AT1G20693.1 ENSMUSP00000110229
AT1G20693.1 ENSMUSP00000116937
AT2G34450.2 ENSMUSP00000144412
AT2G34450.2 ENSMUSP00000106132
AT2G34450.2 ENSMUSP00000106131
AT2G34450.2 ENSMUSP00000082682
AT2G34450.2 ENSMUSP00000144129
AT2G34450.2 ENSMUSP00000065940
AT2G34450.2 ENSMUSP00000114515
AT2G34450.2 ENSMUSP00000147297
AT2G34450.2 ENSMUSP00000118733
AT2G34450.2 ENSMUSP00000086260
AT2G34450.2 ENSMUSP00000110232
AT2G34450.2 ENSMUSP00000015361
AT2G34450.2 ENSMUSP00000110229
AT2G34450.2 ENSMUSP00000116937
AT1G30450.1 ENSMUSP00000017900
AT1G30450.1 ENSMUSP00000096690
AT1G30450.1 ENSMUSP00000143870
AT1G30450.1 ENSMUSP00000144623
AT1G30450.1 ENSMUSP00000106619
AT1G30450.1 ENSMUSP00000124314
AT1G30450.1 ENSMUSP00000152846
AT1G30450.1 ENSMUSP00000106615
AT1G30450.1 ENSMUSP00000028549
AT1G30450.1 ENSMUSP00000051490
AT1G30450.1 ENSMUSP00000112130
AT1G30450.1 ENSMUSP00000034370
AT4G35260.1 ENSMUSP00000056502
AT4G35260.1 ENSMUSP00000138215
AT4G35260.1 ENSMUSP00000028892
AT2G17130.1 ENSMUSP00000056502
AT2G17130.1 ENSMUSP00000138215
AT2G17130.1 ENSMUSP00000028892
AT4G35650.1 ENSMUSP00000056502
AT4G35650.1 ENSMUSP00000138215
AT4G35650.1 ENSMUSP00000028892
AT1G32480.1 ENSMUSP00000056502
AT1G32480.1 ENSMUSP00000138215
AT1G32480.1 ENSMUSP00000028892
AT1G77250.1 ENSMUSP00000136280
AT1G77250.1 ENSMUSP00000120700
AT1G77250.1 ENSMUSP00000137477
AT1G77250.1 ENSMUSP00000121199
AT1G77250.1 ENSMUSP00000122004
AT1G77250.1 ENSMUSP00000136740
AT1G77250.1 ENSMUSP00000122598
AT1G77250.1 ENSMUSP00000117186
AT1G77250.1 ENSMUSP00000054385
AT1G77250.1 ENSMUSP00000070539
AT1G77250.1 ENSMUSP00000103866
AT1G77250.1 ENSMUSP00000103865
AT1G77250.1 ENSMUSP00000120956
AT1G77250.1 ENSMUSP00000113465
AT1G77250.1 ENSMUSP00000025746
AT1G77250.1 ENSMUSP00000120125
AT1G50010.1 ENSMUSP00000078429
AT1G50010.1 ENSMUSP00000140657
AT1G50010.1 ENSMUSP00000051033
AT1G50010.1 ENSMUSP00000155021
AT1G50010.1 ENSMUSP00000140321
AT1G50010.1 ENSMUSP00000085580
AT1G50010.1 ENSMUSP00000084713
AT1G50010.1 ENSMUSP00000094778
AT1G50010.1 ENSMUSP00000076777
AT1G50010.1 ENSMUSP00000032233
AT1G50010.1 ENSMUSP00000021639
AT1G04820.1 ENSMUSP00000078429
AT1G04820.1 ENSMUSP00000140657
AT1G04820.1 ENSMUSP00000051033
AT1G04820.1 ENSMUSP00000155021
AT1G04820.1 ENSMUSP00000140321
AT1G04820.1 ENSMUSP00000085580
AT1G04820.1 ENSMUSP00000084713
AT1G04820.1 ENSMUSP00000094778
AT1G04820.1 ENSMUSP00000076777
AT1G04820.1 ENSMUSP00000032233
AT1G04820.1 ENSMUSP00000021639
AT4G14960.2 ENSMUSP00000078429
AT4G14960.2 ENSMUSP00000140657
AT4G14960.2 ENSMUSP00000051033
AT4G14960.2 ENSMUSP00000155021
AT4G14960.2 ENSMUSP00000140321
AT4G14960.2 ENSMUSP00000085580
AT4G14960.2 ENSMUSP00000084713
AT4G14960.2 ENSMUSP00000094778
AT4G14960.2 ENSMUSP00000076777
AT4G14960.2 ENSMUSP00000032233
AT4G14960.2 ENSMUSP00000021639
AT1G64740.1 ENSMUSP00000078429
AT1G64740.1 ENSMUSP00000140657
AT1G64740.1 ENSMUSP00000051033
AT1G64740.1 ENSMUSP00000155021
AT1G64740.1 ENSMUSP00000140321
AT1G64740.1 ENSMUSP00000085580
AT1G64740.1 ENSMUSP00000084713
AT1G64740.1 ENSMUSP00000094778
AT1G64740.1 ENSMUSP00000076777
AT1G64740.1 ENSMUSP00000032233
AT1G64740.1 ENSMUSP00000021639
AT5G19770.1 ENSMUSP00000078429
AT5G19770.1 ENSMUSP00000140657
AT5G19770.1 ENSMUSP00000051033
AT5G19770.1 ENSMUSP00000155021
AT5G19770.1 ENSMUSP00000140321
AT5G19770.1 ENSMUSP00000085580
AT5G19770.1 ENSMUSP00000084713
AT5G19770.1 ENSMUSP00000094778
AT5G19770.1 ENSMUSP00000076777
AT5G19770.1 ENSMUSP00000032233
AT5G19770.1 ENSMUSP00000021639
AT5G19780.1 ENSMUSP00000078429
AT5G19780.1 ENSMUSP00000140657
AT5G19780.1 ENSMUSP00000051033
AT5G19780.1 ENSMUSP00000155021
AT5G19780.1 ENSMUSP00000140321
AT5G19780.1 ENSMUSP00000085580
AT5G19780.1 ENSMUSP00000084713
AT5G19780.1 ENSMUSP00000094778
AT5G19780.1 ENSMUSP00000076777
AT5G19780.1 ENSMUSP00000032233
AT5G19780.1 ENSMUSP00000021639
AT1G63160.1 ENSMUSP00000023867
AT1G77470.1 ENSMUSP00000083652
AT1G21690.3 ENSMUSP00000110994
AT1G21690.3 ENSMUSP00000115479
AT1G21690.3 ENSMUSP00000110995
AT1G21690.3 ENSMUSP00000023598
AT3G52940.1 ENSMUSP00000125543
AT3G52940.1 ENSMUSP00000123989
AT3G52940.1 ENSMUSP00000124847
AT3G52940.1 ENSMUSP00000125586
AT3G52940.1 ENSMUSP00000124825
AT3G52940.1 ENSMUSP00000109171
AT3G52940.1 ENSMUSP00000025713
AT3G52940.1 ENSMUSP00000124868
AT3G52940.1 ENSMUSP00000124283
AT3G52940.1 ENSMUSP00000005003
AT3G52940.1 ENSMUSP00000142232
AT1G50430.1 ENSMUSP00000117659
AT1G50430.1 ENSMUSP00000118957
AT1G50430.1 ENSMUSP00000146947
AT1G50430.1 ENSMUSP00000121782
AT1G50430.1 ENSMUSP00000073541
AT4G27740.1 ENSMUSP00000115596
AT4G27740.1 ENSMUSP00000156145
AT4G27740.1 ENSMUSP00000156213
AT4G27740.1 ENSMUSP00000156183
AT4G27740.1 ENSMUSP00000101966
AT4G27740.1 ENSMUSP00000037332
AT4G27740.1 ENSMUSP00000101963
AT4G27740.1 ENSMUSP00000101964
AT4G27740.1 ENSMUSP00000128753
