ENSMUSP00000048802 EAA35509
ENSMUSP00000151319 EAA29186
ENSMUSP00000151398 EAA29186
ENSMUSP00000140999 EAA29186
ENSMUSP00000139588 EAA29186
ENSMUSP00000137984 EAA29186
ENSMUSP00000137742 EAA29186
ENSMUSP00000138043 EAA29186
ENSMUSP00000137711 EAA29186
ENSMUSP00000127137 EAA29186
ENSMUSP00000137866 EAA29186
ENSMUSP00000137878 EAA29186
ENSMUSP00000137776 EAA29186
ENSMUSP00000137929 EAA29186
ENSMUSP00000137961 EAA29186
ENSMUSP00000136519 EAA29186
ENSMUSP00000137930 EAA29186
ENSMUSP00000137128 EAA29186
ENSMUSP00000137957 EAA29186
ENSMUSP00000137824 EAA29186
ENSMUSP00000137740 EAA29186
ENSMUSP00000138007 EAA29186
ENSMUSP00000130793 EAA29186
ENSMUSP00000026125 EAA29186
ENSMUSP00000080242 EAA29186
ENSMUSP00000073725 EAA33765
ENSMUSP00000151891 EAA33765
ENSMUSP00000122117 EAA33765
ENSMUSP00000108143 EAA33765
ENSMUSP00000117014 EAA33765
ENSMUSP00000066040 EAA33765
ENSMUSP00000108335 EAA33765
ENSMUSP00000095166 ESA42329
ENSMUSP00000150138 ESA42329
ENSMUSP00000076575 ESA42329
ENSMUSP00000027896 EAA27599
ENSMUSP00000141328 EAA27599
ENSMUSP00000029307 EAA27599
ENSMUSP00000028241 EAA27599
ENSMUSP00000139485 EAA35183
ENSMUSP00000044879 EAA35183
ENSMUSP00000135567 EAA35183
ENSMUSP00000034869 EAA35183
ENSMUSP00000028302 EAA35183
ENSMUSP00000056822 EAA35183
ENSMUSP00000141662 EAA35183
ENSMUSP00000027740 EAA35183
ENSMUSP00000126452 EAA32915
ENSMUSP00000073402 EAA32915
ENSMUSP00000137843 EAA32915
ENSMUSP00000121697 EAA32915
ENSMUSP00000130536 EAA32915
ENSMUSP00000080278 EAA32915
ENSMUSP00000108245 EAA32915
ENSMUSP00000028232 EAA32915
ENSMUSP00000025804 EAA33910
ENSMUSP00000020358 EAA33910
ENSMUSP00000127330 EAA33910
ENSMUSP00000070588 EAA33006
ENSMUSP00000041857 EAA33006
ENSMUSP00000003121 EAA33006
ENSMUSP00000021001 EAA33006
ENSMUSP00000134572 EAA29046
ENSMUSP00000077984 EAA29046
ENSMUSP00000110001 EAA29046
ENSMUSP00000135550 ESA43800
ENSMUSP00000134823 ESA43800
ENSMUSP00000068408 ESA43800
ENSMUSP00000135136 ESA43800
ENSMUSP00000135150 ESA43800
ENSMUSP00000038958 ESA43800
ENSMUSP00000021790 EAA35450
ENSMUSP00000027064 EAA35450
ENSMUSP00000027065 EAA35450
ENSMUSP00000110105 EAA34693
ENSMUSP00000002084 EAA34693
ENSMUSP00000068940 EAA34693
ENSMUSP00000142387 EAA27938
ENSMUSP00000029770 EAA27938
ENSMUSP00000030901 EAA27132
ENSMUSP00000112656 EAA27132
ENSMUSP00000068148 EAA27132
ENSMUSP00000152703 EAA27132
ENSMUSP00000152222 EAA27132
ENSMUSP00000152325 EAA27132
ENSMUSP00000152651 EAA27132
ENSMUSP00000139335 EAA28683
ENSMUSP00000030332 EAA28683
ENSMUSP00000101011 EAA28683
ENSMUSP00000138186 EAA28683
ENSMUSP00000094863 EAA28683
ENSMUSP00000127254 EAA32014
ENSMUSP00000098724 EAA32014
ENSMUSP00000152821 EAA32014
ENSMUSP00000001884 EAA27992
ENSMUSP00000001884 EAA34819
ENSMUSP00000148062 EAA27992
ENSMUSP00000148062 EAA34819
ENSMUSP00000102611 EAA27992
ENSMUSP00000102611 EAA34819
ENSMUSP00000121861 EAA27992
ENSMUSP00000121861 EAA34819
ENSMUSP00000012262 EAA26815
ENSMUSP00000116098 EAA26815
ENSMUSP00000101511 EAA26815
ENSMUSP00000101509 EAA26815
ENSMUSP00000101510 EAA26815
ENSMUSP00000101512 EAA26815
ENSMUSP00000052373 EAA27662
ENSMUSP00000005826 EAA27662
ENSMUSP00000123247 EAA35193
ENSMUSP00000125018 EAA35193
ENSMUSP00000123958 EAA35193
ENSMUSP00000125259 EAA35193
ENSMUSP00000097903 EAA35193
ENSMUSP00000109989 EAA35193
ENSMUSP00000154261 EAA35193
ENSMUSP00000112924 EAA32237
ENSMUSP00000112924 EAA28456
ENSMUSP00000112924 EAA35207
ENSMUSP00000005651 EAA32237
ENSMUSP00000005651 EAA28456
ENSMUSP00000005651 EAA35207
ENSMUSP00000128770 ESA41917
ENSMUSP00000034834 ESA41917
ENSMUSP00000103106 ESA41917
ENSMUSP00000035417 ESA41917
ENSMUSP00000019911 EAA35131
ENSMUSP00000099657 EAA35131
ENSMUSP00000101149 EAA35131
ENSMUSP00000085226 EAA35215
ENSMUSP00000117925 EAA26533
ENSMUSP00000032165 EAA26533
ENSMUSP00000103400 EAA34092
ENSMUSP00000147502 EAA34092
ENSMUSP00000104163 EAA27423
ENSMUSP00000127568 EAA27423
ENSMUSP00000117052 EAA27423
ENSMUSP00000136261 EAA27423
ENSMUSP00000009236 EAA27423
ENSMUSP00000151623 EAA27423
ENSMUSP00000022993 EAA27423
ENSMUSP00000134332 EAA31915
ENSMUSP00000134583 EAA31915
ENSMUSP00000047018 EAA31915
ENSMUSP00000133587 EAA31915
ENSMUSP00000137234 EAA31915
ENSMUSP00000133376 EAA31915
ENSMUSP00000133448 EAA31915
ENSMUSP00000134164 EAA31915
ENSMUSP00000134653 EAA31915
ENSMUSP00000142607 EAA33358
ENSMUSP00000122939 EAA33358
ENSMUSP00000122274 EAA33358
ENSMUSP00000107123 EAA33358
ENSMUSP00000142423 EAA33358
ENSMUSP00000142722 EAA33358
ENSMUSP00000044134 EAA33358
ENSMUSP00000137214 EAA33358
ENSMUSP00000029477 EAA26965
ENSMUSP00000029478 EAA26965
ENSMUSP00000132169 EAA26965
ENSMUSP00000040198 EAA26965
ENSMUSP00000108932 EAA26965
ENSMUSP00000108933 EAA26965
ENSMUSP00000060581 EAA26965
ENSMUSP00000108936 EAA26965
ENSMUSP00000028160 EAA26965
ENSMUSP00000099448 EAA30995
ENSMUSP00000103362 EAA30995
ENSMUSP00000090441 EAA30995
ENSMUSP00000072416 EAA30995
ENSMUSP00000103361 EAA30995
ENSMUSP00000109271 EAA32981
ENSMUSP00000070682 EAA35657
ENSMUSP00000133428 EAA35657
ENSMUSP00000134178 EAA35657
ENSMUSP00000019576 EAA35657
ENSMUSP00000148329 EAA35657
ENSMUSP00000132222 EAA35657
ENSMUSP00000105435 EAA35657
ENSMUSP00000129046 EAA29487
ENSMUSP00000134677 EAA29487
ENSMUSP00000134086 EAA29487
ENSMUSP00000134620 EAA29487
ENSMUSP00000133392 EAA29487
ENSMUSP00000133327 EAA29487
ENSMUSP00000027475 EAA29487
ENSMUSP00000134077 EAA29487
ENSMUSP00000134193 EAA29487
ENSMUSP00000143670 EAA29487
ENSMUSP00000031727 EAA29487
ENSMUSP00000134660 EAA29487
ENSMUSP00000077532 ESA42472
ENSMUSP00000153725 ESA42472
ENSMUSP00000071040 ESA42472
ENSMUSP00000053101 ESA42472
ENSMUSP00000125630 ESA42472
ENSMUSP00000125722 ESA42472
ENSMUSP00000022355 ESA42472
ENSMUSP00000125582 ESA42472
ENSMUSP00000045487 ESA43505
ENSMUSP00000045487 EAA27525
ENSMUSP00000045487 EAA32796
ENSMUSP00000045487 ESA43610
ENSMUSP00000067013 ESA43505
ENSMUSP00000067013 EAA27525
ENSMUSP00000067013 EAA32796
ENSMUSP00000067013 ESA43610
ENSMUSP00000007959 ESA43505
ENSMUSP00000007959 EAA27525
ENSMUSP00000007959 EAA32796
ENSMUSP00000007959 ESA43610
ENSMUSP00000142697 ESA43505
ENSMUSP00000142697 EAA27525
ENSMUSP00000142697 EAA32796
ENSMUSP00000142697 ESA43610
ENSMUSP00000102399 ESA43505
ENSMUSP00000102399 EAA27525
ENSMUSP00000102399 EAA32796
ENSMUSP00000102399 ESA43610
ENSMUSP00000002303 ESA43505
ENSMUSP00000002303 EAA27525
ENSMUSP00000002303 EAA32796
ENSMUSP00000002303 ESA43610
ENSMUSP00000141967 ESA43505
ENSMUSP00000141967 EAA27525
ENSMUSP00000141967 EAA32796
ENSMUSP00000141967 ESA43610
ENSMUSP00000142855 ESA43505
ENSMUSP00000142855 EAA27525
ENSMUSP00000142855 EAA32796
ENSMUSP00000142855 ESA43610
ENSMUSP00000135659 ESA43505
ENSMUSP00000135659 EAA27525
ENSMUSP00000135659 EAA32796
ENSMUSP00000135659 ESA43610
ENSMUSP00000136035 ESA42597
ENSMUSP00000138949 ESA42597
ENSMUSP00000114019 ESA42597
ENSMUSP00000029355 EAA27462
ENSMUSP00000030069 EAA29751
ENSMUSP00000030069 EAA30707
ENSMUSP00000114559 EAA29751
ENSMUSP00000114559 EAA30707
ENSMUSP00000114766 EAA29751
ENSMUSP00000114766 EAA30707
ENSMUSP00000119981 EAA29751
ENSMUSP00000119981 EAA30707
ENSMUSP00000115704 EAA29751
ENSMUSP00000115704 EAA30707
ENSMUSP00000036996 EAA35037
ENSMUSP00000114989 EAA35037
ENSMUSP00000098656 EAA28496
ENSMUSP00000107921 EAA28496
ENSMUSP00000033727 EAA28496
ENSMUSP00000107919 EAA28496
ENSMUSP00000107922 EAA28496
ENSMUSP00000107920 EAA28496
ENSMUSP00000030381 EAA28496
ENSMUSP00000152507 EAA28016
ENSMUSP00000152531 EAA28016
ENSMUSP00000152300 EAA28016
ENSMUSP00000152534 EAA28016
ENSMUSP00000152459 EAA28016
ENSMUSP00000152221 EAA28016
ENSMUSP00000126825 EAA28016
ENSMUSP00000152791 EAA28016
ENSMUSP00000061616 EAA28016
ENSMUSP00000141435 EAA36444
ENSMUSP00000144565 EAA36444
ENSMUSP00000026743 EAA36444
ENSMUSP00000144124 EAA36444
ENSMUSP00000030882 EAA36444
ENSMUSP00000075762 EAA33638
ENSMUSP00000109727 EAA33638
ENSMUSP00000105780 EAA35388
ENSMUSP00000136709 EAA35388
ENSMUSP00000152437 EAA35388
ENSMUSP00000152828 EAA35388
ENSMUSP00000137563 EAA35388
ENSMUSP00000132993 EAA35388
ENSMUSP00000105776 EAA35388
ENSMUSP00000136486 EAA35388
ENSMUSP00000137317 EAA35388
ENSMUSP00000152354 EAA35388
ENSMUSP00000152416 EAA35388
ENSMUSP00000136949 EAA35388
ENSMUSP00000151971 EAA35388
ENSMUSP00000098728 EAA35388
ENSMUSP00000105774 EAA35388
ENSMUSP00000137146 EAA35388
ENSMUSP00000126351 EAA35388
ENSMUSP00000084387 EAA35388
ENSMUSP00000132018 EAA35388
ENSMUSP00000077223 EAA35388
ENSMUSP00000002081 ESA44159
ENSMUSP00000085734 ESA44159
ENSMUSP00000156908 ESA44159
ENSMUSP00000116259 ESA44159
ENSMUSP00000028838 EAA32667
ENSMUSP00000068525 EAA32667
ENSMUSP00000105286 EAA32667
ENSMUSP00000136467 EAA32667
ENSMUSP00000121096 EAA32667
ENSMUSP00000109376 EAA35009
ENSMUSP00000109376 EAA33860
ENSMUSP00000109376 EDO64907
ENSMUSP00000064413 EAA35009
ENSMUSP00000064413 EAA33860
ENSMUSP00000064413 EDO64907
ENSMUSP00000027362 EAA35009
ENSMUSP00000027362 EAA33860
ENSMUSP00000027362 EDO64907
ENSMUSP00000109378 EAA35009
ENSMUSP00000109378 EAA33860
ENSMUSP00000109378 EDO64907
ENSMUSP00000109379 EAA35009
ENSMUSP00000109379 EAA33860
ENSMUSP00000109379 EDO64907
ENSMUSP00000121732 EAA35009
ENSMUSP00000121732 EAA33860
ENSMUSP00000121732 EDO64907
ENSMUSP00000115322 EAA35009
ENSMUSP00000115322 EAA33860
ENSMUSP00000115322 EDO64907
ENSMUSP00000117455 EAA35009
ENSMUSP00000117455 EAA33860
ENSMUSP00000117455 EDO64907
ENSMUSP00000099366 EAA35009
ENSMUSP00000099366 EAA33860
ENSMUSP00000099366 EDO64907
ENSMUSP00000149813 EAA35009
ENSMUSP00000149813 EAA33860
ENSMUSP00000149813 EDO64907
ENSMUSP00000010804 EAA35009
ENSMUSP00000010804 EAA33860
ENSMUSP00000010804 EDO64907
ENSMUSP00000149676 EAA35009
ENSMUSP00000149676 EAA33860
ENSMUSP00000149676 EDO64907
ENSMUSP00000036845 EAA36202
ENSMUSP00000094088 EAA36202
ENSMUSP00000128516 EAA36202
ENSMUSP00000033567 EAA36202
ENSMUSP00000033001 EAA36202
ENSMUSP00000064041 EAA36202
ENSMUSP00000123427 EAA36202
ENSMUSP00000116178 EAA36202
ENSMUSP00000117903 EAA36202
ENSMUSP00000012331 EAA36202
ENSMUSP00000109152 EAA36202
ENSMUSP00000147200 ESA42020
ENSMUSP00000117102 ESA42020
ENSMUSP00000146387 ESA42020
ENSMUSP00000146704 ESA42020
ENSMUSP00000026823 ESA42020
ENSMUSP00000094981 ESA42020
ENSMUSP00000122239 ESA42020
ENSMUSP00000146634 ESA42020
ENSMUSP00000119772 ESA42020
ENSMUSP00000115447 ESA42020
ENSMUSP00000146785 ESA42020
ENSMUSP00000118632 ESA42020
ENSMUSP00000119871 ESA42020
ENSMUSP00000135445 EAA29724
ENSMUSP00000018875 EAA29724
ENSMUSP00000134779 EAA29724
ENSMUSP00000070714 EAA29724
ENSMUSP00000009234 EAA29724
ENSMUSP00000105523 EAA29724
ENSMUSP00000099134 EAA29724
ENSMUSP00000142956 ESA42241
ENSMUSP00000068403 ESA42241
ENSMUSP00000126052 ESA42241
ENSMUSP00000130514 ESA42241
ENSMUSP00000033643 ESA42241
ENSMUSP00000131622 ESA42241
ENSMUSP00000131340 ESA42241
ENSMUSP00000143124 ESA42241
ENSMUSP00000143311 EAA26870
ENSMUSP00000141246 EAA30306
ENSMUSP00000141246 EAA30642
ENSMUSP00000142105 EAA30306
ENSMUSP00000142105 EAA30642
ENSMUSP00000142101 EAA30306
ENSMUSP00000142101 EAA30642
ENSMUSP00000029850 EAA30306
ENSMUSP00000029850 EAA30642
ENSMUSP00000139387 EAA30306
ENSMUSP00000139387 EAA30642
ENSMUSP00000121269 EAA30306
ENSMUSP00000121269 EAA30642
ENSMUSP00000122619 EAA30306
ENSMUSP00000122619 EAA30642
ENSMUSP00000118449 EAA30306
ENSMUSP00000118449 EAA30642
ENSMUSP00000115146 EAA30306
ENSMUSP00000115146 EAA30642
ENSMUSP00000025696 EAA36080
ENSMUSP00000115454 EAA36080
ENSMUSP00000102558 EAA36080
ENSMUSP00000102559 EAA36080
ENSMUSP00000115456 EAA36080
ENSMUSP00000099841 EAA36080
ENSMUSP00000030583 EAA27017
ENSMUSP00000099664 EAA27017
ENSMUSP00000092794 EAA34982
ENSMUSP00000135802 EAA34982
ENSMUSP00000134764 EAA34982
ENSMUSP00000108177 EAA34982
ENSMUSP00000039103 EAA34982
ENSMUSP00000082220 EAA34982
ENSMUSP00000135646 EAA34982
ENSMUSP00000129617 EAA34982
ENSMUSP00000123650 EAA35244
ENSMUSP00000118805 EAA30233
ENSMUSP00000118805 ESA42621
ENSMUSP00000097756 EAA30233
ENSMUSP00000097756 ESA42621
ENSMUSP00000101912 EAA30233
ENSMUSP00000101912 ESA42621
ENSMUSP00000017276 EAA30233
ENSMUSP00000017276 ESA42621
ENSMUSP00000101909 EAA30233
ENSMUSP00000101909 ESA42621
ENSMUSP00000042698 EAA30233
ENSMUSP00000042698 ESA42621
ENSMUSP00000152189 EAA30233
ENSMUSP00000152189 ESA42621
ENSMUSP00000051423 EAA30233
ENSMUSP00000051423 ESA42621
ENSMUSP00000103357 EAA30233
ENSMUSP00000103357 ESA42621
ENSMUSP00000147706 EAA30233
ENSMUSP00000147706 ESA42621
ENSMUSP00000106355 EAA30233
ENSMUSP00000106355 ESA42621
ENSMUSP00000112157 EAA30233
ENSMUSP00000112157 ESA42621
ENSMUSP00000147451 EAA30233
ENSMUSP00000147451 ESA42621
ENSMUSP00000008893 EAA27351
ENSMUSP00000137780 EAA27351
ENSMUSP00000004646 EAA27351
ENSMUSP00000056862 EAA27351
ENSMUSP00000078703 EAA27351
ENSMUSP00000021190 EAA27351
ENSMUSP00000099551 EAA27351
ENSMUSP00000104028 EAA27351
ENSMUSP00000101972 EAA27351
ENSMUSP00000032949 EAA27351
ENSMUSP00000029259 ESA44309
ENSMUSP00000143039 ESA44309
ENSMUSP00000123422 EAA27877
ENSMUSP00000120027 EAA27877
ENSMUSP00000082723 EAA27065
ENSMUSP00000118766 EAA27065
ENSMUSP00000119461 EAA27065
ENSMUSP00000055036 EAA27065
ENSMUSP00000147702 ESA42252
ENSMUSP00000147702 ESA43575
ENSMUSP00000104347 EAA29567
ENSMUSP00000117361 EAA29567
ENSMUSP00000019649 EAA29567
ENSMUSP00000141192 EAA27607
ENSMUSP00000141100 EAA27607
ENSMUSP00000027174 EAA27607
ENSMUSP00000140250 EAA27607
ENSMUSP00000123879 EAA28813
ENSMUSP00000124616 EAA28813
ENSMUSP00000125305 EAA28813
ENSMUSP00000099487 EAA28813
ENSMUSP00000102456 EAA26775
ENSMUSP00000021052 EAA26775
ENSMUSP00000133629 EAA26775
ENSMUSP00000030791 EAA26775
ENSMUSP00000143437 EAA26775
ENSMUSP00000155750 EAA26775
ENSMUSP00000155619 EAA26775
ENSMUSP00000155667 EAA26775
ENSMUSP00000154932 EAA26775
ENSMUSP00000023759 EAA26775
ENSMUSP00000097714 EDO65159
ENSMUSP00000026128 EDO65159
ENSMUSP00000112577 EAA30969
ENSMUSP00000099390 EAA30969
ENSMUSP00000135892 EAA32044
ENSMUSP00000135223 EAA32044
ENSMUSP00000135086 EAA32044
ENSMUSP00000135370 EAA32044
ENSMUSP00000004097 EAA32044
ENSMUSP00000134819 EAA32044
ENSMUSP00000135816 EAA32044
ENSMUSP00000135036 EAA32044
ENSMUSP00000135054 EAA32044
ENSMUSP00000135512 EAA32044
ENSMUSP00000135606 EAA32044
ENSMUSP00000034138 EAA29179
ENSMUSP00000070413 EAA29179
ENSMUSP00000112520 EAA29179
ENSMUSP00000119602 EAA29179
ENSMUSP00000116601 EAA29179
ENSMUSP00000121461 EAA29179
ENSMUSP00000118294 EAA29179
ENSMUSP00000030118 EAA29179
ENSMUSP00000129730 EAA29179
ENSMUSP00000115946 ESA43153
ENSMUSP00000144107 ESA43153
ENSMUSP00000116029 ESA43153
ENSMUSP00000144594 ESA43153
ENSMUSP00000111117 ESA43153
ENSMUSP00000111123 ESA43153
ENSMUSP00000111120 ESA43153
ENSMUSP00000117587 ESA43153
ENSMUSP00000047678 ESA43153
ENSMUSP00000111121 ESA43153
ENSMUSP00000073506 ESA43153
ENSMUSP00000144320 ESA43153
ENSMUSP00000034226 EAA32912
ENSMUSP00000148506 EAA32912
ENSMUSP00000148524 EAA32912
ENSMUSP00000148543 EAA32912
ENSMUSP00000148547 EAA32912
ENSMUSP00000148379 EAA32912
ENSMUSP00000148342 EAA32912
ENSMUSP00000148325 EAA32912
ENSMUSP00000148497 EAA32912
ENSMUSP00000148392 EAA32912
ENSMUSP00000148606 EAA32912
ENSMUSP00000020411 EAA35175
ENSMUSP00000113362 EAA35175
ENSMUSP00000092948 EAA35175
ENSMUSP00000100911 EAA35175
ENSMUSP00000074195 ESA43975
ENSMUSP00000008966 ESA43975
ENSMUSP00000113161 ESA43975
ENSMUSP00000112609 ESA43975
ENSMUSP00000070555 ESA43975
ENSMUSP00000115208 EAA35206
ENSMUSP00000084454 EAA35206
ENSMUSP00000143983 EAA35206
ENSMUSP00000143824 EAA35206
ENSMUSP00000144215 EAA35206
ENSMUSP00000144183 EAA35206
ENSMUSP00000092289 EAA35206
ENSMUSP00000098687 EAA35206
ENSMUSP00000119385 EAA35206
ENSMUSP00000116041 ESA42871
ENSMUSP00000076739 EAA35658
ENSMUSP00000025319 EAA35658
ENSMUSP00000133400 EAA35658
ENSMUSP00000117905 EAA30394
ENSMUSP00000113884 EAA30394
ENSMUSP00000112389 EAA30394
ENSMUSP00000117652 EAA30394
ENSMUSP00000113811 EAA30394
ENSMUSP00000118860 EAA30394
ENSMUSP00000104023 EAA30394
ENSMUSP00000113613 EAA30394
ENSMUSP00000112967 EAA30394
ENSMUSP00000041196 EAA30394
ENSMUSP00000113276 EAA30394
ENSMUSP00000118311 EAA30394
ENSMUSP00000152905 ESA43946
ENSMUSP00000153488 ESA43946
ENSMUSP00000044288 ESA43946
ENSMUSP00000145651 ESA43946
ENSMUSP00000145603 ESA43946
ENSMUSP00000145696 ESA43946
ENSMUSP00000145760 ESA43946
ENSMUSP00000145902 ESA43946
ENSMUSP00000146301 ESA43946
ENSMUSP00000087118 ESA43946
ENSMUSP00000142136 ESA43946
ENSMUSP00000111939 ESA42409
ENSMUSP00000109713 ESA42409
ENSMUSP00000050424 ESA42409
ENSMUSP00000056481 ESA42409
ENSMUSP00000055002 ESA42409
ENSMUSP00000010520 EAA35250
ENSMUSP00000130492 EAA35250
ENSMUSP00000138508 EAA27741
ENSMUSP00000148326 EAA27741
ENSMUSP00000138396 EAA27741
ENSMUSP00000073289 EAA27741
ENSMUSP00000113942 EAA27741
ENSMUSP00000113213 EAA27741
ENSMUSP00000074317 EAA27741
ENSMUSP00000138634 EAA27741
ENSMUSP00000107404 EAA31925
ENSMUSP00000107405 EAA31925
ENSMUSP00000027741 EAA31925
ENSMUSP00000034164 EAA33425
ENSMUSP00000078654 EAA32243
ENSMUSP00000128489 EAA32243
ENSMUSP00000039763 EAA27950
ENSMUSP00000138014 EAA27950
ENSMUSP00000108267 EAA27950
ENSMUSP00000114705 EAA27950
ENSMUSP00000027634 EAA27950
ENSMUSP00000155674 EAA36433
ENSMUSP00000154922 EAA36433
ENSMUSP00000097738 EAA36433
ENSMUSP00000018816 EAA36433
ENSMUSP00000119593 EAA36433
ENSMUSP00000106366 EAA36008
ENSMUSP00000006742 EAA36008
ENSMUSP00000058840 EAA36008
ENSMUSP00000109186 EAA36008
ENSMUSP00000112717 EAA29577
ENSMUSP00000082313 EAA29577
ENSMUSP00000119564 EAA29577
ENSMUSP00000109611 EAA29577
ENSMUSP00000120754 EAA29577
ENSMUSP00000026039 EAA29577
ENSMUSP00000052226 EAA29577
ENSMUSP00000067598 EAA29577
ENSMUSP00000003320 EAA30360
ENSMUSP00000155949 EAA30360
ENSMUSP00000121169 EAA30360
ENSMUSP00000027394 EAA32710
ENSMUSP00000125086 EAA32710
ENSMUSP00000139757 EAA32710
ENSMUSP00000124552 EAA32710
ENSMUSP00000106475 EAA32710
ENSMUSP00000078910 EAA32710
ENSMUSP00000123097 EAA32710
ENSMUSP00000121790 EAA34536
ENSMUSP00000102715 EAA34536
ENSMUSP00000018821 EAA34536
ENSMUSP00000115445 EAA34536
ENSMUSP00000115365 EAA34536
ENSMUSP00000115087 EAA34536
ENSMUSP00000116336 EAA34536
ENSMUSP00000120021 EAA34536
ENSMUSP00000130630 EAA34536
ENSMUSP00000067611 EAA34536
ENSMUSP00000143045 EAA34536
ENSMUSP00000142511 EAA34536
ENSMUSP00000134065 EAA34594
ENSMUSP00000134426 EAA34594
ENSMUSP00000007250 EAA34594
ENSMUSP00000094951 EAA34594
ENSMUSP00000134827 ESA42803
ENSMUSP00000135518 ESA42803
ENSMUSP00000067638 ESA42803
ENSMUSP00000110893 ESA42803
ENSMUSP00000110897 ESA42803
ENSMUSP00000100060 ESA42803
ENSMUSP00000029490 ESA42803
ENSMUSP00000127198 ESA42803
ENSMUSP00000061851 ESA42803
ENSMUSP00000102987 EAA35575
ENSMUSP00000102987 EAA26716
ENSMUSP00000019317 EAA35575
ENSMUSP00000019317 EAA26716
ENSMUSP00000000727 EAA35575
ENSMUSP00000000727 EAA26716
ENSMUSP00000017975 EAA35575
ENSMUSP00000017975 EAA26716
ENSMUSP00000108217 EAA27963
ENSMUSP00000078388 EAA27963
ENSMUSP00000079163 EAA27963
ENSMUSP00000098362 EAA27963
ENSMUSP00000119852 EAA27963
ENSMUSP00000025546 EAA28142
ENSMUSP00000128696 EAA28142
ENSMUSP00000069699 EAA28142
ENSMUSP00000022148 EAA35049
ENSMUSP00000152781 EAA35049
ENSMUSP00000047543 ESA44134
ENSMUSP00000106203 ESA44134
ENSMUSP00000106207 ESA44134
ENSMUSP00000106201 ESA44134
ENSMUSP00000100890 ESA44134
ENSMUSP00000100891 ESA44134
ENSMUSP00000072852 ESA44134
ENSMUSP00000133755 ESA44134
ENSMUSP00000027367 ESA44134
ENSMUSP00000092539 EAA30738
ENSMUSP00000028123 EAA30738
ENSMUSP00000155492 EAA30738
ENSMUSP00000023805 EAA30738
ENSMUSP00000112433 EAA30738
ENSMUSP00000077694 EAA30738
ENSMUSP00000113240 EAA30738
ENSMUSP00000121763 EAA30479
ENSMUSP00000119179 EAA30479
ENSMUSP00000117187 EAA30479
ENSMUSP00000101750 EAA30479
ENSMUSP00000147433 EAA30479
ENSMUSP00000033276 EAA30479
ENSMUSP00000101752 EAA30479
ENSMUSP00000101751 EAA30479
ENSMUSP00000109498 ESA42867
ENSMUSP00000109500 ESA42867
ENSMUSP00000109501 ESA42867
ENSMUSP00000028155 ESA42867
ENSMUSP00000120888 ESA42867
ENSMUSP00000115380 ESA42867
ENSMUSP00000132232 ESA43416
ENSMUSP00000124000 EAA35868
ENSMUSP00000124000 EAA34280
ENSMUSP00000125729 EAA35868
ENSMUSP00000125729 EAA34280
ENSMUSP00000128913 EAA35868
ENSMUSP00000128913 EAA34280
ENSMUSP00000125363 EAA35868
ENSMUSP00000125363 EAA34280
ENSMUSP00000132021 EAA35868
ENSMUSP00000132021 EAA34280
ENSMUSP00000132833 EAA35868
ENSMUSP00000132833 EAA34280
ENSMUSP00000125520 EAA35868
ENSMUSP00000125520 EAA34280
ENSMUSP00000130298 EAA35868
ENSMUSP00000130298 EAA34280
ENSMUSP00000132256 EAA35868
ENSMUSP00000132256 EAA34280
ENSMUSP00000099681 EAA33289
ENSMUSP00000125405 EAA33289
ENSMUSP00000004745 EAA33289
ENSMUSP00000052440 EAA33289
ENSMUSP00000089051 EAA33289
ENSMUSP00000030760 EAA27090
ENSMUSP00000121918 EAA27090
ENSMUSP00000032477 EAA27090
ENSMUSP00000035230 EAA35876
ENSMUSP00000064900 EAA34274
ENSMUSP00000107616 EAA34274
ENSMUSP00000138571 EAA34274
ENSMUSP00000092157 EAA34274
ENSMUSP00000138213 EAA34274
ENSMUSP00000130598 EAA34274
ENSMUSP00000101238 EAA32281
ENSMUSP00000101238 EAA35184
ENSMUSP00000030939 EAA32281
ENSMUSP00000030939 EAA35184
ENSMUSP00000101237 EAA32281
ENSMUSP00000101237 EAA35184
ENSMUSP00000011896 EAA33977
ENSMUSP00000020768 EAA33977
ENSMUSP00000047393 EAA33977
ENSMUSP00000121818 EAA33977
ENSMUSP00000120794 EAA33977
ENSMUSP00000115825 EAA33977
ENSMUSP00000139239 EAA34277
ENSMUSP00000138744 EAA34277
ENSMUSP00000138708 EAA34277
ENSMUSP00000138288 EAA34277
ENSMUSP00000138911 EAA34277
ENSMUSP00000138765 EAA34277
ENSMUSP00000138709 EAA34277
ENSMUSP00000064988 EAA34277
ENSMUSP00000075150 EAA34277
ENSMUSP00000146959 EAA34277
ENSMUSP00000025811 EAA36528
ENSMUSP00000117224 EAA36528
ENSMUSP00000146477 EAA36528
ENSMUSP00000103872 EAA36528
ENSMUSP00000103873 EAA36528
ENSMUSP00000032809 EAA36528
ENSMUSP00000152532 EAA26755
ENSMUSP00000152564 EAA26755
ENSMUSP00000082406 EAA26755
ENSMUSP00000153095 EAA26755
ENSMUSP00000052085 EAA26755
ENSMUSP00000076503 EAA36106
ENSMUSP00000125656 EAA32924
ENSMUSP00000048373 EAA32924
ENSMUSP00000022170 EAA32924
ENSMUSP00000125088 EAA32924
ENSMUSP00000124426 EAA32924
ENSMUSP00000125306 EAA32924
ENSMUSP00000124253 EAA32924
ENSMUSP00000115178 EAA34951
