FBpp0074936 ENSMUSP00000048802
FBpp0293402 ENSMUSP00000136109
FBpp0293402 ENSMUSP00000107078
FBpp0293402 ENSMUSP00000107076
FBpp0293402 ENSMUSP00000107075
FBpp0293402 ENSMUSP00000149376
FBpp0293400 ENSMUSP00000138764
FBpp0293400 ENSMUSP00000138355
FBpp0293400 ENSMUSP00000138795
FBpp0293400 ENSMUSP00000130829
FBpp0293400 ENSMUSP00000138359
FBpp0293400 ENSMUSP00000138363
FBpp0293400 ENSMUSP00000110584
FBpp0293400 ENSMUSP00000110574
FBpp0293400 ENSMUSP00000002176
FBpp0293400 ENSMUSP00000097996
FBpp0293400 ENSMUSP00000110577
FBpp0293400 ENSMUSP00000138297
FBpp0293400 ENSMUSP00000120459
FBpp0293400 ENSMUSP00000005643
FBpp0293400 ENSMUSP00000107079
FBpp0293400 ENSMUSP00000149154
FBpp0293400 ENSMUSP00000107082
FBpp0293400 ENSMUSP00000149393
FBpp0293400 ENSMUSP00000150227
FBpp0293400 ENSMUSP00000070438
FBpp0293400 ENSMUSP00000149473
FBpp0293400 ENSMUSP00000150186
FBpp0293400 ENSMUSP00000150050
FBpp0293400 ENSMUSP00000150428
FBpp0293400 ENSMUSP00000064323
FBpp0293400 ENSMUSP00000150191
FBpp0293400 ENSMUSP00000136109
FBpp0293400 ENSMUSP00000107078
FBpp0293400 ENSMUSP00000107076
FBpp0293400 ENSMUSP00000107075
FBpp0293400 ENSMUSP00000149376
FBpp0293398 ENSMUSP00000138764
FBpp0293398 ENSMUSP00000138355
FBpp0293398 ENSMUSP00000138795
FBpp0293398 ENSMUSP00000130829
FBpp0293398 ENSMUSP00000138359
FBpp0293398 ENSMUSP00000138363
FBpp0293398 ENSMUSP00000110584
FBpp0293398 ENSMUSP00000110574
FBpp0293398 ENSMUSP00000002176
FBpp0293398 ENSMUSP00000097996
FBpp0293398 ENSMUSP00000110577
FBpp0293398 ENSMUSP00000138297
FBpp0293398 ENSMUSP00000120459
FBpp0293398 ENSMUSP00000005643
FBpp0293398 ENSMUSP00000107079
FBpp0293398 ENSMUSP00000149154
FBpp0293398 ENSMUSP00000107082
FBpp0293398 ENSMUSP00000149393
FBpp0293398 ENSMUSP00000150227
FBpp0293398 ENSMUSP00000070438
FBpp0293398 ENSMUSP00000149473
FBpp0293398 ENSMUSP00000150186
FBpp0293398 ENSMUSP00000150050
FBpp0293398 ENSMUSP00000150428
FBpp0293398 ENSMUSP00000064323
FBpp0293398 ENSMUSP00000150191
FBpp0293398 ENSMUSP00000136109
FBpp0293398 ENSMUSP00000107078
FBpp0293398 ENSMUSP00000107076
FBpp0293398 ENSMUSP00000107075
FBpp0293398 ENSMUSP00000149376
FBpp0304531 ENSMUSP00000138764
FBpp0304531 ENSMUSP00000138355
FBpp0304531 ENSMUSP00000138795
FBpp0304531 ENSMUSP00000130829
FBpp0304531 ENSMUSP00000138359
FBpp0304531 ENSMUSP00000138363
FBpp0304531 ENSMUSP00000110584
FBpp0304531 ENSMUSP00000110574
FBpp0304531 ENSMUSP00000002176
FBpp0304531 ENSMUSP00000097996
FBpp0304531 ENSMUSP00000110577
FBpp0304531 ENSMUSP00000138297
FBpp0304531 ENSMUSP00000120459
FBpp0304531 ENSMUSP00000005643
FBpp0304531 ENSMUSP00000107079
FBpp0304531 ENSMUSP00000149154
FBpp0304531 ENSMUSP00000107082
FBpp0304531 ENSMUSP00000149393
FBpp0304531 ENSMUSP00000150227
FBpp0304531 ENSMUSP00000070438
FBpp0304531 ENSMUSP00000149473
FBpp0304531 ENSMUSP00000150186
FBpp0304531 ENSMUSP00000150050
FBpp0304531 ENSMUSP00000150428
FBpp0304531 ENSMUSP00000064323
FBpp0304531 ENSMUSP00000150191
FBpp0304531 ENSMUSP00000136109
FBpp0304531 ENSMUSP00000107078
FBpp0304531 ENSMUSP00000107076
FBpp0304531 ENSMUSP00000107075
FBpp0304531 ENSMUSP00000149376
FBpp0079929 ENSMUSP00000138764
FBpp0079929 ENSMUSP00000138355
FBpp0079929 ENSMUSP00000138795
FBpp0079929 ENSMUSP00000130829
FBpp0079929 ENSMUSP00000138359
FBpp0079929 ENSMUSP00000138363
FBpp0079929 ENSMUSP00000110584
FBpp0079929 ENSMUSP00000110574
FBpp0079929 ENSMUSP00000002176
FBpp0079929 ENSMUSP00000097996
FBpp0079929 ENSMUSP00000110577
FBpp0079929 ENSMUSP00000138297
FBpp0079929 ENSMUSP00000120459
FBpp0079929 ENSMUSP00000005643
FBpp0079929 ENSMUSP00000107079
FBpp0079929 ENSMUSP00000149154
FBpp0079929 ENSMUSP00000107082
FBpp0079929 ENSMUSP00000149393
FBpp0079929 ENSMUSP00000150227
FBpp0079929 ENSMUSP00000070438
FBpp0079929 ENSMUSP00000149473
FBpp0079929 ENSMUSP00000150186
FBpp0079929 ENSMUSP00000150050
FBpp0079929 ENSMUSP00000150428
FBpp0079929 ENSMUSP00000064323
FBpp0079929 ENSMUSP00000150191
FBpp0079929 ENSMUSP00000136109
FBpp0079929 ENSMUSP00000107078
FBpp0079929 ENSMUSP00000107076
FBpp0079929 ENSMUSP00000107075
FBpp0079929 ENSMUSP00000149376
FBpp0079926 ENSMUSP00000138764
FBpp0079926 ENSMUSP00000138355
FBpp0079926 ENSMUSP00000138795
FBpp0079926 ENSMUSP00000130829
FBpp0079926 ENSMUSP00000138359
FBpp0079926 ENSMUSP00000138363
FBpp0079926 ENSMUSP00000110584
FBpp0079926 ENSMUSP00000110574
FBpp0079926 ENSMUSP00000002176
FBpp0079926 ENSMUSP00000097996
FBpp0079926 ENSMUSP00000110577
FBpp0079926 ENSMUSP00000138297
FBpp0079926 ENSMUSP00000120459
FBpp0079926 ENSMUSP00000005643
FBpp0079926 ENSMUSP00000107079
FBpp0079926 ENSMUSP00000149154
FBpp0079926 ENSMUSP00000107082
FBpp0079926 ENSMUSP00000149393
FBpp0079926 ENSMUSP00000150227
FBpp0079926 ENSMUSP00000070438
FBpp0079926 ENSMUSP00000149473
FBpp0079926 ENSMUSP00000150186
FBpp0079926 ENSMUSP00000150050
FBpp0079926 ENSMUSP00000150428
FBpp0079926 ENSMUSP00000064323
FBpp0079926 ENSMUSP00000150191
FBpp0079926 ENSMUSP00000136109
FBpp0079926 ENSMUSP00000107078
FBpp0079926 ENSMUSP00000107076
FBpp0079926 ENSMUSP00000107075
FBpp0079926 ENSMUSP00000149376
FBpp0304035 ENSMUSP00000138764
FBpp0304035 ENSMUSP00000138355
FBpp0304035 ENSMUSP00000138795
FBpp0304035 ENSMUSP00000130829
FBpp0304035 ENSMUSP00000138359
FBpp0304035 ENSMUSP00000138363
FBpp0304035 ENSMUSP00000110584
FBpp0304035 ENSMUSP00000110574
FBpp0304035 ENSMUSP00000002176
FBpp0304035 ENSMUSP00000097996
FBpp0304035 ENSMUSP00000110577
FBpp0304035 ENSMUSP00000138297
FBpp0304035 ENSMUSP00000120459
FBpp0304035 ENSMUSP00000005643
FBpp0304035 ENSMUSP00000107079
FBpp0304035 ENSMUSP00000149154
FBpp0304035 ENSMUSP00000107082
FBpp0304035 ENSMUSP00000149393
FBpp0304035 ENSMUSP00000150227
FBpp0304035 ENSMUSP00000070438
FBpp0304035 ENSMUSP00000149473
FBpp0304035 ENSMUSP00000150186
FBpp0304035 ENSMUSP00000150050
FBpp0304035 ENSMUSP00000150428
FBpp0304035 ENSMUSP00000064323
FBpp0304035 ENSMUSP00000150191
FBpp0304035 ENSMUSP00000136109
FBpp0304035 ENSMUSP00000107078
FBpp0304035 ENSMUSP00000107076
FBpp0304035 ENSMUSP00000107075
FBpp0304035 ENSMUSP00000149376
FBpp0304320 ENSMUSP00000138764
FBpp0304320 ENSMUSP00000138355
FBpp0304320 ENSMUSP00000138795
FBpp0304320 ENSMUSP00000130829
FBpp0304320 ENSMUSP00000138359
FBpp0304320 ENSMUSP00000138363
FBpp0304320 ENSMUSP00000110584
FBpp0304320 ENSMUSP00000110574
FBpp0304320 ENSMUSP00000002176
FBpp0304320 ENSMUSP00000097996
FBpp0304320 ENSMUSP00000110577
FBpp0304320 ENSMUSP00000138297
FBpp0304320 ENSMUSP00000120459
FBpp0304320 ENSMUSP00000005643
FBpp0304320 ENSMUSP00000107079
FBpp0304320 ENSMUSP00000149154
FBpp0304320 ENSMUSP00000107082
FBpp0304320 ENSMUSP00000149393
FBpp0304320 ENSMUSP00000150227
FBpp0304320 ENSMUSP00000070438
FBpp0304320 ENSMUSP00000149473
FBpp0304320 ENSMUSP00000150186
FBpp0304320 ENSMUSP00000150050
FBpp0304320 ENSMUSP00000150428
FBpp0304320 ENSMUSP00000064323
FBpp0304320 ENSMUSP00000150191
FBpp0304320 ENSMUSP00000136109
FBpp0304320 ENSMUSP00000107078
FBpp0304320 ENSMUSP00000107076
FBpp0304320 ENSMUSP00000107075
FBpp0304320 ENSMUSP00000149376
FBpp0304036 ENSMUSP00000138764
FBpp0304036 ENSMUSP00000138355
FBpp0304036 ENSMUSP00000138795
FBpp0304036 ENSMUSP00000130829
FBpp0304036 ENSMUSP00000138359
FBpp0304036 ENSMUSP00000138363
FBpp0304036 ENSMUSP00000110584
FBpp0304036 ENSMUSP00000110574
FBpp0304036 ENSMUSP00000002176
FBpp0304036 ENSMUSP00000097996
FBpp0304036 ENSMUSP00000110577
FBpp0304036 ENSMUSP00000138297
FBpp0304036 ENSMUSP00000120459
FBpp0304036 ENSMUSP00000005643
FBpp0304036 ENSMUSP00000107079
FBpp0304036 ENSMUSP00000149154
FBpp0304036 ENSMUSP00000107082
FBpp0304036 ENSMUSP00000149393
FBpp0304036 ENSMUSP00000150227
FBpp0304036 ENSMUSP00000070438
FBpp0304036 ENSMUSP00000149473
FBpp0304036 ENSMUSP00000150186
FBpp0304036 ENSMUSP00000150050
FBpp0304036 ENSMUSP00000150428
FBpp0304036 ENSMUSP00000064323
FBpp0304036 ENSMUSP00000150191
FBpp0304036 ENSMUSP00000136109
FBpp0304036 ENSMUSP00000107078
FBpp0304036 ENSMUSP00000107076
FBpp0304036 ENSMUSP00000107075
FBpp0304036 ENSMUSP00000149376
FBpp0304038 ENSMUSP00000138764
FBpp0304038 ENSMUSP00000138355
FBpp0304038 ENSMUSP00000138795
FBpp0304038 ENSMUSP00000130829
FBpp0304038 ENSMUSP00000138359
FBpp0304038 ENSMUSP00000138363
FBpp0304038 ENSMUSP00000110584
FBpp0304038 ENSMUSP00000110574
FBpp0304038 ENSMUSP00000002176
FBpp0304038 ENSMUSP00000097996
FBpp0304038 ENSMUSP00000110577
FBpp0304038 ENSMUSP00000138297
FBpp0304038 ENSMUSP00000120459
FBpp0304038 ENSMUSP00000005643
FBpp0304038 ENSMUSP00000107079
FBpp0304038 ENSMUSP00000149154
FBpp0304038 ENSMUSP00000107082
FBpp0304038 ENSMUSP00000149393
FBpp0304038 ENSMUSP00000150227
FBpp0304038 ENSMUSP00000070438
FBpp0304038 ENSMUSP00000149473
FBpp0304038 ENSMUSP00000150186
FBpp0304038 ENSMUSP00000150050
FBpp0304038 ENSMUSP00000150428
FBpp0304038 ENSMUSP00000064323
FBpp0304038 ENSMUSP00000150191
FBpp0304038 ENSMUSP00000136109
FBpp0304038 ENSMUSP00000107078
FBpp0304038 ENSMUSP00000107076
FBpp0304038 ENSMUSP00000107075
FBpp0304038 ENSMUSP00000149376
FBpp0304037 ENSMUSP00000138764
FBpp0304037 ENSMUSP00000138355
FBpp0304037 ENSMUSP00000138795
FBpp0304037 ENSMUSP00000130829
FBpp0304037 ENSMUSP00000138359
FBpp0304037 ENSMUSP00000138363
FBpp0304037 ENSMUSP00000110584
FBpp0304037 ENSMUSP00000110574
FBpp0304037 ENSMUSP00000002176
FBpp0304037 ENSMUSP00000097996
FBpp0304037 ENSMUSP00000110577
FBpp0304037 ENSMUSP00000138297
FBpp0304037 ENSMUSP00000120459
FBpp0304037 ENSMUSP00000005643
FBpp0304037 ENSMUSP00000107079
FBpp0304037 ENSMUSP00000149154
FBpp0304037 ENSMUSP00000107082
FBpp0304037 ENSMUSP00000149393
FBpp0304037 ENSMUSP00000150227
FBpp0304037 ENSMUSP00000070438
FBpp0304037 ENSMUSP00000149473
FBpp0304037 ENSMUSP00000150186
FBpp0304037 ENSMUSP00000150050
FBpp0304037 ENSMUSP00000150428
FBpp0304037 ENSMUSP00000064323
FBpp0304037 ENSMUSP00000150191
FBpp0304037 ENSMUSP00000136109
FBpp0304037 ENSMUSP00000107078
FBpp0304037 ENSMUSP00000107076
FBpp0304037 ENSMUSP00000107075
FBpp0304037 ENSMUSP00000149376
FBpp0304034 ENSMUSP00000138764
FBpp0304034 ENSMUSP00000138355
FBpp0304034 ENSMUSP00000138795
FBpp0304034 ENSMUSP00000130829
FBpp0304034 ENSMUSP00000138359
FBpp0304034 ENSMUSP00000138363
FBpp0304034 ENSMUSP00000110584
FBpp0304034 ENSMUSP00000110574
FBpp0304034 ENSMUSP00000002176
FBpp0304034 ENSMUSP00000097996
FBpp0304034 ENSMUSP00000110577
FBpp0304034 ENSMUSP00000138297
FBpp0304034 ENSMUSP00000120459
FBpp0304034 ENSMUSP00000005643
FBpp0304034 ENSMUSP00000107079
FBpp0304034 ENSMUSP00000149154
FBpp0304034 ENSMUSP00000107082
FBpp0304034 ENSMUSP00000149393
FBpp0304034 ENSMUSP00000150227
FBpp0304034 ENSMUSP00000070438
FBpp0304034 ENSMUSP00000149473
FBpp0304034 ENSMUSP00000150186
FBpp0304034 ENSMUSP00000150050
FBpp0304034 ENSMUSP00000150428
FBpp0304034 ENSMUSP00000064323
FBpp0304034 ENSMUSP00000150191
FBpp0304034 ENSMUSP00000136109
FBpp0304034 ENSMUSP00000107078
FBpp0304034 ENSMUSP00000107076
FBpp0304034 ENSMUSP00000107075
FBpp0304034 ENSMUSP00000149376
FBpp0079927 ENSMUSP00000138764
FBpp0079927 ENSMUSP00000138355
FBpp0079927 ENSMUSP00000138795
FBpp0079927 ENSMUSP00000130829
FBpp0079927 ENSMUSP00000138359
FBpp0079927 ENSMUSP00000138363
FBpp0079927 ENSMUSP00000110584
FBpp0079927 ENSMUSP00000110574
FBpp0079927 ENSMUSP00000002176
FBpp0079927 ENSMUSP00000097996
FBpp0079927 ENSMUSP00000110577
FBpp0079927 ENSMUSP00000138297
FBpp0079927 ENSMUSP00000120459
FBpp0079927 ENSMUSP00000005643
FBpp0079927 ENSMUSP00000107079
FBpp0079927 ENSMUSP00000149154
FBpp0079927 ENSMUSP00000107082
FBpp0079927 ENSMUSP00000149393
FBpp0079927 ENSMUSP00000150227
FBpp0079927 ENSMUSP00000070438
FBpp0079927 ENSMUSP00000149473
FBpp0079927 ENSMUSP00000150186
FBpp0079927 ENSMUSP00000150050
FBpp0079927 ENSMUSP00000150428
FBpp0079927 ENSMUSP00000064323
FBpp0079927 ENSMUSP00000150191
FBpp0079927 ENSMUSP00000136109
FBpp0079927 ENSMUSP00000107078
FBpp0079927 ENSMUSP00000107076
FBpp0079927 ENSMUSP00000107075
FBpp0079927 ENSMUSP00000149376
FBpp0289794 ENSMUSP00000138764
FBpp0289794 ENSMUSP00000138355
FBpp0289794 ENSMUSP00000138795
FBpp0289794 ENSMUSP00000130829
FBpp0289794 ENSMUSP00000138359
FBpp0289794 ENSMUSP00000138363
FBpp0289794 ENSMUSP00000110584
FBpp0289794 ENSMUSP00000110574
FBpp0289794 ENSMUSP00000002176
FBpp0289794 ENSMUSP00000097996
FBpp0289794 ENSMUSP00000110577
FBpp0289794 ENSMUSP00000138297
FBpp0289794 ENSMUSP00000120459
FBpp0289794 ENSMUSP00000005643
FBpp0289794 ENSMUSP00000107079
FBpp0289794 ENSMUSP00000149154
FBpp0289794 ENSMUSP00000107082
FBpp0289794 ENSMUSP00000149393
FBpp0289794 ENSMUSP00000150227
FBpp0289794 ENSMUSP00000070438
FBpp0289794 ENSMUSP00000149473
FBpp0289794 ENSMUSP00000150186
FBpp0289794 ENSMUSP00000150050
FBpp0289794 ENSMUSP00000150428
FBpp0289794 ENSMUSP00000064323
FBpp0289794 ENSMUSP00000150191
FBpp0289794 ENSMUSP00000136109
FBpp0289794 ENSMUSP00000107078
FBpp0289794 ENSMUSP00000107076
FBpp0289794 ENSMUSP00000107075
FBpp0289794 ENSMUSP00000149376
FBpp0307618 ENSMUSP00000056182
FBpp0307618 ENSMUSP00000113003
FBpp0085628 ENSMUSP00000056182
FBpp0085628 ENSMUSP00000113003
FBpp0079876 ENSMUSP00000097288
FBpp0079876 ENSMUSP00000006786
FBpp0079876 ENSMUSP00000106037
FBpp0079876 ENSMUSP00000153087
FBpp0079876 ENSMUSP00000021769
FBpp0079876 ENSMUSP00000106043
FBpp0079876 ENSMUSP00000006785
FBpp0079876 ENSMUSP00000131308
FBpp0079876 ENSMUSP00000039062
FBpp0079876 ENSMUSP00000106052
FBpp0079876 ENSMUSP00000089290
FBpp0080090 ENSMUSP00000097288
FBpp0080090 ENSMUSP00000006786
FBpp0080090 ENSMUSP00000106037
FBpp0080090 ENSMUSP00000153087
FBpp0080090 ENSMUSP00000021769
FBpp0080090 ENSMUSP00000106043
FBpp0080090 ENSMUSP00000006785
FBpp0080090 ENSMUSP00000131308
FBpp0080090 ENSMUSP00000039062
FBpp0080090 ENSMUSP00000106052
FBpp0080090 ENSMUSP00000089290
FBpp0288424 ENSMUSP00000097288
FBpp0288424 ENSMUSP00000006786
FBpp0288424 ENSMUSP00000106037
FBpp0288424 ENSMUSP00000153087
FBpp0288424 ENSMUSP00000021769
FBpp0288424 ENSMUSP00000106043
FBpp0288424 ENSMUSP00000006785
FBpp0288424 ENSMUSP00000131308
FBpp0288424 ENSMUSP00000039062
FBpp0288424 ENSMUSP00000106052
FBpp0288424 ENSMUSP00000089290
FBpp0085814 ENSMUSP00000097288
FBpp0085814 ENSMUSP00000006786
FBpp0085814 ENSMUSP00000106037
FBpp0085814 ENSMUSP00000153087
FBpp0085814 ENSMUSP00000021769
FBpp0085814 ENSMUSP00000106043
FBpp0085814 ENSMUSP00000006785
FBpp0085814 ENSMUSP00000131308
FBpp0085814 ENSMUSP00000039062
FBpp0085814 ENSMUSP00000106052
FBpp0085814 ENSMUSP00000089290
FBpp0085815 ENSMUSP00000097288
FBpp0085815 ENSMUSP00000006786
FBpp0085815 ENSMUSP00000106037
FBpp0085815 ENSMUSP00000153087
FBpp0085815 ENSMUSP00000021769
FBpp0085815 ENSMUSP00000106043
FBpp0085815 ENSMUSP00000006785
FBpp0085815 ENSMUSP00000131308
FBpp0085815 ENSMUSP00000039062
FBpp0085815 ENSMUSP00000106052
FBpp0085815 ENSMUSP00000089290
FBpp0085818 ENSMUSP00000097288
FBpp0085818 ENSMUSP00000006786
FBpp0085818 ENSMUSP00000106037
FBpp0085818 ENSMUSP00000153087
FBpp0085818 ENSMUSP00000021769
FBpp0085818 ENSMUSP00000106043
FBpp0085818 ENSMUSP00000006785
FBpp0085818 ENSMUSP00000131308
FBpp0085818 ENSMUSP00000039062
FBpp0085818 ENSMUSP00000106052
FBpp0085818 ENSMUSP00000089290
FBpp0085819 ENSMUSP00000097288
FBpp0085819 ENSMUSP00000006786
FBpp0085819 ENSMUSP00000106037
FBpp0085819 ENSMUSP00000153087
FBpp0085819 ENSMUSP00000021769
FBpp0085819 ENSMUSP00000106043
FBpp0085819 ENSMUSP00000006785
FBpp0085819 ENSMUSP00000131308
FBpp0085819 ENSMUSP00000039062
FBpp0085819 ENSMUSP00000106052
FBpp0085819 ENSMUSP00000089290
FBpp0301577 ENSMUSP00000097288
FBpp0301577 ENSMUSP00000006786
FBpp0301577 ENSMUSP00000106037
FBpp0301577 ENSMUSP00000153087
FBpp0301577 ENSMUSP00000021769
FBpp0301577 ENSMUSP00000106043
FBpp0301577 ENSMUSP00000006785
FBpp0301577 ENSMUSP00000131308
FBpp0301577 ENSMUSP00000039062
FBpp0301577 ENSMUSP00000106052
FBpp0301577 ENSMUSP00000089290
FBpp0293293 ENSMUSP00000097288
FBpp0293293 ENSMUSP00000006786
FBpp0293293 ENSMUSP00000106037
FBpp0293293 ENSMUSP00000153087
FBpp0293293 ENSMUSP00000021769
FBpp0293293 ENSMUSP00000106043
FBpp0293293 ENSMUSP00000006785
FBpp0293293 ENSMUSP00000131308
FBpp0293293 ENSMUSP00000039062
FBpp0293293 ENSMUSP00000106052
FBpp0293293 ENSMUSP00000089290
FBpp0087925 ENSMUSP00000097288
FBpp0087925 ENSMUSP00000006786
FBpp0087925 ENSMUSP00000106037
FBpp0087925 ENSMUSP00000153087
FBpp0087925 ENSMUSP00000021769
FBpp0087925 ENSMUSP00000106043
FBpp0087925 ENSMUSP00000006785
FBpp0087925 ENSMUSP00000131308
FBpp0087925 ENSMUSP00000039062
FBpp0087925 ENSMUSP00000106052
FBpp0087925 ENSMUSP00000089290
FBpp0309074 ENSMUSP00000097288
FBpp0309074 ENSMUSP00000006786
FBpp0309074 ENSMUSP00000106037
FBpp0309074 ENSMUSP00000153087
FBpp0309074 ENSMUSP00000021769
FBpp0309074 ENSMUSP00000106043
FBpp0309074 ENSMUSP00000006785
FBpp0309074 ENSMUSP00000131308
FBpp0309074 ENSMUSP00000039062
FBpp0309074 ENSMUSP00000106052
FBpp0309074 ENSMUSP00000089290
FBpp0086260 ENSMUSP00000097288
FBpp0086260 ENSMUSP00000006786
FBpp0086260 ENSMUSP00000106037
FBpp0086260 ENSMUSP00000153087
FBpp0086260 ENSMUSP00000021769
FBpp0086260 ENSMUSP00000106043
FBpp0086260 ENSMUSP00000006785
FBpp0086260 ENSMUSP00000131308
FBpp0086260 ENSMUSP00000039062
FBpp0086260 ENSMUSP00000106052
FBpp0086260 ENSMUSP00000089290
FBpp0309073 ENSMUSP00000097288
FBpp0309073 ENSMUSP00000006786
FBpp0309073 ENSMUSP00000106037
FBpp0309073 ENSMUSP00000153087
FBpp0309073 ENSMUSP00000021769
FBpp0309073 ENSMUSP00000106043
FBpp0309073 ENSMUSP00000006785
FBpp0309073 ENSMUSP00000131308
FBpp0309073 ENSMUSP00000039062
FBpp0309073 ENSMUSP00000106052
FBpp0309073 ENSMUSP00000089290
FBpp0086261 ENSMUSP00000097288
FBpp0086261 ENSMUSP00000006786
FBpp0086261 ENSMUSP00000106037
FBpp0086261 ENSMUSP00000153087
FBpp0086261 ENSMUSP00000021769
FBpp0086261 ENSMUSP00000106043
FBpp0086261 ENSMUSP00000006785
FBpp0086261 ENSMUSP00000131308
FBpp0086261 ENSMUSP00000039062
FBpp0086261 ENSMUSP00000106052
FBpp0086261 ENSMUSP00000089290
FBpp0070683 ENSMUSP00000097288
FBpp0070683 ENSMUSP00000006786
FBpp0070683 ENSMUSP00000106037
FBpp0070683 ENSMUSP00000153087
FBpp0070683 ENSMUSP00000021769
FBpp0070683 ENSMUSP00000106043
FBpp0070683 ENSMUSP00000006785
FBpp0070683 ENSMUSP00000131308
FBpp0070683 ENSMUSP00000039062
FBpp0070683 ENSMUSP00000106052
FBpp0070683 ENSMUSP00000089290
FBpp0308734 ENSMUSP00000097288
FBpp0308734 ENSMUSP00000006786
FBpp0308734 ENSMUSP00000106037
FBpp0308734 ENSMUSP00000153087
FBpp0308734 ENSMUSP00000021769
FBpp0308734 ENSMUSP00000106043
FBpp0308734 ENSMUSP00000006785
FBpp0308734 ENSMUSP00000131308
FBpp0308734 ENSMUSP00000039062
FBpp0308734 ENSMUSP00000106052
FBpp0308734 ENSMUSP00000089290
FBpp0308735 ENSMUSP00000097288
FBpp0308735 ENSMUSP00000006786
FBpp0308735 ENSMUSP00000106037
FBpp0308735 ENSMUSP00000153087
FBpp0308735 ENSMUSP00000021769
FBpp0308735 ENSMUSP00000106043
FBpp0308735 ENSMUSP00000006785
FBpp0308735 ENSMUSP00000131308
FBpp0308735 ENSMUSP00000039062
FBpp0308735 ENSMUSP00000106052
FBpp0308735 ENSMUSP00000089290
FBpp0073555 ENSMUSP00000097288
FBpp0073555 ENSMUSP00000006786
FBpp0073555 ENSMUSP00000106037
FBpp0073555 ENSMUSP00000153087
FBpp0073555 ENSMUSP00000021769
FBpp0073555 ENSMUSP00000106043
FBpp0073555 ENSMUSP00000006785
FBpp0073555 ENSMUSP00000131308
FBpp0073555 ENSMUSP00000039062
FBpp0073555 ENSMUSP00000106052
FBpp0073555 ENSMUSP00000089290
FBpp0077623 ENSMUSP00000097288
FBpp0077623 ENSMUSP00000006786
FBpp0077623 ENSMUSP00000106037
FBpp0077623 ENSMUSP00000153087
FBpp0077623 ENSMUSP00000021769
FBpp0077623 ENSMUSP00000106043
FBpp0077623 ENSMUSP00000006785
FBpp0077623 ENSMUSP00000131308
FBpp0077623 ENSMUSP00000039062
FBpp0077623 ENSMUSP00000106052
FBpp0077623 ENSMUSP00000089290
FBpp0083296 ENSMUSP00000032710
FBpp0083296 ENSMUSP00000146364
FBpp0083296 ENSMUSP00000147661
FBpp0083296 ENSMUSP00000082489
FBpp0083296 ENSMUSP00000100932
FBpp0083296 ENSMUSP00000020102
FBpp0083297 ENSMUSP00000032710
FBpp0083297 ENSMUSP00000146364
FBpp0083297 ENSMUSP00000147661
FBpp0083297 ENSMUSP00000082489
FBpp0083297 ENSMUSP00000100932
FBpp0083297 ENSMUSP00000020102
FBpp0077449 ENSMUSP00000032710
FBpp0077449 ENSMUSP00000146364
FBpp0077449 ENSMUSP00000147661
FBpp0077449 ENSMUSP00000082489
FBpp0077449 ENSMUSP00000100932
FBpp0077449 ENSMUSP00000020102
FBpp0297921 ENSMUSP00000032710
FBpp0297921 ENSMUSP00000146364
FBpp0297921 ENSMUSP00000147661
FBpp0297921 ENSMUSP00000082489
FBpp0297921 ENSMUSP00000100932
FBpp0297921 ENSMUSP00000020102
FBpp0303629 ENSMUSP00000032710
FBpp0303629 ENSMUSP00000146364
FBpp0303629 ENSMUSP00000147661
FBpp0303629 ENSMUSP00000082489
FBpp0303629 ENSMUSP00000100932
FBpp0303629 ENSMUSP00000020102
FBpp0086524 ENSMUSP00000056646
FBpp0086524 ENSMUSP00000133240
FBpp0086524 ENSMUSP00000135684
FBpp0086524 ENSMUSP00000134694
FBpp0073961 ENSMUSP00000020158
FBpp0073961 ENSMUSP00000139699
FBpp0073961 ENSMUSP00000139818
FBpp0089402 ENSMUSP00000020158
FBpp0089402 ENSMUSP00000139699
FBpp0089402 ENSMUSP00000139818
FBpp0089403 ENSMUSP00000020158
FBpp0089403 ENSMUSP00000139699
FBpp0089403 ENSMUSP00000139818
FBpp0089405 ENSMUSP00000020158
FBpp0089405 ENSMUSP00000139699
FBpp0089405 ENSMUSP00000139818
FBpp0081957 ENSMUSP00000028997
FBpp0081957 ENSMUSP00000104768
FBpp0081957 ENSMUSP00000104767
FBpp0081957 ENSMUSP00000104306
FBpp0081957 ENSMUSP00000021277
FBpp0081957 ENSMUSP00000147055
FBpp0081957 ENSMUSP00000083426
FBpp0081957 ENSMUSP00000146450
FBpp0081957 ENSMUSP00000147207
FBpp0079769 ENSMUSP00000028997
FBpp0079769 ENSMUSP00000104768
FBpp0079769 ENSMUSP00000104767
FBpp0079769 ENSMUSP00000104306
FBpp0079769 ENSMUSP00000021277
FBpp0079769 ENSMUSP00000147055
FBpp0079769 ENSMUSP00000083426
FBpp0079769 ENSMUSP00000146450
FBpp0079769 ENSMUSP00000147207
FBpp0305500 ENSMUSP00000138431
FBpp0305500 ENSMUSP00000134608
FBpp0305500 ENSMUSP00000092990
FBpp0305500 ENSMUSP00000109880
FBpp0305500 ENSMUSP00000117359
FBpp0305500 ENSMUSP00000025193
FBpp0305500 ENSMUSP00000113070
FBpp0305500 ENSMUSP00000003726
FBpp0305500 ENSMUSP00000112474
FBpp0305500 ENSMUSP00000115163
FBpp0305500 ENSMUSP00000115277
FBpp0305500 ENSMUSP00000031215
FBpp0305500 ENSMUSP00000108297
FBpp0290524 ENSMUSP00000138431
