AT3G09720.1 FBpp0074936
AT2G26300.1 FBpp0293494
AT2G26300.1 FBpp0086946
AT2G26300.1 FBpp0086944
AT2G26300.1 FBpp0086942
AT2G26300.1 FBpp0086943
AT2G26300.1 FBpp0305314
AT2G26300.1 FBpp0076643
AT2G26300.1 FBpp0087361
AT2G26300.1 FBpp0087365
AT2G26300.1 FBpp0087363
AT2G26300.1 FBpp0087364
AT2G26300.1 FBpp0087362
AT2G26300.1 FBpp0087359
AT2G26300.1 FBpp0089315
AT2G26300.1 FBpp0087360
AT2G26300.1 FBpp0089316
AT4G01370.1 FBpp0083965
AT4G01370.1 FBpp0083966
AT4G01370.1 FBpp0289799
AT4G01370.1 FBpp0080111
AT4G01370.1 FBpp0302953
AT4G01370.1 FBpp0302952
AT4G01370.1 FBpp0311493
AT4G01370.1 FBpp0112423
AT4G01370.1 FBpp0112425
AT4G01370.1 FBpp0112426
AT1G01560.2 FBpp0083965
AT1G01560.2 FBpp0083966
AT1G01560.2 FBpp0289799
AT1G01560.2 FBpp0080111
AT1G01560.2 FBpp0302953
AT1G01560.2 FBpp0302952
AT1G01560.2 FBpp0311493
AT1G01560.2 FBpp0112423
AT1G01560.2 FBpp0112425
AT1G01560.2 FBpp0112426
AT2G46070.3 FBpp0083965
AT2G46070.3 FBpp0083966
AT2G46070.3 FBpp0289799
AT2G46070.3 FBpp0080111
AT2G46070.3 FBpp0302953
AT2G46070.3 FBpp0302952
AT2G46070.3 FBpp0311493
AT2G46070.3 FBpp0112423
AT2G46070.3 FBpp0112425
AT2G46070.3 FBpp0112426
AT4G11330.1 FBpp0083965
AT4G11330.1 FBpp0083966
AT4G11330.1 FBpp0289799
AT4G11330.1 FBpp0080111
AT4G11330.1 FBpp0302953
AT4G11330.1 FBpp0302952
AT4G11330.1 FBpp0311493
AT4G11330.1 FBpp0112423
AT4G11330.1 FBpp0112425
AT4G11330.1 FBpp0112426
AT1G07880.2 FBpp0083965
AT1G07880.2 FBpp0083966
AT1G07880.2 FBpp0289799
AT1G07880.2 FBpp0080111
AT1G07880.2 FBpp0302953
AT1G07880.2 FBpp0302952
AT1G07880.2 FBpp0311493
AT1G07880.2 FBpp0112423
AT1G07880.2 FBpp0112425
AT1G07880.2 FBpp0112426
AT2G43790.1 FBpp0083965
AT2G43790.1 FBpp0083966
AT2G43790.1 FBpp0289799
AT2G43790.1 FBpp0080111
AT2G43790.1 FBpp0302953
AT2G43790.1 FBpp0302952
AT2G43790.1 FBpp0311493
AT2G43790.1 FBpp0112423
AT2G43790.1 FBpp0112425
AT2G43790.1 FBpp0112426
AT3G59790.1 FBpp0083965
AT3G59790.1 FBpp0083966
AT3G59790.1 FBpp0289799
AT3G59790.1 FBpp0080111
AT3G59790.1 FBpp0302953
AT3G59790.1 FBpp0302952
AT3G59790.1 FBpp0311493
AT3G59790.1 FBpp0112423
AT3G59790.1 FBpp0112425
AT3G59790.1 FBpp0112426
AT3G45640.1 FBpp0083965
AT3G45640.1 FBpp0083966
AT3G45640.1 FBpp0289799
AT3G45640.1 FBpp0080111
AT3G45640.1 FBpp0302953
AT3G45640.1 FBpp0302952
AT3G45640.1 FBpp0311493
AT3G45640.1 FBpp0112423
AT3G45640.1 FBpp0112425
AT3G45640.1 FBpp0112426
AT1G59580.1 FBpp0083965
AT1G59580.1 FBpp0083966
AT1G59580.1 FBpp0289799
AT1G59580.1 FBpp0080111
AT1G59580.1 FBpp0302953
AT1G59580.1 FBpp0302952
AT1G59580.1 FBpp0311493
AT1G59580.1 FBpp0112423
AT1G59580.1 FBpp0112425
AT1G59580.1 FBpp0112426
AT1G10210.1 FBpp0083965
AT1G10210.1 FBpp0083966
AT1G10210.1 FBpp0289799
AT1G10210.1 FBpp0080111
AT1G10210.1 FBpp0302953
AT1G10210.1 FBpp0302952
AT1G10210.1 FBpp0311493
AT1G10210.1 FBpp0112423
AT1G10210.1 FBpp0112425
AT1G10210.1 FBpp0112426
AT4G36450.1 FBpp0083965
AT4G36450.1 FBpp0083966
AT4G36450.1 FBpp0289799
AT4G36450.1 FBpp0080111
AT4G36450.1 FBpp0302953
AT4G36450.1 FBpp0302952
AT4G36450.1 FBpp0311493
AT4G36450.1 FBpp0112423
AT4G36450.1 FBpp0112425
AT4G36450.1 FBpp0112426
AT2G18170.1 FBpp0083965
AT2G18170.1 FBpp0083966
AT2G18170.1 FBpp0289799
AT2G18170.1 FBpp0080111
AT2G18170.1 FBpp0302953
AT2G18170.1 FBpp0302952
AT2G18170.1 FBpp0311493
AT2G18170.1 FBpp0112423
AT2G18170.1 FBpp0112425
AT2G18170.1 FBpp0112426
AT1G07110.1 FBpp0074483
AT1G07110.1 FBpp0074482
AT1G07110.1 FBpp0308526
AT1G07110.1 FBpp0074484
AT1G07110.1 FBpp0074487
AT1G07110.1 FBpp0074489
AT1G07110.1 FBpp0074488
AT1G07110.1 FBpp0298021
AT1G07110.1 FBpp0298022
AT1G07110.1 FBpp0298023
AT1G07110.1 FBpp0308527
AT1G07110.1 FBpp0074486
AT1G07110.1 FBpp0074485
AT1G14170.3 FBpp0089364
AT5G04430.2 FBpp0089422
AT5G04430.2 FBpp0078122
AT5G04430.2 FBpp0304982
AT5G04430.2 FBpp0305424
AT5G04430.2 FBpp0293518
AT5G04430.2 FBpp0290578
AT5G04430.2 FBpp0293517
AT5G04430.2 FBpp0293520
AT5G04430.2 FBpp0110316
AT5G04430.2 FBpp0312395
AT5G04430.2 FBpp0293519
AT5G04430.2 FBpp0293521
AT1G07820.1 FBpp0082421
AT1G07820.1 FBpp0082422
AT1G07820.1 FBpp0091128
AT1G07820.1 FBpp0085280
AT1G07820.1 FBpp0091138
AT1G07820.1 FBpp0091152
AT1G07820.1 FBpp0091150
AT1G07820.1 FBpp0091154
AT1G07820.1 FBpp0091134
AT1G07820.1 FBpp0091136
AT1G07820.1 FBpp0091130
AT1G07820.1 FBpp0091132
AT1G07820.1 FBpp0306146
AT1G07820.1 FBpp0091116
AT1G07820.1 FBpp0091118
AT1G07820.1 FBpp0091120
AT1G07820.1 FBpp0091148
AT1G07820.1 FBpp0091144
AT1G07820.1 FBpp0091146
AT1G07820.1 FBpp0091140
AT1G07820.1 FBpp0091142
AT1G07820.1 FBpp0082423
AT1G07820.1 FBpp0091124
AT1G07820.1 FBpp0091122
AT1G07820.1 FBpp0091126
AT1G07820.1 FBpp0091114
AT3G46320.1 FBpp0082421
AT3G46320.1 FBpp0082422
AT3G46320.1 FBpp0091128
AT3G46320.1 FBpp0085280
AT3G46320.1 FBpp0091138
AT3G46320.1 FBpp0091152
AT3G46320.1 FBpp0091150
AT3G46320.1 FBpp0091154
AT3G46320.1 FBpp0091134
AT3G46320.1 FBpp0091136
AT3G46320.1 FBpp0091130
AT3G46320.1 FBpp0091132
AT3G46320.1 FBpp0306146
AT3G46320.1 FBpp0091116
AT3G46320.1 FBpp0091118
AT3G46320.1 FBpp0091120
AT3G46320.1 FBpp0091148
AT3G46320.1 FBpp0091144
AT3G46320.1 FBpp0091146
AT3G46320.1 FBpp0091140
AT3G46320.1 FBpp0091142
AT3G46320.1 FBpp0082423
AT3G46320.1 FBpp0091124
AT3G46320.1 FBpp0091122
AT3G46320.1 FBpp0091126
AT3G46320.1 FBpp0091114
AT3G45930.1 FBpp0082421
AT3G45930.1 FBpp0082422
AT3G45930.1 FBpp0091128
AT3G45930.1 FBpp0085280
AT3G45930.1 FBpp0091138
AT3G45930.1 FBpp0091152
AT3G45930.1 FBpp0091150
AT3G45930.1 FBpp0091154
AT3G45930.1 FBpp0091134
AT3G45930.1 FBpp0091136
AT3G45930.1 FBpp0091130
AT3G45930.1 FBpp0091132
AT3G45930.1 FBpp0306146
AT3G45930.1 FBpp0091116
AT3G45930.1 FBpp0091118
AT3G45930.1 FBpp0091120
AT3G45930.1 FBpp0091148
AT3G45930.1 FBpp0091144
AT3G45930.1 FBpp0091146
AT3G45930.1 FBpp0091140
AT3G45930.1 FBpp0091142
AT3G45930.1 FBpp0082423
AT3G45930.1 FBpp0091124
AT3G45930.1 FBpp0091122
AT3G45930.1 FBpp0091126
AT3G45930.1 FBpp0091114
AT1G07660.1 FBpp0082421
AT1G07660.1 FBpp0082422
AT1G07660.1 FBpp0091128
AT1G07660.1 FBpp0085280
AT1G07660.1 FBpp0091138
AT1G07660.1 FBpp0091152
AT1G07660.1 FBpp0091150
AT1G07660.1 FBpp0091154
AT1G07660.1 FBpp0091134
AT1G07660.1 FBpp0091136
AT1G07660.1 FBpp0091130
AT1G07660.1 FBpp0091132
AT1G07660.1 FBpp0306146
AT1G07660.1 FBpp0091116
AT1G07660.1 FBpp0091118
AT1G07660.1 FBpp0091120
AT1G07660.1 FBpp0091148
AT1G07660.1 FBpp0091144
AT1G07660.1 FBpp0091146
AT1G07660.1 FBpp0091140
AT1G07660.1 FBpp0091142
AT1G07660.1 FBpp0082423
AT1G07660.1 FBpp0091124
AT1G07660.1 FBpp0091122
AT1G07660.1 FBpp0091126
AT1G07660.1 FBpp0091114
AT5G59970.1 FBpp0082421
AT5G59970.1 FBpp0082422
AT5G59970.1 FBpp0091128
AT5G59970.1 FBpp0085280
AT5G59970.1 FBpp0091138
AT5G59970.1 FBpp0091152
AT5G59970.1 FBpp0091150
AT5G59970.1 FBpp0091154
AT5G59970.1 FBpp0091134
AT5G59970.1 FBpp0091136
AT5G59970.1 FBpp0091130
AT5G59970.1 FBpp0091132
AT5G59970.1 FBpp0306146
AT5G59970.1 FBpp0091116
AT5G59970.1 FBpp0091118
AT5G59970.1 FBpp0091120
AT5G59970.1 FBpp0091148
AT5G59970.1 FBpp0091144
AT5G59970.1 FBpp0091146
AT5G59970.1 FBpp0091140
AT5G59970.1 FBpp0091142
AT5G59970.1 FBpp0082423
AT5G59970.1 FBpp0091124
AT5G59970.1 FBpp0091122
AT5G59970.1 FBpp0091126
AT5G59970.1 FBpp0091114
AT2G28740.1 FBpp0082421
AT2G28740.1 FBpp0082422
AT2G28740.1 FBpp0091128
AT2G28740.1 FBpp0085280
AT2G28740.1 FBpp0091138
AT2G28740.1 FBpp0091152
AT2G28740.1 FBpp0091150
AT2G28740.1 FBpp0091154
AT2G28740.1 FBpp0091134
AT2G28740.1 FBpp0091136
AT2G28740.1 FBpp0091130
AT2G28740.1 FBpp0091132
AT2G28740.1 FBpp0306146
AT2G28740.1 FBpp0091116
AT2G28740.1 FBpp0091118
AT2G28740.1 FBpp0091120
AT2G28740.1 FBpp0091148
AT2G28740.1 FBpp0091144
AT2G28740.1 FBpp0091146
AT2G28740.1 FBpp0091140
AT2G28740.1 FBpp0091142
AT2G28740.1 FBpp0082423
AT2G28740.1 FBpp0091124
AT2G28740.1 FBpp0091122
AT2G28740.1 FBpp0091126
AT2G28740.1 FBpp0091114
AT3G53730.1 FBpp0082421
AT3G53730.1 FBpp0082422
AT3G53730.1 FBpp0091128
AT3G53730.1 FBpp0085280
AT3G53730.1 FBpp0091138
AT3G53730.1 FBpp0091152
AT3G53730.1 FBpp0091150
AT3G53730.1 FBpp0091154
AT3G53730.1 FBpp0091134
AT3G53730.1 FBpp0091136
AT3G53730.1 FBpp0091130
AT3G53730.1 FBpp0091132
AT3G53730.1 FBpp0306146
AT3G53730.1 FBpp0091116
AT3G53730.1 FBpp0091118
AT3G53730.1 FBpp0091120
AT3G53730.1 FBpp0091148
AT3G53730.1 FBpp0091144
AT3G53730.1 FBpp0091146
AT3G53730.1 FBpp0091140
AT3G53730.1 FBpp0091142
AT3G53730.1 FBpp0082423
AT3G53730.1 FBpp0091124
AT3G53730.1 FBpp0091122
AT3G53730.1 FBpp0091126
AT3G53730.1 FBpp0091114
AT5G59690.1 FBpp0082421
AT5G59690.1 FBpp0082422
AT5G59690.1 FBpp0091128
AT5G59690.1 FBpp0085280
AT5G59690.1 FBpp0091138
AT5G59690.1 FBpp0091152
AT5G59690.1 FBpp0091150
AT5G59690.1 FBpp0091154
AT5G59690.1 FBpp0091134
AT5G59690.1 FBpp0091136
AT5G59690.1 FBpp0091130
AT5G59690.1 FBpp0091132
AT5G59690.1 FBpp0306146
AT5G59690.1 FBpp0091116
AT5G59690.1 FBpp0091118
AT5G59690.1 FBpp0091120
AT5G59690.1 FBpp0091148
AT5G59690.1 FBpp0091144
AT5G59690.1 FBpp0091146
AT5G59690.1 FBpp0091140
AT5G59690.1 FBpp0091142
AT5G59690.1 FBpp0082423
AT5G59690.1 FBpp0091124
AT5G59690.1 FBpp0091122
AT5G59690.1 FBpp0091126
AT5G59690.1 FBpp0091114
AT1G51060.1 FBpp0091105
AT1G51060.1 FBpp0091102
AT1G51060.1 FBpp0091099
AT1G51060.1 FBpp0091084
AT1G51060.1 FBpp0091087
AT1G51060.1 FBpp0091096
AT1G51060.1 FBpp0091090
AT1G51060.1 FBpp0091093
AT1G51060.1 FBpp0091066
AT1G51060.1 FBpp0091063
AT1G51060.1 FBpp0091060
AT1G51060.1 FBpp0085249
AT1G51060.1 FBpp0091108
AT1G51060.1 FBpp0091055
AT1G51060.1 FBpp0091072
AT1G51060.1 FBpp0091069
AT1G51060.1 FBpp0091075
AT1G51060.1 FBpp0091078
AT1G51060.1 FBpp0091111
AT1G51060.1 FBpp0091081
AT3G20670.1 FBpp0091105
AT3G20670.1 FBpp0091102
AT3G20670.1 FBpp0091099
AT3G20670.1 FBpp0091084
AT3G20670.1 FBpp0091087
AT3G20670.1 FBpp0091096
AT3G20670.1 FBpp0091090
AT3G20670.1 FBpp0091093
AT3G20670.1 FBpp0091066
AT3G20670.1 FBpp0091063
AT3G20670.1 FBpp0091060
AT3G20670.1 FBpp0085249
AT3G20670.1 FBpp0091108
AT3G20670.1 FBpp0091055
AT3G20670.1 FBpp0091072
AT3G20670.1 FBpp0091069
AT3G20670.1 FBpp0091075
AT3G20670.1 FBpp0091078
AT3G20670.1 FBpp0091111
AT3G20670.1 FBpp0091081
AT5G54640.1 FBpp0091105
AT5G54640.1 FBpp0091102
AT5G54640.1 FBpp0091099
AT5G54640.1 FBpp0091084
AT5G54640.1 FBpp0091087
AT5G54640.1 FBpp0091096
AT5G54640.1 FBpp0091090
AT5G54640.1 FBpp0091093
AT5G54640.1 FBpp0091066
AT5G54640.1 FBpp0091063
AT5G54640.1 FBpp0091060
AT5G54640.1 FBpp0085249
AT5G54640.1 FBpp0091108
AT5G54640.1 FBpp0091055
AT5G54640.1 FBpp0091072
AT5G54640.1 FBpp0091069
AT5G54640.1 FBpp0091075
AT5G54640.1 FBpp0091078
AT5G54640.1 FBpp0091111
AT5G54640.1 FBpp0091081
AT4G27230.1 FBpp0091105
AT4G27230.1 FBpp0091102
AT4G27230.1 FBpp0091099
AT4G27230.1 FBpp0091084
AT4G27230.1 FBpp0091087
AT4G27230.1 FBpp0091096
AT4G27230.1 FBpp0091090
AT4G27230.1 FBpp0091093
AT4G27230.1 FBpp0091066
AT4G27230.1 FBpp0091063
AT4G27230.1 FBpp0091060
AT4G27230.1 FBpp0085249
AT4G27230.1 FBpp0091108
AT4G27230.1 FBpp0091055
AT4G27230.1 FBpp0091072
AT4G27230.1 FBpp0091069
AT4G27230.1 FBpp0091075
AT4G27230.1 FBpp0091078
AT4G27230.1 FBpp0091111
AT4G27230.1 FBpp0091081
AT5G59870.1 FBpp0091105
AT5G59870.1 FBpp0091102
AT5G59870.1 FBpp0091099
AT5G59870.1 FBpp0091084
AT5G59870.1 FBpp0091087
AT5G59870.1 FBpp0091096
AT5G59870.1 FBpp0091090
AT5G59870.1 FBpp0091093
AT5G59870.1 FBpp0091066
AT5G59870.1 FBpp0091063
AT5G59870.1 FBpp0091060
AT5G59870.1 FBpp0085249
AT5G59870.1 FBpp0091108
AT5G59870.1 FBpp0091055
AT5G59870.1 FBpp0091072
AT5G59870.1 FBpp0091069
AT5G59870.1 FBpp0091075
AT5G59870.1 FBpp0091078
AT5G59870.1 FBpp0091111
AT5G59870.1 FBpp0091081
AT4G33090.1 FBpp0271735
AT4G33090.1 FBpp0422992
AT4G33090.1 FBpp0084769
AT4G33090.1 FBpp0311398
AT4G33090.1 FBpp0306891
AT4G33090.1 FBpp0084767
AT4G33090.1 FBpp0084768
AT4G33090.1 FBpp0084770
AT4G33090.1 FBpp0304704
AT4G33090.1 FBpp0307389
AT4G33090.1 FBpp0084752
AT4G33090.1 FBpp0084751
AT4G33090.1 FBpp0083526
AT4G33090.1 FBpp0082208
AT4G33090.1 FBpp0082209
AT4G33090.1 FBpp0288476
AT4G33090.1 FBpp0082210
AT4G33090.1 FBpp0082211
AT4G33090.1 FBpp0082212
AT4G33090.1 FBpp0072584
AT4G33090.1 FBpp0072586
AT4G33090.1 FBpp0305587
AT4G33090.1 FBpp0297512
AT4G33090.1 FBpp0072581
AT4G33090.1 FBpp0072582
AT4G33090.1 FBpp0072583
AT4G33090.1 FBpp0072585
AT3G46980.4 FBpp0307618
AT3G46980.4 FBpp0085628
AT3G46980.4 FBpp0079876
AT3G46980.4 FBpp0080090
AT3G46980.4 FBpp0288424
AT3G46980.4 FBpp0085814
AT3G46980.4 FBpp0085815
AT3G46980.4 FBpp0085818
AT3G46980.4 FBpp0085819
AT3G46980.4 FBpp0301577
AT3G46980.4 FBpp0293293
AT3G46980.4 FBpp0087925
AT3G46980.4 FBpp0309074
AT3G46980.4 FBpp0086260
AT3G46980.4 FBpp0309073
AT3G46980.4 FBpp0086261
AT3G46980.4 FBpp0070683
AT3G46980.4 FBpp0308734
AT3G46980.4 FBpp0308735
AT3G46980.4 FBpp0073555
AT3G46980.4 FBpp0077623
AT3G46980.4 FBpp0083296
AT3G46980.4 FBpp0083297
AT3G46980.4 FBpp0077449
AT3G46980.4 FBpp0297921
AT3G46980.4 FBpp0303629
AT2G38060.2 FBpp0307618
AT2G38060.2 FBpp0085628
AT2G38060.2 FBpp0079876
AT2G38060.2 FBpp0080090
AT2G38060.2 FBpp0288424
AT2G38060.2 FBpp0085814
AT2G38060.2 FBpp0085815
AT2G38060.2 FBpp0085818
AT2G38060.2 FBpp0085819
AT2G38060.2 FBpp0301577
AT2G38060.2 FBpp0293293
AT2G38060.2 FBpp0087925
AT2G38060.2 FBpp0309074
AT2G38060.2 FBpp0086260
AT2G38060.2 FBpp0309073
AT2G38060.2 FBpp0086261
AT2G38060.2 FBpp0070683
AT2G38060.2 FBpp0308734
AT2G38060.2 FBpp0308735
AT2G38060.2 FBpp0073555
AT2G38060.2 FBpp0077623
AT2G38060.2 FBpp0083296
AT2G38060.2 FBpp0083297
AT2G38060.2 FBpp0077449
AT2G38060.2 FBpp0297921
AT2G38060.2 FBpp0303629
AT4G00370.1 FBpp0307618
AT4G00370.1 FBpp0085628
AT4G00370.1 FBpp0079876
AT4G00370.1 FBpp0080090
AT4G00370.1 FBpp0288424
AT4G00370.1 FBpp0085814
AT4G00370.1 FBpp0085815
AT4G00370.1 FBpp0085818
AT4G00370.1 FBpp0085819
AT4G00370.1 FBpp0301577
AT4G00370.1 FBpp0293293
AT4G00370.1 FBpp0087925
AT4G00370.1 FBpp0309074
AT4G00370.1 FBpp0086260
AT4G00370.1 FBpp0309073
AT4G00370.1 FBpp0086261
AT4G00370.1 FBpp0070683
AT4G00370.1 FBpp0308734
AT4G00370.1 FBpp0308735
AT4G00370.1 FBpp0073555
AT4G00370.1 FBpp0077623
AT4G00370.1 FBpp0083296
AT4G00370.1 FBpp0083297
AT4G00370.1 FBpp0077449
AT4G00370.1 FBpp0297921
AT4G00370.1 FBpp0303629
AT2G29650.1 FBpp0307618
AT2G29650.1 FBpp0085628
AT2G29650.1 FBpp0079876
AT2G29650.1 FBpp0080090
AT2G29650.1 FBpp0288424
AT2G29650.1 FBpp0085814
AT2G29650.1 FBpp0085815
AT2G29650.1 FBpp0085818
AT2G29650.1 FBpp0085819
AT2G29650.1 FBpp0301577
AT2G29650.1 FBpp0293293
AT2G29650.1 FBpp0087925
AT2G29650.1 FBpp0309074
AT2G29650.1 FBpp0086260
AT2G29650.1 FBpp0309073
AT2G29650.1 FBpp0086261
AT2G29650.1 FBpp0070683
AT2G29650.1 FBpp0308734
AT2G29650.1 FBpp0308735
AT2G29650.1 FBpp0073555
AT2G29650.1 FBpp0077623
AT2G29650.1 FBpp0083296
AT2G29650.1 FBpp0083297
AT2G29650.1 FBpp0077449
AT2G29650.1 FBpp0297921
AT2G29650.1 FBpp0303629
AT5G20380.2 FBpp0307618
AT5G20380.2 FBpp0085628
AT5G20380.2 FBpp0079876
AT5G20380.2 FBpp0080090
AT5G20380.2 FBpp0288424
AT5G20380.2 FBpp0085814
AT5G20380.2 FBpp0085815
AT5G20380.2 FBpp0085818
AT5G20380.2 FBpp0085819
AT5G20380.2 FBpp0301577
AT5G20380.2 FBpp0293293
AT5G20380.2 FBpp0087925
AT5G20380.2 FBpp0309074
AT5G20380.2 FBpp0086260
AT5G20380.2 FBpp0309073
AT5G20380.2 FBpp0086261
AT5G20380.2 FBpp0070683
AT5G20380.2 FBpp0308734
AT5G20380.2 FBpp0308735
AT5G20380.2 FBpp0073555
AT5G20380.2 FBpp0077623
AT5G20380.2 FBpp0083296
AT5G20380.2 FBpp0083297
AT5G20380.2 FBpp0077449
AT5G20380.2 FBpp0297921
AT5G20380.2 FBpp0303629
AT5G44370.1 FBpp0307618
AT5G44370.1 FBpp0085628
AT5G44370.1 FBpp0079876
AT5G44370.1 FBpp0080090
AT5G44370.1 FBpp0288424
AT5G44370.1 FBpp0085814
AT5G44370.1 FBpp0085815
AT5G44370.1 FBpp0085818
AT5G44370.1 FBpp0085819
AT5G44370.1 FBpp0301577
AT5G44370.1 FBpp0293293
AT5G44370.1 FBpp0087925
AT5G44370.1 FBpp0309074
AT5G44370.1 FBpp0086260
AT5G44370.1 FBpp0309073
AT5G44370.1 FBpp0086261
AT5G44370.1 FBpp0070683
AT5G44370.1 FBpp0308734
AT5G44370.1 FBpp0308735
AT5G44370.1 FBpp0073555
AT5G44370.1 FBpp0077623
AT5G44370.1 FBpp0083296
AT5G44370.1 FBpp0083297
AT5G44370.1 FBpp0077449
AT5G44370.1 FBpp0297921
AT5G44370.1 FBpp0303629
AT3G09230.1 FBpp0073961
AT3G09230.1 FBpp0089402
AT3G09230.1 FBpp0089403
AT3G09230.1 FBpp0089405
AT2G39880.1 FBpp0073961
AT2G39880.1 FBpp0089402
AT2G39880.1 FBpp0089403
AT2G39880.1 FBpp0089405
AT3G55730.1 FBpp0073961
AT3G55730.1 FBpp0089402
AT3G55730.1 FBpp0089403
AT3G55730.1 FBpp0089405
AT3G50060.1 FBpp0073961
AT3G50060.1 FBpp0089402
AT3G50060.1 FBpp0089403
AT3G50060.1 FBpp0089405
AT5G67300.1 FBpp0073961
AT5G67300.1 FBpp0089402
AT5G67300.1 FBpp0089403
AT5G67300.1 FBpp0089405
AT2G23290.1 FBpp0073961
AT2G23290.1 FBpp0089402
AT2G23290.1 FBpp0089403
AT2G23290.1 FBpp0089405
AT4G37260.1 FBpp0073961
AT4G37260.1 FBpp0089402
AT4G37260.1 FBpp0089403
AT4G37260.1 FBpp0089405
AT2G13960.1 FBpp0073961
AT2G13960.1 FBpp0089402
AT2G13960.1 FBpp0089403
AT2G13960.1 FBpp0089405
AT5G02320.1 FBpp0073961
AT5G02320.1 FBpp0089402
AT5G02320.1 FBpp0089403
AT5G02320.1 FBpp0089405
AT3G09370.3 FBpp0073961
AT3G09370.3 FBpp0089402
AT3G09370.3 FBpp0089403
AT3G09370.3 FBpp0089405
AT5G11510.1 FBpp0073961
AT5G11510.1 FBpp0089402
AT5G11510.1 FBpp0089403
AT5G11510.1 FBpp0089405
AT4G32730.2 FBpp0073961
AT4G32730.2 FBpp0089402
AT4G32730.2 FBpp0089403
AT4G32730.2 FBpp0089405
AT1G43330.1 FBpp0073961
AT1G43330.1 FBpp0089402
AT1G43330.1 FBpp0089403
AT1G43330.1 FBpp0089405
AT4G00540.1 FBpp0073961
AT4G00540.1 FBpp0089402
AT4G00540.1 FBpp0089403
AT4G00540.1 FBpp0089405
AT4G18770.1 FBpp0073961
AT4G18770.1 FBpp0089402
AT4G18770.1 FBpp0089403
AT4G18770.1 FBpp0089405
AT5G11050.1 FBpp0073961
AT5G11050.1 FBpp0089402
AT5G11050.1 FBpp0089403
AT5G11050.1 FBpp0089405
AT5G58850.1 FBpp0073961
AT5G58850.1 FBpp0089402
AT5G58850.1 FBpp0089403
AT5G58850.1 FBpp0089405
AT5G40430.1 FBpp0073961
AT5G40430.1 FBpp0089402
AT5G40430.1 FBpp0089403
AT5G40430.1 FBpp0089405
AT2G25230.1 FBpp0073961
AT2G25230.1 FBpp0089402
AT2G25230.1 FBpp0089403
AT2G25230.1 FBpp0089405
AT5G40360.1 FBpp0073961
AT5G40360.1 FBpp0089402
AT5G40360.1 FBpp0089403
AT5G40360.1 FBpp0089405
AT3G27785.1 FBpp0073961
AT3G27785.1 FBpp0089402
AT3G27785.1 FBpp0089403
AT3G27785.1 FBpp0089405
AT2G25880.3 FBpp0081957
AT2G25880.3 FBpp0079769
AT4G32830.1 FBpp0081957
AT4G32830.1 FBpp0079769
AT2G45490.1 FBpp0081957
AT2G45490.1 FBpp0079769
AT1G45160.2 FBpp0077706
AT1G45160.2 FBpp0075283
AT2G38490.1 FBpp0070326
AT2G38490.1 FBpp0290641
AT2G38490.1 FBpp0085653
AT2G38490.1 FBpp0303276
AT2G38490.1 FBpp0290720
AT2G38490.1 FBpp0099804
AT2G38490.1 FBpp0303277
AT2G38490.1 FBpp0303278
AT5G01820.1 FBpp0070326
AT5G01820.1 FBpp0290641
AT5G01820.1 FBpp0085653
AT5G01820.1 FBpp0303276
AT5G01820.1 FBpp0290720
AT5G01820.1 FBpp0099804
AT5G01820.1 FBpp0303277
AT5G01820.1 FBpp0303278
AT2G30360.1 FBpp0070326
AT2G30360.1 FBpp0290641
AT2G30360.1 FBpp0085653
AT2G30360.1 FBpp0303276
AT2G30360.1 FBpp0290720
AT2G30360.1 FBpp0099804
AT2G30360.1 FBpp0303277
AT2G30360.1 FBpp0303278
AT5G10930.1 FBpp0070326
AT5G10930.1 FBpp0290641
AT5G10930.1 FBpp0085653
AT5G10930.1 FBpp0303276
AT5G10930.1 FBpp0290720
AT5G10930.1 FBpp0099804
AT5G10930.1 FBpp0303277
AT5G10930.1 FBpp0303278
AT2G25090.1 FBpp0070326
AT2G25090.1 FBpp0290641
AT2G25090.1 FBpp0085653
AT2G25090.1 FBpp0303276
AT2G25090.1 FBpp0290720
AT2G25090.1 FBpp0099804
AT2G25090.1 FBpp0303277
AT2G25090.1 FBpp0303278
AT5G25110.1 FBpp0070326
AT5G25110.1 FBpp0290641
AT5G25110.1 FBpp0085653
AT5G25110.1 FBpp0303276
AT5G25110.1 FBpp0290720
AT5G25110.1 FBpp0099804
AT5G25110.1 FBpp0303277
AT5G25110.1 FBpp0303278
AT5G25630.2 FBpp0099807
AT3G52280.2 FBpp0305500
AT3G52280.2 FBpp0290524
AT3G52280.2 FBpp0071073
AT3G52280.2 FBpp0089299
AT3G52280.2 FBpp0089298
AT3G52280.2 FBpp0089297
AT3G52280.2 FBpp0305501
AT3G52280.2 FBpp0305499
AT3G52280.2 FBpp0071074
AT3G52280.2 FBpp0071950
AT2G34900.1 FBpp0305500
AT2G34900.1 FBpp0290524
AT2G34900.1 FBpp0071073
AT2G34900.1 FBpp0089299
AT2G34900.1 FBpp0089298
AT2G34900.1 FBpp0089297
AT2G34900.1 FBpp0305501
AT2G34900.1 FBpp0305499
AT2G34900.1 FBpp0071074
AT2G34900.1 FBpp0071950
AT5G46550.1 FBpp0305500
AT5G46550.1 FBpp0290524
AT5G46550.1 FBpp0071073
AT5G46550.1 FBpp0089299
AT5G46550.1 FBpp0089298
AT5G46550.1 FBpp0089297
AT5G46550.1 FBpp0305501
AT5G46550.1 FBpp0305499
