Orthogroup	arabidopsis	fly
OG0001106	AT3G46040.1, AT5G59850.1, AT1G07770.1, AT2G39590.1	FBpp0073626, FBpp0073624, FBpp0073625, FBpp0073623, FBpp0290052, FBpp0087321
OG0001107	AT1G16430.1, AT1G07950.2	FBpp0070160, FBpp0112954, FBpp0112955, FBpp0080194
OG0001108	AT1G08890.1, AT1G08900.1, AT5G27360.3, AT5G27350.1, AT3G05160.1, AT3G05165.6, AT3G05155.1, AT3G05400.1, AT1G08930.1, AT1G08920.2, AT4G04760.1, AT4G04750.3, AT3G20460.1, AT1G54730.2, AT3G05150.2, AT5G18840.1, AT2G48020.1, AT1G75220.1, AT1G19450.1, AT1G54720.1	FBpp0086060, FBpp0088616, FBpp0087180, FBpp0087179, FBpp0087178
OG0001109	AT1G08960.1, AT5G17860.1, AT5G17850.1, AT3G14070.1, AT1G54115.1	FBpp0087214
OG0001110	AT1G09830.1	FBpp0308722, FBpp0079059, FBpp0099760
OG0001111	AT1G60860.1, AT1G10870.2, AT5G13300.1, AT5G61980.1	FBpp0083761, FBpp0083762
OG0001113	AT1G13320.1, AT3G25800.1, AT1G25490.1	FBpp0293227, FBpp0099974, FBpp0099975, FBpp0297239, FBpp0308836
OG0001115	AT1G18100.1, AT2G27550.1, AT5G03840.1, AT5G62040.1, AT4G20370.1, AT1G65480.2	FBpp0081206, FBpp0077588, FBpp0083647, FBpp0083648, FBpp0081208, FBpp0079979, FBpp0081207, FBpp0086831
OG0001116	AT1G20000.1, AT4G20280.1	FBpp0079514
OG0001119	AT1G26340.1, AT2G46650.1, AT5G53560.1, AT2G32720.1, AT5G48810.1	FBpp0087980, FBpp0087979, FBpp0088809, FBpp0293707, FBpp0088808
OG0001120	AT1G78720.1, AT1G29310.1, AT2G34250.1	FBpp0311774, FBpp0078896
OG0001122	AT1G53710.1	FBpp0079209, FBpp0307180, FBpp0079208
OG0001123	AT1G54170.1, AT3G14010.5	FBpp0310750, FBpp0082556, FBpp0082555, FBpp0082557
OG0001124	AT5G14390.1, AT3G01690.1, AT4G24760.1, AT5G38220.1, AT1G66900.1, AT3G30380.1, AT4G31020.1, AT2G24320.2	FBpp0310942, FBpp0291186, FBpp0112956, FBpp0310943, FBpp0291185
OG0001125	AT1G76730.1	FBpp0078561
OG0001126	AT1G79870.1	FBpp0080946, FBpp0308640, FBpp0308639, FBpp0292068, FBpp0292069, FBpp0080948, FBpp0080949, FBpp0292071, FBpp0311736, FBpp0292070, FBpp0080947, FBpp0308641, FBpp0080952, FBpp0308643, FBpp0308642, FBpp0080951, FBpp0078370
OG0001127	AT5G18940.1, AT4G17270.1, AT5G47540.1, AT2G03410.1	FBpp0303950, FBpp0075117
OG0001128	AT2G16953.1, AT2G16950.1, AT2G16960.1	FBpp0305273, FBpp0076709, FBpp0076708, FBpp0076710, FBpp0076711
OG0001129	AT4G26230.1, AT5G56710.1, AT2G19740.1	FBpp0087609, FBpp0087610, FBpp0087608
OG0001130	AT2G22040.1, AT3G18140.1	FBpp0071303
OG0001131	AT5G10260.1, AT2G22290.1, AT5G64990.2, AT2G44610.1, AT4G39890.1	FBpp0079943, FBpp0312096
OG0001132	AT4G38320.1, AT4G37680.3, AT4G38290.1, AT2G40710.1, AT2G24150.1, AT4G30850.1, AT5G20270.1	FBpp0306628, FBpp0083676, FBpp0083675, FBpp0301003, FBpp0083677
OG0001133	AT2G26430.1	FBpp0070418
OG0001134	AT5G38830.1, AT3G56300.1, AT2G31170.1	FBpp0086706, FBpp0308986, FBpp0086373
OG0001135	AT2G38670.1	FBpp0080020, FBpp0080022, FBpp0080021, FBpp0306793
OG0001136	AT2G44160.1, AT3G59970.3	FBpp0075903
OG0001137	AT3G61110.1, AT3G61111.1, AT2G45710.1, AT5G47930.1	FBpp0293236, FBpp0084242
OG0001138	AT5G15520.1, AT3G02080.1, AT5G61170.1	FBpp0083905, FBpp0304717, FBpp0311350, FBpp0074087, FBpp0074086, FBpp0074088, FBpp0309135
OG0001139	AT5G37500.2, AT3G02850.1	FBpp0288731, FBpp0300993, FBpp0300991, FBpp0300992, FBpp0099780, FBpp0288550, FBpp0300994, FBpp0288549, FBpp0288548, FBpp0099777, FBpp0099778
OG0001140	AT3G12150.1	FBpp0290269, FBpp0075649, FBpp0075647, FBpp0303943
OG0001141	AT3G17590.2	FBpp0078331
OG0001142	AT5G19750.1	FBpp0088286
OG0001143	AT5G65180.1, AT5G10060.1, AT3G26990.1	FBpp0072787, FBpp0072788
OG0001144	AT4G00450.1	FBpp0074653, FBpp0293259
OG0001145	AT4G35870.1	FBpp0087859
OG0001146	AT4G38600.1, AT5G02880.1	FBpp0310477, FBpp0290652, FBpp0292914, FBpp0292918, FBpp0306923, FBpp0292920, FBpp0292915, FBpp0310479, FBpp0306924, FBpp0292917, FBpp0310478
OG0001147	AT5G13070.1	FBpp0111858, FBpp0289088, FBpp0078848, FBpp0078849, FBpp0309829
OG0001148	AT5G13550.1	FBpp0084970, FBpp0088515, FBpp0084081, FBpp0293017, FBpp0304956, FBpp0304955, FBpp0075782, FBpp0075781
OG0001150	AT5G51700.1	FBpp0083939
OG0001151	AT5G53770.1	FBpp0304113, FBpp0071158, FBpp0071159, FBpp0304114, FBpp0304112, FBpp0111877, FBpp0111876, FBpp0084094, FBpp0307940
OG0001197	AT1G14030.1, AT3G07670.1	FBpp0070998
OG0001203	AT1G10600.1, AT4G16144.1, AT1G48790.1	FBpp0303776, FBpp0085053
OG0001205	AT2G02990.1, AT1G26820.1, AT1G14220.1, AT1G14210.1, AT2G39780.1	FBpp0076469
OG0001206	AT1G66580.1, AT1G26910.1, AT1G14320.1	FBpp0289148, FBpp0289147, FBpp0306039
OG0001207	AT2G02760.1, AT1G14400.1, AT5G62540.1	FBpp0078490, FBpp0297243
OG0001208	AT1G74560.3, AT1G18800.1	FBpp0082521
OG0001210	AT1G34030.1, AT4G09800.1, AT1G22780.1	FBpp0085586, FBpp0085585
OG0001211	AT5G21170.2, AT2G28060.1	FBpp0087706, FBpp0087705
OG0001212	AT2G01280.1, AT3G09360.1, AT2G45100.1, AT1G30455.1	FBpp0291523, FBpp0082893
OG0001213	AT3G56490.1, AT1G31160.1	FBpp0077402, FBpp0307127, FBpp0077403
OG0001214	AT4G10430.1, AT1G33230.2	FBpp0070469, FBpp0070470, FBpp0311478, FBpp0089092, FBpp0301615
OG0001215	AT1G51390.1, AT3G20970.1	FBpp0077066, FBpp0070054, FBpp0070051
OG0001216	AT1G65930.1, AT1G54340.1, AT5G14590.1	FBpp0113041, FBpp0076392, FBpp0076396, FBpp0113040, FBpp0305272, FBpp0076393, FBpp0076394, FBpp0076391, FBpp0076390
OG0001217	AT5G59520.1, AT1G55910.1	FBpp0297714, FBpp0085472, FBpp0082720
OG0001218	AT3G52880.2, AT3G09940.1, AT5G03630.1, AT3G27820.1, AT1G63940.2	FBpp0080714, FBpp0070323, FBpp0291627, FBpp0289482, FBpp0070320, FBpp0070321, FBpp0070322, FBpp0289483
OG0001219	AT1G65220.1, AT5G36230.2	FBpp0078395, FBpp0078396, FBpp0078393, FBpp0078394, FBpp0078397, FBpp0078398, FBpp0078399
OG0001220	ATCG00120.1, ATMG01190.1, AT2G07629.1, ATMG00690.1, ATMG00090.1, ATMG01200.1, AT2G07698.1	FBpp0071794
OG0001221	AT4G29160.1, AT2G19830.2	FBpp0087704
OG0001222	AT4G24204.3	FBpp0289643, FBpp0081479, FBpp0081480, FBpp0081482, FBpp0081481
OG0001223	AT2G38680.1	FBpp0072168
OG0001224	AT2G40690.1, AT5G40610.1	FBpp0305432, FBpp0078778, FBpp0305430, FBpp0078779, FBpp0305431, FBpp0078777, FBpp0071884
OG0001225	AT3G61790.1, AT3G13672.2, AT5G53360.1, AT4G27880.1, AT3G58040.1, AT2G41980.1	FBpp0075091, FBpp0075092, FBpp0310636, FBpp0290897
OG0001226	AT5G27850.1, AT3G05590.1, AT2G47570.1	FBpp0311286, FBpp0305562, FBpp0076602
OG0001227	AT5G17570.1, AT3G03500.1	FBpp0083501
OG0001228	AT3G63150.1, AT3G05310.1, AT5G27540.1	FBpp0302814, FBpp0083981, FBpp0292857, FBpp0083980
OG0001229	AT3G06680.1, AT3G06700.1	FBpp0071519, FBpp0071518, FBpp0296949
OG0001231	AT3G10050.1, AT4G11640.1	FBpp0081504, FBpp0081505
OG0001232	AT3G55630.3, AT5G05980.1, AT3G10160.1	FBpp0312046, FBpp0073488
OG0001233	AT3G59280.1, AT5G61880.1	FBpp0082657, FBpp0311409, FBpp0271880
OG0001234	AT5G47330.1, AT5G47340.1, AT5G47350.1, AT4G17483.1, AT4G17470.1, AT4G17480.1, AT3G60340.1	FBpp0311872, FBpp0071170
OG0001235	AT3G62360.1	FBpp0087514
OG0001236	AT4G19110.2, AT5G45430.1, AT4G13020.3	FBpp0289242, FBpp0304023
OG0001237	AT5G35620.1, AT4G18040.1	FBpp0076221, FBpp0076217, FBpp0076219, FBpp0076218, FBpp0306017, FBpp0306016, FBpp0076220, FBpp0076215, FBpp0076216, FBpp0076464, FBpp0076672
OG0001238	AT4G26650.1, AT5G55550.10	FBpp0288505, FBpp0301712, FBpp0112340, FBpp0301711, FBpp0305994, FBpp0075045, FBpp0112339
OG0001239	AT4G30510.1	FBpp0302863, FBpp0302862, FBpp0312165, FBpp0076414, FBpp0076415, FBpp0076416, FBpp0302864, FBpp0304068, FBpp0081016
OG0001240	AT4G32810.2	FBpp0082288
OG0001241	AT5G04270.1	FBpp0086406, FBpp0079770
OG0001242	AT5G24260.1	FBpp0306644, FBpp0306641, FBpp0306642, FBpp0306643
OG0001243	AT5G42400.1	FBpp0112594, FBpp0112592, FBpp0112593, FBpp0291455, FBpp0291456, FBpp0291453, FBpp0291454, FBpp0291452, FBpp0291457
OG0001244	AT5G48120.1	FBpp0078425
OG0001245	AT5G55810.2	FBpp0084124, FBpp0307941, FBpp0422970, FBpp0084125
OG0001307	AT1G03160.1	FBpp0083791, FBpp0089221, FBpp0310030, FBpp0089222
OG0001309	AT3G15620.1	FBpp0080934, FBpp0080935, FBpp0307793, FBpp0307794
OG0001310	AT5G48880.2, AT1G04710.1, AT2G33150.1	FBpp0072560, FBpp0079472
OG0001311	AT1G56070.1, AT3G12915.2	FBpp0085265, FBpp0085266, FBpp0305182
OG0001311	AT5G25230.1, AT1G06220.1	FBpp0084626
OG0001312	AT2G47580.1, AT1G06960.1, AT2G30260.1	FBpp0070716
OG0001313	AT4G14700.1, AT4G12620.1	FBpp0088033
OG0001313	AT2G29680.1, AT1G07270.1	FBpp0076371
OG0001314	AT4G33470.1, AT1G08460.1	FBpp0073826, FBpp0073827, FBpp0073825, FBpp0303431, FBpp0298372, FBpp0298373, FBpp0290988
OG0001315	AT4G13350.1, AT4G32630.2, AT1G08680.4	FBpp0077701, FBpp0291331, FBpp0291330, FBpp0291768, FBpp0306804
OG0001318	AT2G01070.1, AT1G72480.1, AT1G10980.1, AT1G61670.1	FBpp0077578
OG0001319	AT1G72330.3, AT1G17290.1, AT1G70580.1, AT1G23310.1	FBpp0073601, FBpp0073604, FBpp0073605, FBpp0073602, FBpp0073603, FBpp0308869, FBpp0073600
OG0001320	AT1G17890.1, AT1G73250.1	FBpp0071816
OG0001322	AT1G18660.4	FBpp0076498, FBpp0293529
OG0001323	AT1G20370.1, AT1G76120.1	FBpp0083351, FBpp0291529
OG0001324	AT1G23900.1, AT1G60070.2	FBpp0301193, FBpp0071231, FBpp0305942, FBpp0111878, FBpp0089134, FBpp0301194, FBpp0071233, FBpp0071230, FBpp0071232
OG0001325	AT1G69620.1, AT3G28900.1, AT1G26880.1	FBpp0081527, FBpp0081528, FBpp0308319, FBpp0308318, FBpp0084345, FBpp0084346, FBpp0291564
OG0001326	AT1G28490.1	FBpp0087205, FBpp0087203, FBpp0087204
OG0001327	AT2G13100.1, AT4G25220.1, AT1G30560.1, AT3G47420.1, AT4G17550.1	FBpp0071516, FBpp0071515, FBpp0071517, FBpp0309685
OG0001328	AT2G35370.1, AT1G32470.1, AT2G35120.1	FBpp0078066
OG0001329	AT1G33120.1, AT1G33140.1, AT4G10450.1	FBpp0079753, FBpp0079752, FBpp0309201
OG0001330	AT1G48605.1, AT3G18030.1	FBpp0309730, FBpp0071589
OG0001331	AT1G48970.1, AT2G44070.1, AT5G38640.1	FBpp0291521, FBpp0071924, FBpp0071922, FBpp0071923
OG0001333	AT1G52600.1, AT3G15710.1	FBpp0081185
OG0001334	AT2G06990.1, AT1G59760.1	FBpp0080319
OG0001334	AT3G46960.1	FBpp0306916, FBpp0083853
OG0001337	AT5G58230.1, AT2G16780.1, AT4G35050.1	FBpp0291059, FBpp0082511
OG0001339	AT5G28840.1, AT2G28755.1, AT5G59290.2, AT3G46440.1, AT2G28760.4, AT3G53520.4, AT3G62830.1, AT2G47650.2	FBpp0076413
OG0001340	AT2G31260.1	FBpp0302990, FBpp0086285
OG0001341	AT5G35530.1, AT3G53870.1, AT2G31610.1	FBpp0312066, FBpp0083802
OG0001342	AT2G41000.2, AT4G10130.1	FBpp0111997, FBpp0297608, FBpp0305077, FBpp0086339, FBpp0086340, FBpp0297607, FBpp0086337, FBpp0086338
OG0001343	AT2G45500.5	FBpp0083918, FBpp0083919, FBpp0311932, FBpp0302812, FBpp0401487, FBpp0401488
OG0001344	AT2G47410.5, AT5G49430.1	FBpp0083988
OG0001345	AT4G34670.1, AT3G04840.1	FBpp0088243, FBpp0300615, FBpp0088242
OG0001346	AT3G09080.3	FBpp0305222, FBpp0077488, FBpp0111925, FBpp0110182, FBpp0301564, FBpp0111924, FBpp0305221, FBpp0110183
OG0001347	AT5G04510.1, AT3G10540.1	FBpp0072369, FBpp0072368, FBpp0072367, FBpp0305420, FBpp0072366, FBpp0072370, FBpp0072372, FBpp0072373, FBpp0072371
OG0001348	AT4G15940.1, AT3G16700.1	FBpp0293256, FBpp0306058, FBpp0306057
OG0001349	AT3G18430.1	FBpp0078381, FBpp0306969, FBpp0070731, FBpp0300667, FBpp0088004, FBpp0301600
OG0001350	AT3G27060.1, AT3G23580.1	FBpp0087152
OG0001351	AT3G57870.1	FBpp0077742, FBpp0077741, FBpp0301732, FBpp0301731
OG0001352	AT3G58560.1, AT3G58580.1	FBpp0083956, FBpp0083951, FBpp0083953, FBpp0083954, FBpp0083952, FBpp0083955
OG0001353	AT5G16270.1	FBpp0310518, FBpp0112469
OG0001354	AT4G25280.1, AT3G60961.1, AT3G60180.1, AT5G26667.1	FBpp0084349, FBpp0075750, FBpp0075749
OG0001355	AT4G21192.1	FBpp0289253
OG0001356	AT4G33250.1	FBpp0071587
OG0001357	AT5G02280.1	FBpp0079332
OG0001358	AT5G03430.1	FBpp0073529, FBpp0073528, FBpp0080079
OG0001359	AT5G08530.1	FBpp0086012, FBpp0309828, FBpp0078847
OG0001360	AT5G15770.1	FBpp0301950, FBpp0297241, FBpp0084841, FBpp0303328, FBpp0084840, FBpp0305955, FBpp0305954
OG0001361	AT5G20930.1	FBpp0311479, FBpp0288858, FBpp0305895
OG0001362	AT5G26360.1	FBpp0291566, FBpp0291565, FBpp0082788, FBpp0082787
OG0001363	AT5G48630.2, AT5G48640.1	FBpp0082469
OG0001364	AT5G51300.1	FBpp0304096, FBpp0304095, FBpp0082897
OG0001365	AT5G57280.1	FBpp0302559, FBpp0081283
OG0001366	AT5G67220.1	FBpp0077799, FBpp0077800, FBpp0307923
OG0001420	AT1G50410.1, AT3G20010.1, AT1G61140.1, AT1G11100.4, AT3G16600.1	FBpp0081255
OG0001421	AT5G27770.1, AT3G05560.1, AT1G02830.1	FBpp0070143
OG0001422	AT1G04480.1, AT3G04400.1, AT2G33370.1	FBpp0071808
OG0001424	AT1G23465.1, AT1G29960.1, AT1G53530.1	FBpp0300838, FBpp0073876
OG0001425	AT1G07140.1, AT5G58590.1, AT2G30060.1	FBpp0084188, FBpp0293235
OG0001426	AT4G35785.2, AT1G07350.1	FBpp0088946, FBpp0088947, FBpp0088560, FBpp0088564, FBpp0088561, FBpp0088562, FBpp0088563
OG0001428	AT1G08130.1, AT1G49250.1	FBpp0072041
OG0001429	AT1G09010.1	FBpp0307684, FBpp0307683, FBpp0078603, FBpp0297164, FBpp0307685
OG0001430	AT1G58350.1, AT1G09980.1	FBpp0072556, FBpp0304247
OG0001432	AT5G26210.1, AT5G20510.1, AT3G42790.1, AT2G02470.1, AT1G14510.1, AT5G05610.1, AT3G11200.1, AT4G04260.2, AT4G22140.1, AT4G39100.1	FBpp0290255, FBpp0309469
OG0001435	AT3G54760.1, AT5G02950.1, AT3G09670.1, AT2G04137.1, AT3G25530.1, AT1G17650.1	FBpp0292905, FBpp0079520, FBpp0310306
OG0001437	AT1G75630.2, AT4G38920.1, AT2G16510.1, AT4G34720.1, AT1G19910.1	FBpp0085485, FBpp0085483, FBpp0085484, FBpp0085486, FBpp0075821, FBpp0291555, FBpp0075822
OG0001438	AT1G59540.1, AT3G10180.1	FBpp0076861
OG0001439	AT3G54960.1, AT5G60640.1	FBpp0312224, FBpp0075401
OG0001439	AT3G62510.2, AT1G77510.1, AT1G21750.1	FBpp0087164
OG0001440	AT5G33320.1, AT3G01550.1, AT5G46110.4, AT5G17630.1, AT5G54800.1, AT1G61800.2, AT4G03950.1, AT1G43310.1, AT1G77610.1, AT1G21870.1	FBpp0308637, FBpp0077036, FBpp0309677, FBpp0308638
OG0001441	AT1G70730.3, AT1G23190.1, AT5G51820.1	FBpp0075247
OG0001447	AT1G36180.1, AT1G36160.1	FBpp0087947, FBpp0087948, FBpp0111966, FBpp0308270, FBpp0308269, FBpp0308268
OG0001448	AT1G37150.9, AT2G25710.1	FBpp0078332, FBpp0311430, FBpp0311431, FBpp0307745
OG0001451	AT3G15970.1, AT1G52380.1	FBpp0307011, FBpp0083859
OG0001452	AT5G35160.2, AT1G55130.1, AT3G13772.1, AT2G24170.1, AT5G10840.1, AT5G25100.2	FBpp0310252, FBpp0080109, FBpp0307148, FBpp0080923
OG0001453	AT5G57870.1, AT4G30680.1, AT2G24050.1, AT1G62410.1	FBpp0086899, FBpp0086900, FBpp0306828
OG0001454	AT3G13682.1, AT1G62830.1, AT3G10390.3	FBpp0304939, FBpp0074594, FBpp0074595
OG0001455	AT5G65620.2, AT5G10540.1, AT1G67690.1	FBpp0084123
OG0001456	AT2G20270.2, AT4G28730.1, AT1G77370.2, AT5G20500.1	FBpp0071631, FBpp0074830, FBpp0300970
OG0001457	AT1G80290.2	FBpp0305367, FBpp0086624, FBpp0305368, FBpp0099953
OG0001458	AT2G02380.1, AT2G02390.3	FBpp0081520, FBpp0081521, FBpp0081519, FBpp0081522
OG0001459	AT2G04845.1	FBpp0307962, FBpp0085227
OG0001460	AT2G43810.1, AT3G59810.1	FBpp0071449
OG0001460	AT4G30220.2, AT2G14285.1	FBpp0087118
OG0001461	AT2G19080.1	FBpp0081591, FBpp0305031
OG0001462	AT2G25170.3	FBpp0074766, FBpp0074688, FBpp0099808, FBpp0291256, FBpp0304462
OG0001463	AT3G11510.1, AT2G36160.1, AT3G52580.1	FBpp0071051, FBpp0311458, FBpp0071052, FBpp0071050
OG0001464	AT3G12290.1, AT4G00620.1, AT4G00600.1, AT2G38660.1	FBpp0307737, FBpp0081477, FBpp0081476
OG0001465	AT3G55590.1, AT2G39770.1, AT4G30570.1	FBpp0078510, FBpp0311384, FBpp0311383, FBpp0078511
OG0001466	AT2G41460.1	FBpp0288680, FBpp0077362
OG0001467	AT4G10680.1, AT3G29380.1, AT3G57370.1, AT2G41630.1, AT3G10330.1	FBpp0079615, FBpp0305673
OG0001468	AT2G41760.1	FBpp0086423, FBpp0309027, FBpp0300971, FBpp0300972
OG0001469	AT3G57550.2, AT2G41880.5	FBpp0075994
OG0001470	AT2G42390.1, AT5G56360.1	FBpp0083050, FBpp0305964, FBpp0296964, FBpp0080551
OG0001471	AT2G45000.1	FBpp0309066, FBpp0086294
OG0001472	AT2G46060.1	FBpp0084180, FBpp0308363, FBpp0308364
OG0001473	AT3G05350.1, AT4G36760.2	FBpp0112137, FBpp0082118
OG0001474	AT3G16785.4, AT3G05630.1	FBpp0085340, FBpp0085339, FBpp0085343, FBpp0307592, FBpp0085341, FBpp0112984
OG0001475	AT4G15880.1, AT3G06910.1, AT4G00690.1	FBpp0075663
OG0001476	AT4G13170.1, AT5G48760.1, AT3G07110.2, AT3G24830.1	FBpp0307201, FBpp0078354
OG0001477	AT5G05700.1, AT3G11240.1	FBpp0085627, FBpp0085626, FBpp0307617, FBpp0089149
OG0001478	AT3G12260.1	FBpp0087333, FBpp0304269
OG0001479	AT3G15140.1	FBpp0308247, FBpp0308245, FBpp0308246, FBpp0308244
OG0001480	AT3G18524.1	FBpp0310469, FBpp0310470, FBpp0080203, FBpp0301208
OG0001481	AT3G24090.1	FBpp0084666, FBpp0291987, FBpp0112413, FBpp0291986, FBpp0291990, FBpp0112410, FBpp0112417, FBpp0291988, FBpp0112415, FBpp0291989
OG0001482	AT5G41110.1, AT3G26890.1	FBpp0290167, FBpp0087191, FBpp0297171
OG0001483	AT5G48600.2	FBpp0080489
OG0001484	AT3G45620.2, AT4G38480.1, AT4G35140.2	FBpp0289520, FBpp0306199, FBpp0072657, FBpp0306198
OG0001485	AT3G46560.1	FBpp0309846, FBpp0073606
OG0001486	AT3G47340.1, AT5G65010.2, AT5G10240.1	FBpp0089009
OG0001487	AT3G48540.1	FBpp0074597, FBpp0074598
OG0001488	AT3G52570.1, AT4G10030.1	FBpp0071006, FBpp0292475
OG0001489	AT4G01395.1	FBpp0079628
OG0001490	AT4G08960.1	FBpp0077277
OG0001491	AT4G16440.1	FBpp0110581, FBpp0110523, FBpp0110563, FBpp0110483
OG0001492	AT4G20440.1, AT5G44500.1	FBpp0293061
OG0001493	AT5G52490.1, AT5G52470.1, AT4G25630.1	FBpp0071892
OG0001495	AT4G36720.1	FBpp0311937, FBpp0084293, FBpp0291641, FBpp0086654, FBpp0291639, FBpp0291640
OG0001496	AT5G06140.1	FBpp0077206, FBpp0309920
OG0001497	AT5G15170.1	FBpp0077263
OG0001498	AT5G17380.1	FBpp0085630
OG0001499	AT5G18110.1	FBpp0289702, FBpp0292258, FBpp0292259, FBpp0083972
OG0001500	AT5G51620.4, AT5G55940.1	FBpp0071818
OG0001501	AT5G59140.1	FBpp0085725, FBpp0085724
OG0001502	AT5G63860.1	FBpp0076782, FBpp0076784, FBpp0076783
OG0001574	AT3G62560.1, AT1G02620.1, AT4G02080.1, AT1G56330.1, AT1G09180.1	FBpp0083604, FBpp0083607, FBpp0089284, FBpp0083606
OG0001576	AT1G03060.1, AT4G02660.2	FBpp0078775, FBpp0293022
OG0001578	AT2G32410.1, AT1G05180.1	FBpp0303606, FBpp0075938
OG0001580	AT3G03180.3, AT5G01430.1, AT3G49420.1, AT1G05785.6	FBpp0100008, FBpp0074024
OG0001583	AT4G27565.1, AT1G16980.1, AT1G78580.1, AT4G27550.1, AT1G70290.1, AT1G23870.1, AT1G60140.1, AT2G18700.1, AT1G06410.1, AT4G17770.1, AT1G68020.2	FBpp0077121
OG0001584	AT1G06470.1	FBpp0073002
OG0001585	AT1G06590.1	FBpp0073018
OG0001586	AT2G20060.1	FBpp0080401
OG0001588	AT1G07615.1	FBpp0080855
OG0001588	AT5G18570.1	FBpp0079327
OG0001589	AT1G07745.1	FBpp0290742
OG0001591	AT1G77860.2, AT1G52580.1, AT2G29050.1, AT3G53780.2, AT4G23070.1, AT1G12750.1, AT5G07250.1, AT1G63120.1	FBpp0088796
OG0001592	AT1G18080.1, AT1G48630.1, AT3G18130.1	FBpp0311572, FBpp0079187, FBpp0303680
OG0001593	AT1G20350.1, AT2G37410.1, AT5G11690.1	FBpp0078430, FBpp0310301, FBpp0088641, FBpp0076949, FBpp0112618, FBpp0311388
OG0001594	AT1G20760.1, AT1G21630.2	FBpp0297276, FBpp0079817
OG0001595	AT1G21710.1	FBpp0071168
OG0001598	AT1G30970.3	FBpp0310325, FBpp0302977, FBpp0302976, FBpp0111954, FBpp0300959, FBpp0300960, FBpp0080450
OG0001599	AT3G19040.2, AT1G32750.1	FBpp0081184, FBpp0311434, FBpp0290837, FBpp0089420, FBpp0089369, FBpp0293442
OG0001601	AT1G54220.1, AT3G13930.1	FBpp0304794, FBpp0304795, FBpp0304796, FBpp0304797, FBpp0079072, FBpp0079073
OG0001603	AT5G16130.1, AT3G02560.1, AT1G48830.1	FBpp0088970, FBpp0088440, FBpp0308324, FBpp0088439
OG0001605	AT1G51450.1	FBpp0084040, FBpp0084039, FBpp0297301
OG0001606	AT3G47520.1, AT2G22780.1, AT5G09660.4, AT1G53240.1, AT3G15020.1	FBpp0082985, FBpp0075605, FBpp0075634
OG0001607	AT1G53580.1	FBpp0288428
OG0001608	AT1G55250.1, AT2G44950.1	FBpp0076822, FBpp0310889
OG0001609	AT1G63855.4	FBpp0082677
OG0001610	AT1G67140.2	FBpp0290138, FBpp0307216, FBpp0307217, FBpp0081308, FBpp0081307, FBpp0290139
OG0001611	AT1G71696.2	FBpp0308862, FBpp0301002, FBpp0289309, FBpp0308861, FBpp0289310, FBpp0308863, FBpp0289311, FBpp0289312
OG0001612	AT2G04650.1, AT1G74910.1	FBpp0086475
OG0001613	AT1G76150.1	FBpp0073988, FBpp0309384
OG0001614	AT1G78590.2	FBpp0087714, FBpp0301829, FBpp0301828, FBpp0301830, FBpp0301831
OG0001615	AT1G79985.1	FBpp0302775, FBpp0306431, FBpp0081368
OG0001616	AT5G47240.2, AT2G04430.1, AT2G04440.1, AT2G04450.1, AT4G12720.4, AT4G25434.8, AT5G47650.2	FBpp0309990, FBpp0073869
OG0001617	AT4G38680.1, AT2G21060.1, AT2G17870.1	FBpp0297134, FBpp0075759
OG0001618	AT4G29510.1, AT2G19670.1	FBpp0081780, FBpp0082588, FBpp0082589
OG0001619	AT4G29410.1, AT2G19730.1	FBpp0072957, FBpp0072960, FBpp0291507, FBpp0291506, FBpp0297522, FBpp0072959
OG0001620	AT4G29390.1, AT2G19750.1, AT5G56670.1	FBpp0083377, FBpp0083376, FBpp0311976
OG0001621	AT4G29130.1, AT2G19860.1, AT4G37840.1	FBpp0084383, FBpp0305527, FBpp0071297, FBpp0071296, FBpp0086530
OG0001622	AT2G24200.1, AT4G30910.2, AT4G30920.1	FBpp0076363, FBpp0076362, FBpp0086750, FBpp0111999, FBpp0086239, FBpp0086235, FBpp0306221, FBpp0306222, FBpp0076015, FBpp0076017, FBpp0086775, FBpp0304547
OG0001623	AT2G32850.2	FBpp0309286, FBpp0080729, FBpp0089380, FBpp0309287
OG0001624	AT5G03030.2, AT3G09700.1, AT2G35795.1	FBpp0288463, FBpp0075829, FBpp0305417, FBpp0296928
OG0001625	AT2G37270.1, AT3G11940.1	FBpp0074180, FBpp0311353, FBpp0309957, FBpp0309958, FBpp0300392, FBpp0082465
OG0001626	AT2G39340.1	FBpp0290924, FBpp0079776
OG0001627	AT2G41700.1	FBpp0074959, FBpp0304764, FBpp0304765, FBpp0297618
OG0001629	AT3G04460.2	FBpp0305188, FBpp0077675
OG0001630	AT5G28060.1, AT3G04920.1	FBpp0071846
OG0001631	AT3G06460.1, AT3G06470.1	FBpp0075114, FBpp0075115
OG0001632	AT3G10370.1	FBpp0294018, FBpp0301956, FBpp0087981, FBpp0111813, FBpp0086444, FBpp0086442, FBpp0086443
OG0001633	AT3G12050.1	FBpp0085260, FBpp0085259, FBpp0085258
OG0001634	AT3G16220.1, AT3G16230.10	FBpp0087483
OG0001635	AT3G16840.2	FBpp0085616
OG0001636	AT3G23390.1, AT4G14320.2	FBpp0079168, FBpp0311488
OG0001637	AT4G02220.1	FBpp0310077, FBpp0072162
OG0001638	AT4G16660.2	FBpp0070395, FBpp0290016
OG0001640	AT4G32360.1	FBpp0087272
