Orthogroup	neurospora	yeast
OG0018514	EAA31170	YNL289W_mRNA, YDL127W_mRNA, YDL179W_mRNA
OG0018521	ESA42182	YLR324W_mRNA, YGR004W_mRNA, YBR168W_mRNA
OG0018524	EAA34684, EAA32983, EAA29849	YGR282C_mRNA
OG0018525	EAA31645, EAA28664	YER114C_mRNA, YBL085W_mRNA
OG0018526	EAA28744	YMR306W_mRNA, YGR032W_mRNA, YLR342W_mRNA
OG0018527	ESA41838	YOR008C_mRNA, YOL105C_mRNA, YNL283C_mRNA
OG0018528	EAA35811, EAA35810, EAA35812	YBR162C_mRNA
OG0018530	EAA32490	YDR444W_mRNA, YDL109C_mRNA, YGL144C_mRNA
OG0018531	EAA33202	YNL014W_mRNA
OG0018531	EAA28782	YPL226W_mRNA
OG0018532	EAA33419	YMR155W_mRNA
OG0018532	ESA43544	YDL054C_mRNA
OG0018533	EAA35961	YIL088C_mRNA, YER119C_mRNA, YBL089W_mRNA
OG0018558	EAA31719	YFR007W_mRNA
OG0018569	EAA36460	YKL162C_mRNA
OG0018588	EAA36242	YLR393W_mRNA
OG0018645	EAA32188	YOR238W_mRNA
OG0018655	EAA33456	YER168C_mRNA
OG0018700	EAA32784	YMR220W_mRNA
OG0018750	EAA32965	YDL183C_mRNA
OG0018786	EAA33462	YOL032W_mRNA
OG0018820	EDO65143	YLR220W_mRNA
OG0018899	EAA29620	YOR131C_mRNA
OG0018905	ESA43286	YIL020C_mRNA
OG0018921	EAA32270	YMR283C_mRNA
OG0018960	EAA32963	YNL123W_mRNA
OG0018996	EAA30956	YMR315W_mRNA
OG0018998	EAA35336	YAR015W_mRNA
OG0019032	EAA30556	YPL246C_mRNA
OG0019040	EAA35393	YHR039C_mRNA
OG0019057	EAA26900	YGR186W_mRNA
OG0019059	EAA32140	YJR052W_mRNA
OG0019071	ESA42695	YLR420W_mRNA
OG0019092	EAA34046	YMR193W_mRNA
OG0019094	EAA30554	YJR153W_mRNA
OG0019101	EAA30919	YKR097W_mRNA
OG0019104	EAA33370	YGR203W_mRNA
OG0019110	EAA33163	YDR291W_mRNA
OG0019111	ESA43712	YDL076C_mRNA
OG0019116	EAA33005	YPR155C_mRNA
OG0019119	EAA31966	YOR388C_mRNA
OG0019125	EDO65460	YKR043C_mRNA
OG0019130	ESA42554	YGR149W_mRNA
OG0019135	EAA27948	YGR215W_mRNA
OG0019136	EAA29072	YHL016C_mRNA
OG0019142	ESA42981	YCR019W_mRNA
OG0019144	EAA35855	YEL055C_mRNA
OG0019177	EAA28725	YKL114C_mRNA
OG0019186	EAA30566	YER026C_mRNA
OG0019200	EAA29118	YBL015W_mRNA
OG0019221	EAA29702	YJL127C_mRNA
OG0019223	EAA35113	YJR010W_mRNA
OG0019226	EAA34821	YGR125W_mRNA
OG0019232	EAA26590	YDR332W_mRNA
OG0019237	EDO65405	YPL214C_mRNA
OG0019245	EAA27955	YMR196W_mRNA
OG0019249	ESA43883	YPR201W_mRNA
OG0019250	EAA31537	YNL191W_mRNA
OG0019253	EAA35634	YPR167C_mRNA
OG0019331	EAA35282	YDL213C_mRNA
OG0022116	EAA33685	YCR084C_mRNA
OG0023918	ESA43253	YCL036W_mRNA, YDR514C_mRNA
OG0023921	EAA27441	YPL216W_mRNA, YGL133W_mRNA
OG0023923	ESA43306, ESA44381	YPL067C_mRNA
OG0023926	EAA28530	YBR216C_mRNA, YGL060W_mRNA
OG0023928	ESA43348, ESA43817	YLR451W_mRNA
OG0023929	EAA28029	YCR067C_mRNA, YNR026C_mRNA
OG0023931	EAA26802, EAA27458	YLR138W_mRNA
OG0023932	EAA26944	YHR155W_mRNA, YNL257C_mRNA
OG0023934	EAA36494	YPR172W_mRNA, YLR456W_mRNA
OG0023938	EAA27665, EAA34570	YNL251C_mRNA
OG0023943	EAA35577	YKL072W_mRNA, YMR053C_mRNA
OG0023944	ESA44235	YPL141C_mRNA, YOR233W_mRNA
OG0023949	EAA31792, ESA44201	YPL239W_mRNA
OG0023950	ESA42498, ESA43081	YPR022C_mRNA
OG0023952	EAA32348	YHR199C_mRNA, YHR198C_mRNA
OG0023953	EAA32361, EAA33605	YKL217W_mRNA
OG0023954	EAA29278, EAA32363	YJR096W_mRNA
OG0023955	EAA31601	YKL043W_mRNA, YMR016C_mRNA
OG0023958	ESA43667	YHR138C_mRNA, YNL015W_mRNA
OG0023959	EAA27935, EAA27031	YFL010C_mRNA
OG0023961	ESA43633	YIR033W_mRNA, YKL020C_mRNA
OG0023962	EAA27964	YLR177W_mRNA, YDR505C_mRNA
OG0023964	EAA27256, EAA33670	YHR142W_mRNA
OG0023965	EAA36257	YAL034C_mRNA, YOR338W_mRNA
OG0023967	EAA36278, EAA29944	YDR388W_mRNA
OG0023968	EAA34988, EAA33755	YCR008W_mRNA
OG0023969	EAA32112, EAA35001	YDR150W_mRNA
OG0023970	ESA43845	YCL066W_mRNA, YCR040W_mRNA
OG0023971	EAA35639	YNL104C_mRNA, YOR108W_mRNA
OG0023974	EAA34752, EAA28703	YGR234W_mRNA
OG0023976	EAA30690	YKL004W_mRNA, YDR072C_mRNA
OG0023978	ESA41999	YDR026C_mRNA, YBR049C_mRNA
OG0023979	EAA30543	YBR214W_mRNA, YGL056C_mRNA
OG0023980	EAA35806, EAA36435	YGR086C_mRNA
OG0023982	EAA34482, ESA44405	YBR007C_mRNA
OG0023983	EAA32908, ESA44016	YMR091C_mRNA
OG0023985	EAA34497	YLR449W_mRNA, YML074C_mRNA
OG0023987	ESA42875, EAA27225	YPL133C_mRNA
OG0023989	EAA27575, EAA32849	YNL027W_mRNA
OG0023990	EAA32498, EAA32083	YMR162C_mRNA
OG0023991	EAA32236	YCL026C-A_mRNA, YCL026C-B_mRNA
OG0023992	EAA28331	YJR054W_mRNA, YML047C_mRNA
OG0023993	EAA27324	YPL038W_mRNA, YDR253C_mRNA
OG0023997	ESA42671	YKL133C_mRNA, YMR115W_mRNA
OG0023998	EAA31609	YDR001C_mRNA, YBR001C_mRNA
OG0023999	EAA26910	YGR014W_mRNA, YDR420W_mRNA
OG0024003	EAA27799	YNL335W_mRNA, YFL061W_mRNA
OG0024004	EAA27812, ESA42327	YDR415C_mRNA
OG0024005	EAA27686	YMR237W_mRNA, YOR299W_mRNA
OG0024007	EAA29424	YOR363C_mRNA, YAL051W_mRNA
OG0024009	EAA29946	YGR131W_mRNA, YPR149W_mRNA
OG0024011	EAA29960, EAA30311	YIL067C_mRNA
OG0024013	EAA31044	YDR122W_mRNA, YLR096W_mRNA
OG0024014	EAA31150	YBR033W_mRNA, YKL038W_mRNA
OG0024016	EAA29160	YBR015C_mRNA, YJL186W_mRNA
OG0024019	EAA28650	YPL026C_mRNA, YDR247W_mRNA
OG0024025	EAA26832, EAA34363	YKR093W_mRNA
OG0024030	EAA34243, EAA34242	YJR077C_mRNA
OG0024031	EAA34212	YNL052W_mRNA, YIL111W_mRNA
OG0024032	EAA31268	YJR133W_mRNA, YDR399W_mRNA
OG0024033	ESA44153, EAA31286	YPR097W_mRNA
OG0024034	ESA42180, EAA30039	YAL011W_mRNA
OG0024035	EAA30614, EAA33820	YEL023C_mRNA
OG0024037	EAA33671	YKR021W_mRNA, YJL084C_mRNA
OG0024038	EAA32911, EAA33676	YGL215W_mRNA
OG0024040	EAA29547	YER066W_mRNA, YFL009W_mRNA
OG0024042	EAA30570	YCR010C_mRNA, YNR002C_mRNA
OG0024043	EAA29417, EAA33756	YHR067W_mRNA
OG0024044	EAA33679	YPR042C_mRNA, YJR091C_mRNA
OG0024045	EAA33624	YNL108C_mRNA, YOR110W_mRNA
OG0024046	EAA33644	YJL083W_mRNA, YKR019C_mRNA
OG0024047	ESA42905	YDR233C_mRNA, YDL204W_mRNA
OG0024048	EAA33001	YDR259C_mRNA, YOR028C_mRNA
OG0024050	EAA28080	YJR115W_mRNA, YBL043W_mRNA
OG0024051	EAA33580, EAA28114	YPL184C_mRNA
OG0024053	EAA28759	YEL007W_mRNA, YHR177W_mRNA
OG0024054	ESA41834	YDR146C_mRNA, YLR131C_mRNA
OG0024056	EAA28147	YPR157W_mRNA, YGR141W_mRNA
OG0024057	EDO64890, EAA28186	YPR200C_mRNA
OG0024059	EAA33731, EAA26585	YDL056W_mRNA
OG0024060	EAA29030	YNL144C_mRNA, YHR131C_mRNA
OG0024061	EAA32738	YJL112W_mRNA, YKR036C_mRNA
OG0024062	EAA29019	YBR161W_mRNA, YPL057C_mRNA
OG0024063	ESA43143	YDR197W_mRNA, YHR063C_mRNA
OG0024064	EAA33894	YHR133C_mRNA, YNL156C_mRNA
OG0024065	EAA33191	YJL082W_mRNA, YKR018C_mRNA
OG0024066	EAA32852	YOR147W_mRNA, YHR194W_mRNA
OG0024067	EAA31570, EAA33458	YEL036C_mRNA
OG0024069	EAA36039	YLR020C_mRNA, YLL012W_mRNA
OG0024071	EAA34503	YDR213W_mRNA, YLR228C_mRNA
OG0024072	EAA34798	YPR170W-B_mRNA, YPR169W-A_mRNA
OG0024076	ESA44108	YGR273C_mRNA, YMR295C_mRNA
OG0024077	EAA35442	YGR009C_mRNA, YMR017W_mRNA
OG0024078	ESA44007	YML034W_mRNA, YDR458C_mRNA
OG0024079	EAA34461, EAA28934	YGR212W_mRNA
OG0024080	EAA28799	YPL228W_mRNA, YMR180C_mRNA
OG0024081	EAA33985	YLR108C_mRNA, YDR132C_mRNA
OG0024082	ESA42265	YML109W_mRNA, YMR273C_mRNA
OG0024083	EDO65078	YMR305C_mRNA, YGR279C_mRNA
OG0024084	ESA42386, EDO65411	YNL094W_mRNA
OG0024086	EDO65102	YDR501W_mRNA, YLR183C_mRNA
OG0024087	EDO64870	YOR042W_mRNA, YDR273W_mRNA
OG0034034	ESA43227	YAR014C_mRNA
OG0034035	EAA27758	YNL294C_mRNA
OG0034036	EAA27778	YMR059W_mRNA
OG0034037	EAA27780	YKL175W_mRNA
OG0034038	ESA43235	YPR153W_mRNA
OG0034039	EAA26916	YJR086W_mRNA
OG0034042	EAA27138	YNL233W_mRNA
OG0034043	EAA27157	YDR169C_mRNA
OG0034044	EAA27978	YHL027W_mRNA
OG0034045	EAA27989	YCL052C_mRNA
OG0034046	EAA27428	YIL019W_mRNA
OG0034047	ESA43289	YJR092W_mRNA
OG0034048	ESA43293	YJR098C_mRNA
OG0034050	ESA43305	YKL138C_mRNA
OG0034051	EAA28460	YLR150W_mRNA
OG0034052	EAA28472	YGL248W_mRNA
OG0034053	EAA28508	YJL039C_mRNA
OG0034055	EAA28575	YHR084W_mRNA
OG0034056	EAA28592	YGL219C_mRNA
OG0034059	EAA28045	YLR203C_mRNA
OG0034060	EAA27455	YEL015W_mRNA
OG0034061	EAA27459	YNL131W_mRNA
OG0034062	EAA27464	YBR179C_mRNA
OG0034063	EAA27472	YPL129W_mRNA
OG0034064	EAA27473	YDR421W_mRNA
OG0034066	EAA27544	YDL215C_mRNA
OG0034067	ESA43389	YBR166C_mRNA
OG0034070	EAA35070	YPL078C_mRNA
OG0034071	EAA35074	YMR123W_mRNA
OG0034074	EAA34488	YHR112C_mRNA
OG0034075	EAA35496	YGL242C_mRNA
OG0034076	EAA36493	YBR287W_mRNA
OG0034077	EAA36503	YKL155C_mRNA
OG0034078	EAA36504	YIL118W_mRNA
OG0034079	EAA36532	YER022W_mRNA
OG0034081	EAA36545	YJL003W_mRNA
OG0034082	EAA36548	YPR020W_mRNA
OG0034083	EAA36553	YOR209C_mRNA
OG0034084	EAA36569	YHR202W_mRNA
OG0034085	EAA36579	YMR212C_mRNA
OG0034086	EAA36584	YPR002W_mRNA
OG0034087	ESA44277	YBL086C_mRNA
OG0034088	EAA36596	YHR064C_mRNA
OG0034089	EAA35315	YJL108C_mRNA
OG0034091	EAA35154	YKR065C_mRNA
OG0034094	EAA34919	YHL008C_mRNA
OG0034098	EAA35137	YLR411W_mRNA
OG0034108	EAA35909	YMR225C_mRNA
OG0034109	ESA44211	YKR080W_mRNA
OG0034110	EAA35922	YML055W_mRNA
OG0034119	EAA32477	YOL026C_mRNA
OG0034123	EAA31820	YML079W_mRNA
OG0034124	EAA32293	YKL069W_mRNA
OG0034125	EAA32314	YDL209C_mRNA
OG0034126	EAA32333	YDR412W_mRNA
OG0034128	EAA32346	YJR090C_mRNA
OG0034129	EAA31419	YMR100W_mRNA
OG0034130	EAA31338	YNR039C_mRNA
OG0034131	EAA31536	YOR211C_mRNA
OG0034132	EAA31580	YIL090W_mRNA
OG0034135	EAA32144	YJR062C_mRNA
OG0034136	EAA32154	YOR017W_mRNA
OG0034137	EAA32179	YLR063W_mRNA
OG0034138	EAA31478	YFL013C_mRNA
OG0034141	EAA27511	YEL013W_mRNA
OG0034142	EAA27514	YDR322W_mRNA
OG0034143	EAA27526	YPL173W_mRNA
OG0034144	ESA43679	YDL235C_mRNA
OG0034147	ESA43661	YJR053W_mRNA
OG0034149	EAA26772	YDL020C_mRNA
OG0034150	EAA27036	YKL167C_mRNA
OG0034152	ESA43637	YMR241W_mRNA
OG0034153	EAA27967	YJR055W_mRNA
OG0034154	EAA27235	YDR381W_mRNA
OG0034155	EAA27241	YBR233W-A_mRNA
OG0034156	EAA36251	YFL031W_mRNA
OG0034157	EAA36273	YLR309C_mRNA
OG0034158	EAA36279	YGR042W_mRNA
OG0034159	EAA36289	YGR165W_mRNA
OG0034163	EAA36306	YNL272C_mRNA
OG0034165	ESA43848	YOR155C_mRNA
OG0034166	EAA35110	YNL080C_mRNA
OG0034167	EAA35642	YFR011C_mRNA
OG0034168	EAA35412	YDR229W_mRNA
OG0034171	EAA35355	YGR235C_mRNA
OG0034172	EAA35358	YOL009C_mRNA
OG0034173	EAA34619	YOL003C_mRNA
OG0034175	EAA35291	YDR090C_mRNA
OG0034180	EAA30410	YIR007W_mRNA
OG0034181	EAA30268	YPL150W_mRNA
OG0034182	ESA42011	YLR077W_mRNA
OG0034183	EAA30684	YBR081C_mRNA
OG0034184	EAA30685	YJR112W-A_mRNA
OG0034190	EAA30552	YMR265C_mRNA
OG0034191	EAA30563	YCR061W_mRNA
OG0034192	EAA30361	YIL108W_mRNA
OG0034193	EAA35831	YGR119C_mRNA
OG0034195	EAA36425	YLL009C_mRNA
OG0034196	EAA36474	YDR262W_mRNA
OG0034197	EAA35766	YDL072C_mRNA
OG0034199	EAA34824	YPL050C_mRNA
OG0034200	EAA36218	YBR171W_mRNA
OG0034201	EAA36221	YMR044W_mRNA
OG0034202	EAA36227	YNL115C_mRNA
OG0034205	EAA35024	YHR087W_mRNA
OG0034206	EAA35224	YGR076C_mRNA
OG0034207	EAA34457	YOR296W_mRNA
OG0034211	EAA36345	YJL123C_mRNA
OG0034213	EAA36386	YIL039W_mRNA
OG0034214	ESA44362	YER010C_mRNA
OG0034215	ESA44354	YBL007C_mRNA
OG0034217	EAA36146	YDR452W_mRNA
OG0034218	EAA36158	YDR493W_mRNA
OG0034220	EAA36171	YGL045W_mRNA
OG0034221	EAA36178	YMR276W_mRNA
OG0034222	EAA34810	YJR141W_mRNA
OG0034223	EAA34655	YLR084C_mRNA
OG0034224	EAA34475	YDR191W_mRNA
OG0034225	EAA34630	YPL011C_mRNA
OG0034227	EAA35736	YDR162C_mRNA
OG0034228	EAA35741	YIR034C_mRNA
OG0034231	EAA36057	YPR063C_mRNA
OG0034232	ESA44060	YHR205W_mRNA
OG0034233	EAA36094	YNL306W_mRNA
OG0034234	EAA36101	YMR055C_mRNA
OG0034236	EAA27216	YIL093C_mRNA
OG0034239	EAA27067	YNL259C_mRNA
OG0034241	EAA27592	YOR311C_mRNA
OG0034243	EAA27616	YDR016C_mRNA
OG0034245	EAA26525	YLR250W_mRNA
OG0034247	EAA26817	YLR352W_mRNA
OG0034250	EAA26636	YCR003W_mRNA
OG0034251	EAA26637	YGL213C_mRNA
OG0034252	EAA27580	YDR254W_mRNA
OG0034253	EAA26888	YDL198C_mRNA
OG0034256	EAA31502	YJL204C_mRNA
OG0034257	EAA31504	YKL051W_mRNA
OG0034258	EAA31506	YNL085W_mRNA
OG0034259	EAA32218	YMR171C_mRNA
OG0034260	EAA32252	YKL098W_mRNA
OG0034261	EAA26624	YIR032C_mRNA
OG0034262	ESA42221	YDR058C_mRNA
OG0034263	EAA27320	YER072W_mRNA
OG0034264	EAA27322	YOR023C_mRNA
OG0034265	EAA28311	YER004W_mRNA
OG0034266	EAA28312	YKR062W_mRNA
OG0034267	EAA28328	YOR084W_mRNA
OG0034268	EAA28371	YEL019C_mRNA
OG0034269	EAA28386	YKR082W_mRNA
OG0034270	EAA28429	YEL009C_mRNA
OG0034271	EAA26842	YIL098C_mRNA
OG0034274	EAA32063	YKL116C_mRNA
OG0034275	EAA31903	YOR113W_mRNA
OG0034276	EAA31912	YOL129W_mRNA
OG0034277	EAA31913	YGR229C_mRNA
OG0034278	EAA31916	YKL103C_mRNA
OG0034280	EAA31922	YPR018W_mRNA
OG0034282	EAA31613	YKR085C_mRNA
OG0034284	ESA42678	YMR289W_mRNA
OG0034285	EAA31827	YNL175C_mRNA
OG0034286	EAA31828	YIR011C_mRNA
OG0034288	EAA31727	YOR021C_mRNA
OG0034289	EAA31730	YPL254W_mRNA
OG0034290	EAA27080	YNL183C_mRNA
OG0034291	EAA27082	YDR346C_mRNA
OG0034295	EAA28222	YLR137W_mRNA
OG0034296	EAA28229	YDL046W_mRNA
OG0034298	EAA28251	YJL087C_mRNA
OG0034299	ESA42951	YML128C_mRNA
OG0034300	EAA28268	YCR030C_mRNA
OG0034304	EAA27687	YJR140C_mRNA
OG0034305	EAA29045	YPR139C_mRNA
OG0034306	EAA29608	YIL140W_mRNA
OG0034307	EAA29951	YGR147C_mRNA
OG0034310	EAA31123	YCL034W_mRNA
OG0034311	EAA31057	YMR071C_mRNA
OG0034312	EAA31061	YDR316W_mRNA
OG0034313	EAA30990	YGL159W_mRNA
OG0034314	EAA31179	YGL164C_mRNA
OG0034316	EAA31199	YCR098C_mRNA
OG0034324	EAA28776	YDR362C_mRNA
OG0034327	EAA26698	YPL054W_mRNA
OG0034330	EAA27205	YNL051W_mRNA
OG0034332	EAA26830	YBR290W_mRNA
OG0034337	ESA43098	YJL049W_mRNA
OG0034338	EAA32966	YDL133W_mRNA
OG0034339	EAA32974	YBR156C_mRNA
OG0034340	EAA32644	YDR377W_mRNA
OG0034341	EAA32650	YDR061W_mRNA
OG0034342	EAA32765	YDR367W_mRNA
OG0034343	EAA32776	YOR215C_mRNA
OG0034344	EAA32592	YDR308C_mRNA
OG0034345	EAA32520	YLL032C_mRNA
OG0034346	EAA32681	YKL052C_mRNA
OG0034347	EAA32839	YOR198C_mRNA
OG0034349	ESA43530	YBL051C_mRNA
OG0034352	EAA34115	YNL321W_mRNA
OG0034353	EAA34013	YDR267C_mRNA
OG0034355	EAA31243	YJR144W_mRNA
OG0034356	ESA42188	YGR247W_mRNA
OG0034361	EAA33812	YEL040W_mRNA
OG0034363	EAA33832	YIR038C_mRNA
OG0034366	EAA30510	YOR352W_mRNA
OG0034368	EAA30840	YDL067C_mRNA
OG0034376	EAA29396	YBR095C_mRNA
OG0034377	EAA29402	YBL011W_mRNA
OG0034378	EAA29403	YBR151W_mRNA
OG0034379	ESA42284	YFR033C_mRNA
OG0034380	ESA41931	YPR169W_mRNA
OG0034381	EAA30593	YDL045W-A_mRNA
OG0034382	ESA41916	YIL156W-B_mRNA
OG0034383	EAA30314	YOR252W_mRNA
OG0034384	EAA30316	YKL082C_mRNA
OG0034386	EAA30744	YJL010C_mRNA
OG0034391	EAA33769	YLL006W_mRNA
OG0034392	EAA33680	YNR021W_mRNA
OG0034393	ESA43199	YBL001C_mRNA
OG0034394	EAA33689	YCL012C_mRNA
OG0034395	EAA33842	YBR141C_mRNA
OG0034396	EAA33861	YGL064C_mRNA
OG0034397	EAA33627	YDL113C_mRNA
OG0034398	EAA33639	YML020W_mRNA
OG0034403	EAA33338	YDL035C_mRNA
OG0034404	EAA33357	YAL009W_mRNA
OG0034405	EAA33137	YIL101C_mRNA
OG0034407	EAA33167	YNL181W_mRNA
OG0034408	EAA28091	YCR068W_mRNA
OG0034409	EAA28101	YBR279W_mRNA
OG0034410	EAA28118	YAL034W-A_mRNA
OG0034411	EAA27889	YNL248C_mRNA
OG0034414	EAA33011	YCR077C_mRNA
OG0034415	EAA33017	YDR393W_mRNA
OG0034417	EAA33025	YNL010W_mRNA
OG0034419	ESA42574	YDR479C_mRNA
OG0034421	EAA31460	YOR052C_mRNA
OG0034422	EAA31782	YNL291C_mRNA
OG0034423	EAA31650	YHR187W_mRNA
OG0034424	EAA31659	YDR407C_mRNA
OG0034426	EAA34284	YIL157C_mRNA
OG0034427	EAA34391	YMR286W_mRNA
OG0034428	EAA34406	YDR428C_mRNA
OG0034430	ESA43567	YBR112C_mRNA
OG0034431	EAA29989	YGR113W_mRNA
OG0034434	EAA33372	YLL023C_mRNA
OG0034435	EAA33378	YFR025C_mRNA
OG0034436	ESA43038	YHL028W_mRNA
OG0034437	EAA32597	YJL020C_mRNA
OG0034438	EAA32603	YPL116W_mRNA
OG0034439	EAA32923	YOR132W_mRNA
OG0034447	EAA28159	YIR030C_mRNA
OG0034452	EAA32900	YKL054C_mRNA
OG0034453	EAA32913	YJL054W_mRNA
OG0034454	ESA43013	YKL182W_mRNA
OG0034455	ESA43011	YPL231W_mRNA
OG0034456	EAA33251	YOR174W_mRNA
OG0034458	EAA29635	YFL033C_mRNA
OG0034459	EAA29640	YDR176W_mRNA
OG0034460	EAA29643	YJR101W_mRNA
OG0034462	EAA29251	YDL212W_mRNA
OG0034463	EAA29177	YGL131C_mRNA
OG0034464	EAA29182	YKR088C_mRNA
OG0034465	EAA35386	YLR330W_mRNA
OG0034466	EAA35792	YOR188W_mRNA
OG0034467	EAA35815	YCL038C_mRNA
OG0034468	EAA29808	YBR295W_mRNA
OG0034469	EAA29367	YDL001W_mRNA
OG0034470	ESA43424	YJR112W_mRNA
OG0034471	EAA33729	YBR213W_mRNA
OG0034474	EAA33546	YGL172W_mRNA
OG0034475	ESA42856	YJL071W_mRNA
OG0034476	EAA33064	YDL063C_mRNA
OG0034477	EAA32741	YDR100W_mRNA
OG0034478	EAA28954	YNL237W_mRNA
OG0034479	EAA28848	YDR470C_mRNA
OG0034480	EAA28850	YPR143W_mRNA
OG0034482	EAA33709	YAL010C_mRNA
OG0034484	EAA33215	YBL107C_mRNA
OG0034485	EAA33479	YGR157W_mRNA
OG0034487	EAA35962	YER118C_mRNA
OG0034488	EAA35988	YML081C-A_mRNA
OG0034489	EAA30417	YNL206C_mRNA
OG0034490	ESA42041	YJL057C_mRNA
OG0034494	EAA32670	YMR166C_mRNA
OG0034495	EAA33276	YMR024W_mRNA
OG0034497	EAA36010	YOR301W_mRNA
OG0034498	EAA36032	YBR193C_mRNA
OG0034499	EAA36036	YBL029C-A_mRNA
OG0034500	EAA36037	YFR048W_mRNA
OG0034501	EAA36041	YFR016C_mRNA
OG0034502	ESA44140	YJL005W_mRNA
OG0034503	EAA33949	YJR124C_mRNA
OG0034505	EAA34074	YLR319C_mRNA
OG0034507	EAA33919	YPR135W_mRNA
OG0034512	ESA44407	YGL252C_mRNA
OG0034514	EAA32795	YNL091W_mRNA
OG0034515	EAA34361	YCL047C_mRNA
OG0034516	EAA34368	YBR106W_mRNA
OG0034517	EAA26879	YLR423C_mRNA
OG0034519	EAA32758	YGL035C_mRNA
OG0034520	EAA32815	YMR033W_mRNA
OG0034521	EAA31754	YLR104W_mRNA
OG0034522	EAA31374	YDR217C_mRNA
OG0034523	EAA29600	YDR234W_mRNA
OG0034524	EAA29442	YMR307W_mRNA
OG0034525	EAA31578	YJL166W_mRNA
OG0034526	EAA31447	YPL260W_mRNA
OG0034527	ESA42715	YNL054W_mRNA
OG0034528	EAA29784	YDR079W_mRNA
OG0034529	EAA28772	YDR124W_mRNA
OG0034531	EAA29316	YMR268C_mRNA
OG0034533	EAA35666	YHR071W_mRNA
OG0034534	EAA29080	YGR105W_mRNA
OG0034535	EAA29666	YAL013W_mRNA
OG0034536	EAA29679	YDR322C-A_mRNA
OG0034539	EAA29912	YGL247W_mRNA
OG0034540	EAA29916	YLR055C_mRNA
OG0034541	ESA44163	YLR248W_mRNA
OG0034542	EAA35449	YBL059C-A_mRNA
OG0034543	EAA28907	YPR037C_mRNA
OG0034544	ESA44010	YDR028C_mRNA
OG0034545	EAA29058	YNL279W_mRNA
OG0034546	EAA34592	YDR161W_mRNA
OG0034548	EAA29273	YOR322C_mRNA
OG0034549	EAA28817	YER002W_mRNA
OG0034550	EAA29520	YFL047W_mRNA
OG0034551	EAA29535	YNL273W_mRNA
OG0034552	EAA30250	YOL146W_mRNA
OG0034553	EAA33940	YMR302C_mRNA
OG0034554	EAA33941	YDR512C_mRNA
OG0034556	EAA35199	YMR244W_mRNA
OG0034557	EAA29288	YLL002W_mRNA
OG0034558	EAA29289	YLR312W-A_mRNA
OG0034559	EAA29140	YBR096W_mRNA
OG0034563	EAA28737	YOR216C_mRNA
OG0034564	EDO65339	YGL114W_mRNA
OG0034565	ESA42125	YOR043W_mRNA
OG0034567	EDO65269	YMR129W_mRNA
OG0034568	EDO65111	YDR320C-A_mRNA
OG0034569	ESA41817	YBR215W_mRNA
OG0034570	ESA42535	YOL098C_mRNA
OG0034571	EDO65300	YGL085W_mRNA
OG0034572	EDO65059	YPL118W_mRNA
OG0034573	ESA42853	YIL041W_mRNA
OG0034576	ESA42196	YLR218C_mRNA
OG0034577	ESA42254	YGL136C_mRNA
OG0034578	ESA43799	YMR002W_mRNA
OG0034579	ESA43913	YGL196W_mRNA
OG0034580	ESA44112	YGL122C_mRNA
OG0034581	ESA43499	YBR022W_mRNA
OG0034582	ESA43580	YMR126C_mRNA
OG0034583	ESA42755	YOR087W_mRNA
OG0034584	ESA42852	YKL014C_mRNA
OG0034585	ESA43069	YJL025W_mRNA
OG0034586	ESA43075	YOR305W_mRNA
OG0034587	ESA42401	YLR099W-A_mRNA
OG0034588	ESA42473	YOR037W_mRNA
