Orthogroup	arabidopsis	neurospora
OG0004964	AT2G28305.1, AT3G53450.1, AT2G37210.2, AT5G03270.1, AT4G35190.1, AT5G06300.1, AT2G35990.1, AT5G11950.1, AT5G26140.2	EAA31655
OG0004965	AT2G28815.1, ATCG00790.1, ATMG00080.1	EAA34304
OG0004967	AT2G31660.1, AT3G59020.2	EAA34887
OG0004968	AT2G33820.3	EAA35222
OG0004972	AT3G53430.1, AT2G37190.1, AT5G60670.1	EAA32167
OG0004973	AT2G38270.1, AT3G54900.1, AT3G15660.1	EAA31624
OG0004974	AT2G38290.1	EAA35174, EAA32441, EAA30867, EAA33119
OG0004975	AT2G38730.1	EAA35781
OG0004976	AT2G39630.1	EAA32988
OG0004977	AT2G39800.1, AT3G55610.1	EAA31599
OG0004978	AT2G40190.1	EAA34384
OG0004979	AT2G40290.1, AT5G05470.1	EAA32669
OG0004980	AT2G42120.1	EAA31874
OG0004981	AT2G42810.2	EAA26757
OG0004982	AT2G43190.1	EAA32725
OG0004984	AT5G60460.1, AT3G60540.1, AT2G45070.1	EAA36046
OG0004985	AT2G45690.1	EAA34648
OG0004986	AT4G30600.1	EDO65366
OG0004987	AT2G47790.1	EAA36465
OG0004991	AT3G04740.1	EAA29085
OG0004992	AT5G28220.1, AT3G04830.1	EAA29958
OG0004993	AT3G54380.1, AT3G06290.1	ESA42544
OG0004994	AT4G02840.2, AT3G07590.1	ESA44334
OG0004996	AT3G10110.1	EAA31951
OG0004997	AT3G11400.2, AT5G06000.1	EAA33480
OG0005003	AT3G20810.2	EDO65449
OG0005004	AT3G22980.1	ESA43223
OG0005005	AT3G23620.1	EAA34504
OG0005006	AT3G24080.1	EAA26715
OG0005007	AT3G24495.1, AT4G02070.1	EAA30442
OG0005008	AT3G27325.2	EAA33455
OG0005009	AT3G28715.1, AT3G28710.1	EAA27606
OG0005012	AT5G13750.1, AT5G13740.1, AT3G43790.2	EAA31322, ESA42215, EAA36417, EAA29075, EAA35730, EAA33074, ESA42910
OG0005013	AT3G44320.1, AT3G44300.1, AT3G44310.1, AT5G22300.1	EAA33964
OG0005014	AT3G51270.1	EAA32736
OG0005015	AT3G52140.4	EAA27772
OG0005017	AT3G54470.1	EAA26639
OG0005018	AT3G54630.1	EAA28302
OG0005019	AT4G00560.4	EAA32307
OG0005022	AT4G03120.1	EAA32191
OG0005023	AT4G03280.1, AT5G13430.1, AT5G13440.1	EAA33112
OG0005024	AT4G13780.1	EAA35402
OG0005025	AT5G67530.1, AT4G17070.1	EAA27168
OG0005028	AT4G18372.1	EAA35808
OG0005029	AT4G19490.1	EAA32302
OG0005030	AT4G20350.2	ESA43355
OG0005031	AT4G21110.1	EAA28067
OG0005033	AT4G24830.1	ESA43942
OG0005034	AT4G26750.1	EAA35121
OG0005037	AT4G34910.1	EAA31099
OG0005038	AT4G36050.2	ESA43843
OG0005040	AT4G38630.1	EAA36132
OG0005043	AT5G04600.1	EAA33932
OG0005044	AT5G05010.1	EAA26942
OG0005046	AT5G06410.1	EAA28897
OG0005047	AT5G08180.1	EAA31439
OG0005049	AT5G39900.1, AT5G08650.1	EAA28886
OG0005050	AT5G09860.1	EAA33890
OG0005053	AT5G14600.1	EAA31920
OG0005054	AT5G15550.1	ESA42456
OG0005055	AT5G15920.1	EAA34557
OG0005056	AT5G16260.1	EAA34822
OG0005057	AT5G16690.1	EAA36220
OG0005058	AT5G19130.1	EAA30553
OG0005059	AT5G19460.1, AT5G19470.2	EAA33463, ESA42318
OG0005060	AT5G19990.1, AT5G20000.1	EAA34118
OG0005061	AT5G22100.1	EAA36212
OG0005062	AT5G22110.1	EAA29052
OG0005063	AT5G37340.2, AT5G22480.1	EAA34200
OG0005065	AT5G23110.1	EAA31964
OG0005066	AT5G23140.1	EAA29043
OG0005067	AT5G24670.2	EAA26803
OG0005068	AT5G38720.2	EAA29434
OG0005069	AT5G39410.1	EAA29372
OG0005070	AT5G41190.1	EAA28740
OG0005072	AT5G43500.1	EAA33853
OG0005073	AT5G46280.1	EAA33443
OG0005074	AT5G47490.1, AT5G47480.1	ESA42474
OG0005075	AT5G51660.1	EAA35373
OG0005076	AT5G54440.1	EAA30402
OG0005077	AT5G56130.1	EAA34610
OG0005078	AT5G57160.1	EAA33632
OG0005079	AT5G58410.1	EAA32495
OG0005080	AT5G61220.1	EAA35636
OG0005081	AT5G61330.2	EAA31177
OG0005082	AT5G61540.1	EAA29721
OG0005083	AT5G63010.1	ESA41970
OG0005084	AT5G64050.1	EAA27549
OG0005085	AT5G64670.1	EAA33664
OG0005086	AT5G65490.1	EAA30485
OG0005568	AT1G01930.1	EAA35270
OG0005569	AT1G02140.1	EAA28246
OG0005570	AT1G02145.3	EAA34515
OG0005576	AT1G04290.1, AT2G29590.1, AT3G61200.1	EAA31248
OG0005577	AT2G36310.1, AT1G05620.1	ESA44020, EAA34775
OG0005583	AT4G08390.1, AT1G77490.1, AT4G35000.1, AT4G35970.1, AT3G09640.1, AT1G07890.1, AT4G32320.1, AT4G09010.3	ESA44097
OG0005584	AT1G07980.1	EAA33129
OG0005585	AT5G26110.1, AT1G08120.1	EAA28627
OG0005586	AT1G08190.1	EAA30224
OG0005587	AT1G11790.1, AT3G07630.1, AT1G08250.1, AT2G27820.1, AT5G22630.1, AT3G44720.1	ESA43369
OG0005591	AT1G11110.1, AT4G09300.4, AT1G61150.10	EAA32646
OG0005594	AT1G11520.1, AT4G21660.3	EAA34207
OG0005595	AT1G11890.1	EAA31652
OG0005596	AT1G12230.2	EAA35058
OG0005597	AT3G13784.2, AT3G13790.1, AT1G55120.1, AT5G11920.1, AT2G36190.1, AT3G52600.1, AT1G12240.1, AT1G62660.1	EAA32020
OG0005598	AT1G12270.1, AT1G62740.1, AT4G12400.2	EAA35312
OG0005599	AT1G12730.1, AT1G63110.1	EAA35514
OG0005603	AT1G15130.1	EAA30631, EAA33435
OG0005605	AT1G16020.1, AT1G80910.1	EAA29605
OG0005606	AT1G16040.1	EAA31674
OG0005608	AT1G16470.1, AT1G79210.1	EAA34300
OG0005609	AT1G19120.1, AT3G14080.1	EAA27276
OG0005611	AT1G19340.1	EAA33305
OG0005613	AT1G76860.1, AT1G21190.1	EAA29271
OG0005617	AT4G33580.2, AT1G58180.2, AT1G70410.2, AT1G23730.1, AT3G01500.2, AT5G14740.1	EAA30991, EAA30440
OG0005620	AT1G24510.1	EAA27329
OG0005622	AT2G46230.1, AT1G26530.1	EAA32079
OG0005624	AT5G01400.1, AT1G27595.1	ESA44123
OG0005625	AT1G27980.1	EAA34297
OG0005627	AT1G29260.1	EAA33068
OG0005628	AT1G29880.1	EAA28055
OG0005630	AT2G43330.1, AT2G35740.1, AT4G16480.1, AT1G30220.1	EAA34084
OG0005638	AT1G48360.2	EAA34805
OG0005639	AT3G17770.1, AT1G48430.1	EAA28241, EAA31889
OG0005640	AT5G66120.2	EAA31852
OG0005640	AT1G48860.1, AT2G45300.1	EAA26764
OG0005641	AT1G49170.1	EAA29990
OG0005642	AT1G49340.1, AT1G51040.1	EAA34541
OG0005643	AT1G49910.1, AT3G19590.1	EAA35210
OG0005645	AT3G20060.1, AT1G50490.1	ESA44150
OG0005647	AT1G79990.1, AT3G15980.5, AT1G52360.2	EAA33241
OG0005650	AT1G53690.1, AT5G41010.1	EAA27683
OG0005652	AT1G55720.1, AT1G55730.1, AT3G13320.1	ESA42901, ESA44231, EAA35715, EAA33061, ESA42105
OG0005653	AT1G55800.1, AT5G56075.1, AT2G11045.1, AT5G25030.1, AT5G56060.1, AT4G26485.1, AT1G55790.1, AT1G55803.1	EAA28770
OG0005654	AT1G55805.1	EAA34866
OG0005658	AT1G63660.1	EAA30515
OG0005659	AT1G63780.1	EAA31998
OG0005660	AT1G63980.1	EAA36423
OG0005662	AT1G64880.1	EAA27242
OG0005664	AT1G65700.3	ESA44022
OG0005665	AT1G66520.1	EAA31723
OG0005666	AT1G67120.2	EAA28123
OG0005669	AT1G71370.1, AT1G71280.1, AT5G05450.1	EAA27591
OG0005670	AT1G73430.1	EAA30676
OG0005672	AT1G74970.1, AT3G49080.1	EAA31980
OG0005673	AT1G75200.1	ESA42825
OG0005674	AT1G77180.1	EAA31952
OG0005677	AT4G21180.1, AT1G79940.1	EAA33660, EAA27446
OG0005678	AT1G80710.1	EAA29212
OG0005680	AT2G03667.1	EAA32918
OG0005682	AT2G04540.1	EAA26563
OG0005683	AT2G14110.1	EAA33243
OG0005684	AT2G14660.1	EAA30648
OG0005685	AT2G18040.1	EAA33800
OG0005686	AT2G18740.1, AT4G30330.1	EAA33152
OG0005687	AT2G20980.1	EAA31137
OG0005688	AT5G10170.1, AT2G22240.1, AT4G39800.1	EAA31677
OG0005689	AT2G24500.1, AT4G31420.2	EAA28401
OG0005691	AT2G25950.1	EAA34287
OG0005693	AT2G26780.1	EAA35690
OG0005696	AT2G29530.3	ESA44226
OG0005697	AT2G29540.3	EAA28069
OG0005698	AT2G30200.1	EAA28389
OG0005699	AT2G30920.1	EAA29399
OG0005700	AT2G32320.2, AT2G31580.1	ESA43814
OG0005701	AT2G32590.1	EAA34549
OG0005702	AT2G33630.1	EAA33795
OG0005703	ATCG00330.1, AT2G34520.1	EAA35489
OG0005704	AT2G37240.1	EAA32023
OG0005705	AT2G37680.2	EAA28247
OG0005706	AT2G38020.1	EAA33636
OG0005708	AT2G40430.2	EAA32657
OG0005709	AT3G56740.1, AT2G41160.1	EAA26814
OG0005711	AT2G43320.1, AT4G14000.1	EAA35913
OG0005712	AT2G43400.1	EAA30981
OG0005713	AT3G60150.1, AT2G44525.1	EAA33883
OG0005714	AT2G45790.1	EAA34550
OG0005715	AT2G47090.1, AT3G62240.1	EAA30286
OG0005716	AT2G47990.1	EAA28805
OG0005718	AT3G02530.1, AT5G16070.1	EAA29712
OG0005719	AT3G02660.1	EAA36180
OG0005720	AT3G02710.1	EAA27867
OG0005721	ATCG00160.1, AT3G03600.1	ESA41889
OG0005722	AT5G18180.1, AT3G03920.1	ESA42808
OG0005723	AT3G04500.1	EAA35722
OG0005724	AT3G04780.1	EAA36415
OG0005725	AT3G05070.1	EAA32392
OG0005726	AT5G27430.1, AT3G05230.1	EAA31688
OG0005728	AT3G06530.4	EAA28571
OG0005729	AT3G07050.1	EAA34552
OG0005730	AT3G07300.3	EAA31440
OG0005731	AT3G09560.1	EAA34950
OG0005734	AT3G20050.1	EAA26670
OG0005736	AT3G27000.1	EAA28160
OG0005738	AT3G45770.1	ESA44289
OG0005739	AT3G45880.1	EAA32210
OG0005741	AT3G47120.1	EAA35825
OG0005742	AT3G48150.1	EAA32304
OG0005746	AT3G54610.1	EDO65389
OG0005747	AT3G57000.1	ESA41948
OG0005748	AT3G58180.1	EAA32553
OG0005749	AT3G58490.1	EAA26605
OG0005750	AT3G59310.2, AT3G59340.2, AT3G59330.3, AT3G59320.1	EAA34449
OG0005751	AT3G59380.1	EAA32123
OG0005754	AT4G05440.1	EAA27901
OG0005756	AT4G12790.1	EAA36195
OG0005757	AT4G13720.2	EAA26727
OG0005758	AT4G14147.2	EAA36313
OG0005761	AT4G18460.1	EAA26628
OG0005762	AT5G44000.1, AT5G45020.1, AT4G19880.2, AT5G44990.1	EAA30445, EAA26905
OG0005763	AT4G20760.2	EAA35385, EAA32632, EAA36369, EAA35461, ESA43083
OG0005764	AT4G21470.1	EAA26876, EAA28373
OG0005765	AT4G21530.1	EAA26943
OG0005766	AT4G24380.3, AT5G65400.2	EAA35989, EAA32534
OG0005769	AT4G25550.1, AT4G29820.1	EAA28912
OG0005771	AT4G33150.1	EAA31859
OG0005772	ATCG00050.1, AT5G56940.1, AT4G34620.1	EAA35966
OG0005773	AT4G34700.1	EDO65273
OG0005774	AT5G02370.1	EAA27100
OG0005775	AT5G02410.1	ESA43000
OG0005776	AT5G60160.1, AT5G04710.1	EAA28010
OG0005777	AT5G05130.1	EAA33409
OG0005778	AT5G07350.2, AT5G61780.1	EAA35056
OG0005779	AT5G07630.1	EAA30807
OG0005780	AT5G08300.1, AT5G23250.1	EAA32357
OG0005781	AT5G09900.3, AT5G64760.1	EAA36187
OG0005783	AT5G12370.1	EAA34719
OG0005784	AT5G13680.1	ESA43682
OG0005785	AT5G14050.1	EAA36168
OG0005786	AT5G15400.1	ESA43518
OG0005788	AT5G17250.1	EAA27912
OG0005789	AT5G19150.1	EAA36408
OG0005790	AT5G19300.1	EAA36501
OG0005791	AT5G22830.1	EAA35672
OG0005794	AT5G40530.3	EAA32828
OG0005796	AT5G46800.1	EAA32881
OG0005797	AT5G46840.1	EAA29667
OG0005798	AT5G49010.1	EAA35460
OG0005804	AT5G55130.1	EAA35153
OG0005805	AT5G58030.1	EAA31431
OG0005807	AT5G59230.1	EAA35782
OG0005808	AT5G59980.2	EAA36035
OG0006378	AT5G06420.1, AT1G01350.1	EAA35002
OG0006380	AT1G22180.2, AT4G08690.1, AT1G75170.1, AT4G36640.1, AT1G14820.3, AT1G01630.1	EAA32087
OG0006382	AT1G02310.2, AT2G20680.1, AT4G28320.1, AT5G01930.1, AT5G66460.1, AT3G10900.1, AT3G30540.1, AT3G10890.1	EAA34048
OG0006383	AT1G03750.1	EAA31617
OG0006384	AT1G04635.1	ESA42829
OG0006388	AT2G01900.3, AT2G37440.1, AT3G63240.1, AT2G32010.1, AT1G05470.1, AT5G65090.1, AT5G04980.2	EAA31945
OG0006392	AT4G14358.1, AT1G12940.1, AT5G14570.1, AT5G60780.1, AT3G45060.1, AT5G60770.1, AT1G08090.1, AT1G08100.1	EAA28194
OG0006394	AT1G08600.2	EAA33766
OG0006395	AT1G08830.1, AT5G18100.1	EAA35055
OG0006396	AT1G09350.1, AT1G56600.1, AT2G47180.1, AT1G60470.1, AT1G60450.1, AT5G30500.1, AT5G23790.1, AT4G26250.1	ESA43318
OG0006397	AT1G09620.1	EAA33982
OG0006398	AT1G09794.1	ESA43998
OG0006399	AT1G10095.1	ESA43684
OG0006402	AT1G61700.1, AT1G11475.1	EAA35772
OG0006403	AT1G12050.1	EAA31263
OG0006404	AT1G12520.1	EAA33876
OG0006405	AT4G31520.1, AT1G13160.1	EAA33976
OG0006407	AT1G14620.1	EAA29369
OG0006411	AT3G15610.1, AT1G52730.1, AT1G15470.1	ESA44243
OG0006413	AT1G80620.1, AT1G15810.1, ATCG01120.1	EAA27605
OG0006415	AT3G58060.1, AT1G79520.2, AT1G16310.1, AT2G39450.1	ESA43985, EAA27419, EAA31208, EAA31778
OG0006416	AT4G15570.1, AT4G30100.1, AT2G19120.1, AT1G16800.2	EAA35422
OG0006418	AT1G17690.1	EAA32398
OG0006419	AT1G17760.1	EAA29351
OG0006422	AT5G23020.1, AT5G23010.2, AT1G18500.1, AT1G74040.1	ESA42191
OG0006424	AT1G20200.1, AT1G75990.1	EAA30401
OG0006427	AT1G20920.1, AT3G09620.2	EAA36233
OG0006428	AT4G39150.1, AT2G21510.2, AT1G77020.1, AT1G21080.3, AT1G76700.1	EAA30579, EAA35225
OG0006429	AT1G21170.2, AT1G76850.1	EAA33048
OG0006430	AT1G77440.1, AT1G21720.1	EAA35245
OG0006432	AT3G51670.1, AT4G09160.1, AT1G72160.1, AT1G22530.1, AT1G72150.1, AT1G30690.1, AT2G15670.1	EAA30358
OG0006433	AT5G20840.1, AT3G43220.1, AT3G14205.1, AT1G22620.1	EAA32532
OG0006435	AT1G24290.1	EAA34331
OG0006437	AT1G26170.1	EAA32702
OG0006440	AT1G28350.1, AT2G33840.1	EAA29312
OG0006443	AT1G30550.2, AT1G30545.2, AT1G45231.2	ESA44167
OG0006448	AT1G43620.1, AT3G07020.1	EAA28516, EAA34516
OG0006448	AT5G24750.1	ESA44283
OG0006452	AT1G50670.1	ESA41981
OG0006454	AT1G53780.2, AT1G53750.1	EAA34894
OG0006455	AT1G53850.1, AT3G14290.1	EAA32830
OG0006456	AT5G48180.1, AT3G07720.1, AT3G16410.1, AT3G16400.1, AT3G16390.1, AT2G33070.3, AT1G54040.2	EAA36526
OG0006459	AT1G54490.1, AT5G42540.2, AT1G75660.1	EAA27029
OG0006461	AT5G30495.1, AT1G54770.1	EAA28003
OG0006464	AT1G60660.1, AT5G09680.3	EAA30578
OG0006465	AT1G61040.1	EAA28359
OG0006468	AT1G63210.1, AT1G65440.1	EAA29618
OG0006471	AT1G65820.3	ESA42551
OG0006473	AT1G65960.2, AT5G17330.1, AT2G02010.2, AT2G02000.1, AT3G17760.1, AT3G17720.1	EAA34408, EAA36582
OG0006474	AT1G72560.1	ESA43277
OG0006475	AT1G73960.1	ESA43826
OG0006476	AT1G75330.1	EAA27637
OG0006477	AT1G75850.1, AT3G51310.1, AT2G17790.1	EAA33310
OG0006478	AT1G76170.7, AT2G44270.1	EAA30993
OG0006479	AT2G01720.1, AT1G76400.1	EAA36436
OG0006481	AT2G01170.1	EAA34926, ESA42052, EAA36552, ESA42733
OG0006482	AT2G01350.1	ESA44349
OG0006483	AT2G02560.1	ESA42331
OG0006488	ATMG00730.1, AT2G07687.1	AGG15992
OG0006489	AT2G07690.1	EAA32301
OG0006490	AT2G13360.1	EAA26682
OG0006494	AT2G16370.1, AT2G21550.1, AT4G34570.1	EAA28705
OG0006495	AT2G17250.1	EAA35069
OG0006496	AT2G17630.1, AT4G35630.1	EAA26753
OG0006497	AT2G19540.1	EAA29280
OG0006499	AT2G20580.1, AT4G28470.1	EAA32735
OG0006500	AT2G21790.1	EAA27582
OG0006501	AT5G64300.1, AT2G22450.1, AT5G59750.2	EAA28177, EAA29400
OG0006502	AT2G24990.1, AT5G37350.1	EAA26880
OG0006507	AT2G29690.1, AT5G05730.2, AT3G55870.3	EAA27879
OG0006508	AT5G59490.1, AT5G02230.3, AT5G59480.1, AT2G32150.1, AT3G62040.1	EAA32593
OG0006510	AT2G32600.1	ESA43018
OG0006511	AT4G20870.1, AT2G34770.1	EAA26643
OG0006513	AT2G39260.1	EAA32521
OG0006514	AT2G39990.1	EAA32397
OG0006515	AT2G41490.1, AT3G57220.1	EDO65450
OG0006516	AT2G44510.1, AT5G03830.1	EAA32740
OG0006517	AT2G45695.1, AT3G61113.1	EAA31901
OG0006518	AT2G45730.1	EAA30446
OG0006519	AT2G47300.2	EAA36594
OG0006521	AT3G03960.1	EAA29376
OG0006522	AT3G05480.3	ESA43392
OG0006523	AT3G05760.1	EAA32883
OG0006524	AT5G18800.1, AT3G06310.1	EAA35830
OG0006527	AT3G07930.3	EAA34519
OG0006528	AT3G08850.1, AT5G01770.1	EAA36525
OG0006529	AT3G08960.1	ESA43821
OG0006530	AT3G10380.1	EAA31914
OG0006531	AT3G10640.1, AT5G04850.2	EAA26745
OG0006534	AT3G12170.2, AT5G06910.1	ESA42109
OG0006535	AT3G12530.1	ESA42918
OG0006537	AT3G13235.1	EAA32827
OG0006539	AT3G14700.1, AT5G16780.1	EDO65333
OG0006542	AT5G27990.1, AT3G22510.1	EAA28310
OG0006545	AT3G25660.1	EAA36564
OG0006546	AT3G27240.1, AT5G40810.1	EAA34520
OG0006547	AT3G27530.1	EAA27030
OG0006549	AT3G29390.1	ESA43648
OG0006550	AT3G33520.1	ESA42173
OG0006552	AT3G45740.1	EAA30842, EAA35343, ESA42772
OG0006553	AT5G50770.1, AT5G50700.1, AT5G50600.1, AT4G10020.1, AT5G50690.1, AT5G50590.1, AT3G47360.1, AT3G47350.2	EAA26666
OG0006555	AT3G55400.1	EAA31870
OG0006557	AT3G57660.1	EAA26770
OG0006558	AT3G57910.1	EAA36215
OG0006559	AT4G27650.1, AT3G58390.1	EAA29835
OG0006561	AT4G00231.1	EAA28367
OG0006562	AT4G00590.1	EAA27944
OG0006563	AT4G04940.1	EAA32596
OG0006564	AT4G08900.1, AT4G08870.1	EAA35375, EAA32198, EDO65108
OG0006565	AT4G09012.1, AT5G39800.1, AT5G40080.1	EAA30910
OG0006567	AT4G10050.1	EAA35911
OG0006570	AT4G23330.1, AT4G11420.1	EAA26915
OG0006572	AT4G14790.1, AT5G39840.1	EAA33169
OG0006574	AT4G25120.1	EAA31132
OG0006575	AT4G28450.1	EAA27270
OG0006577	AT4G29380.1	EAA33132
OG0006578	AT4G30480.2	EAA32729
OG0006581	AT4G31200.1	EAA31943
OG0006584	AT4G34270.1	ESA43261
OG0006585	AT4G38890.1	EAA35786
OG0006587	AT5G05560.2	EAA30223
OG0006589	AT5G05920.1	EAA34005
OG0006591	AT5G07590.1	ESA43400
OG0006592	AT5G08335.1, AT5G23320.2	ESA43237
OG0006593	AT5G23575.1, AT5G08500.1	EAA31654
OG0006594	AT5G09230.7	EAA27352
OG0006595	AT5G63980.1, AT5G63990.1, AT5G09290.1, AT5G64000.1	EAA30256, EAA34097, EAA28448
OG0006596	AT5G09920.1	EAA34588
OG0006598	AT5G11900.1	EAA36134
OG0006599	AT5G12220.1	EDO65258
OG0006600	AT5G12410.1	EAA30469
OG0006601	AT5G14530.1, AT5G66240.2	EAA33582
OG0006602	AT5G16750.1	EAA32119
OG0006603	AT5G16850.1	EAA34711
OG0006605	AT5G19180.1	ESA43901
OG0006607	AT5G20600.1	EAA33222
OG0006608	AT5G23395.1	EAA30157
OG0006609	AT5G25754.1, AT5G25757.1	EAA33647
OG0006610	AT5G26180.1	EAA28543
OG0006611	AT5G27740.1	EAA34305
OG0006614	AT5G37630.1	EAA33696
OG0006615	AT5G37830.1	ESA42416
OG0006616	AT5G37850.1	EDO64924
OG0006617	AT5G40820.2	EDO65367
OG0006618	AT5G44740.2	EAA34884
OG0006619	AT5G47010.1	EAA31997
OG0006620	AT5G47720.2, AT5G48230.2	EAA36466, EAA35198
OG0006621	AT5G49030.3	EAA35510
OG0006622	AT5G49510.1	ESA42016
OG0006625	AT5G51540.1	EAA34783
OG0006626	AT5G52820.1	EAA35714
OG0006627	AT5G53000.1	EAA32660
OG0006628	AT5G53850.5	EAA35463
OG0006629	AT5G58220.1	ESA42637
OG0006631	AT5G61500.1	EAA35003
OG0006633	AT5G65860.1	EAA34605
OG0006634	AT5G65950.1	EAA31047
OG0006636	AT5G66680.1	EAA36573
OG0006637	ATMG00160.1	AGG16017
OG0006638	ATMG01360.1	AGG16005
OG0007388	AT1G01210.1, AT4G07950.1	EAA35495
OG0007391	AT5G46360.1, AT4G01840.1, AT1G02510.1, AT5G55630.1, AT5G46370.1, AT4G18160.1	EAA28444, EAA32964
OG0007395	AT4G19380.2, AT3G23410.1, AT1G03990.1, AT4G28570.1	EAA32323, EAA29769
OG0007403	AT1G06570.1	EAA27378
OG0007404	AT1G57770.1, AT1G06820.1	EAA35477
OG0007406	AT1G07830.1	EAA32822
OG0007407	AT2G27120.2, AT1G08260.1	EAA26703
OG0007408	AT1G08400.1, AT3G47700.1	EAA30678
OG0007409	AT1G08410.1, AT2G27200.1	EAA31488
OG0007413	AT1G10580.1	EAA30032
OG0007416	AT1G11780.1	EAA30882
OG0007418	AT1G62886.1, AT1G12400.3	EAA31643
OG0007421	AT1G12650.1	EAA31977
OG0007422	AT1G12880.1, AT3G26690.1, AT3G12600.1, AT1G18300.1, AT1G73540.1, AT1G14860.1, AT2G01670.1	EAA27246
OG0007423	AT3G26445.1, AT2G13290.1, AT5G14480.1, AT3G01620.1, AT3G27540.1, AT1G67880.1, AT1G12990.1	EAA35406
OG0007424	AT4G05523.1, AT1G13120.1	EAA32328
OG0007426	AT1G13690.1	EAA34275
OG0007429	AT3G01210.1, AT1G14340.1, AT1G67950.2, AT4G17720.1, AT5G46870.1, AT5G16840.2, AT5G32450.1	EAA31214
OG0007431	AT1G15440.1	EAA31947
OG0007436	AT1G18270.3	EAA28242, EDO65446
OG0007443	AT1G22800.1	EAA27489
OG0007444	AT1G22940.1	ESA43149
OG0007447	AT1G23280.1	EAA32070
OG0007449	AT1G24340.1	EAA32615, EAA33834, EAA33196, EAA34409, EAA36173, EAA28689, EAA29318
OG0007455	AT3G63520.1, AT4G19170.1, AT3G24220.1, AT1G78390.1, AT3G14440.1, AT1G30100.1, AT4G18350.1	EAA32528
OG0007456	AT5G21060.2, AT4G19710.2, AT1G31230.1	EAA28338
OG0007458	AT1G31870.1	EAA26899
OG0007459	AT1G33390.1	EAA31961
OG0007466	AT1G42440.1	EAA27716
OG0007471	AT1G50030.1	EAA31334
OG0007474	AT1G55460.1, AT5G51795.1	EAA31362
OG0007477	AT1G56290.1	EAA27680
OG0007480	AT1G63810.1	EAA29353
OG0007481	AT1G65030.1	EAA33889
OG0007485	AT1G67960.1	EAA31072
OG0007486	AT2G18915.2, AT5G57360.2, AT1G68050.1	EAA28370, ESA41977
OG0007486	AT2G02710.1	EAA32886
OG0007487	AT1G69680.1	EAA29986
OG0007489	AT1G72440.1	EAA29383
OG0007495	AT2G02050.1	EAA28195
OG0007496	AT5G35970.1, AT2G03270.1	ESA44186
OG0007497	AT2G03820.1	EAA32728
OG0007499	AT2G04740.1	EAA36050
OG0007500	AT2G37690.1	EAA36058
OG0007502	AT2G07741.1, ATMG00410.1, ATMG01170.1	AGG16014
OG0007506	AT2G17420.1, AT4G35460.1	EAA36019
OG0007507	AT2G18510.1	ESA42665
OG0007510	AT2G21470.2	ESA43483
OG0007512	AT3G28930.1, AT3G28940.1, AT3G28950.1, AT5G39730.1, AT5G39720.1, AT4G31310.2, AT2G24390.1	EAA31702
OG0007514	AT4G32130.1, AT2G25310.1	EAA27041
OG0007520	AT2G32020.1, AT2G32030.1, AT3G22560.1	EAA29048
OG0007521	AT2G36740.1	EAA28108
OG0007522	AT2G37020.3	EAA31675
OG0007523	AT2G37560.1	EAA31691
OG0007526	AT5G01410.1, AT2G38230.1, AT2G38210.1	EAA33021
OG0007527	AT2G39550.1	EAA30405
OG0007528	AT3G55620.1, AT2G39820.1	EAA29796
OG0007531	AT2G43110.1	EAA35292
OG0007533	AT2G43770.1	EAA33920, EAA30821
OG0007534	AT2G44860.1	EAA32763
OG0007535	AT3G26680.1, AT2G45700.1	EAA29638
OG0007536	AT5G57650.1, AT2G46280.1, AT2G46290.1	EAA27313
OG0007537	AT2G46520.1	EAA31630
OG0007539	AT3G03420.1	EAA27995
OG0007541	AT3G06850.1	EAA36241
OG0007543	AT5G20920.1, AT3G07920.1	ESA42399
OG0007544	AT3G11964.2	EAA33640
OG0007545	AT3G12380.2	EAA32996
OG0007546	AT3G13230.1	EAA32853
OG0007552	AT3G17712.2, AT3G17740.1	EAA28008
OG0007554	AT3G18190.1	EAA34893
OG0007557	AT3G22480.1	EAA35448
OG0007558	AT3G22630.1, AT4G14800.2	ESA42564
OG0007559	AT3G22660.1	EAA31538
OG0007560	AT3G26060.2	ESA42697
OG0007561	AT3G27640.1	EAA32208
OG0007562	AT3G27730.2	EAA30955
OG0007564	AT3G28730.1	EAA26950
OG0007566	AT3G44530.1	EAA28414
OG0007567	AT3G47390.1, AT4G20960.1	EAA33290
OG0007570	AT3G48470.1	EAA36426
OG0007573	AT3G54280.2	ESA43427
OG0007575	AT3G55220.1, AT3G55200.1	ESA43359
OG0007576	AT3G56990.1	EAA28364
OG0007577	AT3G57140.1, AT5G04040.1	EAA29514, EDO65416, EAA35266
OG0007578	AT3G58470.1	EAA30557
OG0007580	AT3G60820.1	EAA34540
OG0007582	AT4G00026.1	EAA32761
OG0007583	AT4G01320.1	EAA32128
OG0007584	AT4G01560.1	EAA28054
OG0007586	AT4G02060.1	EAA34642
OG0007588	AT4G03430.1	ESA42407
OG0007591	AT4G10670.1, AT4G10710.1	EAA32294
OG0007592	AT4G23570.3, AT4G11260.1	EAA31789
OG0007593	AT4G12130.1	EAA28079
OG0007594	AT4G12590.1	EAA35923
OG0007597	AT4G17380.1	EDO65380, ESA42761
OG0007598	AT4G18230.1	EAA27217
OG0007601	AT4G20930.1	EAA33030
OG0007602	AT5G44320.1, AT4G20980.1	EAA29637
OG0007604	AT5G55070.1, AT4G26910.1	EAA30207
