Orthogroup	arabidopsis	yeast
OG0005683	AT2G14110.1	YER134C_mRNA
OG0005685	AT2G18040.1	YJR017C_mRNA
OG0005686	AT2G18740.1, AT4G30330.1	YOR159C_mRNA
OG0005687	AT2G20980.1	YIL150C_mRNA
OG0005688	AT5G10170.1, AT2G22240.1, AT4G39800.1	YJL153C_mRNA
OG0005689	AT2G24500.1, AT4G31420.2	YLR387C_mRNA, YBR267W_mRNA
OG0005693	AT2G26780.1	YHL030W_mRNA
OG0005696	AT2G29530.3	YHR005C-A_mRNA
OG0005697	AT2G29540.3	YNL113W_mRNA
OG0005699	AT2G30920.1	YOL096C_mRNA
OG0005700	AT2G32320.2, AT2G31580.1	YGR024C_mRNA
OG0005701	AT2G32590.1	YBL097W_mRNA
OG0005703	ATCG00330.1, AT2G34520.1	YPR166C_mRNA
OG0005705	AT2G37680.2	YBR105C_mRNA, YGR066C_mRNA
OG0005706	AT2G38020.1	YPL045W_mRNA
OG0005708	AT2G40430.2	YPL146C_mRNA
OG0005709	AT3G56740.1, AT2G41160.1	YOL073C_mRNA
OG0005711	AT2G43320.1, AT4G14000.1	YIL110W_mRNA
OG0005712	AT2G43400.1	YOR356W_mRNA
OG0005714	AT2G45790.1	YFL045C_mRNA
OG0005715	AT2G47090.1, AT3G62240.1	YDR266C_mRNA
OG0005716	AT2G47990.1	YMR093W_mRNA
OG0005718	AT3G02530.1, AT5G16070.1	YDR188W_mRNA
OG0005719	AT3G02660.1	YPL097W_mRNA
OG0005721	ATCG00160.1, AT3G03600.1	YHL004W_mRNA
OG0005722	AT5G18180.1, AT3G03920.1	YHR089C_mRNA
OG0005726	AT5G27430.1, AT3G05230.1	YLR066W_mRNA
OG0005728	AT3G06530.4	YJL109C_mRNA
OG0005729	AT3G07050.1	YER006W_mRNA
OG0005730	AT3G07300.3	YLR291C_mRNA
OG0005731	AT3G09560.1	YMR165C_mRNA
OG0005734	AT3G20050.1	YDR212W_mRNA
OG0005736	AT3G27000.1	YDL029W_mRNA
OG0005738	AT3G45770.1	YBR026C_mRNA
OG0005741	AT3G47120.1	YIR005W_mRNA
OG0005742	AT3G48150.1	YHR166C_mRNA
OG0005746	AT3G54610.1	YGR252W_mRNA
OG0005747	AT3G57000.1	YLR186W_mRNA
OG0005748	AT3G58180.1	YJR070C_mRNA
OG0005749	AT3G58490.1	YKR053C_mRNA, YJL134W_mRNA
OG0005751	AT3G59380.1	YKL019W_mRNA
OG0005754	AT4G05440.1	YLR215C_mRNA
OG0005756	AT4G12790.1	YLR243W_mRNA
OG0005757	AT4G13720.2	YJR069C_mRNA
OG0005758	AT4G14147.2	YKL013C_mRNA
OG0005761	AT4G18460.1	YDL219W_mRNA
OG0005762	AT5G44000.1, AT5G45020.1, AT4G19880.2, AT5G44990.1	YKR076W_mRNA, YMR251W_mRNA, YGR154C_mRNA
OG0005763	AT4G20760.2	YKL071W_mRNA
OG0005764	AT4G21470.1	YDR236C_mRNA
OG0005766	AT4G24380.3, AT5G65400.2	YOR280C_mRNA, YMR222C_mRNA, YHR049W_mRNA
OG0005768	AT4G25180.1, AT5G09380.2	YDL150W_mRNA
OG0005771	AT4G33150.1	YNR050C_mRNA
OG0005772	ATCG00050.1, AT5G56940.1, AT4G34620.1	YPL013C_mRNA
OG0005775	AT5G02410.1	YGR227W_mRNA
OG0005776	AT5G60160.1, AT5G04710.1	YHR113W_mRNA
OG0005779	AT5G07630.1	YBL020W_mRNA
OG0005780	AT5G08300.1, AT5G23250.1	YOR142W_mRNA
OG0005781	AT5G09900.3, AT5G64760.1	YDL147W_mRNA
OG0005783	AT5G12370.1	YLR166C_mRNA
OG0005784	AT5G13680.1	YLR384C_mRNA
OG0005785	AT5G14050.1	YJL069C_mRNA
OG0005786	AT5G15400.1	YDL190C_mRNA
OG0005788	AT5G17250.1	YLL031C_mRNA
OG0005789	AT5G19150.1	YKL151C_mRNA
OG0005790	AT5G19300.1	YGR283C_mRNA, YMR310C_mRNA
OG0005791	AT5G22830.1	YOR334W_mRNA, YPL060W_mRNA
OG0005794	AT5G40530.3	YDR083W_mRNA
OG0005796	AT5G46800.1	YOR100C_mRNA
OG0005797	AT5G46840.1	YOL041C_mRNA
OG0005798	AT5G49010.1	YDR489W_mRNA
OG0005804	AT5G55130.1	YHR111W_mRNA
OG0005805	AT5G58030.1	YDR472W_mRNA
OG0005808	AT5G59980.2	YHR062C_mRNA
OG0006378	AT5G06420.1, AT1G01350.1	YLR323C_mRNA
OG0006380	AT1G22180.2, AT4G08690.1, AT1G75170.1, AT4G36640.1, AT1G14820.3, AT1G01630.1	YNL231C_mRNA, YNL264C_mRNA
OG0006384	AT1G04635.1	YAL033W_mRNA
OG0006395	AT1G08830.1, AT5G18100.1	YJR104C_mRNA
OG0006397	AT1G09620.1	YPL160W_mRNA
OG0006398	AT1G09794.1	YMR194C-B_mRNA
OG0006402	AT1G61700.1, AT1G11475.1	YOR210W_mRNA
OG0006404	AT1G12520.1	YMR038C_mRNA
OG0006405	AT4G31520.1, AT1G13160.1	YGR245C_mRNA
OG0006407	AT1G14620.1	YNL252C_mRNA
OG0006413	AT1G80620.1, AT1G15810.1, ATCG01120.1	YDR337W_mRNA
OG0006416	AT4G15570.1, AT4G30100.1, AT2G19120.1, AT1G16800.2	YLR430W_mRNA, YER176W_mRNA
OG0006418	AT1G17690.1	YIL091C_mRNA
OG0006419	AT1G17760.1	YMR061W_mRNA
OG0006422	AT5G23020.1, AT5G23010.2, AT1G18500.1, AT1G74040.1	YDL182W_mRNA, YDL131W_mRNA
OG0006424	AT1G20200.1, AT1G75990.1	YER021W_mRNA
OG0006428	AT4G39150.1, AT2G21510.2, AT1G77020.1, AT1G21080.3, AT1G76700.1	YIR004W_mRNA, YER048C_mRNA
OG0006429	AT1G21170.2, AT1G76850.1	YDR166C_mRNA
OG0006430	AT1G77440.1, AT1G21720.1	YER094C_mRNA
OG0006432	AT3G51670.1, AT4G09160.1, AT1G72160.1, AT1G22530.1, AT1G72150.1, AT1G30690.1, AT2G15670.1	YJL145W_mRNA
OG0006433	AT5G20840.1, AT3G43220.1, AT3G14205.1, AT1G22620.1	YNL325C_mRNA
OG0006434	AT1G24050.1, AT1G70220.1	YHR121W_mRNA
OG0006435	AT1G24290.1	YNL218W_mRNA
OG0006437	AT1G26170.1	YGL241W_mRNA
OG0006440	AT1G28350.1, AT2G33840.1	YGR185C_mRNA
OG0006443	AT1G30550.2, AT1G30545.2, AT1G45231.2	YPL157W_mRNA
OG0006444	AT1G31170.4	YKL086W_mRNA
OG0006448	AT1G43620.1, AT3G07020.1, AT5G24750.1	YLR189C_mRNA
OG0006452	AT1G50670.1	YFL044C_mRNA
OG0006454	AT1G53780.2, AT1G53750.1	YKL145W_mRNA
OG0006455	AT1G53850.1, AT3G14290.1	YGR253C_mRNA
OG0006456	AT5G48180.1, AT3G07720.1, AT3G16410.1, AT3G16400.1, AT3G16390.1, AT2G33070.3, AT1G54040.2	YGR238C_mRNA
OG0006459	AT1G54490.1, AT5G42540.2, AT1G75660.1	YOR048C_mRNA
OG0006461	AT5G30495.1, AT1G54770.1	YLR051C_mRNA
OG0006464	AT1G60660.1	YMR073C_mRNA
OG0006465	AT1G61040.1	YGL244W_mRNA
OG0006468	AT1G63210.1, AT1G65440.1	YGR116W_mRNA
OG0006473	AT1G65960.2, AT5G17330.1, AT2G02010.2, AT2G02000.1, AT3G17760.1, AT3G17720.1	YMR250W_mRNA
OG0006474	AT1G72560.1	YKL205W_mRNA
OG0006475	AT1G73960.1	YCR042C_mRNA
OG0006476	AT1G75330.1	YJL088W_mRNA
OG0006477	AT1G75850.1, AT3G51310.1, AT2G17790.1	YJL154C_mRNA
OG0006478	AT1G76170.7, AT2G44270.1	YGL211W_mRNA
OG0006479	AT2G01720.1, AT1G76400.1	YJL002C_mRNA
OG0006481	AT2G01170.1	YKL174C_mRNA, YNR056C_mRNA, YGL077C_mRNA, YDL210W_mRNA
OG0006482	AT2G01350.1	YFR047C_mRNA
OG0006488	ATMG00730.1, AT2G07687.1	Q0275_mRNA
OG0006489	AT2G07690.1	YLR274W_mRNA
OG0006490	AT2G13360.1	YFL030W_mRNA
OG0006494	AT2G16370.1, AT2G21550.1, AT4G34570.1	YOR074C_mRNA
OG0006495	AT2G17250.1	YPR144C_mRNA
OG0006496	AT2G17630.1, AT4G35630.1	YOR184W_mRNA
OG0006497	AT2G19540.1	YMR131C_mRNA
OG0006499	AT2G20580.1, AT4G28470.1	YHR027C_mRNA
OG0006500	AT2G21790.1	YER070W_mRNA, YIL066C_mRNA
OG0006501	AT5G64300.1, AT2G22450.1, AT5G59750.2	YBL033C_mRNA, YDR487C_mRNA
OG0006502	AT2G24990.1, AT5G37350.1	YOR119C_mRNA
OG0006507	AT2G29690.1, AT5G05730.2, AT3G55870.3	YER090W_mRNA
OG0006508	AT5G59490.1, AT5G02230.3, AT5G59480.1, AT2G32150.1, AT3G62040.1	YER037W_mRNA, YGL224C_mRNA
OG0006510	AT2G32600.1	YDL043C_mRNA
OG0006511	AT4G20870.1, AT2G34770.1	YMR272C_mRNA
OG0006513	AT2G39260.1	YHR077C_mRNA
OG0006515	AT2G41490.1, AT3G57220.1	YBR243C_mRNA
OG0006516	AT2G44510.1, AT5G03830.1	YDR361C_mRNA
OG0006517	AT2G45695.1, AT3G61113.1	YIL008W_mRNA
OG0006518	AT2G45730.1	YNL062C_mRNA
OG0006519	AT2G47300.2	YNL221C_mRNA
OG0006521	AT3G03960.1	YJL008C_mRNA
OG0006523	AT3G05760.1	YDL098C_mRNA
OG0006528	AT3G08850.1, AT5G01770.1	YHR186C_mRNA
OG0006529	AT3G08960.1	YPL125W_mRNA
OG0006530	AT3G10380.1	YPR055W_mRNA
OG0006531	AT3G10640.1, AT5G04850.2	YDR486C_mRNA
OG0006535	AT3G12530.1	YJL072C_mRNA
OG0006537	AT3G13235.1	YER143W_mRNA
OG0006539	AT3G14700.1, AT5G16780.1	YOR308C_mRNA
OG0006540	AT3G18940.1	YKL206C_mRNA
OG0006542	AT5G27990.1, AT3G22510.1	YLR435W_mRNA
OG0006545	AT3G25660.1	YMR293C_mRNA
OG0006546	AT3G27240.1, AT5G40810.1	YOR065W_mRNA
OG0006547	AT3G27530.1	YDL058W_mRNA
OG0006550	AT3G33520.1	YLR085C_mRNA
OG0006552	AT3G45740.1	YKR070W_mRNA
OG0006555	AT3G55400.1	YGR171C_mRNA
OG0006557	AT3G57660.1	YOR341W_mRNA
OG0006558	AT3G57910.1	YLR271W_mRNA
OG0006559	AT4G27650.1, AT3G58390.1	YCL001W-A_mRNA, YNL001W_mRNA
OG0006561	AT4G00231.1	YCR054C_mRNA
OG0006563	AT4G04940.1	YLR409C_mRNA
OG0006565	AT4G09012.1, AT5G39800.1, AT5G40080.1	YBR282W_mRNA
OG0006566	AT4G09980.1	YCL055W_mRNA
OG0006567	AT4G10050.1	YHR075C_mRNA
OG0006570	AT4G23330.1	YBR079C_mRNA
OG0006572	AT4G14790.1, AT5G39840.1	YPL029W_mRNA
OG0006574	AT4G25120.1	YJL092W_mRNA
OG0006575	AT4G28450.1	YLL011W_mRNA
OG0006577	AT4G29380.1	YBR097W_mRNA
OG0006584	AT4G34270.1	YPR040W_mRNA
OG0006585	AT4G38890.1	YLR401C_mRNA
OG0006587	AT5G05560.2	YNL172W_mRNA
OG0006589	AT5G05920.1	YHR068W_mRNA
OG0006590	AT5G07370.1, AT5G61760.1	YDR173C_mRNA
OG0006592	AT5G08335.1, AT5G23320.2	YDR410C_mRNA
OG0006595	AT5G63980.1, AT5G63990.1, AT5G09290.1, AT5G64000.1	YOL064C_mRNA
OG0006596	AT5G09920.1	YJL140W_mRNA
OG0006598	AT5G11900.1	YJR014W_mRNA
OG0006600	AT5G12410.1	YGL232W_mRNA
OG0006601	AT5G14530.1, AT5G66240.2	YKL018W_mRNA
OG0006602	AT5G16750.1	YLR222C_mRNA
OG0006603	AT5G16850.1	YLR318W_mRNA
OG0006605	AT5G19180.1	YPR066W_mRNA
OG0006607	AT5G20600.1	YDR087C_mRNA
OG0006608	AT5G23395.1	YKL195W_mRNA
OG0006610	AT5G26180.1	YNL022C_mRNA
OG0006611	AT5G27740.1	YBR087W_mRNA
OG0006614	AT5G37630.1	YDR325W_mRNA
OG0006615	AT5G37830.1	YKL215C_mRNA
OG0006616	AT5G37850.1	YEL029C_mRNA, YNR027W_mRNA
OG0006617	AT5G40820.2	YBR136W_mRNA
OG0006618	AT5G44740.2	YDR419W_mRNA
OG0006619	AT5G47010.1	YMR080C_mRNA
OG0006620	AT5G47720.2, AT5G48230.2	YPL028W_mRNA
OG0006621	AT5G49030.3	YPL040C_mRNA
OG0006622	AT5G49510.1	YGR078C_mRNA
OG0006625	AT5G51540.1	YKL134C_mRNA
OG0006626	AT5G52820.1	YCR072C_mRNA
OG0006627	AT5G53000.1	YMR028W_mRNA
OG0006628	AT5G53850.5	YJR024C_mRNA
OG0006630	AT5G58450.1	YOL076W_mRNA
OG0006631	AT5G61500.1	YNR007C_mRNA
OG0006633	AT5G65860.1	YDR465C_mRNA
OG0006636	AT5G66680.1	YEL002C_mRNA
OG0006637	ATMG00160.1	Q0250_mRNA
OG0006638	ATMG01360.1	Q0045_mRNA, Q0070_mRNA
OG0007388	AT1G01210.1, AT4G07950.1	YDR045C_mRNA
OG0007406	AT1G07830.1	YLR439W_mRNA
OG0007407	AT2G27120.2, AT1G08260.1	YNL262W_mRNA
OG0007409	AT1G08410.1, AT2G27200.1	YGL099W_mRNA
OG0007413	AT1G10580.1	YDR364C_mRNA
OG0007418	AT1G62886.1, AT1G12400.3	YDR079C-A_mRNA
OG0007424	AT4G05523.1, AT1G13120.1	YDL207W_mRNA
OG0007431	AT1G15440.1	YCR057C_mRNA
OG0007444	AT1G22940.1	YOL055C_mRNA, YPL258C_mRNA, YPR121W_mRNA
OG0007447	AT1G23280.1	YAL025C_mRNA
OG0007456	AT5G21060.2, AT4G19710.2, AT1G31230.1	YJR139C_mRNA
OG0007458	AT1G31870.1	YGL174W_mRNA
OG0007459	AT1G33390.1	YMR128W_mRNA
OG0007466	AT1G42440.1	YDL060W_mRNA
OG0007471	AT1G50030.1	YJR066W_mRNA, YKL203C_mRNA
OG0007474	AT1G55460.1, AT5G51795.1	YOR077W_mRNA
OG0007480	AT1G63810.1	YGR090W_mRNA
OG0007481	AT1G65030.1	YKL021C_mRNA
OG0007485	AT1G67960.1	YER140W_mRNA
OG0007487	AT1G69680.1	YJR074W_mRNA
OG0007489	AT1G72440.1	YDR060W_mRNA
OG0007496	AT5G35970.1, AT2G03270.1	YKL017C_mRNA
OG0007497	AT2G03820.1	YHR170W_mRNA
OG0007499	AT2G04740.1	YIL001W_mRNA
OG0007500	AT2G37690.1	YOR128C_mRNA
OG0007502	AT2G07741.1, ATMG00410.1, ATMG01170.1	Q0085_mRNA
OG0007506	AT2G17420.1, AT4G35460.1	YDR353W_mRNA, YHR106W_mRNA
OG0007507	AT2G18510.1	YOR319W_mRNA
OG0007510	AT2G21470.2	YDR390C_mRNA
OG0007520	AT2G32020.1, AT2G32030.1, AT3G22560.1	YIR042C_mRNA
OG0007523	AT2G37560.1	YBR060C_mRNA
OG0007526	AT5G01410.1, AT2G38230.1, AT2G38210.1	YNL333W_mRNA, YFL059W_mRNA, YMR096W_mRNA
OG0007527	AT2G39550.1	YGL155W_mRNA
OG0007528	AT3G55620.1, AT2G39820.1	YPR016C_mRNA
OG0007531	AT2G43110.1	YLR003C_mRNA
OG0007534	AT2G44860.1	YLR009W_mRNA
OG0007535	AT3G26680.1, AT2G45700.1	YMR137C_mRNA
OG0007536	AT5G57650.1, AT2G46280.1, AT2G46290.1	YMR146C_mRNA
OG0007537	AT2G46520.1	YGL238W_mRNA
OG0007539	AT3G03420.1	YNR020C_mRNA
OG0007543	AT5G20920.1, AT3G07920.1	YPL237W_mRNA
OG0007544	AT3G11964.2	YMR229C_mRNA
OG0007545	AT3G12380.2	YNL059C_mRNA
OG0007546	AT3G13230.1	YOR145C_mRNA
OG0007547	AT3G13882.2	YDR115W_mRNA
OG0007554	AT3G18190.1	YDL143W_mRNA
OG0007557	AT3G22480.1	YEL003W_mRNA
OG0007558	AT3G22630.1, AT4G14800.2	YER012W_mRNA
OG0007559	AT3G22660.1	YKL172W_mRNA
OG0007560	AT3G26060.2	YIL010W_mRNA
OG0007562	AT3G27730.2	YGL251C_mRNA
OG0007564	AT3G28730.1	YML069W_mRNA
OG0007566	AT3G44530.1	YBL008W_mRNA
OG0007567	AT3G47390.1, AT4G20960.1	YBR153W_mRNA
OG0007570	AT3G48470.1	YGR099W_mRNA
OG0007573	AT3G54280.2	YPL082C_mRNA
OG0007575	AT3G55220.1, AT3G55200.1	YML049C_mRNA
OG0007576	AT3G56990.1	YGR145W_mRNA
OG0007577	AT3G57140.1, AT5G04040.1	YKR089C_mRNA, YOR081C_mRNA, YMR313C_mRNA
OG0007578	AT3G58470.1	YGR001C_mRNA
OG0007580	AT3G60820.1	YBL041W_mRNA
OG0007582	AT4G00026.1	YGR033C_mRNA
OG0007583	AT4G01320.1	YJR117W_mRNA
OG0007584	AT4G01560.1	YHR088W_mRNA
OG0007586	AT4G02060.1	YBR202W_mRNA
OG0007588	AT4G03430.1	YBR055C_mRNA
OG0007591	AT4G10670.1, AT4G10710.1	YGL207W_mRNA
OG0007592	AT4G23570.3, AT4G11260.1	YOR057W_mRNA
OG0007593	AT4G12130.1	YJR122W_mRNA
OG0007594	AT4G12590.1	YKL207W_mRNA
OG0007597	AT4G17380.1	YFL003C_mRNA
OG0007598	AT4G18230.1	YBR070C_mRNA
OG0007604	AT5G55070.1, AT4G26910.1	YDR148C_mRNA
OG0007605	AT4G29170.1	YGL183C_mRNA
OG0007606	AT4G31300.2	YJL001W_mRNA
OG0007607	AT4G31480.3, AT4G31490.1	YDR238C_mRNA
OG0007608	AT4G31720.1	YDR167W_mRNA
OG0007609	AT4G33670.1	YMR041C_mRNA
OG0007611	AT4G36480.1	YMR296C_mRNA
OG0007612	AT4G36630.1	YDL077C_mRNA
OG0007613	AT5G04920.1	YLR417W_mRNA
OG0007615	AT5G23090.1, AT5G08190.1	YDR397C_mRNA
OG0007616	AT5G08420.1	YCL059C_mRNA
OG0007617	AT5G09830.1	YAL046C_mRNA
OG0007619	AT5G11010.2	YLL035W_mRNA
OG0007621	AT5G13030.1	YPL222W_mRNA
OG0007624	AT5G20165.3	YNL024C-A_mRNA
OG0007625	AT5G20520.1	YNL320W_mRNA
OG0007626	AT5G22370.1	YOR262W_mRNA
OG0007628	AT5G23710.1	YNR003C_mRNA
OG0007631	AT5G25800.2	YGR276C_mRNA
OG0007633	AT5G28740.1	YDR416W_mRNA
OG0007635	AT5G39590.1	YOR118W_mRNA
OG0007636	AT5G40280.2	YDL090C_mRNA
OG0007637	AT5G41150.1	YPL022W_mRNA
OG0007641	AT5G49650.1	YGR194C_mRNA
OG0007644	AT5G56090.1	YER141W_mRNA
OG0007645	AT5G56740.1	YPL001W_mRNA
OG0007646	AT5G56900.2	YGR093W_mRNA
OG0007649	AT5G58180.1, AT5G58060.2	YKL196C_mRNA
OG0007654	AT5G62810.1	YGL153W_mRNA
OG0007658	AT5G67100.1	YNL102W_mRNA
OG0007659	AT5G67490.1	YBR269C_mRNA
OG0008647	AT1G02680.1	YML098W_mRNA
OG0008653	AT5G16480.1, AT3G02800.1, AT1G05000.2, AT2G32960.1, AT4G03960.1	YNL032W_mRNA
OG0008656	AT2G30000.1, AT1G07170.1	YPR094W_mRNA
OG0008661	AT1G08630.1, AT3G04520.1	YEL046C_mRNA
OG0008667	AT1G09450.1	YGL021W_mRNA, YBL009W_mRNA
OG0008671	AT1G10865.1	YJR034W_mRNA
OG0008675	AT1G11680.1	YHR007C_mRNA
OG0008677	AT1G11755.1	YDL193W_mRNA
OG0008681	AT1G13870.1	YKL110C_mRNA
OG0008683	AT1G14300.2	YGR187C_mRNA
OG0008689	AT1G16230.1, AT1G16225.2, AT1G16240.1, AT1G79590.3	YAL014C_mRNA, YGL212W_mRNA
OG0008705	AT1G25260.1	YKL009W_mRNA
OG0008714	AT1G31660.1	YBR247C_mRNA
OG0008722	AT1G78070.1, AT1G36070.1, AT5G56190.7, AT3G13340.1, AT1G55680.1	YLR149C_mRNA
OG0008728	AT1G44900.1	YBL023C_mRNA
OG0008731	AT1G48050.1	YMR106C_mRNA
OG0008739	AT1G52930.1, AT3G15460.1	YOL077C_mRNA
OG0008747	AT1G56450.1	YFR050C_mRNA
OG0008753	AT1G64790.2	YGL195W_mRNA
OG0008763	AT3G52270.1, AT1G75510.1	YGR005C_mRNA
OG0008770	AT1G80190.5	YDR013W_mRNA
OG0008771	AT2G01690.2	YLR386W_mRNA
OG0008774	AT2G04660.1	YLR127C_mRNA
OG0008784	AT2G18220.1	YOR206W_mRNA
OG0008787	AT2G19940.1	YER069W_mRNA
OG0008788	AT2G20280.1	YOR091W_mRNA
OG0008789	AT2G20490.1	YHR072W-A_mRNA
OG0008792	AT3G20550.1, AT2G24410.1	YLR016C_mRNA
OG0008794	AT2G25830.1	YGR021W_mRNA
OG0008797	AT2G27020.2	YOR362C_mRNA
OG0008806	AT2G36930.1	YLR074C_mRNA
OG0008812	AT2G40360.1	YMR049C_mRNA
OG0008814	AT3G28230.2, AT2G43650.1	YDL153C_mRNA
OG0008817	AT3G01160.1	YDR365C_mRNA
OG0008818	AT5G13280.1, AT3G02020.1, AT5G14060.1	YER052C_mRNA
OG0008823	AT3G07180.1	YDR434W_mRNA
OG0008824	AT3G07750.1	YDL111C_mRNA
OG0008826	AT3G07950.1	YOL107W_mRNA
OG0008828	AT5G05520.1, AT3G11070.1	YNL026W_mRNA
OG0008829	AT3G11830.1	YJL111W_mRNA
OG0008831	AT3G13330.1	YFL007W_mRNA
OG0008832	AT3G16810.1	YDR496C_mRNA
OG0008838	AT3G25980.1	YJL030W_mRNA
OG0008843	AT3G52730.2	YGR183C_mRNA
OG0008846	AT3G57060.2	YLR272C_mRNA
OG0008851	AT4G04670.1	YML005W_mRNA
OG0008852	AT4G04955.1	YIR027C_mRNA
OG0008853	AT4G21130.1, AT4G05410.1	YPR137W_mRNA
OG0008859	AT4G15850.1	YNR038W_mRNA
OG0008867	AT4G24710.3	YBR186W_mRNA
OG0008869	AT4G26550.1, AT5G56020.1	YBL102W_mRNA
OG0008870	AT4G26900.1	YBR248C_mRNA
OG0008871	AT5G28237.1, AT5G54810.1, AT4G27070.1	YGL026C_mRNA
OG0008872	AT4G36750.1, AT5G58800.1, AT4G27270.1, AT5G54500.2	YCR004C_mRNA, YDR032C_mRNA
OG0008874	AT4G30990.3	YBL004W_mRNA
OG0008876	AT4G33100.1	YKL053C-A_mRNA
OG0008877	AT5G06360.1	YER126C_mRNA
OG0008880	AT5G10070.2	YOR006C_mRNA
OG0008881	AT5G14460.1	YNL292W_mRNA
OG0008883	AT5G15750.1	YHR148W_mRNA
OG0008884	AT5G20070.1	YGL067W_mRNA
OG0008885	AT5G20890.1	YIL142W_mRNA
OG0008886	AT5G22130.2	YJR013W_mRNA
OG0008887	AT5G23630.1	YEL031W_mRNA
OG0008888	AT5G23880.1	YLR115W_mRNA
OG0008889	AT5G30490.1	YBR231C_mRNA
OG0008891	AT5G35930.4	YBR115C_mRNA
OG0008893	AT5G44635.2	YGL201C_mRNA
OG0008894	AT5G44750.2	YOR346W_mRNA
OG0008897	AT5G50960.1	YGL091C_mRNA
OG0008899	AT5G53045.1	YKR095W-A_mRNA
OG0008902	AT5G64270.1	YMR288W_mRNA
OG0008903	AT5G64630.2	YML102W_mRNA
OG0008904	AT5G66540.1	YJR002W_mRNA
OG0010256	AT1G03905.1, AT5G44110.1, AT5G02270.2, AT1G63270.1	YFL028C_mRNA
OG0010261	AT1G06720.2	YPL217C_mRNA
OG0010266	AT2G13650.1, AT1G07290.1	YER039C-A_mRNA, YER039C_mRNA, YGL225W_mRNA
OG0010267	AT1G29410.2, AT5G05590.1, AT1G07780.10	YDR007W_mRNA
OG0010274	AT1G58080.1, AT1G09795.1	YER055C_mRNA
OG0010276	AT1G10030.1	YER044C_mRNA
OG0010277	AT1G10040.1, AT1G29120.5, AT4G25770.2, AT5G51180.1	YOR059C_mRNA
OG0010282	AT1G12470.1	YLR148W_mRNA
OG0010292	AT1G15270.1, AT3G16040.1	YLR262C-A_mRNA
OG0010296	AT4G31930.1, AT1G80720.2, AT1G15870.1, AT2G41600.7	YIL070C_mRNA
OG0010305	AT3G50880.1, AT1G19480.1, AT1G75230.2	YER142C_mRNA
OG0010310	AT1G75100.1, AT1G21660.1, AT4G12770.1, AT4G12780.1	YDR320C_mRNA
OG0010326	AT1G80560.1, AT5G14200.1, AT1G31180.2	YCL018W_mRNA
OG0010336	AT4G34040.1, AT2G15530.4, AT5G42940.1, AT1G45180.1, AT3G18930.1	YPR093C_mRNA
OG0010343	AT1G79850.1, AT3G18880.1, AT1G49400.1	YMR188C_mRNA
OG0010345	AT1G50530.1, AT5G55530.1, AT5G12300.1, AT1G50570.1	YNL152W_mRNA
OG0010348	AT1G52980.1	YNR053C_mRNA
OG0010363	AT1G67320.3	YKL045W_mRNA
OG0010365	AT4G30000.2, AT1G69190.1	YNL256W_mRNA
OG0010369	AT5G10330.1, AT1G71920.2	YIL116W_mRNA
OG0010381	AT1G79150.1	YLR002C_mRNA
OG0010392	AT4G35295.1, AT2G17265.1	YHR025W_mRNA
OG0010404	AT2G45130.1, AT5G15330.2, AT2G26660.1, AT5G20150.1	YGR233C_mRNA
OG0010407	AT2G27170.1	YJL074C_mRNA
OG0010409	AT2G28850.1, AT2G28860.1, AT2G34500.1, AT2G34490.1	YMR015C_mRNA
OG0010411	AT2G33560.2	YJL013C_mRNA
OG0010417	AT2G37990.1	YOR294W_mRNA
OG0010419	AT2G38740.1	YHR044C_mRNA, YHR043C_mRNA, YER062C_mRNA, YIL053W_mRNA
OG0010423	AT3G63490.1, AT2G42710.1	YDR116C_mRNA
OG0010426	AT2G44580.1	YCL016C_mRNA
OG0010427	AT2G46110.1, AT3G61530.1	YBR176W_mRNA
OG0010433	AT3G03773.2, AT4G02450.1	YKL117W_mRNA
OG0010443	AT3G21540.1	YLR129W_mRNA
OG0010444	AT3G22425.2, AT4G14910.2	YOR202W_mRNA
OG0010449	AT5G40510.2, AT3G27570.1, AT4G26620.1, AT5G55900.1	YML050W_mRNA
OG0010450	AT3G27740.1	YOR303W_mRNA
OG0010451	AT3G45040.1	YMR013C_mRNA
OG0010457	AT3G56510.1	YNR054C_mRNA
OG0010459	AT3G60360.1	YKL099C_mRNA
OG0010463	AT4G10310.1	YJL129C_mRNA, YKR050W_mRNA
OG0010464	AT5G18630.1, AT5G18640.2, AT4G13550.2	YJR107W_mRNA
OG0010466	AT4G15770.1	YPL211W_mRNA
OG0010470	AT4G25540.1	YCR092C_mRNA
OG0010471	AT4G25730.1	YCL054W_mRNA
OG0010472	AT4G28200.1	YDR449C_mRNA
OG0010480	AT5G04590.1	YJR137C_mRNA
OG0010481	AT5G06160.1	YDL030W_mRNA
OG0010484	AT5G17930.1	YLR336C_mRNA
OG0010485	AT5G17990.1	YDR354W_mRNA
OG0010486	AT5G23540.1	YFR004W_mRNA
OG0010487	AT5G25150.1	YBR198C_mRNA
OG0010489	AT5G40850.1	YKR069W_mRNA
OG0010494	AT5G59180.1	YDR404C_mRNA
OG0010495	AT5G59560.1	YLR412W_mRNA
OG0010496	AT5G60540.1	YFL060C_mRNA, YNL334C_mRNA, YMR095C_mRNA
OG0010497	AT5G61150.1	YOR123C_mRNA
OG0010498	AT5G64250.2	YJR149W_mRNA
OG0012266	AT1G05190.1, AT2G18400.1	YHR147C_mRNA
